UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_07_06_17_31_34.728,0.000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_17_31_34.748,0.020000,0.98526365,0.16999845,0.01859848,-0.00320900,0.99928761,0.01264685,0.03555776,0.00000000,0.94218045,-0.33510596,-0.03773987,0.33486724,0.94150925,19.580423,-2.037889,0.725142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_17_31_34.767,0.040000,0.98527908,0.16990621,0.01856353,-0.00351602,0.99928606,0.01323665,0.03538572,-0.00062041,0.94223905,-0.33494061,-0.03777530,0.33467954,0.94157457,19.569029,-2.028025,0.758957,0.000161,0.002415,9.817416,-0.000498,0.008106,0.015594
2026_07_06_17_31_34.787,0.060000,0.98529464,0.16981341,0.01852817,-0.00382405,0.99928415,0.01382830,0.03521265,-0.00124297,0.94229758,-0.33477420,-0.03781016,0.33449078,0.94164020,19.557570,-2.018102,0.792879,0.000438,0.004843,9.816716,-0.000201,0.010161,0.014135
2026_07_06_17_31_34.808,0.080000,0.98531002,0.16972102,0.01849250,-0.00413306,0.99928188,0.01442183,0.03503876,-0.00186756,0.94235539,-0.33460850,-0.03784463,0.33430278,0.94170558,19.546156,-2.008132,0.826907,0.000270,0.006714,9.816114,-0.000352,0.011718,0.012938
2026_07_06_17_31_34.827,0.100000,0.98532504,0.16962963,0.01845654,-0.00444300,0.99927926,0.01501715,0.03486405,-0.00249405,0.94241208,-0.33444464,-0.03787871,0.33411664,0.94177032,19.534855,-1.998115,0.861038,0.000139,0.008898,9.815696,-0.000478,0.013633,0.011810
2026_07_06_17_31_34.847,0.120000,0.98533994,0.16953823,0.01842023,-0.00475377,0.99927622,0.01561403,0.03468848,-0.00312230,0.94246840,-0.33428070,-0.03791226,0.33393046,0.94183499,19.523554,-1.988049,0.895259,0.000411,0.011442,9.814946,-0.000192,0.015781,0.010265
2026_07_06_17_31_34.867,0.140000,0.98535496,0.16944629,0.01838363,-0.00506533,0.99927276,0.01621237,0.03451219,-0.00375222,0.94252461,-0.33411571,-0.03794540,0.33374324,0.94190001,19.512190,-1.977941,0.929563,0.000522,0.013771,9.814688,-0.000087,0.017890,0.009251
2026_07_06_17_31_34.886,0.160000,0.98536992,0.16935381,0.01834673,-0.00537762,0.99926895,0.01681206,0.03433519,-0.00438371,0.94258076,-0.33394963,-0.03797807,0.33355498,0.94196534,19.500763,-1.967793,0.963945,0.000708,0.015872,9.815316,0.000056,0.020082,0.009151
2026_07_06_17_31_34.906,0.180000,0.98538476,0.16926090,0.01830933,-0.00569004,0.99926478,0.01741187,0.03415728,-0.00501565,0.94263673,-0.33378258,-0.03800968,0.33336589,0.94203103,19.489285,-1.957593,0.998333,0.001551,0.018217,9.815810,0.000857,0.022470,0.008866
