UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_07_06_17_14_41.770,0.000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_17_14_41.789,0.020000,0.84685487,0.17377676,0.49237210,-0.10103600,0.49472290,0.34225130,0.79881996,-0.00000001,0.91918671,-0.39382201,-0.86905080,0.19483276,0.45474273,23.194231,-53.021469,34.678196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_17_14_41.809,0.040000,0.84679610,0.17342326,0.49260864,-0.10098284,0.49427843,0.34188336,0.79925263,-0.00016417,0.91945368,-0.39319831,-0.86930370,0.19421822,0.45452219,23.138819,-53.062698,34.673454,-0.004196,0.018334,9.739669,0.050370,0.003705,-0.037985
2026_07_06_17_14_41.828,0.060000,0.84676462,0.17305364,0.49280474,-0.10092362,0.49391586,0.34148043,0.79964882,-0.00035380,0.91973370,-0.39254266,-0.86950964,0.19360012,0.45439190,23.078817,-53.100491,34.661514,-0.006508,0.033094,9.742177,0.047051,0.017020,-0.044469
2026_07_06_17_14_41.849,0.080000,0.84677094,0.17264690,0.49294963,-0.10085910,0.49365622,0.34102154,0.80000484,-0.00059666,0.92004097,-0.39182165,-0.86965692,0.19294783,0.45438743,23.009367,-53.134480,34.639568,-0.004120,0.046574,9.748521,0.042707,0.031512,-0.044936
2026_07_06_17_14_41.871,0.100000,0.84681475,0.17218889,0.49304843,-0.10079236,0.49348831,0.34049982,0.80033070,-0.00090997,0.92038375,-0.39101523,-0.86975199,0.19223316,0.45450848,22.927492,-53.165611,34.607666,0.005321,0.055486,9.760341,0.037070,0.045256,-0.035463
2026_07_06_17_14_41.888,0.120000,0.84688473,0.17168714,0.49311772,-0.10072140,0.49338019,0.33992279,0.80064261,-0.00127490,0.92075747,-0.39013344,-0.86981285,0.19146341,0.45471686,22.835730,-53.195431,34.568115,0.016200,0.059891,9.769286,0.034632,0.054770,-0.024362
2026_07_06_17_14_41.908,0.140000,0.84696960,0.17116308,0.49317053,-0.10064104,0.49330842,0.33930498,0.80094880,-0.00165462,0.92114913,-0.38920623,-0.86985296,0.19067346,0.45497203,22.739662,-53.224724,34.523323,0.025751,0.063016,9.773513,0.035640,0.061734,-0.015952
2026_07_06_17_14_41.928,0.160000,0.84706277,0.17063300,0.49321300,-0.10054836,0.49326193,0.33865836,0.80125099,-0.00202471,0.92154884,-0.38825727,-0.86987847,0.18989022,0.45525062,22.643240,-53.253651,34.474823,0.034174,0.068441,9.775032,0.038437,0.069904,-0.010557
2026_07_06_17_14_41.947,0.180000,0.84715933,0.17010924,0.49324846,-0.10044848,0.49323213,0.33800399,0.80154562,-0.00237949,0.92194593,-0.38731140,-0.86989450,0.18912715,0.45553762,22.548590,-53.281876,34.424744,0.040664,0.078101,9.780944,0.036448,0.082145,-0.006337
2026_07_06_17_14_41.967,0.200000,0.84725744,0.16959773,0.49327663,-0.10034783,0.49321693,0.33735809,0.80182707,-0.00272369,0.92233384,-0.38638437,-0.86990213,0.18838739,0.45582956,22.456213,-53.308857,34.374477,0.044841,0.088431,9.786921,0.033254,0.094227,-0.004176
2026_07_06_17_14_41.988,0.220000,0.84736192,0.16909084,0.49329120,-0.10024931,0.49322772,0.33671695,0.80208987,-0.00307286,0.92271674,-0.38546646,-0.86989480,0.18765806,0.45614415,22.363951,-53.334064,34.323120,0.045745,0.100990,9.787807,0.032859,0.106300,-0.007799
2026_07_06_17_14_42.007,0.240000,0.84747905,0.16857731,0.49328417,-0.10015862,0.49327797,0.33607769,0.80232704,-0.00345163,0.92309988,-0.38454482,-0.86986494,0.18691817,0.45650482,22.268530,-53.356827,34.269714,0.044724,0.115600,9.788913,0.031307,0.119669,-0.013631
2026_07_06_17_14_42.027,0.260000,0.84761214,0.16805720,0.49324912,-0.10007907,0.49337900,0.33544460,0.80252987,-0.00386834,0.92348194,-0.38362247,-0.86980587,0.18616682,0.45692420,22.169325,-53.376305,34.214005,0.045953,0.124454,9.789966,0.030919,0.128477,-0.015450
2026_07_06_17_14_42.047,0.280000,0.84776348,0.16753937,0.49317923,-0.10000985,0.49354458,0.33482328,0.80268753,-0.00431553,0.92385715,-0.38271308,-0.86970985,0.18542194,0.45740962,22.067978,-53.391445,34.155693,0.049363,0.132039,9.792408,0.030397,0.137105,-0.014384
2026_07_06_17_14_42.066,0.300000,0.84792924,0.16702396,0.49308008,-0.09995560,0.49376184,0.33422291,0.80280405,-0.00479817,0.92422378,-0.38182122,-0.86958402,0.18467677,0.45795006,21.964279,-53.402641,34.096226,0.055171,0.141510,9.801193,0.025526,0.149447,-0.009194
2026_07_06_17_14_42.087,0.320000,0.84810221,0.16650312,0.49296576,-0.09992050,0.49400127,0.33364627,0.80289650,-0.00532493,0.92458522,-0.38093808,-0.86944485,0.18390855,0.45852292,21.856794,-53.411530,34.037426,0.062102,0.149512,9.809273,0.021820,0.160662,-0.002841
