UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h,
2026_07_06_17_47_55.341,3.851,29.7,0,0.758,0,0,0,0.001, ,0,0,0,0,0, ,758.1,108.5,636.8,-0.4,0,-1.7,25,758.1,108.5,636.8,-0.4,0,-1.7,
2026_07_06_17_47_55.361,3.851,29.8,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,755.7,109.4,637.2,0,-0.2,-1.7,25,758.027,108.527,636.812,-0.387813,-0.00609375,-1.7,
2026_07_06_17_47_55.381,3.851,29.8,0,0.757,0,0,0,0.001, ,0,0,0,0,0, ,757.5,110.7,640.3,-0.4,-0.7,-1.7,25,757.94,108.62,636.93,-0.376368,-0.0331443,-1.7,
2026_07_06_17_47_55.400,3.851,29.8,0,0.758,0,0,0,0.001, ,0,0,0,0,0, ,757.6,109,636.7,-1.2,-1.2,-1.6,25,757.916,108.695,637.026,-0.402183,-0.0890152,-1.69695,
2026_07_06_17_47_55.420,3.851,29.8,0,0.757,0,0,0,0.001, ,0,0,0,0,0, ,757.8,108.2,634.7,-0.7,-1,-1.6,25,757.903,108.689,636.945,-0.435565,-0.150622,-1.69105,
2026_07_06_17_47_55.440,3.851,29.7,0,0.758,0,0,0,0.001, ,0,0,0,0,0, ,756.3,108.5,636.7,-0.1,-0.8,-1.6,25,757.851,108.669,636.869,-0.433398,-0.196287,-1.6855,
2026_07_06_17_47_55.465,3.851,29.7,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,757,109.9,638.3,-0.3,-1.1,-1.6,25,757.778,108.701,636.908,-0.419175,-0.242217,-1.68029,
2026_07_06_17_47_55.480,3.851,29.7,0,0.757,0,0,0,0.002, ,0,0,0,0,0, ,758.1,108.6,637.2,-1.1,-1.7,-1.7,25,757.764,108.734,636.959,-0.436288,-0.312769,-1.67844,
2026_07_06_17_47_55.499,3.851,29.8,0,0.76,0,0,0,0.002, ,0,0,0,0,0, ,758.6,107,630.9,-1.1,-1.2,-1.7,25,757.8,108.678,636.782,-0.476733,-0.382069,-1.67976,
2026_07_06_17_47_55.519,3.851,29.8,0,0.758,0,0,0,0.001, ,0,0,0,0,0, ,761.3,106.9,630.9,-0.3,-0.3,-1.8,25,757.931,108.572,636.423,-0.490338,-0.40449,-1.68404,
2026_07_06_17_47_55.540,3.851,29.7,0,0.758,0,0,0,0.001, ,0,0,0,0,0, ,758,109,634.7,0.4,0.1,-1.7,25,758.035,108.534,636.203,-0.457412,-0.385935,-1.68806,
2026_07_06_17_47_55.559,3.851,29.7,0,0.757,0,0,0,0.002, ,0,0,0,0,0, ,757.9,111,637.9,-0.2,-0.1,-1.7,25,758.03,108.624,636.208,-0.423444,-0.362417,-1.68878,
2026_07_06_17_47_55.578,3.851,29.7,0,0.757,0,0,0,0.002, ,0,0,0,0,0, ,756.7,109.7,636.3,-1.1,-0.3,-1.8,25,757.986,108.729,636.263,-0.43725,-0.35252,-1.69251,
2026_07_06_17_47_55.598,3.851,29.7,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,759.3,107.7,630.8,-0.8,-0.1,-1.8,25,757.987,108.727,636.097,-0.468496,-0.343226,-1.69906,
2026_07_06_17_47_55.618,3.851,29.8,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,756.7,108.3,631.9,-0.1,0.2,-1.8,25,757.987,108.683,635.808,-0.467369,-0.319263,-1.70521,
2026_07_06_17_47_55.638,3.851,29.7,0,0.757,0,0,0,0.002, ,0,0,0,0,0, ,755.6,110.3,640.1,0,0.3,-1.8,25,757.875,108.72,635.82,-0.441935,-0.284574,-1.71099,
2026_07_06_17_47_55.658,3.851,29.8,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,756.2,111.3,641.8,-0.8,-0.7,-1.7,25,757.755,108.847,636.132,-0.43938,-0.27942,-1.71337,
2026_07_06_17_47_55.678,3.851,29.7,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,756.1,109.4,635.9,-0.8,-1,-1.7,25,757.657,108.939,636.298,-0.461355,-0.31419,-1.71255,
2026_07_06_17_47_55.697,3.851,29.8,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,758.9,108.6,633.9,-0.4,-0.8,-1.7,25,757.648,108.942,636.213,-0.469804,-0.349888,-1.71179,
2026_07_06_17_47_55.717,3.851,29.7,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,758.1,109.9,637.3,-0.4,-0.5,-1.8,25,757.7,108.961,636.176,-0.46555,-0.368176,-1.71412,
2026_07_06_17_47_55.737,3.851,29.7,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,757.8,109.9,633.4,-0.7,-0.6,-1.7,25,757.715,109.018,636.125,-0.470696,-0.379256,-1.7163,
2026_07_06_17_47_55.757,3.851,29.7,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,759.3,108.2,632.6,-0.5,0,-1.8,25,757.766,109.02,635.935,-0.478576,-0.374426,-1.71836,
2026_07_06_17_47_55.777,3.851,29.7,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,758,108,634.6,-0.2,0.3,-1.8,25,757.82,108.964,635.793,-0.470741,-0.342469,-1.72333,
2026_07_06_17_47_55.796,3.851,29.8,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,757.9,108.8,639.1,-0.1,0,-1.8,25,757.828,108.93,635.857,-0.451196,-0.312459,-1.728,
2026_07_06_17_47_55.816,3.851,29.7,0,0.757,0,0,0,0.002, ,0,0,0,0,0, ,756.9,110.2,639.4,-0.4,-0.7,-1.7,25,757.802,108.965,636.064,-0.438935,-0.314747,-1.72934,
2026_07_06_17_47_55.836,3.851,29.8,0,0.757,0,0,0,0.003, ,0,0,0,0,0, ,759.2,108.8,635,-0.3,-0.9,-1.7,25,757.817,108.997,636.133,-0.433516,-0.344317,-1.72756,
2026_07_06_17_47_55.856,3.851,29.7,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,758.3,109.7,632,-0.3,-0.8,-1.6,25,757.874,109.013,635.973,-0.42538,-0.375132,-1.72283,
2026_07_06_17_47_55.875,3.851,29.8,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,756.9,109.9,635.7,-0.4,-0.5,-1.6,25,757.857,109.061,635.843,-0.420786,-0.391882,-1.71534,
2026_07_06_17_47_55.895,3.851,29.8,0,0.756,0,0,0,0.002, ,0,0,0,0,0, ,756.9,109.2,637.2,-0.7,-0.9,-1.7,25,757.799,109.09,635.88,-0.42866,-0.410658,-1.71136,
2026_07_06_17_47_55.915,3.851,29.8,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,758.9,108.1,635.8,-1,-1,-1.7,25,757.805,109.064,635.918,-0.454335,-0.443524,-1.71067,
2026_07_06_17_47_55.935,3.851,29.8,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,757.9,108.2,632.6,-0.8,-0.8,-1.6,25,757.841,109.008,635.813,-0.481493,-0.47134,-1.70697,
2026_07_06_17_47_55.955,3.851,29.8,0,0.76,0,0,0,0.002, ,0,0,0,0,0, ,758.5,107.9,634.2,-0.5,-0.4,-1.8,25,757.863,108.95,635.666,-0.491762,-0.479181,-1.70655,
2026_07_06_17_47_55.975,3.851,29.8,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,758.9,108.8,635.9,-0.1,-0.2,-1.7,25,757.914,108.913,635.629,-0.480076,-0.468262,-1.7092,
2026_07_06_17_47_56.000,3.851,29.8,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,758.9,110.3,636.5,-0.5,-0.5,-1.7,25,757.974,108.952,635.663,-0.469103,-0.461055,-1.70864,
2026_07_06_17_47_56.014,3.851,29.7,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,759,109,634.2,-1,-0.6,-1.7,25,758.033,108.994,635.644,-0.48622,-0.466475,-1.70811,
2026_07_06_17_47_56.034,3.851,29.7,0,0.758,0,0,0,0.003, ,0,0,0,0,0, ,758.1,108.8,634.2,-0.7,-0.4,-1.7,25,758.065,108.989,635.556,-0.508388,-0.468518,-1.70762,
2026_07_06_17_47_56.053,3.851,29.8,0,0.76,0,0,0,0.003, ,0,0,0,0,0, ,757.9,108.7,637.8,-0.2,-0.3,-1.7,25,758.061,108.974,635.583,-0.50483,-0.461296,-1.70715,
2026_07_06_17_47_56.073,3.851,29.7,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,757.2,109.6,639.2,-0.4,-0.8,-1.6,25,758.03,108.985,635.761,-0.492348,-0.466701,-1.70367,
2026_07_06_17_47_56.094,3.851,29.8,0,0.76,0,0,0,0.003, ,0,0,0,0,0, ,758.4,111,634.5,-0.9,-1,-1.7,25,758.016,109.065,635.827,-0.501955,-0.493105,-1.7004,
2026_07_06_17_47_56.113,3.851,29.7,0,0.757,0,0,0,0.002, ,0,0,0,0,0, ,758.6,108.6,632,-0.9,-0.7,-1.8,25,758.045,109.11,635.67,-0.526211,-0.514854,-1.70342,
2026_07_06_17_47_56.138,3.851,29.8,0,0.757,0,0,0,0.003, ,0,0,0,0,0, ,758.4,109.2,633.3,-0.5,-0.2,-1.8,25,758.073,109.097,635.486,-0.536801,-0.510902,-1.70931,
2026_07_06_17_47_56.152,3.851,29.7,0,0.76,0,0,0,0.002, ,0,0,0,0,0, ,757.4,110.1,635.4,-0.5,0,-1.8,25,758.063,109.131,635.417,-0.534558,-0.485862,-1.71483,
2026_07_06_17_47_56.173,3.851,29.8,0,0.76,0,0,0,0.003, ,0,0,0,0,0, ,757.6,109.4,637,-0.7,-0.2,-1.7,25,758.028,109.168,635.465,-0.538546,-0.462349,-1.71698,
2026_07_06_17_47_56.193,3.851,29.7,0,0.756,0,0,0,0.002, ,0,0,0,0,0, ,757,108.6,635.4,-0.9,-0.3,-1.8,25,757.984,109.158,635.51,-0.554479,-0.449409,-1.71899,
2026_07_06_17_47_56.212,3.851,29.8,0,0.758,0,0,0,0.003, ,0,0,0,0,0, ,757.4,108,634.6,-0.6,-0.2,-1.8,25,757.936,109.106,635.479,-0.566393,-0.437257,-1.72392,
2026_07_06_17_47_56.233,3.851,29.8,0,0.757,0,0,0,0.002, ,0,0,0,0,0, ,757.6,109.9,636.9,-0.4,-0.3,-1.9,25,757.91,109.096,635.495,-0.562347,-0.425846,-1.73161,
2026_07_06_17_47_56.253,3.851,29.8,0,0.76,0,0,0,0.002, ,0,0,0,0,0, ,757.4,109.7,637.5,-0.5,-0.8,-1.8,25,757.885,109.139,635.599,-0.555501,-0.433412,-1.73882,
2026_07_06_17_47_56.273,3.851,29.7,0,0.76,0,0,0,0.002, ,0,0,0,0,0, ,758.7,108.7,633.7,-0.4,-0.7,-1.7,25,757.895,109.143,635.599,-0.549072,-0.452704,-1.7395,
2026_07_06_17_47_56.292,3.851,29.8,0,0.76,0,0,0,0.003, ,0,0,0,0,0, ,758.7,109.2,631.7,-0.1,-0.3,-1.6,25,757.944,109.131,635.422,-0.530848,-0.455586,-1.73405,
2026_07_06_17_47_56.311,3.851,29.8,0,0.76,0,0,0,0.002, ,0,0,0,0,0, ,757.2,109.8,634.6,-0.3,0,-1.6,25,757.944,109.154,635.284,-0.510686,-0.436965,-1.72588,
2026_07_06_17_47_56.331,3.851,29.7,0,0.76,0,0,0,0.002, ,0,0,0,0,0, ,757.3,109.1,639.6,-0.5,-0.3,-1.6,25,757.902,109.172,635.395,-0.503942,-0.419478,-1.71821,
2026_07_06_17_47_56.351,3.851,29.7,0,0.761,0,0,0,0.003, ,0,0,0,0,0, ,758,108.6,636.8,-0.4,-0.7,-1.7,25,757.886,109.152,635.566,-0.500654,-0.424384,-1.71405,
2026_07_06_17_47_56.370,3.851,29.7,0,0.76,0,0,0,0.003, ,0,0,0,0,0, ,757.8,108.5,638.3,-0.6,-1.3,-1.7,25,757.887,109.115,635.686,-0.500615,-0.459461,-1.7132,
2026_07_06_17_47_56.391,3.851,29.8,0,0.761,0,0,0,0.003, ,0,0,0,0,0, ,758.6,109.2,635.3,-0.8,-1.6,-1.6,25,757.906,109.099,635.754,-0.512765,-0.519822,-1.70935,
2026_07_06_17_47_56.410,3.851,29.7,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,758.6,108.6,630.7,-0.7,-1.2,-1.7,25,757.949,109.087,635.586,-0.527221,-0.573458,-1.70573,
2026_07_06_17_47_56.430,3.851,29.7,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,759.1,107.7,630.6,-0.2,-0.5,-1.8,25,758.004,109.03,635.286,-0.522516,-0.59031,-1.70843,
2026_07_06_17_47_56.450,3.851,29.8,0,0.76,0,0,0,0.003, ,0,0,0,0,0, ,758,109.4,635.7,-0.6,-0.2,-1.8,25,758.037,109.001,635.156,-0.51505,-0.575666,-1.71401,
2026_07_06_17_47_56.470,3.851,29.8,0,0.76,0,0,0,0.003, ,0,0,0,0,0, ,756.7,109,635.8,-0.8,-0.3,-1.6,25,757.995,109.013,635.192,-0.52632,-0.555821,-1.71315,
