UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h,
2026_07_06_14_29_26.020,0,28.5,0,0.758,0,0,0,0.011, ,0,0,0,0,0, ,-37.9,365.8,930.6,-1,-0.5,-2,25,-37.9,365.8,930.6,-1,-0.5,-2,
2026_07_06_14_29_26.036,0,28.6,0,0.757,0,0,0,0.012, ,0,0,0,0,0, ,-37.3,365.7,929.1,-0.9,-0.5,-2,25,-37.8817,365.797,930.554,-0.996953,-0.5,-2,
2026_07_06_14_29_26.057,0,28.6,0,0.758,0,0,0,0.011, ,0,0,0,0,0, ,-37.3,365.4,933.1,-1,-0.5,-2,25,-37.8463,365.782,930.588,-0.994092,-0.5,-2,
2026_07_06_14_29_26.076,0,28.6,0,0.758,0,0,0,0.011, ,0,0,0,0,0, ,-36.8,365.1,930.5,-0.9,-0.5,-2,25,-37.7977,365.749,930.661,-0.991405,-0.5,-2,
2026_07_06_14_29_26.096,0,28.6,0,0.756,0,0,0,0.011, ,0,0,0,0,0, ,-38.5,365.4,930.5,-0.9,-0.5,-2.1,25,-37.7887,365.719,930.652,-0.985835,-0.5,-2.00305,
2026_07_06_14_29_26.116,0,28.5,0,0.757,0,0,0,0.012, ,0,0,0,0,0, ,-38.4,365.6,930.2,-0.9,-0.5,-2.1,25,-37.829,365.706,930.633,-0.980604,-0.5,-2.00895,
2026_07_06_14_29_26.135,0,28.6,0,0.756,0,0,0,0.013, ,0,0,0,0,0, ,-38.9,365.7,930.6,-0.9,-0.5,-2,25,-37.8791,365.702,930.619,-0.975693,-0.5,-2.01146,
2026_07_06_14_29_26.155,0,28.6,0,0.756,0,0,0,0.012, ,0,0,0,0,0, ,-37.4,364.9,931.2,-0.9,-0.5,-2.1,25,-37.8956,365.678,930.636,-0.97108,-0.5,-2.0138,
2026_07_06_14_29_26.175,0,28.7,0,0.757,0,0,0,0.012, ,0,0,0,0,0, ,-36.4,365.2,931,-1,-0.5,-2,25,-37.8349,365.64,930.664,-0.969796,-0.5,-2.01601,
2026_07_06_14_29_26.194,0,28.6,0,0.757,0,0,0,0.011, ,0,0,0,0,0, ,-36.8,365.3,931.3,-1,-0.4,-2,25,-37.7597,365.616,930.694,-0.971636,-0.496953,-2.01503,
2026_07_06_14_29_26.214,0,28.5,0,0.757,0,0,0,0.012, ,0,0,0,0,0, ,-37.9,364.9,929,-0.9,-0.4,-2.1,25,-37.7347,365.584,930.661,-0.970318,-0.491045,-2.01717,
2026_07_06_14_29_26.234,0,28.6,0,0.757,0,0,0,0.013, ,0,0,0,0,0, ,-37.5,365.1,931.3,-0.9,-0.5,-2,25,-37.7326,365.549,930.63,-0.966033,-0.488544,-2.01917,
2026_07_06_14_29_26.253,0,28.6,0,0.757,0,0,0,0.013, ,0,0,0,0,0, ,-37.9,364.7,930,-1,-0.5,-2.1,25,-37.7306,365.509,930.631,-0.965056,-0.489242,-2.02105,
2026_07_06_14_29_26.276,0,28.6,0,0.759,0,0,0,0.013, ,0,0,0,0,0, ,-36.7,365.9,931.1,-1,-0.5,-2.1,25,-37.7044,365.496,930.626,-0.967185,-0.489898,-2.02586,
2026_07_06_14_29_26.294,0,28.6,0,0.757,0,0,0,0.013, ,0,0,0,0,0, ,-36.9,365.6,931.8,-1,-0.5,-2,25,-37.6492,365.512,930.676,-0.969185,-0.490513,-2.02733,
2026_07_06_14_29_26.314,0,28.6,0,0.756,0,0,0,0.013, ,0,0,0,0,0, ,-38.2,365.2,931.8,-1,-0.5,-2,25,-37.6432,365.505,930.745,-0.971063,-0.491091,-2.02566,
