UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_07_06_15_03_33.548,0.000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_15_03_33.568,0.020000,0.99857903,0.05027147,0.01766335,-0.00088923,0.99937445,0.00355185,0.03518710,0.00000000,0.99494398,-0.10043148,-0.03536591,0.10036866,0.99432158,5.764442,-2.016637,0.203648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_15_03_33.588,0.040000,0.99858594,0.05014445,0.01761066,-0.00120419,0.99937683,0.00417113,0.03505074,-0.00063882,0.99496818,-0.10018949,-0.03529228,0.10010466,0.99435079,5.749214,-2.008819,0.239153,-0.001115,0.002795,9.813955,-0.001608,0.004173,0.013558
2026_07_06_15_03_33.607,0.060000,0.99859273,0.05001948,0.01755861,-0.00151916,0.99937880,0.00479059,0.03491582,-0.00127750,0.99499148,-0.09995154,-0.03521977,0.09984484,0.99437952,5.734227,-2.001083,0.274669,-0.002020,0.005298,9.815017,-0.002554,0.006761,0.014331
2026_07_06_15_03_33.628,0.080000,0.99859929,0.04989640,0.01750767,-0.00183411,0.99938023,0.00541022,0.03478327,-0.00191594,0.99501395,-0.09971725,-0.03514933,0.09958880,0.99440765,5.719460,-1.993483,0.310195,-0.002746,0.007394,9.815848,-0.003316,0.008921,0.014926
2026_07_06_15_03_33.648,0.100000,0.99860561,0.04977411,0.01745724,-0.00214851,0.99938124,0.00602887,0.03465192,-0.00255319,0.99503583,-0.09948443,-0.03507968,0.09933440,0.99443555,5.704787,-1.985953,0.345664,-0.003527,0.009826,9.816393,-0.004125,0.011384,0.015203
2026_07_06_15_03_33.667,0.120000,0.99861187,0.04965267,0.01740677,-0.00246242,0.99938190,0.00664660,0.03452068,-0.00318943,0.99505711,-0.09925321,-0.03500974,0.09908175,0.99446321,5.690215,-1.978428,0.381080,-0.004281,0.012547,9.816603,-0.004900,0.014102,0.015118
2026_07_06_15_03_33.687,0.140000,0.99861783,0.04953305,0.01735628,-0.00277643,0.99938208,0.00726461,0.03438953,-0.00382577,0.99507755,-0.09902556,-0.03493963,0.09883280,0.99449044,5.675857,-1.970909,0.416512,-0.005064,0.015115,9.816640,-0.005700,0.016648,0.014876
2026_07_06_15_03_33.707,0.160000,0.99862355,0.04941519,0.01730582,-0.00309106,0.99938190,0.00788394,0.03425850,-0.00446326,0.99509716,-0.09880133,-0.03486948,0.09858736,0.99451727,5.661702,-1.963396,0.452020,-0.005820,0.017682,9.817187,-0.006495,0.019244,0.015147
2026_07_06_15_03_33.727,0.180000,0.99862921,0.04929909,0.01725586,-0.00340623,0.99938124,0.00850452,0.03412855,-0.00510173,0.99511600,-0.09858058,-0.03480025,0.09834547,0.99454367,5.647751,-1.955946,0.487599,-0.006282,0.020669,9.817857,-0.007005,0.022271,0.015507
2026_07_06_15_03_33.747,0.200000,0.99863464,0.04918469,0.01720635,-0.00372139,0.99938017,0.00912519,0.03399965,-0.00574004,0.99513406,-0.09836312,-0.03473179,0.09810700,0.99456960,5.633998,-1.948555,0.523183,-0.006773,0.023706,9.818498,-0.007547,0.025343,0.015835
2026_07_06_15_03_33.767,0.220000,0.99863976,0.04907133,0.01715678,-0.00403655,0.99937868,0.00974593,0.03387073,-0.00637831,0.99515140,-0.09814766,-0.03466305,0.09787065,0.99459529,5.620368,-1.941164,0.558771,-0.007382,0.026465,9.818569,-0.008190,0.028082,0.015621
