UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_07_06_17_08_14.839,0.000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_17_08_14.858,0.020000,0.91442549,0.12938452,-0.37973511,0.05372974,0.70582867,-0.19652738,-0.68057531,0.00000000,0.96074551,-0.27743113,0.70838255,0.19581887,0.67812181,16.108133,42.891773,-15.560207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_17_08_14.877,0.040000,0.91445076,0.12932922,-0.37975511,0.05328903,0.70589268,-0.19568726,-0.68075109,-0.00076646,0.96086848,-0.27700397,0.70831835,0.19605684,0.67812002,16.126732,42.905525,-15.495555,0.012804,-0.001710,9.870531,0.058998,0.009679,0.039586
2026_07_06_17_08_14.897,0.060000,0.91447175,0.12927447,-0.37978435,0.05285363,0.70594072,-0.19485915,-0.68093884,-0.00152654,0.96098924,-0.27658167,0.70826936,0.19628975,0.67810392,16.145254,42.920212,-15.432114,0.024140,-0.004305,9.861141,0.060351,0.003160,0.026212
2026_07_06_17_08_14.917,0.080000,0.91448909,0.12922713,-0.37981775,0.05242722,0.70597970,-0.19405377,-0.68112832,-0.00227728,0.96110344,-0.27617919,0.70822841,0.19652803,0.67807764,16.164427,42.935040,-15.370543,0.033657,-0.006539,9.853114,0.061393,-0.002378,0.014896
2026_07_06_17_08_14.937,0.100000,0.91450512,0.12918997,-0.37984943,0.05200728,0.70601928,-0.19326732,-0.68131089,-0.00302363,0.96121037,-0.27579963,0.70818615,0.19677991,0.67804873,16.184711,42.949329,-15.310361,0.041119,-0.007950,9.847350,0.062588,-0.006271,0.006283
2026_07_06_17_08_14.957,0.120000,0.91452038,0.12915975,-0.37987953,0.05159127,0.70605975,-0.19249281,-0.68148816,-0.00376777,0.96131217,-0.27543539,0.70814216,0.19704151,0.67801857,16.205784,42.963207,-15.251035,0.048395,-0.009906,9.845345,0.066319,-0.009903,0.000494
2026_07_06_17_08_14.976,0.140000,0.91453290,0.12913136,-0.37991458,0.05118190,0.70609069,-0.19173282,-0.68167037,-0.00450272,0.96141100,-0.27507925,0.70810717,0.19730026,0.67798001,16.226820,42.977474,-15.192974,0.055979,-0.011998,9.843215,0.070180,-0.013741,-0.005559
2026_07_06_17_08_14.996,0.160000,0.91454130,0.12910335,-0.37995759,0.05078297,0.70610666,-0.19099385,-0.68186134,-0.00522134,0.96150684,-0.27473143,0.70808631,0.19754994,0.67792910,16.247429,42.992432,-15.136784,0.061829,-0.014750,9.838295,0.070851,-0.018427,-0.012145
2026_07_06_17_08_15.016,0.180000,0.91454697,0.12907574,-0.38000506,0.05039327,0.70611334,-0.19027290,-0.68205589,-0.00592484,0.96159995,-0.27439106,0.70807403,0.19779225,0.67787123,16.267620,43.007675,-15.082117,0.064946,-0.018574,9.832302,0.068842,-0.023829,-0.017304
2026_07_06_17_08_15.036,0.200000,0.91455275,0.12904692,-0.38005203,0.05000778,0.70611936,-0.18955858,-0.68224859,-0.00661959,0.96169221,-0.27405155,0.70806193,0.19802931,0.67781472,16.287369,43.022778,-15.027940,0.067531,-0.022479,9.826634,0.066692,-0.029144,-0.021860
2026_07_06_17_08_15.056,0.220000,0.91455871,0.12901819,-0.38009766,0.04962336,0.70612657,-0.18884596,-0.68243861,-0.00731207,0.96178365,-0.27371284,0.70804787,0.19826597,0.67776018,16.307043,43.037670,-14.973839,0.070657,-0.025553,9.819594,0.063953,-0.034035,-0.027945
2026_07_06_17_08_15.075,0.240000,0.91456211,0.12899545,-0.38014683,0.04924101,0.70612741,-0.18814233,-0.68263203,-0.00800651,0.96187103,-0.27338633,0.70803946,0.19851106,0.67769712,16.327568,43.052834,-14.920522,0.074521,-0.027928,9.812494,0.061692,-0.038403,-0.034767
2026_07_06_17_08_15.096,0.260000,0.91456354,0.12898244,-0.38019705,0.04886036,0.70612574,-0.18744931,-0.68282449,-0.00870567,0.96195239,-0.27307841,0.70803297,0.19877213,0.67762744,16.349485,43.067928,-14.868034,0.078907,-0.030454,9.808083,0.061706,-0.042480,-0.040086
2026_07_06_17_08_15.115,0.280000,0.91456527,0.12897730,-0.38024327,0.04848159,0.70612919,-0.18676466,-0.68300849,-0.00940634,0.96202880,-0.27278590,0.70802063,0.19904672,0.67755985,16.372408,43.082359,-14.816053,0.082705,-0.032956,9.805938,0.062913,-0.045970,-0.043477
2026_07_06_17_08_15.135,0.300000,0.91456670,0.12897660,-0.38028747,0.04810720,0.70613432,-0.18609086,-0.68318713,-0.01010188,0.96210146,-0.27250454,0.70800591,0.19932628,0.67749298,16.395700,43.096375,-14.764836,0.085170,-0.036206,9.804792,0.063900,-0.049728,-0.045075
2026_07_06_17_08_15.155,0.320000,0.91456628,0.12897915,-0.38033417,0.04773637,0.70613432,-0.18542650,-0.68336761,-0.01079421,0.96217126,-0.27223149,0.70799565,0.19960842,0.67742062,16.419319,43.110538,-14.714416,0.086293,-0.038999,9.802322,0.062999,-0.053061,-0.046780
2026_07_06_17_08_15.175,0.340000,0.91456544,0.12898381,-0.38038155,0.04736212,0.70613337,-0.18475765,-0.68354976,-0.01149461,0.96223998,-0.27195963,0.70798552,0.19989692,0.67734611,16.443481,43.124836,-14.663651,0.086437,-0.040280,9.800341,0.061740,-0.054661,-0.047900
2026_07_06_17_08_15.195,0.360000,0.91456771,0.12898669,-0.38042250,0.04697858,0.70614350,-0.18406907,-0.68372506,-0.01220869,0.96231091,-0.27167755,0.70796353,0.20019071,0.67728233,16.467806,43.138599,-14.611141,0.088574,-0.041920,9.800986,0.063756,-0.056447,-0.048504
2026_07_06_17_08_15.214,0.380000,0.91457289,0.12898490,-0.38045859,0.04659057,0.70616114,-0.18336776,-0.68389523,-0.01292589,0.96238446,-0.27138376,0.70793319,0.20048063,0.67722833,16.491606,43.151962,-14.557492,0.095202,-0.044016,9.799124,0.067177,-0.059993,-0.053757
