UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h,
2026_07_06_21_03_33.481,3.858,36.4,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-40.7,420.5,906,-0.3,-0.5,-1.7,25,-40.7,420.5,906,-0.3,-0.5,-1.7,
2026_07_06_21_03_33.493,3.858,36.3,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-41.1,419.3,905.7,-0.4,-0.5,-1.7,25,-40.7122,420.463,905.991,-0.303047,-0.5,-1.7,
2026_07_06_21_03_33.514,3.858,36.4,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-41.5,419.9,906.9,-0.5,-0.6,-1.7,25,-40.748,420.411,906.01,-0.312002,-0.503047,-1.7,
2026_07_06_21_03_33.534,3.858,36.3,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-40,420.5,905.2,-0.5,-0.5,-1.7,25,-40.7481,420.398,906.012,-0.323458,-0.505908,-1.7,
2026_07_06_21_03_33.553,3.858,36.3,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-40,420.7,906.4,-0.5,-0.5,-1.7,25,-40.7025,420.41,905.999,-0.334216,-0.505548,-1.7,
2026_07_06_21_03_33.573,3.858,36.4,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-39,421.8,906.4,-0.5,-0.6,-1.7,25,-40.6293,420.461,906.024,-0.344318,-0.508257,-1.7,
2026_07_06_21_03_33.593,3.858,36.3,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-40.1,421.7,906.9,-0.5,-0.5,-1.6,25,-40.5635,420.54,906.062,-0.353805,-0.510801,-1.69695,
2026_07_06_21_03_33.613,3.858,36.3,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-41.5,421.5,904.4,-0.5,-0.6,-1.6,25,-40.5779,420.605,906.037,-0.362714,-0.513189,-1.69105,
2026_07_06_21_03_33.632,3.858,36.3,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-40,420.6,907.5,-0.4,-0.5,-1.7,25,-40.5884,420.632,906.031,-0.368033,-0.515432,-1.68854,
2026_07_06_21_03_33.652,3.858,36.3,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-41.1,421.1,906,-0.4,-0.5,-1.7,25,-40.5861,420.645,906.075,-0.369981,-0.514492,-1.68924,
2026_07_06_21_03_33.672,3.858,36.4,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-40.8,421.1,906.6,-0.4,-0.6,-1.7,25,-40.6082,420.673,906.089,-0.37181,-0.516656,-1.6899,
2026_07_06_21_03_33.692,3.858,36.3,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-39.1,421.9,905.7,-0.3,-0.5,-1.7,25,-40.5681,420.723,906.093,-0.370481,-0.518688,-1.69051,
2026_07_06_21_03_33.712,3.858,36.3,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-41.1,420.7,904.5,-0.3,-0.5,-1.7,25,-40.5396,420.758,906.032,-0.366186,-0.517549,-1.69109,
2026_07_06_21_03_33.732,3.858,36.3,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-40.4,419.4,905.7,-0.3,-0.5,-1.6,25,-40.5524,420.715,905.975,-0.362153,-0.51648,-1.68859,
2026_07_06_21_03_33.751,3.858,36.4,0,0.765,0,0,0,0, ,0,0,0,0,0, ,-41,418.9,905.6,-0.4,-0.6,-1.7,25,-40.5614,420.62,905.956,-0.361412,-0.518522,-1.68624,
2026_07_06_21_03_33.771,3.858,36.4,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-40.7,420,906.8,-0.5,-0.5,-1.7,25,-40.579,420.548,905.97,-0.366811,-0.52044,-1.68707,
2026_07_06_21_03_33.791,3.858,36.3,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-40.7,419.9,906.3,-0.5,-0.5,-1.7,25,-40.5864,420.512,906.006,-0.374927,-0.519195,-1.68786,
2026_07_06_21_03_33.810,3.858,36.3,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-41.6,421,905.5,-0.3,-0.6,-1.6,25,-40.6207,420.508,905.999,-0.376455,-0.521072,-1.68556,
2026_07_06_21_03_33.830,3.858,36.3,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-41.5,421.7,905.5,-0.4,-0.5,-1.7,25,-40.6773,420.56,905.969,-0.374843,-0.522835,-1.68339,
2026_07_06_21_03_33.850,3.858,36.4,0,0.765,0,0,0,0, ,0,0,0,0,0, ,-39.7,421.6,905.7,-0.3,-0.5,-1.6,25,-40.6726,420.626,905.946,-0.373329,-0.521443,-1.68135,
2026_07_06_21_03_33.870,3.858,36.3,0,0.765,0,0,0,0, ,0,0,0,0,0, ,-39.4,421.2,905.2,-0.5,-0.5,-1.8,25,-40.6042,420.673,905.916,-0.374954,-0.520137,-1.68249,
2026_07_06_21_03_33.889,3.858,36.3,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-40.8,421.2,904.7,-0.3,-0.5,-1.7,25,-40.5735,420.705,905.857,-0.37648,-0.51891,-1.6866,
2026_07_06_21_03_33.909,3.858,36.4,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-40.6,420.5,905.7,-0.5,-0.6,-1.7,25,-40.5812,420.714,905.817,-0.377914,-0.520804,-1.68742,
2026_07_06_21_03_33.930,3.858,36.3,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-40.7,420,906,-0.6,-0.5,-1.6,25,-40.5854,420.686,905.819,-0.3884,-0.522583,-1.68514,
2026_07_06_21_03_33.950,3.858,36.3,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-40.6,421.6,905.5,-0.5,-0.5,-1.7,25,-40.5893,420.693,905.815,-0.398248,-0.521207,-1.683,
2026_07_06_21_03_33.970,3.858,36.3,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-40.8,421.1,906.1,-0.5,-0.6,-1.6,25,-40.5961,420.733,905.814,-0.404448,-0.522962,-1.68099,
2026_07_06_21_03_33.989,3.858,36.3,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-39.7,419.9,905.6,-0.6,-0.5,-1.6,25,-40.575,420.719,905.816,-0.413318,-0.524609,-1.67605,
2026_07_06_21_03_34.008,3.858,36.3,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-41.3,420.6,906.2,-0.5,-0.5,-1.7,25,-40.5704,420.69,905.821,-0.421647,-0.52311,-1.67447,
2026_07_06_21_03_34.028,3.858,36.4,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-41.1,421.2,906.1,-0.5,-0.5,-1.6,25,-40.6088,420.703,905.841,-0.426421,-0.521701,-1.67297,
2026_07_06_21_03_34.048,3.858,36.3,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-40.4,420.6,905.5,-0.3,-0.5,-1.7,25,-40.6174,420.715,905.839,-0.424811,-0.520379,-1.67157,
2026_07_06_21_03_34.068,3.858,36.4,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-40.4,422.6,907.2,-0.2,-0.5,-1.6,25,-40.6041,420.769,905.87,-0.414159,-0.519137,-1.67026,
2026_07_06_21_03_34.088,3.858,36.3,0,0.765,0,0,0,0, ,0,0,0,0,0, ,-40.8,421.6,907.1,-0.3,-0.5,-1.7,25,-40.6039,420.85,905.948,-0.404155,-0.517971,-1.66902,
2026_07_06_21_03_34.108,3.858,36.4,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-39.9,420.5,906.4,-0.3,-0.5,-1.7,25,-40.5884,420.862,905.997,-0.397808,-0.516876,-1.67091,
2026_07_06_21_03_34.127,3.858,36.3,0,0.765,0,0,0,0, ,0,0,0,0,0, ,-40.4,421,906.4,-0.4,-0.6,-1.8,25,-40.5617,420.855,906.021,-0.394895,-0.518894,-1.67573,
2026_07_06_21_03_34.147,3.858,36.3,0,0.766,0,0,0,0, ,0,0,0,0,0, ,-40.4,420.4,906,-0.5,-0.5,-1.7,25,-40.5518,420.846,906.032,-0.398253,-0.52079,-1.68026,
2026_07_06_21_03_34.167,3.858,36.3,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-41.6,420.4,904.2,-0.6,-0.5,-1.7,25,-40.5792,420.819,905.976,-0.4075,-0.519523,-1.68146,
2026_07_06_21_03_34.187,3.858,36.4,0,0.765,0,0,0,0, ,0,0,0,0,0, ,-40.7,421.6,907.1,-0.5,-0.5,-1.7,25,-40.6139,420.83,905.956,-0.416184,-0.518333,-1.68259,
2026_07_06_21_03_34.206,3.858,36.2,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-41.3,420.5,906,-0.5,-0.5,-1.6,25,-40.6375,420.843,905.992,-0.421291,-0.517216,-1.6806,
2026_07_06_21_03_34.227,3.858,36.4,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-39.6,421.9,905.5,-0.3,-0.5,-1.7,25,-40.626,420.865,905.977,-0.419994,-0.516167,-1.67874,
2026_07_06_21_03_34.247,3.858,36.3,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-40.1,421.7,905.5,-0.4,-0.5,-1.7,25,-40.5788,420.922,905.948,-0.415729,-0.515182,-1.68004,
2026_07_06_21_03_34.266,3.858,36.3,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-40.4,421.6,906.4,-0.4,-0.6,-1.6,25,-40.5587,420.966,905.948,-0.41477,-0.517304,-1.6782,
2026_07_06_21_03_34.286,3.858,36.3,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-40.6,420,904.4,-0.4,-0.5,-1.7,25,-40.5551,420.956,905.915,-0.41387,-0.519296,-1.67649,
2026_07_06_21_03_34.306,3.858,36.3,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-40.7,420.1,907.3,-0.4,-0.6,-1.7,25,-40.5609,420.901,905.911,-0.413025,-0.521167,-1.67792,
2026_07_06_21_03_34.325,3.858,36.3,0,0.762,0,0,0,0, ,0,0,0,0,0, ,-40.6,420.1,905.6,-0.5,-0.6,-1.7,25,-40.5664,420.852,905.944,-0.415278,-0.525971,-1.67926,
2026_07_06_21_03_34.345,3.858,36.4,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-40.7,419.9,906.6,-0.5,-0.6,-1.7,25,-40.5714,420.8,905.953,-0.420441,-0.530482,-1.68053,
2026_07_06_21_03_34.364,3.858,36.4,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-40.7,419.3,906.7,-0.5,-0.5,-1.7,25,-40.5793,420.727,905.996,-0.425289,-0.531671,-1.68171,
2026_07_06_21_03_34.385,3.858,36.3,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-40.1,421.3,905.6,-0.5,-0.5,-1.7,25,-40.5684,420.701,906.005,-0.429842,-0.529741,-1.68283,
2026_07_06_21_03_34.404,3.858,36.4,0,0.762,0,0,0,0, ,0,0,0,0,0, ,-39.7,420.5,907.5,-0.5,-0.5,-1.7,25,-40.5276,420.713,906.038,-0.434117,-0.527929,-1.68388,
2026_07_06_21_03_34.424,3.858,36.3,0,0.765,0,0,0,0, ,0,0,0,0,0, ,-39.9,420.7,906.1,-0.5,-0.6,-1.7,25,-40.4833,420.706,906.085,-0.438132,-0.529274,-1.68486,
2026_07_06_21_03_34.444,3.858,36.3,0,0.765,0,0,0,0, ,0,0,0,0,0, ,-42.3,420.5,905.8,-0.5,-0.5,-1.6,25,-40.5209,420.7,906.076,-0.441902,-0.530537,-1.68273,
2026_07_06_21_03_34.467,3.858,36.3,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-40.2,421.3,907.2,-0.5,-0.6,-1.8,25,-40.5653,420.712,906.102,-0.445442,-0.531723,-1.68379,
2026_07_06_21_03_34.484,3.858,36.3,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-41,421.8,906.8,-0.3,-0.5,-1.7,25,-40.5674,420.763,906.157,-0.442673,-0.532837,-1.68782,
2026_07_06_21_03_34.504,3.858,36.3,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-40.4,421,904.7,-0.5,-0.6,-1.6,25,-40.5755,420.802,906.132,-0.440073,-0.533883,-1.68552,
2026_07_06_21_03_34.523,3.858,36.3,0,0.765,0,0,0,0, ,0,0,0,0,0, ,-39.6,420.8,906.9,-0.5,-0.5,-1.7,25,-40.5404,420.808,906.112,-0.443724,-0.534865,-1.68335,
2026_07_06_21_03_34.543,3.858,36.4,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-39.3,421.2,905.8,-0.5,-0.6,-1.7,25,-40.474,420.82,906.126,-0.447154,-0.535787,-1.68437,
2026_07_06_21_03_34.563,3.858,36.3,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-39.9,421.3,907.5,-0.5,-0.5,-1.7,25,-40.4207,420.846,906.158,-0.450374,-0.536653,-1.68532,
2026_07_06_21_03_34.583,3.858,36.4,0,0.765,0,0,0,0, ,0,0,0,0,0, ,-39.9,422.3,906.7,-0.4,-0.5,-1.6,25,-40.389,420.904,906.216,-0.450351,-0.53442,-1.68317,
2026_07_06_21_03_34.609,3.858,36.3,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-40.5,421.1,906.2,-0.3,-0.5,-1.7,25,-40.3775,420.952,906.23,-0.444236,-0.532322,-1.68115,
2026_07_06_21_03_34.623,3.858,36.4,0,0.765,0,0,0,0, ,0,0,0,0,0, ,-40,421.3,905.8,-0.3,-0.5,-1.7,25,-40.3697,420.968,906.216,-0.435447,-0.530353,-1.68229,
2026_07_06_21_03_34.643,3.858,36.3,0,0.766,0,0,0,0, ,0,0,0,0,0, ,-40.7,420.5,905.7,-0.3,-0.6,-1.7,25,-40.3685,420.963,906.188,-0.427193,-0.53155,-1.68337,
2026_07_06_21_03_34.662,3.858,36.3,0,0.765,0,0,0,0, ,0,0,0,0,0, ,-40.6,420.6,905.3,-0.4,-0.5,-1.7,25,-40.3857,420.938,906.146,-0.422489,-0.532674,-1.68439,
