UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h,
2026_07_06_20_19_41.587,3.845,34.8,0,0.762,0,0,0,0, ,0,0,0,0,0, ,-41,400.6,915.2,-0.7,-0.6,-1.7,25,-41,400.6,915.2,-0.7,-0.6,-1.7,
2026_07_06_20_19_41.606,3.845,34.9,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-39.7,401,912.8,-0.6,-0.6,-1.8,25,-40.9604,400.612,915.127,-0.696953,-0.6,-1.70305,
2026_07_06_20_19_41.626,3.845,34.8,0,0.765,0,0,0,0, ,0,0,0,0,0, ,-39.4,401.4,914.4,-0.6,-0.6,-1.8,25,-40.8744,400.648,915.034,-0.691045,-0.6,-1.70895,
2026_07_06_20_19_41.646,3.845,34.8,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-39.4,401.2,914.3,-0.5,-0.6,-1.8,25,-40.7846,400.688,914.992,-0.68245,-0.6,-1.7145,
2026_07_06_20_19_41.667,3.845,34.8,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-39.3,401,914.3,-0.7,-0.6,-1.8,25,-40.6972,400.713,914.95,-0.677426,-0.6,-1.71971,
2026_07_06_20_19_41.687,3.845,34.9,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-39.1,403.5,914.3,-0.5,-0.6,-1.8,25,-40.6059,400.807,914.91,-0.672708,-0.6,-1.72461,
2026_07_06_20_19_41.706,3.845,34.8,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-39.5,403.5,914.6,-0.5,-0.6,-1.7,25,-40.5264,400.971,914.882,-0.662183,-0.6,-1.72615,
2026_07_06_20_19_41.726,3.845,34.8,0,0.762,0,0,0,0, ,0,0,0,0,0, ,-39.5,401.6,914.9,-0.6,-0.6,-1.8,25,-40.4638,401.067,914.874,-0.655347,-0.6,-1.72761,
2026_07_06_20_19_41.745,3.845,34.8,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-40,401.6,914.9,-0.6,-0.6,-1.8,25,-40.4203,401.099,914.876,-0.651974,-0.6,-1.73202,
2026_07_06_20_19_41.764,3.845,34.8,0,0.762,0,0,0,0, ,0,0,0,0,0, ,-40.2,401,915.8,-0.4,-0.6,-1.8,25,-40.4008,401.112,914.905,-0.642713,-0.6,-1.73616,
2026_07_06_20_19_41.785,3.845,34.8,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-39.3,401.3,914.1,-0.6,-0.6,-1.8,25,-40.3611,401.114,914.907,-0.634017,-0.6,-1.74005,
2026_07_06_20_19_41.804,3.845,34.8,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-39.6,401.4,914,-0.5,-0.6,-1.8,25,-40.3056,401.128,914.855,-0.628897,-0.6,-1.7437,
2026_07_06_20_19_41.824,3.845,34.8,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-39,400.6,915,-0.6,-0.6,-1.8,25,-40.2443,401.121,914.834,-0.624089,-0.6,-1.74713,
2026_07_06_20_19_41.844,3.845,34.8,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-39.7,402.3,914.3,-0.5,-0.6,-1.7,25,-40.1898,401.141,914.822,-0.619574,-0.6,-1.74731,
2026_07_06_20_19_41.864,3.845,34.8,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-40,399.9,914.4,-0.7,-0.6,-1.8,25,-40.1691,401.138,914.794,-0.618382,-0.6,-1.74747,
2026_07_06_20_19_41.883,3.845,34.8,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-39.4,402.5,914.7,-0.7,-0.6,-1.8,25,-40.1405,401.142,914.779,-0.623355,-0.6,-1.75067,
2026_07_06_20_19_41.904,3.845,34.8,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-39.1,401.7,915.2,-0.5,-0.6,-1.7,25,-40.0863,401.2,914.789,-0.621932,-0.6,-1.75063,
2026_07_06_20_19_41.924,3.845,34.8,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-40.1,401.8,915.1,-0.6,-0.6,-1.7,25,-40.0566,401.234,914.811,-0.617549,-0.6,-1.74755,
2026_07_06_20_19_41.943,3.845,34.8,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-38.9,402,914.4,-0.7,-0.6,-1.8,25,-40.0227,401.274,914.807,-0.619526,-0.6,-1.7477,
2026_07_06_20_19_41.963,3.845,34.8,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-38.8,401.4,915,-0.6,-0.6,-1.8,25,-39.9513,401.3,914.801,-0.621383,-0.6,-1.75088,
2026_07_06_20_19_41.983,3.845,34.8,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-39.1,401.1,914.5,-0.5,-0.6,-1.8,25,-39.8902,401.297,914.798,-0.617033,-0.6,-1.75388,
2026_07_06_20_19_42.003,3.845,34.7,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-39.5,402.2,915.2,-0.7,-0.6,-1.8,25,-39.8543,401.319,914.801,-0.615995,-0.6,-1.75669,
2026_07_06_20_19_42.023,3.845,34.8,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-39.5,402.4,915,-0.5,-0.6,-1.8,25,-39.8327,401.379,914.819,-0.615021,-0.6,-1.75933,
2026_07_06_20_19_42.042,3.845,34.8,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-38.5,400.7,914.6,-0.6,-0.6,-1.8,25,-39.7819,401.389,914.818,-0.611058,-0.6,-1.76181,
2026_07_06_20_19_42.062,3.845,34.8,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-39.3,402.4,915.4,-0.5,-0.7,-1.7,25,-39.7282,401.399,914.829,-0.607338,-0.603047,-1.76109,
2026_07_06_20_19_42.082,3.845,34.8,0,0.766,0,0,0,0, ,0,0,0,0,0, ,-38.5,402.2,912.8,-0.6,-0.6,-1.8,25,-39.6777,401.454,914.785,-0.603844,-0.605908,-1.76041,
2026_07_06_20_19_42.102,3.845,34.8,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-40.2,401.6,916.8,-0.5,-0.5,-1.7,25,-39.6578,401.481,914.786,-0.600563,-0.602501,-1.75978,
2026_07_06_20_19_42.122,3.845,34.8,0,0.762,0,0,0,0, ,0,0,0,0,0, ,-40,400.5,913.8,-0.5,-0.6,-1.7,25,-39.6847,401.455,914.817,-0.594435,-0.599302,-1.75613,
2026_07_06_20_19_42.141,3.845,34.8,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-38.8,402.9,913.9,-0.5,-0.6,-1.7,25,-39.6674,401.47,914.758,-0.58868,-0.599344,-1.75271,
2026_07_06_20_19_42.161,3.845,34.8,0,0.765,0,0,0,0, ,0,0,0,0,0, ,-39.7,401.8,913.3,-0.6,-0.6,-1.8,25,-39.6419,401.523,914.687,-0.586323,-0.599384,-1.75255,
2026_07_06_20_19_42.180,3.845,34.8,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-38.4,402.2,914.9,-0.6,-0.6,-1.8,25,-39.6059,401.552,914.652,-0.587156,-0.599422,-1.75544,
2026_07_06_20_19_42.200,3.845,34.8,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-39.4,401.2,913.6,-0.6,-0.6,-1.8,25,-39.5628,401.561,914.627,-0.587939,-0.599457,-1.75815,
2026_07_06_20_19_42.220,3.845,34.8,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-39.3,401.8,914.3,-0.5,-0.6,-1.8,25,-39.5499,401.558,914.586,-0.585627,-0.59949,-1.7607,
2026_07_06_20_19_42.240,3.845,34.9,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-39.6,402,914,-0.5,-0.6,-1.8,25,-39.5438,401.578,914.559,-0.580409,-0.599521,-1.7631,
2026_07_06_20_19_42.260,3.845,34.7,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-39.6,402.5,914.5,-0.5,-0.6,-1.8,25,-39.5472,401.619,914.541,-0.575509,-0.59955,-1.76535,
2026_07_06_20_19_42.280,3.845,34.8,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-39.1,402.3,914.6,-0.6,-0.6,-1.8,25,-39.5352,401.667,914.541,-0.573955,-0.599578,-1.76746,
2026_07_06_20_19_42.299,3.845,34.8,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-39.9,401.3,913.8,-0.7,-0.6,-1.8,25,-39.5331,401.675,914.52,-0.578589,-0.599604,-1.76944,
2026_07_06_20_19_42.320,3.845,34.8,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-39.4,401.9,913,-0.5,-0.6,-1.7,25,-39.5402,401.67,914.452,-0.579894,-0.599628,-1.76826,
2026_07_06_20_19_42.339,3.845,34.9,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-39.7,401.2,914.9,-0.5,-0.6,-1.8,25,-39.5408,401.663,914.421,-0.575025,-0.59965,-1.76714,
2026_07_06_20_19_42.359,3.845,34.9,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-39.5,401.4,913.9,-0.6,-0.6,-1.7,25,-39.5444,401.641,914.42,-0.5735,-0.599672,-1.7661,
2026_07_06_20_19_42.379,3.845,34.8,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-38.9,401.6,915,-0.6,-0.6,-1.8,25,-39.5234,401.632,914.422,-0.575115,-0.599692,-1.76512,
2026_07_06_20_19_42.399,3.845,34.8,0,0.762,0,0,0,0, ,0,0,0,0,0, ,-39.7,401.9,914.5,-0.5,-0.6,-1.7,25,-39.5098,401.64,914.442,-0.573584,-0.599711,-1.7642,
2026_07_06_20_19_42.424,3.845,34.7,0,0.762,0,0,0,0, ,0,0,0,0,0, ,-39.3,402,913.5,-0.6,-0.5,-1.7,25,-39.5092,401.658,914.415,-0.572147,-0.596681,-1.76029,
2026_07_06_20_19_42.438,3.845,34.8,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-39,401.4,915.1,-0.7,-0.6,-1.8,25,-39.4873,401.661,914.408,-0.576891,-0.593837,-1.75966,
2026_07_06_20_19_42.458,3.845,34.8,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-38.6,402.5,914.5,-0.6,-0.6,-1.8,25,-39.4454,401.679,914.432,-0.581346,-0.594212,-1.76212,
