UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_07_06_19_25_11.285,0.000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_19_25_11.305,0.020000,0.98413980,0.17337374,-0.03698619,0.00651578,0.99717915,-0.02564974,-0.07053984,-0.00000000,0.93979818,-0.34173000,0.07505850,0.34076601,0.93714714,19.983782,4.045292,-1.473563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_19_25_11.325,0.040000,0.98416328,0.17324895,-0.03700295,0.00619013,0.99718493,-0.02500565,-0.07068902,-0.00063724,0.93989295,-0.34146863,0.07497875,0.34055239,0.93723118,19.970594,4.053861,-1.436568,0.000266,0.002512,9.790367,-0.000458,-0.000926,-0.009906
2026_07_06_19_25_11.344,0.060000,0.98418665,0.17312343,-0.03702076,0.00586423,0.99719018,-0.02436131,-0.07084021,-0.00127533,0.93998778,-0.34120575,0.07490115,0.34033737,0.93731546,19.957327,4.062547,-1.399558,0.000827,0.004525,9.790056,0.000074,0.000849,-0.010923
2026_07_06_19_25_11.365,0.080000,0.98420978,0.17299901,-0.03703950,0.00553811,0.99719483,-0.02371693,-0.07099310,-0.00191426,0.94008136,-0.34094489,0.07482546,0.34012437,0.93739885,19.944189,4.071330,-1.362546,0.001038,0.007165,9.790001,0.000273,0.003310,-0.011890
2026_07_06_19_25_11.391,0.100000,0.98423237,0.17287612,-0.03705906,0.00521182,0.99719894,-0.02307253,-0.07114746,-0.00255398,0.94017339,-0.34068683,0.07475146,0.33991423,0.93748093,19.931229,4.080197,-1.325533,0.001024,0.009719,9.790014,0.000250,0.005720,-0.012745
2026_07_06_19_25_11.403,0.120000,0.98425484,0.17275357,-0.03707949,0.00488533,0.99720252,-0.02242804,-0.07130341,-0.00319442,0.94026470,-0.34042937,0.07467924,0.33970481,0.93756264,19.918316,4.089156,-1.288515,0.001422,0.011808,9.790120,0.000643,0.007714,-0.013386
2026_07_06_19_25_11.423,0.140000,0.98427719,0.17263080,-0.03710074,0.00455864,0.99720550,-0.02178339,-0.07146090,-0.00383553,0.94035566,-0.34017137,0.07460874,0.33949485,0.93764430,19.905375,4.098202,-1.251487,0.001895,0.013683,9.790492,0.001128,0.009597,-0.013706
2026_07_06_19_25_11.443,0.160000,0.98429912,0.17250837,-0.03712276,0.00423178,0.99720800,-0.02113865,-0.07161976,-0.00447730,0.94044590,-0.33991385,0.07453983,0.33928549,0.93772554,19.892475,4.107328,-1.214454,0.002344,0.015874,9.790790,0.001580,0.011754,-0.014201
2026_07_06_19_25_11.463,0.180000,0.98432076,0.17238802,-0.03714556,0.00390483,0.99720991,-0.02049411,-0.07178000,-0.00511969,0.94053423,-0.33966032,0.07447258,0.33908013,0.93780518,19.879822,4.116534,-1.177432,0.003045,0.018327,9.790943,0.002268,0.014104,-0.014937
2026_07_06_19_25_11.483,0.200000,0.98434174,0.17227069,-0.03716915,0.00357784,0.99721128,-0.01984994,-0.07194157,-0.00576268,0.94062001,-0.33941242,0.07440700,0.33888051,0.93788254,19.867523,4.125816,-1.140432,0.004020,0.020952,9.790850,0.003207,0.016527,-0.015983
2026_07_06_19_25_11.503,0.220000,0.98436201,0.17215568,-0.03719299,0.00325089,0.99721223,-0.01920607,-0.07210341,-0.00640587,0.94070369,-0.33916885,0.07434204,0.33868521,0.93795824,19.855492,4.135114,-1.103448,0.005121,0.023646,9.790795,0.004271,0.019027,-0.017024
2026_07_06_19_25_11.523,0.240000,0.98438239,0.17204018,-0.03721689,0.00292334,0.99721271,-0.01856097,-0.07226544,-0.00705023,0.94078726,-0.33892423,0.07427717,0.33848906,0.93803418,19.843409,4.144422,-1.066393,0.005699,0.025663,9.791361,0.004860,0.021113,-0.017213
2026_07_06_19_25_11.542,0.260000,0.98440278,0.17192318,-0.03724132,0.00259509,0.99721271,-0.01791452,-0.07242861,-0.00769607,0.94087136,-0.33867660,0.07421323,0.33829001,0.93811101,19.831152,4.153797,-1.029260,0.005944,0.027665,9.791913,0.005115,0.023187,-0.017386
2026_07_06_19_25_11.562,0.280000,0.98442316,0.17180537,-0.03726637,0.00226672,0.99721217,-0.01726796,-0.07259289,-0.00834229,0.94095558,-0.33842731,0.07415063,0.33808941,0.93818825,19.818804,4.163235,-0.992121,0.006369,0.030050,9.791875,0.005498,0.025418,-0.018255
2026_07_06_19_25_11.582,0.300000,0.98444349,0.17168783,-0.03729202,0.00193829,0.99721110,-0.01662146,-0.07275821,-0.00898889,0.94103909,-0.33817849,0.07408933,0.33788934,0.93826520,19.806490,4.172733,-0.954985,0.006819,0.032171,9.791531,0.005883,0.027299,-0.019322
2026_07_06_19_25_11.602,0.320000,0.98446321,0.17157213,-0.03731827,0.00160987,0.99720949,-0.01597527,-0.07292451,-0.00963583,0.94112080,-0.33793306,0.07402934,0.33769274,0.93834072,19.794392,4.182287,-0.917866,0.007486,0.034301,9.791527,0.006507,0.029301,-0.020089
2026_07_06_19_25_11.621,0.340000,0.98448247,0.17145820,-0.03734518,0.00128147,0.99720740,-0.01532945,-0.07309192,-0.01028310,0.94120091,-0.33769092,0.07397079,0.33749947,0.93841487,19.782501,4.191905,-0.880768,0.008644,0.036413,9.791569,0.007622,0.031295,-0.020840
2026_07_06_19_25_11.641,0.360000,0.98450148,0.17134546,-0.03737260,0.00095254,0.99720478,-0.01468281,-0.07326033,-0.01093169,0.94127965,-0.33745092,0.07391318,0.33730853,0.93848807,19.770754,4.201581,-0.843622,0.009524,0.038553,9.791612,0.008456,0.033319,-0.021581
2026_07_06_19_25_11.666,0.380000,0.98452014,0.17123391,-0.03740050,0.00062311,0.99720162,-0.01403540,-0.07342968,-0.01158153,0.94135714,-0.33721307,0.07385648,0.33711985,0.93856031,19.759148,4.211311,-0.806432,0.010460,0.040955,9.791446,0.009325,0.035522,-0.022608
2026_07_06_19_25_11.680,0.400000,0.98453832,0.17112345,-0.03742943,0.00029365,0.99719793,-0.01338832,-0.07360091,-0.01223189,0.94143337,-0.33697718,0.07380191,0.33693320,0.93863159,19.747669,4.221149,-0.769260,0.011154,0.043348,9.790810,0.009915,0.037563,-0.024055
2026_07_06_19_25_11.700,0.420000,0.98455650,0.17101301,-0.03745915,-0.00003644,0.99719363,-0.01274025,-0.07377376,-0.01288376,0.94150907,-0.33674121,0.07374883,0.33674669,0.93870270,19.736204,4.231081,-0.732031,0.011366,0.045637,9.790401,0.010038,0.039590,-0.025216
2026_07_06_19_25_11.720,0.440000,0.98457438,0.17090258,-0.03748956,-0.00036762,0.99718881,-0.01209022,-0.07394817,-0.01353803,0.94158435,-0.33650503,0.07369686,0.33656016,0.93877369,19.724739,4.241101,-0.694688,0.011730,0.047673,9.790137,0.010325,0.041426,-0.026169
2026_07_06_19_25_11.739,0.460000,0.98459208,0.17079315,-0.03752017,-0.00069918,0.99718350,-0.01143956,-0.07412294,-0.01419319,0.94165844,-0.33627072,0.07364529,0.33637562,0.93884385,19.713398,4.251143,-0.657309,0.012034,0.049227,9.790357,0.010591,0.042974,-0.026500
2026_07_06_19_25_11.759,0.480000,0.98460943,0.17068468,-0.03754995,-0.00103091,0.99717790,-0.01078832,-0.07429598,-0.01484848,0.94173133,-0.33603805,0.07359214,0.33619291,0.93891346,19.702166,4.261086,-0.619896,0.012484,0.050914,9.791093,0.011037,0.044817,-0.026400
2026_07_06_19_25_11.779,0.500000,0.98462647,0.17057721,-0.03757958,-0.00136236,0.99717182,-0.01013761,-0.07446847,-0.01550327,0.94180310,-0.33580726,0.07353892,0.33601207,0.93898237,19.691050,4.270997,-0.582513,0.012964,0.053069,9.791606,0.011488,0.047028,-0.026669
2026_07_06_19_25_11.804,0.520000,0.98464334,0.17047067,-0.03760966,-0.00169312,0.99716532,-0.00948844,-0.07464145,-0.01615693,0.94187379,-0.33557826,0.07348694,0.33583295,0.93905056,19.680040,4.280937,-0.545217,0.013272,0.055071,9.791522,0.011722,0.048896,-0.027433
2026_07_06_19_25_11.819,0.540000,0.98465985,0.17036450,-0.03764015,-0.00202377,0.99715823,-0.00883963,-0.07481504,-0.01681055,0.94194371,-0.33534983,0.07343592,0.33565453,0.93911833,19.669075,4.290911,-0.507941,0.014035,0.057207,9.791119,0.012381,0.050781,-0.028575
2026_07_06_19_25_11.839,0.560000,0.98467630,0.17025875,-0.03767100,-0.00235432,0.99715072,-0.00819114,-0.07498918,-0.01746413,0.94201285,-0.33512211,0.07338580,0.33547688,0.93918574,19.658159,4.300917,-0.470683,0.014607,0.059361,9.791059,0.012873,0.052799,-0.029387
2026_07_06_19_25_11.859,0.580000,0.98469251,0.17015335,-0.03770220,-0.00268478,0.99714267,-0.00754294,-0.07516379,-0.01811767,0.94208127,-0.33489501,0.07333649,0.33529991,0.93925273,19.647291,4.310951,-0.433441,0.015116,0.061217,9.791312,0.013327,0.054644,-0.029797
2026_07_06_19_25_11.878,0.600000,0.98470843,0.17004831,-0.03773376,-0.00301514,0.99713415,-0.00689506,-0.07533893,-0.01877118,0.94214898,-0.33466846,0.07328805,0.33512354,0.93931949,19.636457,4.321015,-0.396216,0.015877,0.063178,9.791770,0.014042,0.056655,-0.030070
2026_07_06_19_25_11.898,0.620000,0.98472416,0.16994414,-0.03776567,-0.00334538,0.99712515,-0.00624756,-0.07551460,-0.01942466,0.94221562,-0.33444351,0.07324049,0.33494890,0.93938547,19.625732,4.331110,-0.359012,0.016643,0.064949,9.791411,0.014705,0.058215,-0.031046
2026_07_06_19_25_11.918,0.640000,0.98473954,0.16984068,-0.03779843,-0.00367561,0.99711555,-0.00560039,-0.07569177,-0.02007845,0.94228125,-0.33421978,0.07319469,0.33477554,0.93945086,19.615091,4.341290,-0.321827,0.017314,0.066405,9.790675,0.015249,0.059353,-0.032265
2026_07_06_19_25_11.943,0.660000,0.98475462,0.16973796,-0.03783248,-0.00400592,0.99710530,-0.00495353,-0.07587133,-0.02073291,0.94234598,-0.33399737,0.07315151,0.33460361,0.93951547,19.604540,4.351609,-0.284659,0.017746,0.067928,9.790783,0.015612,0.060840,-0.032694
2026_07_06_19_25_11.957,0.680000,0.98476970,0.16963498,-0.03786714,-0.00433677,0.99709457,-0.00430574,-0.07605216,-0.02138863,0.94241035,-0.33377433,0.07310949,0.33443123,0.93958008,19.593964,4.362000,-0.247436,0.018259,0.069526,9.791353,0.016086,0.062551,-0.032718
2026_07_06_19_25_11.978,0.700000,0.98478454,0.16953181,-0.03790244,-0.00466814,0.99708325,-0.00365712,-0.07623427,-0.02204556,0.94247437,-0.33355072,0.07306869,0.33425847,0.93964475,19.583368,4.372466,-0.210165,0.019140,0.071465,9.792132,0.016934,0.064654,-0.032690
2026_07_06_19_25_11.997,0.720000,0.98479909,0.16942948,-0.03793859,-0.00499888,0.99707133,-0.00301005,-0.07641770,-0.02270161,0.94253731,-0.33332869,0.07302988,0.33408728,0.93970865,19.572870,4.383007,-0.172982,0.020225,0.073392,9.792377,0.017943,0.066567,-0.033172
2026_07_06_19_25_12.017,0.740000,0.98481357,0.16932742,-0.03797488,-0.00532899,0.99705905,-0.00236426,-0.07660104,-0.02335650,0.94259965,-0.33310714,0.07299167,0.33391663,0.93977225,19.562408,4.393544,-0.135871,0.020601,0.075208,9.791884,0.018192,0.068132,-0.034257
2026_07_06_19_25_12.036,0.760000,0.98482788,0.16922566,-0.03801058,-0.00565896,0.99704635,-0.00171854,-0.07678305,-0.02401093,0.94266129,-0.33288610,0.07295248,0.33374649,0.93983573,19.551977,4.404003,-0.098764,0.020527,0.077066,9.791272,0.017980,0.069699,-0.035433
2026_07_06_19_25_12.056,0.780000,0.98484194,0.16912469,-0.03804581,-0.00598876,0.99703330,-0.00107301,-0.07696391,-0.02466493,0.94272196,-0.33266649,0.07291252,0.33357790,0.93989873,19.541637,4.414397,-0.061666,0.020776,0.078758,9.790924,0.018110,0.071197,-0.036331
2026_07_06_19_25_12.082,0.800000,0.98485565,0.16902451,-0.03808108,-0.00631901,0.99701983,-0.00042664,-0.07714486,-0.02531990,0.94278157,-0.33244821,0.07287259,0.33341077,0.93996108,19.531391,4.424797,-0.024520,0.021314,0.080563,9.790597,0.018525,0.072809,-0.037265
2026_07_06_19_25_12.096,0.820000,0.98486930,0.16892408,-0.03811626,-0.00665026,0.99700582,0.00022176,-0.07732584,-0.02597678,0.94284087,-0.33222932,0.07283229,0.33324325,0.94002360,19.521120,4.435198,0.012745,0.021674,0.082360,9.790305,0.018763,0.074426,-0.038152
2026_07_06_19_25_12.116,0.840000,0.98488307,0.16882281,-0.03815145,-0.00698193,0.99699146,0.00087110,-0.07750684,-0.02663443,0.94290024,-0.33200872,0.07279201,0.33307421,0.94008666,19.510756,4.445601,0.050064,0.021995,0.083679,9.790520,0.019010,0.075762,-0.038400
2026_07_06_19_25_12.136,0.860000,0.98489672,0.16872072,-0.03818688,-0.00731345,0.99697655,0.00152015,-0.07768813,-0.02729182,0.94295967,-0.33178642,0.07275240,0.33290353,0.94015014,19.500294,4.456019,0.087369,0.023059,0.085024,9.790488,0.019977,0.077043,-0.038943
2026_07_06_19_25_12.156,0.880000,0.98491019,0.16861951,-0.03822250,-0.00764478,0.99696118,0.00216873,-0.07786957,-0.02794897,0.94301802,-0.33156577,0.07271334,0.33273456,0.94021302,19.489937,4.466448,0.124647,0.023798,0.086546,9.790338,0.020604,0.078451,-0.039635
2026_07_06_19_25_12.175,0.900000,0.98492312,0.16852069,-0.03825828,-0.00797588,0.99694538,0.00281664,-0.07805113,-0.02860589,0.94307435,-0.33134955,0.07267473,0.33257014,0.94027418,19.479860,4.476883,0.161887,0.024368,0.087897,9.790133,0.021062,0.079681,-0.040305
2026_07_06_19_25_12.195,0.920000,0.98493576,0.16842312,-0.03829375,-0.00830670,0.99692917,0.00346403,-0.07823185,-0.02926224,0.94312930,-0.33113572,0.07263569,0.33240810,0.94033450,19.469927,4.487270,0.199100,0.025268,0.089588,9.789677,0.021819,0.081149,-0.041351
2026_07_06_19_25_12.214,0.940000,0.98494804,0.16832620,-0.03832890,-0.00863728,0.99691260,0.00411103,-0.07841172,-0.02991807,0.94318336,-0.33092299,0.07259620,0.33224723,0.94039440,19.460066,4.497608,0.236290,0.026045,0.091190,9.789816,0.022497,0.082732,-0.041798
2026_07_06_19_25_12.235,0.960000,0.98496026,0.16822892,-0.03836435,-0.00896776,0.99689549,0.00475779,-0.07859199,-0.03057376,0.94323719,-0.33070955,0.07255743,0.33208570,0.94045442,19.450167,4.507969,0.273468,0.027109,0.092972,9.789903,0.023449,0.084471,-0.042374
2026_07_06_19_25_12.254,0.980000,0.98497266,0.16813086,-0.03839933,-0.00929862,0.99687803,0.00540555,-0.07877135,-0.03123000,0.94329113,-0.33049446,0.07251781,0.33192271,0.94051504,19.440180,4.518279,0.310705,0.027529,0.094913,9.789921,0.023748,0.086334,-0.043016
2026_07_06_19_25_12.274,1.000000,0.98498487,0.16803297,-0.03843381,-0.00962980,0.99686021,0.00605413,-0.07894968,-0.03188671,0.94334435,-0.33027965,0.07247718,0.33176011,0.94057554,19.430214,4.528530,0.347990,0.027501,0.096066,9.790234,0.023644,0.087550,-0.043087
