UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h,
2026_06_10_19_19_13.029,3.869,24.8,0,0.755,0,0,0,0.042, ,0,0,0,0,0, ,-35.2,-49.4,1004.1,-0.8,-0.3,-1.6,25,-35.1999,-49.3998,1004.1,-0.799997,-0.299999,-1.59999,
2026_06_10_19_19_13.048,3.869,24.7,0,0.759,0,0,0,0.043, ,0,0,0,0,0, ,-35.2,-50,1004.5,-0.7,-0.4,-1.6,25,-35.1999,-49.4181,1004.11,-0.796951,-0.303046,-1.59999,
2026_06_10_19_19_13.068,3.869,24.8,0,0.757,0,0,0,0.043, ,0,0,0,0,0, ,-34.5,-49.8,1004.2,-0.9,-0.4,-1.6,25,-35.1786,-49.4475,1004.12,-0.797136,-0.308954,-1.6,
2026_06_10_19_19_13.088,3.869,24.8,0,0.755,0,0,0,0.043, ,0,0,0,0,0, ,-34.1,-47.9,1004.6,-0.7,-0.4,-1.6,25,-35.125,-49.4111,1004.14,-0.797311,-0.314502,-1.6,
2026_06_10_19_19_13.108,3.869,24.8,0,0.755,0,0,0,0.044, ,0,0,0,0,0, ,-35.1,-49,1005.2,-0.8,-0.4,-1.7,25,-35.093,-49.3525,1004.19,-0.794428,-0.319712,-1.60304,
2026_06_10_19_19_13.131,3.869,24.8,0,0.757,0,0,0,0.044, ,0,0,0,0,0, ,-34.3,-49.1,1004,-0.6,-0.4,-1.6,25,-35.0691,-49.3341,1004.21,-0.788674,-0.324605,-1.6059,
2026_06_10_19_19_13.147,3.869,24.8,0,0.756,0,0,0,0.045, ,0,0,0,0,0, ,-33.9,-49.9,1005.6,-0.7,-0.4,-1.6,25,-35.01,-49.3442,1004.25,-0.780223,-0.329199,-1.60554,
2026_06_10_19_19_13.167,3.869,24.8,0,0.755,0,0,0,0.045, ,0,0,0,0,0, ,-34,-48.3,1004.1,-0.6,-0.4,-1.6,25,-34.9454,-49.3293,1004.28,-0.772288,-0.333514,-1.60521,
2026_06_10_19_19_13.187,3.869,24.9,0,0.756,0,0,0,0.046, ,0,0,0,0,0, ,-35.2,-50.1,1004.1,-0.7,-0.4,-1.7,25,-34.9244,-49.3214,1004.27,-0.764836,-0.337565,-1.60794,
2026_06_10_19_19_13.207,3.869,24.8,0,0.756,0,0,0,0.046, ,0,0,0,0,0, ,-34.3,-49,1003.9,-0.5,-0.5,-1.6,25,-34.9138,-49.3354,1004.26,-0.754791,-0.344417,-1.6105,
2026_06_10_19_19_13.226,3.869,25,0,0.756,0,0,0,0.047, ,0,0,0,0,0, ,-34.5,-49.4,1003.7,-0.7,-0.3,-1.6,25,-34.8825,-49.3271,1004.23,-0.745359,-0.347804,-1.60986,
2026_06_10_19_19_13.246,3.869,24.8,0,0.756,0,0,0,0.046, ,0,0,0,0,0, ,-33.5,-48,1004.2,-0.6,-0.3,-1.6,25,-34.8287,-49.2889,1004.21,-0.739548,-0.344891,-1.60926,
2026_06_10_19_19_13.266,3.869,24.9,0,0.756,0,0,0,0.048, ,0,0,0,0,0, ,-35.6,-50.1,1003.6,-0.8,-0.4,-1.6,25,-34.8117,-49.2743,1004.19,-0.737138,-0.345202,-1.60869,
2026_06_10_19_19_13.287,3.869,24.9,0,0.755,0,0,0,0.048, ,0,0,0,0,0, ,-35.6,-48.2,1005.6,-0.6,-0.3,-1.6,25,-34.8597,-49.2668,1004.22,-0.734875,-0.345494,-1.60816,
2026_06_10_19_19_13.305,3.869,24.9,0,0.758,0,0,0,0.048, ,0,0,0,0,0, ,-34.7,-49,1002.1,-0.7,-0.4,-1.7,25,-34.8774,-49.2261,1004.2,-0.729703,-0.345769,-1.61071,
2026_06_10_19_19_13.325,3.869,25,0,0.755,0,0,0,0.049, ,0,0,0,0,0, ,-34.5,-49.6,1004.8,-0.6,-0.3,-1.7,25,-34.8605,-49.2306,1004.15,-0.724846,-0.346027,-1.61615,
2026_06_10_19_19_13.346,3.869,25,0,0.754,0,0,0,0.048, ,0,0,0,0,0, ,-34,-48.9,1002.8,-0.7,-0.4,-1.6,25,-34.8233,-49.2318,1004.13,-0.720285,-0.346269,-1.61822,
2026_06_10_19_19_13.366,3.869,25.1,0,0.758,0,0,0,0.049, ,0,0,0,0,0, ,-35.1,-49.3,1002.3,-0.6,-0.4,-1.6,25,-34.8067,-49.2238,1004.03,-0.716002,-0.349543,-1.61711,
2026_06_10_19_19_13.385,3.869,25,0,0.757,0,0,0,0.048, ,0,0,0,0,0, ,-34.6,-47.3,1003.9,-0.6,-0.4,-1.6,25,-34.8093,-49.1675,1003.98,-0.708933,-0.352618,-1.61606,
2026_06_10_19_19_13.405,3.848,25.1,0,0.757,3.895,5.145,1,0.05, ,0,0,0,0,0, ,-34.1,-49.6,1003.4,-0.6,-0.4,-1.6,25,-34.7813,-49.1238,1003.96,-0.702295,-0.355505,-1.61509,
2026_06_10_19_19_13.425,3.848,25.1,0,0.755,0,0,0,0.049, ,0,0,0,0,0, ,-34.3,-50.2,1004,-0.7,-0.4,-1.6,25,-34.7459,-49.1711,1003.94,-0.699108,-0.358217,-1.61417,
2026_06_10_19_19_13.444,3.845,25.1,0,0.757,3.901,5.153,1,0.05, ,0,0,0,0,0, ,-34.9,-49.8,1004.1,-0.6,-0.3,-1.6,25,-34.737,-49.2216,1003.95,-0.696116,-0.357716,-1.6133,
2026_06_10_19_19_13.465,3.846,25,0,0.756,3.893,5.149,1,0.05, ,0,0,0,0,0, ,-34.3,-49.6,1003.9,-0.6,-0.3,-1.7,25,-34.7286,-49.2507,1003.95,-0.690259,-0.354199,-1.61554,
2026_06_10_19_19_13.484,3.848,25.1,0,0.756,3.894,5.15,1.04,0.052, ,0,0,0,0,0, ,-33.6,-47.7,1003.6,-0.6,-0.4,-1.7,25,-34.6812,-49.2141,1003.94,-0.684758,-0.353943,-1.62069,
2026_06_10_19_19_13.504,3.845,25.1,0,0.756,3.897,5.154,1.02,0.051, ,0,0,0,0,0, ,-33.5,-48.9,1005,-0.9,-0.4,-1.7,25,-34.6123,-49.1584,1003.96,-0.688734,-0.35675,-1.62552,
2026_06_10_19_19_13.524,3.844,25.2,0,0.756,3.893,5.149,1.04,0.052, ,0,0,0,0,0, ,-35.4,-48,1003.6,-0.5,-0.4,-1.7,25,-34.6024,-49.1153,1003.98,-0.689421,-0.359385,-1.63006,
2026_06_10_19_19_13.543,3.845,25.1,0,0.755,3.889,5.15,1.04,0.052, ,0,0,0,0,0, ,-33.8,-49.3,1003.4,-0.8,-0.4,-1.6,25,-34.6022,-49.0869,1003.95,-0.687018,-0.36186,-1.63127,
2026_06_10_19_19_13.564,3.844,25.3,0,0.756,3.895,5.152,1.06,0.053, ,0,0,0,0,0, ,-34.7,-49.9,1002.6,-0.6,-0.4,-1.7,25,-34.5808,-49.1182,1003.89,-0.68781,-0.364184,-1.63241,
2026_06_10_19_19_13.583,3.846,25.3,0,0.754,3.887,5.155,1.04,0.052, ,0,0,0,0,0, ,-34.9,-49.6,1002.4,-0.7,-0.4,-1.7,25,-34.5941,-49.1567,1003.81,-0.685505,-0.366367,-1.63653,
2026_06_10_19_19_13.603,3.845,25.3,0,0.756,3.899,5.157,1.04,0.052, ,0,0,0,0,0, ,-34,-48.8,1003.5,-0.6,-0.3,-1.6,25,-34.5853,-49.1593,1003.76,-0.683342,-0.365369,-1.63735,
2026_06_10_19_19_13.623,3.845,25.3,0,0.756,3.892,5.148,1.06,0.053, ,0,0,0,0,0, ,-34.1,-49,1003.9,-0.5,-0.3,-1.7,25,-34.5527,-49.1435,1003.75,-0.675216,-0.361386,-1.63812,
2026_06_10_19_19_13.642,3.847,25.4,0,0.757,3.895,5.145,1.06,0.053, ,0,0,0,0,0, ,-35.6,-48.8,1004.7,-0.7,-0.4,-1.6,25,-34.5708,-49.1287,1003.79,-0.670633,-0.360692,-1.63885,
2026_06_10_19_19_13.662,3.846,25.4,0,0.756,3.891,5.146,1.06,0.053, ,0,0,0,0,0, ,-34.7,-48.7,1004,-0.6,-0.4,-1.6,25,-34.6061,-49.1056,1003.82,-0.669376,-0.363087,-1.63648,
2026_06_10_19_19_13.682,3.848,25.5,0,0.756,3.893,5.149,1.06,0.053, ,0,0,0,0,0, ,-34.6,-47.6,1004.2,-0.7,-0.4,-1.6,25,-34.6088,-49.0474,1003.84,-0.668195,-0.365337,-1.63426,
2026_06_10_19_19_13.702,3.846,25.5,0,0.757,3.898,5.149,1.06,0.053, ,0,0,0,0,0, ,-35,-47.6,1003.9,-0.6,-0.3,-1.7,25,-34.6205,-48.9592,1003.85,-0.667086,-0.364402,-1.63522,
2026_06_10_19_19_13.722,3.845,25.5,0,0.756,3.891,5.146,1.06,0.053, ,0,0,0,0,0, ,-34.7,-48.3,1004.8,-0.9,-0.4,-1.6,25,-34.6344,-48.8977,1003.88,-0.672139,-0.363525,-1.63612,
