UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_07_06_17_13_44.010,0.000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_17_13_44.029,0.020000,0.95492345,-0.13383129,0.26240784,0.03677612,0.85957932,-0.14047351,0.49131519,0.00000001,0.96147341,0.27489799,-0.51100236,-0.23629661,0.82646263,-15.957110,-29.429228,-9.281987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_17_13_44.049,0.040000,0.95493233,-0.13397466,0.26235583,0.03639405,0.85968977,-0.13980578,0.49131235,-0.00079036,0.96145254,0.27496985,-0.51081586,-0.23677710,0.82644039,-15.988309,-29.429043,-9.237462,0.003287,0.003688,9.762287,0.022088,0.012016,-0.028539
2026_07_06_17_13_44.068,0.060000,0.95494324,-0.13410974,0.26229829,0.03602277,0.85980392,-0.13915291,0.49129793,-0.00155410,0.96143389,0.27503178,-0.51062196,-0.23723695,0.82642841,-16.017988,-29.428095,-9.193863,0.006744,0.011223,9.767097,0.022583,0.017658,-0.020794
2026_07_06_17_13_44.088,0.080000,0.95495355,-0.13423899,0.26224372,0.03566210,0.85991287,-0.13851798,0.49128667,-0.00229535,0.96141624,0.27508831,-0.51043564,-0.23767966,0.82641625,-16.046566,-29.427353,-9.151484,0.010128,0.018936,9.771904,0.023007,0.023480,-0.013035
2026_07_06_17_13_44.108,0.100000,0.95496511,-0.13435863,0.26218820,0.03531098,0.86002100,-0.13789600,0.49127248,-0.00301298,0.96140176,0.27513185,-0.51024979,-0.23809937,0.82641023,-16.073553,-29.426420,-9.109957,0.009923,0.025427,9.774426,0.021507,0.029166,-0.009265
2026_07_06_17_13_44.127,0.120000,0.95497924,-0.13446908,0.26212552,0.03497039,0.86013454,-0.13728754,0.49124399,-0.00370356,0.96139026,0.27516362,-0.51005375,-0.23849711,0.82641655,-16.098896,-29.424545,-9.069251,0.010215,0.032825,9.779109,0.019320,0.035138,-0.003215
2026_07_06_17_13_44.147,0.140000,0.95499563,-0.13457426,0.26205683,0.03463392,0.86025345,-0.13668270,0.49120459,-0.00438172,0.96138054,0.27518779,-0.50984794,-0.23888355,0.82643199,-16.123343,-29.421953,-9.028728,0.012831,0.041922,9.787900,0.017024,0.041440,0.007838
2026_07_06_17_13_44.170,0.160000,0.95501208,-0.13468356,0.26198444,0.03430050,0.86037529,-0.13608477,0.49115717,-0.00505521,0.96136761,0.27522123,-0.50963604,-0.23927645,0.82644898,-16.148165,-29.418835,-8.988624,0.017275,0.049682,9.794877,0.017223,0.046638,0.017924
2026_07_06_17_13_44.186,0.180000,0.95502716,-0.13480097,0.26191130,0.03397375,0.86049652,-0.13550352,0.49110544,-0.00572008,0.96134895,0.27527338,-0.50942421,-0.23968095,0.82646233,-16.173790,-29.415430,-8.949614,0.022102,0.055271,9.797156,0.020151,0.050821,0.023719
2026_07_06_17_13_44.206,0.200000,0.95504200,-0.13491474,0.26184013,0.03365330,0.86061442,-0.13493282,0.49105603,-0.00637155,0.96133095,0.27532205,-0.50921732,-0.24007490,0.82647550,-16.198736,-29.412182,-8.911325,0.022763,0.059306,9.796431,0.021030,0.054798,0.024556
2026_07_06_17_13_44.226,0.220000,0.95505834,-0.13501611,0.26176855,0.03333967,0.86073136,-0.13436860,0.49100569,-0.00700328,0.96131825,0.27535111,-0.50901127,-0.24044199,0.82649577,-16.221827,-29.408869,-8.873470,0.019848,0.062916,9.796263,0.018546,0.058714,0.023980
2026_07_06_17_13_44.245,0.240000,0.95507717,-0.13511026,0.26169041,0.03303258,0.86085397,-0.13381144,0.49094298,-0.00761678,0.96130812,0.27537006,-0.50879514,-0.24079281,0.82652670,-16.243673,-29.404747,-8.836020,0.017463,0.068734,9.800257,0.014379,0.063676,0.027712
2026_07_06_17_13_44.265,0.260000,0.95509803,-0.13520883,0.26160064,0.03273370,0.86098719,-0.13326922,0.49085677,-0.00821365,0.96129417,0.27540171,-0.50856030,-0.24114907,0.82656735,-16.265678,-29.399075,-8.799437,0.019643,0.077255,9.808931,0.011736,0.069493,0.038300
2026_07_06_17_13_44.286,0.280000,0.95511848,-0.13531506,0.26150757,0.03244134,0.86112273,-0.13274248,0.49076182,-0.00880117,0.96127480,0.27545115,-0.50832105,-0.24151652,0.82660723,-16.288406,-29.392830,-8.763841,0.020648,0.085895,9.815002,0.009399,0.076204,0.046194
2026_07_06_17_13_44.306,0.300000,0.95513701,-0.13542077,0.26142085,0.03215002,0.86125100,-0.13221899,0.49067789,-0.00938828,0.96125519,0.27550015,-0.50809300,-0.24188140,0.82664073,-16.311081,-29.387312,-8.728532,0.017445,0.091614,9.815233,0.006424,0.082074,0.046391
2026_07_06_17_13_44.325,0.320000,0.95515549,-0.13552350,0.26133576,0.03186006,0.86137712,-0.13169689,0.49059698,-0.00997165,0.96123666,0.27554438,-0.50786811,-0.24223968,0.82667398,-16.333332,-29.381990,-8.693339,0.014143,0.095046,9.814295,0.003974,0.086037,0.044946
2026_07_06_17_13_44.345,0.340000,0.95517486,-0.13562769,0.26124600,0.03157219,0.86150742,-0.13117830,0.49050710,-0.01055046,0.96121663,0.27559254,-0.50763535,-0.24260011,0.82671130,-16.355639,-29.376081,-8.658337,0.012696,0.097935,9.814279,0.002656,0.089008,0.045022
2026_07_06_17_13_44.365,0.360000,0.95519501,-0.13573505,0.26115072,0.03128522,0.86164308,-0.13066159,0.49040672,-0.01112764,0.96119446,0.27564719,-0.50739270,-0.24296656,0.82675260,-16.378246,-29.369480,-8.623408,0.012993,0.101127,9.813514,0.003213,0.092221,0.045420
2026_07_06_17_13_44.385,0.380000,0.95521665,-0.13584213,0.26105008,0.03100102,0.86178356,-0.13014857,0.49029627,-0.01169782,0.96117169,0.27570295,-0.50714123,-0.24333167,0.82679951,-16.400656,-29.362219,-8.588676,0.014169,0.104014,9.811410,0.005207,0.095355,0.045057
2026_07_06_17_13_44.404,0.400000,0.95523983,-0.13594164,0.26094583,0.03072344,0.86192667,-0.12964332,0.49017850,-0.01225030,0.96115190,0.27574804,-0.50688487,-0.24367943,0.82685429,-16.421804,-29.354477,-8.554429,0.015145,0.107671,9.810225,0.006552,0.099033,0.045568
2026_07_06_17_13_44.424,0.420000,0.95526391,-0.13602833,0.26084408,0.03045438,0.86206579,-0.12914832,0.49006456,-0.01278043,0.96113765,0.27577358,-0.50663519,-0.24399821,0.82691336,-16.441017,-29.346987,-8.520892,0.013530,0.112283,9.810889,0.004712,0.103515,0.046598
2026_07_06_17_13_44.444,0.440000,0.95528913,-0.13610062,0.26074469,0.03019271,0.86220121,-0.12866056,0.48995465,-0.01328950,0.96113002,0.27577606,-0.50639164,-0.24428572,0.82697767,-16.458132,-29.339764,-8.487866,0.009652,0.115528,9.811401,0.001014,0.107011,0.046017
2026_07_06_17_13_44.463,0.460000,0.95531696,-0.13616110,0.26064071,0.02993676,0.86234045,-0.12817644,0.48983651,-0.01378007,0.96112788,0.27575952,-0.50614142,-0.24454856,0.82705313,-16.473457,-29.331997,-8.455046,0.007301,0.120936,9.814775,-0.002849,0.111686,0.049146
2026_07_06_17_13_44.484,0.480000,0.95534617,-0.13621831,0.26053250,0.02968282,0.86248350,-0.12769333,0.48971078,-0.01426385,0.96112698,0.27573797,-0.50588417,-0.24480461,0.82713479,-16.488230,-29.323734,-8.422258,0.005024,0.127937,9.820140,-0.007679,0.117392,0.054396
2026_07_06_17_13_44.503,0.500000,0.95537555,-0.13627599,0.26042354,0.02942884,0.86262703,-0.12721014,0.48958370,-0.01474777,0.96112561,0.27571744,-0.50562549,-0.24506158,0.82721686,-16.503048,-29.315380,-8.389467,0.002910,0.131716,9.820833,-0.009965,0.121120,0.054974
2026_07_06_17_13_44.523,0.520000,0.95540637,-0.13632803,0.26031178,0.02917684,0.86277294,-0.12672707,0.48945183,-0.01522410,0.96112674,0.27568749,-0.50536233,-0.24530718,0.82730490,-16.517023,-29.306717,-8.356667,0.001615,0.135400,9.820143,-0.010847,0.124991,0.054782
2026_07_06_17_13_44.543,0.540000,0.95543873,-0.13637188,0.26019746,0.02892837,0.86292088,-0.12624581,0.48931542,-0.01568866,0.96113169,0.27564412,-0.50509548,-0.24553578,0.82739997,-16.529781,-29.297754,-8.323970,-0.001075,0.140497,9.820902,-0.013689,0.130040,0.055496
2026_07_06_17_13_44.562,0.560000,0.95547205,-0.13641071,0.26008153,0.02868325,0.86306971,-0.12576790,0.48917586,-0.01614372,0.96113878,0.27559322,-0.50482666,-0.24575329,0.82749939,-16.541746,-29.288584,-8.291487,-0.002986,0.146329,9.823563,-0.016836,0.135227,0.058366
2026_07_06_17_13_44.582,0.580000,0.95550573,-0.13644733,0.25996548,0.02844012,0.86321819,-0.12529258,0.48903584,-0.01659380,0.96114659,0.27553931,-0.50455815,-0.24596551,0.82760012,-16.553345,-29.279387,-8.259183,-0.005451,0.152314,9.827213,-0.020964,0.140385,0.061825
2026_07_06_17_13_44.602,0.600000,0.95553857,-0.13648668,0.25985035,0.02820064,0.86336505,-0.12482582,0.48889604,-0.01703862,0.96115220,0.27549246,-0.50429207,-0.24618068,0.82769835,-16.565172,-29.270203,-8.227455,-0.008634,0.158533,9.829862,-0.025215,0.146101,0.064171
2026_07_06_17_13_44.622,0.620000,0.95557034,-0.13652986,0.25973645,0.02796426,0.86350995,-0.12436721,0.48875698,-0.01747992,0.96115518,0.27545443,-0.50402880,-0.24640109,0.82779312,-16.577396,-29.261070,-8.196282,-0.011231,0.163719,9.831511,-0.028443,0.150992,0.065693
2026_07_06_17_13_44.642,0.640000,0.95560080,-0.13657303,0.25962657,0.02772819,0.86365038,-0.12391013,0.48862487,-0.01792182,0.96115792,0.27541655,-0.50377256,-0.24662066,0.82788372,-16.589642,-29.252392,-8.165256,-0.012893,0.167945,9.832796,-0.030666,0.154932,0.067106
2026_07_06_17_13_44.662,0.660000,0.95563012,-0.13661477,0.25952205,0.02749130,0.86378509,-0.12345211,0.48850274,-0.01836607,0.96116126,0.27537557,-0.50352561,-0.24683718,0.82796943,-16.601780,-29.244371,-8.134228,-0.014666,0.172602,9.834433,-0.033175,0.159210,0.068875
