UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h,
2026_07_06_18_32_18.534,3.87,27.8,0,0.758,3.784,4.992,17.94,0.95, ,0,0,0,0,0, ,-40.1,364.3,934.2,-0.4,-0.5,-1.6,25,-40.1,364.3,934.2,-0.4,-0.5,-1.6,
2026_07_06_18_32_18.547,3.858,27.7,0,0.762,3.882,5.094,18.78,0.95, ,0,0,0,0,0, ,-40.5,361.3,933.9,-0.3,-0.5,-1.6,25,-40.1122,364.209,934.191,-0.396953,-0.5,-1.6,
2026_07_06_18_32_18.567,3.858,27.9,0,0.764,0,0,0,0.018, ,0,0,0,0,0, ,-41,362.9,931.8,-0.4,-0.5,-1.6,25,-40.1511,364.08,934.109,-0.394092,-0.5,-1.6,
2026_07_06_18_32_18.587,3.858,28,0,0.759,0,0,0,0.017, ,0,0,0,0,0, ,-40.1,363.5,932.8,-0.2,-0.5,-1.7,25,-40.1754,364.026,933.999,-0.388358,-0.5,-1.60305,
2026_07_06_18_32_18.607,3.858,28.1,0,0.759,0,0,0,0.016, ,0,0,0,0,0, ,-40.2,362.4,933.5,-0.2,-0.5,-1.6,25,-40.1738,363.961,933.947,-0.37688,-0.5,-1.60591,
2026_07_06_18_32_18.626,3.858,28.2,0,0.76,0,0,0,0.016, ,0,0,0,0,0, ,-41.1,362.9,931.5,-0.3,-0.5,-1.6,25,-40.2028,363.881,933.859,-0.369148,-0.5,-1.60555,
2026_07_06_18_32_18.646,3.858,28.3,0,0.758,0,0,0,0.015, ,0,0,0,0,0, ,-41.2,363,932.1,-0.2,-0.5,-1.6,25,-40.2606,363.824,933.734,-0.361888,-0.5,-1.60521,
2026_07_06_18_32_18.666,3.858,28.3,0,0.758,0,0,0,0.014, ,0,0,0,0,0, ,-39.9,361.3,934.4,-0.3,-0.5,-1.6,25,-40.2782,363.722,933.704,-0.35507,-0.5,-1.60489,
2026_07_06_18_32_18.686,3.858,28.3,0,0.76,0,0,0,0.014, ,0,0,0,0,0, ,-39.7,360.4,932.9,-0.4,-0.5,-1.6,25,-40.2491,363.547,933.701,-0.354761,-0.5,-1.60459,
2026_07_06_18_32_18.705,3.858,28.4,0,0.758,0,0,0,0.015, ,0,0,0,0,0, ,-40.7,363,932.3,-0.3,-0.5,-1.7,25,-40.2461,363.435,933.634,-0.354471,-0.5,-1.60736,
2026_07_06_18_32_18.725,3.858,28.4,0,0.759,0,0,0,0.014, ,0,0,0,0,0, ,-40.2,362.7,932.3,-0.3,-0.5,-1.6,25,-40.2585,363.399,933.552,-0.351151,-0.5,-1.60996,
2026_07_06_18_32_18.745,3.858,28.5,0,0.76,0,0,0,0.014, ,0,0,0,0,0, ,-41.2,362.3,933.8,-0.3,-0.4,-1.6,25,-40.2854,363.344,933.522,-0.348034,-0.496953,-1.60935,
