UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h,
2026_06_09_01_08_34.786,3.87,34.4,0,0.763,0,0,0,0, ,0,0,0,0,0, ,988.7,58.2,-124,-1.6,0,-1.8,25,35.6809,2.10036,-4.475,-0.0577419,0,-0.0649597,
2026_06_09_01_08_34.805,3.87,34.5,0,0.763,0,0,0,0, ,0,0,0,0,0, ,981.8,57,-118.8,-0.7,-1.3,-1.7,25,34.1764,1.99233,-4.18001,-0.0335115,-0.0318781,-0.0600765,
2026_06_09_01_08_34.825,3.87,34.4,0,0.762,0,0,0,0, ,0,0,0,0,0, ,978.2,54.8,-113.6,-0.7,-1.2,-2.2,25,32.3197,1.79641,-3.62387,0.0117651,-0.0914616,-0.0649453,
2026_06_09_01_08_34.845,3.87,34.4,0,0.762,0,0,0,0, ,0,0,0,0,0, ,972.9,58.5,-112.6,-0.9,-0.5,-2.6,25,30.1766,1.63802,-2.92511,0.0498589,-0.128055,-0.0913248,
2026_06_09_01_08_34.865,3.87,34.4,0,0.763,0,0,0,0, ,0,0,0,0,0, ,978.8,58.1,-116.4,-1,-0.5,-2.9,25,28.0046,1.56025,-2.31486,0.0784823,-0.145057,-0.133126,
2026_06_09_01_08_34.885,3.87,34.4,0,0.763,0,0,0,0, ,0,0,0,0,0, ,983.7,59.4,-117.5,0,-0.5,-3,25,26.0659,1.50068,-1.84329,0.127385,-0.160511,-0.182029,
2026_06_09_01_08_34.904,3.87,34.4,0,0.764,0,0,0,0, ,0,0,0,0,0, ,988.6,60,-120.1,-1,-1,-2.9,25,24.3342,1.48322,-1.47649,0.173261,-0.186677,-0.227637,
2026_06_09_01_08_34.924,3.87,34.4,0,0.763,0,0,0,0, ,0,0,0,0,0, ,981.9,60.5,-111.4,-0.5,-0.7,-2.6,25,22.5233,1.48628,-0.970827,0.203772,-0.215543,-0.260077,
2026_06_09_01_08_34.944,3.87,34.4,0,0.763,0,0,0,0, ,0,0,0,0,0, ,987,61.4,-114.9,-1.1,-0.1,-1.9,25,20.651,1.5162,-0.357663,0.229331,-0.219862,-0.265123,
2026_06_09_01_08_34.963,3.87,34.4,0,0.763,0,0,0,0, ,0,0,0,0,0, ,978.7,63.2,-118,-2,0,-2.3,25,18.6903,1.60338,0.0653502,0.215724,-0.205721,-0.261259,
2026_06_09_01_08_34.983,3.87,34.4,0,0.763,0,0,0,0, ,0,0,0,0,0, ,979,63.7,-118.1,-0.3,-0.3,-2.4,25,16.5375,1.73479,0.388826,0.221338,-0.196164,-0.268557,
2026_06_09_01_08_35.004,3.87,34.4,0,0.762,0,0,0,0, ,0,0,0,0,0, ,984,57.2,-120.6,-0.4,-0.5,-2.3,25,14.5387,1.70408,0.630766,0.26482,-0.198369,-0.274174,
2026_06_09_01_08_35.023,3.87,34.4,0,0.762,0,0,0,0, ,0,0,0,0,0, ,974.3,60.7,-115.9,-0.5,-0.5,-2.5,25,12.451,1.5929,0.911678,0.299961,-0.204393,-0.280617,
2026_06_09_01_08_35.043,3.87,34.6,0,0.761,0,0,0,0, ,0,0,0,0,0, ,975.5,63.4,-117.6,0.8,-0.5,-3,25,10.1959,1.63137,1.24789,0.361326,-0.209115,-0.302526,
2026_06_09_01_08_35.063,3.87,34.4,0,0.762,0,0,0,0, ,0,0,0,0,0, ,988.6,58.9,-121.4,0.3,-0.2,-3.5,25,8.35184,1.61576,1.42659,0.437518,-0.205217,-0.34639,
2026_06_09_01_08_35.082,3.87,34.4,0,0.762,0,0,0,0, ,0,0,0,0,0, ,992,59.4,-120.3,-0.6,-0.8,-2.7,25,6.96165,1.49488,1.52328,0.473486,-0.207856,-0.37904,
2026_06_09_01_08_35.102,3.87,34.4,0,0.762,0,0,0,0, ,0,0,0,0,0, ,984.7,63.3,-115.8,0.3,-0.7,-2.3,25,5.50969,1.48045,1.74505,0.505358,-0.221602,-0.378795,
2026_06_09_01_08_35.122,3.87,34.4,0,0.762,0,0,0,0, ,0,0,0,0,0, ,986.5,61,-114,0,-0.6,-2.7,25,3.96693,1.49867,2.10183,0.547888,-0.228678,-0.376695,
2026_06_09_01_08_35.142,3.87,34.5,0,0.762,0,0,0,0, ,0,0,0,0,0, ,986,60.7,-111,-0.1,-0.2,-2.2,25,2.51215,1.44485,2.54846,0.575824,-0.222018,-0.370389,
2026_06_09_01_08_35.162,3.87,34.4,0,0.764,0,0,0,0, ,0,0,0,0,0, ,984.2,61.2,-112.3,-1,-0.4,-2.2,25,1.05994,1.39145,3.00231,0.575031,-0.209687,-0.350307,
2026_06_09_01_08_35.182,3.87,34.4,0,0.763,0,0,0,0, ,0,0,0,0,0, ,981.9,60.6,-115.4,-1.2,-0.6,-2.3,25,-0.426812,1.33137,3.31121,0.544468,-0.206736,-0.331935,
2026_06_09_01_08_35.201,3.87,34.4,0,0.763,0,0,0,0, ,0,0,0,0,0, ,986.9,63.2,-119.5,-1,-0.3,-2.5,25,-1.77234,1.31671,3.41208,0.512722,-0.200458,-0.320185,
2026_06_09_01_08_35.222,3.87,34.4,0,0.762,0,0,0,0, ,0,0,0,0,0, ,985.1,63.3,-117.6,-0.8,-0.9,-2.1,25,-2.96467,1.36249,3.43725,0.489814,-0.200857,-0.302528,
2026_06_09_01_08_35.241,3.87,34.5,0,0.763,0,0,0,0, ,0,0,0,0,0, ,984.3,63.1,-115.9,-0.2,-0.8,-1.2,25,-4.14767,1.39686,3.53252,0.485232,-0.212507,-0.252369,
2026_06_09_01_08_35.262,3.87,34.4,0,0.762,0,0,0,0, ,0,0,0,0,0, ,974.6,64.2,-114.7,-0.9,-1,-1.6,25,-5.50969,1.44472,3.67682,0.476032,-0.224991,-0.191165,
2026_06_09_01_08_35.281,3.87,34.3,0,0.762,0,0,0,0, ,0,0,0,0,0, ,977.2,64.5,-115.3,-1.4,-0.2,-2.9,25,-6.95186,1.51745,3.81063,0.435512,-0.22104,-0.173707,
2026_06_09_01_08_35.300,3.87,34.4,0,0.763,0,0,0,0, ,0,0,0,0,0, ,986.3,62,-116.6,-1.1,-0.5,-3.1,25,-8.00214,1.52519,3.87252,0.389928,-0.203934,-0.193032,
2026_06_09_01_08_35.321,3.87,34.4,0,0.763,0,0,0,0, ,0,0,0,0,0, ,983.1,64.9,-117.7,-0.5,-0.6,-2.2,25,-8.8168,1.53484,3.85343,0.366727,-0.19647,-0.193293,
2026_06_09_01_08_35.341,3.87,34.4,0,0.763,0,0,0,0, ,0,0,0,0,0, ,981.3,65.1,-118.2,-0.5,-0.5,-1.9,25,-9.67066,1.61247,3.77705,0.357569,-0.188403,-0.163162,
2026_06_09_01_08_35.361,3.87,34.4,0,0.764,0,0,0,0, ,0,0,0,0,0, ,978,66.8,-118.2,-0.3,-0.1,-2.2,25,-10.56,1.72494,3.67354,0.352003,-0.167543,-0.133705,
2026_06_09_01_08_35.381,3.87,34.5,0,0.764,0,0,0,0, ,0,0,0,0,0, ,980.9,65.1,-117.3,-0.3,-0.2,-2.5,25,-11.3636,1.82339,3.57908,0.34988,-0.139524,-0.119746,
2026_06_09_01_08_35.401,3.87,34.4,0,0.763,0,0,0,0, ,0,0,0,0,0, ,984.4,62.3,-115.4,0.2,0,-2.4,25,-11.9148,1.79768,3.54026,0.358397,-0.109739,-0.110787,
2026_06_09_01_08_35.420,3.87,34.4,0,0.763,0,0,0,0, ,0,0,0,0,0, ,983.8,62.8,-119.1,-0.4,0,-1.7,25,-12.3091,1.70797,3.44177,0.362278,-0.0759699,-0.0821032,
2026_06_09_01_08_35.440,3.87,34.4,0,0.763,0,0,0,0, ,0,0,0,0,0, ,975.7,64.6,-120.2,0.1,0.5,-2.1,25,-12.8367,1.67064,3.21344,0.361731,-0.0312216,-0.0470652,
2026_06_09_01_08_35.459,3.87,34.4,0,0.763,0,0,0,0, ,0,0,0,0,0, ,978.6,63.4,-121.5,1.1,1,-2,25,-13.4028,1.64162,2.92162,0.39621,0.0360075,-0.0208702,
2026_06_09_01_08_35.479,3.87,34.4,0,0.762,0,0,0,0, ,0,0,0,0,0, ,985.8,63.7,-120.7,1.5,0.2,-2.5,25,-13.6273,1.58387,2.61745,0.461377,0.0924056,-0.00566569,
2026_06_09_01_08_35.499,3.87,34.3,0,0.763,0,0,0,0, ,0,0,0,0,0, ,990.1,63.5,-111.9,2,-1.7,-2.4,25,-13.4917,1.52359,2.55071,0.543142,0.079374,-0.000987558,
