UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h,
2026_07_06_15_03_22.178,0,29.8,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-35.5,97.7,999.3,-0.7,-0.4,-1.8,25,-35.5,97.7,999.3,-0.7,-0.4,-1.8,
2026_07_06_15_03_22.201,0,29.9,0,0.758,0,0,0,0.001, ,0,0,0,0,0, ,-34.7,97.1,996.4,-0.6,-0.4,-1.8,25,-35.4756,97.6817,999.212,-0.696953,-0.4,-1.8,
2026_07_06_15_03_22.217,0,29.9,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-36,97.7,997.4,-0.6,-0.3,-1.8,25,-35.468,97.6645,999.071,-0.691045,-0.396953,-1.8,
2026_07_06_15_03_22.237,0,29.9,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-36.8,98.3,998.6,-0.6,-0.3,-1.8,25,-35.5248,97.685,999.006,-0.685497,-0.391045,-1.8,
2026_07_06_15_03_22.257,0,29.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-36.1,98.5,998.5,-0.6,-0.3,-1.9,25,-35.5811,97.7286,998.978,-0.680287,-0.385497,-1.80305,
2026_07_06_15_03_22.277,0,29.8,0,0.761,0,0,0,0.001, ,0,0,0,0,0, ,-36.3,98.5,998,-0.8,-0.4,-1.9,25,-35.6189,97.7756,998.933,-0.681488,-0.383334,-1.80895,
2026_07_06_15_03_22.296,0,29.8,0,0.759,0,0,0,0.001, ,0,0,0,0,0, ,-34.7,97.9,998,-0.6,-0.4,-1.8,25,-35.6116,97.8014,998.877,-0.682616,-0.384349,-1.81146,
2026_07_06_15_03_22.316,0,29.8,0,0.758,0,0,0,0.001, ,0,0,0,0,0, ,-36,97.6,998.4,-0.6,-0.5,-1.8,25,-35.5957,97.7983,998.835,-0.677582,-0.38835,-1.81076,
2026_07_06_15_03_22.338,0,29.9,0,0.758,0,0,0,0.001, ,0,0,0,0,0, ,-35.5,98.2,996.8,-0.7,-0.3,-1.8,25,-35.6051,97.8045,998.76,-0.675901,-0.38906,-1.8101,
2026_07_06_15_03_22.356,0,29.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.2,98.1,997.8,-0.7,-0.4,-1.8,25,-35.62,97.8256,998.671,-0.67737,-0.38668,-1.80949,
2026_07_06_15_03_22.376,0,29.9,0,0.76,0,0,0,0.001, ,0,0,0,0,0, ,-37.3,98.2,997.8,-0.6,-0.5,-1.8,25,-35.6889,97.8453,998.618,-0.675702,-0.390538,-1.80891,
2026_07_06_15_03_22.395,0,29.8,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-35.7,98.7,999,-0.6,-0.4,-1.8,25,-35.7383,97.8822,998.605,-0.671089,-0.394162,-1.80837,
2026_07_06_15_03_22.415,0,29.9,0,0.759,0,0,0,0.001, ,0,0,0,0,0, ,-35.2,98.3,998.9,-0.6,-0.4,-1.7,25,-35.7207,97.9198,998.626,-0.666757,-0.394518,-1.80481,
2026_07_06_15_03_22.435,0,29.8,0,0.76,0,0,0,0.001, ,0,0,0,0,0, ,-35.6,97.7,997.6,-0.6,-0.3,-1.8,25,-35.7012,97.9247,998.603,-0.662689,-0.391805,-1.80147,
2026_07_06_15_03_22.455,0,29.9,0,0.759,0,0,0,0.001, ,0,0,0,0,0, ,-36,97.1,998,-0.6,-0.4,-1.8,25,-35.7072,97.8927,998.554,-0.658869,-0.389257,-1.80138,
2026_07_06_15_03_22.474,0,29.9,0,0.758,0,0,0,0.001, ,0,0,0,0,0, ,-35.2,97.4,998.2,-0.5,-0.4,-1.8,25,-35.7007,97.8536,998.526,-0.652235,-0.389912,-1.8013,
2026_07_06_15_03_22.494,0,29.9,0,0.756,0,0,0,0.001, ,0,0,0,0,0, ,-37.1,98.1,996.7,-0.6,-0.4,-1.8,25,-35.728,97.8473,998.461,-0.646005,-0.390527,-1.80122,
2026_07_06_15_03_22.514,0,29.9,0,0.757,0,0,0,0.001, ,0,0,0,0,0, ,-35.8,98.8,997.9,-0.7,-0.3,-1.8,25,-35.772,97.884,998.39,-0.646248,-0.388057,-1.80114,
2026_07_06_15_03_22.534,0,29.9,0,0.758,0,0,0,0.001, ,0,0,0,0,0, ,-34.3,97.6,996.3,-0.7,-0.3,-1.8,25,-35.728,97.9032,998.311,-0.649524,-0.382691,-1.80107,
2026_07_06_15_03_22.554,0,29.8,0,0.76,0,0,0,0.001, ,0,0,0,0,0, ,-36.1,98.6,998.1,-0.5,-0.4,-1.7,25,-35.6959,97.9152,998.244,-0.646506,-0.380699,-1.79796,
2026_07_06_15_03_22.573,0,29.9,0,0.759,0,0,0,0.001, ,0,0,0,0,0, ,-35.5,96.6,997.3,-0.6,-0.4,-1.8,25,-35.7022,97.896,998.21,-0.640625,-0.381875,-1.79504,
2026_07_06_15_03_22.593,0,29.7,0,0.759,0,0,0,0.001, ,0,0,0,0,0, ,-35.1,97,996.9,-0.6,-0.4,-1.8,25,-35.6777,97.8292,998.143,-0.638149,-0.38298,-1.79534,
2026_07_06_15_03_22.613,0,29.9,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,-36,99.1,997.6,-0.7,-0.3,-1.7,25,-35.6699,97.8427,998.088,-0.638871,-0.38097,-1.79258,
2026_07_06_15_03_22.633,0,29.9,0,0.759,0,0,0,0.001, ,0,0,0,0,0, ,-35.2,96.6,996.9,-0.6,-0.4,-1.8,25,-35.6657,97.8431,998.037,-0.63955,-0.379083,-1.78998,
2026_07_06_15_03_22.653,0,29.9,0,0.759,0,0,0,0.001, ,0,0,0,0,0, ,-35.8,97.6,998.5,-0.5,-0.3,-1.8,25,-35.6556,97.7978,998.017,-0.634093,-0.37731,-1.79059,
2026_07_06_15_03_22.673,0,29.8,0,0.758,0,0,0,0.001, ,0,0,0,0,0, ,-34.5,97.1,997.5,-0.6,-0.3,-1.8,25,-35.6248,97.7706,998.016,-0.628968,-0.372599,-1.79117,
2026_07_06_15_03_22.692,0,29.8,0,0.759,0,0,0,0.001, ,0,0,0,0,0, ,-34.7,98.3,996.9,-0.7,-0.4,-1.8,25,-35.5623,97.7663,997.966,-0.63025,-0.371222,-1.7917,
2026_07_06_15_03_22.713,0,29.9,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-35.8,97.1,998.2,-0.5,-0.3,-1.8,25,-35.5433,97.7622,997.941,-0.628407,-0.369929,-1.79221,
2026_07_06_15_03_22.732,0,29.9,0,0.759,0,0,0,0.001, ,0,0,0,0,0, ,-35.8,97.9,998.4,-0.5,-0.3,-1.7,25,-35.5589,97.7462,997.963,-0.620582,-0.365668,-1.78964,
2026_07_06_15_03_22.756,0,29.8,0,0.759,0,0,0,0.001, ,0,0,0,0,0, ,-35.7,97.9,998,-0.5,-0.4,-1.8,25,-35.5706,97.7556,997.977,-0.613234,-0.364713,-1.78722,
2026_07_06_15_03_22.771,0,29.9,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-36.9,98,996.5,-0.6,-0.5,-1.8,25,-35.615,97.7675,997.933,-0.609381,-0.36991,-1.788,
2026_07_06_15_03_22.792,0,29.8,0,0.759,0,0,0,0.001, ,0,0,0,0,0, ,-35.5,97.9,998,-0.6,-0.3,-1.8,25,-35.6507,97.7786,997.891,-0.608809,-0.371744,-1.78873,
2026_07_06_15_03_22.811,0,29.8,0,0.76,0,0,0,0.002, ,0,0,0,0,0, ,-35.5,97,996.3,-0.6,-0.3,-1.8,25,-35.6415,97.7586,997.846,-0.608272,-0.367372,-1.78942,
2026_07_06_15_03_22.831,0,29.9,0,0.76,0,0,0,0.002, ,0,0,0,0,0, ,-36.1,98.1,996.9,-0.5,-0.3,-1.8,25,-35.6511,97.7458,997.77,-0.604721,-0.363266,-1.79006,
2026_07_06_15_03_22.850,0,29.8,0,0.759,0,0,0,0.001, ,0,0,0,0,0, ,-34.3,98,997.9,-0.5,-0.4,-1.8,25,-35.6237,97.7644,997.748,-0.59834,-0.362458,-1.79067,
2026_07_06_15_03_22.871,0,29.9,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,-36.4,97.9,997.5,-0.7,-0.4,-1.8,25,-35.607,97.7757,997.745,-0.598441,-0.364746,-1.79124,
2026_07_06_15_03_22.897,0,29.9,0,0.759,0,0,0,0.001, ,0,0,0,0,0, ,-35.4,99.1,996.4,-0.7,-0.4,-1.7,25,-35.6248,97.8198,997.696,-0.60463,-0.366894,-1.78872,
2026_07_06_15_03_22.911,0,29.9,0,0.76,0,0,0,0.001, ,0,0,0,0,0, ,-35.5,98.8,998.4,-0.6,-0.3,-1.7,25,-35.6142,97.8887,997.678,-0.607394,-0.365865,-1.78332,
2026_07_06_15_03_22.929,0,29.8,0,0.76,0,0,0,0.001, ,0,0,0,0,0, ,-35.7,98,996.8,-0.7,-0.3,-1.8,25,-35.6133,97.9199,997.673,-0.609991,-0.361851,-1.78129,
2026_07_06_15_03_22.950,0,29.9,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,-36,97.9,997.8,-0.5,-0.5,-1.8,25,-35.6277,97.9217,997.651,-0.609382,-0.364176,-1.78243,
2026_07_06_15_03_22.970,0,29.9,0,0.759,0,0,0,0.001, ,0,0,0,0,0, ,-35.7,98.5,998,-0.5,-0.3,-1.8,25,-35.6413,97.9387,997.666,-0.602716,-0.366359,-1.7835,
2026_07_06_15_03_22.990,0,29.8,0,0.759,0,0,0,0.001, ,0,0,0,0,0, ,-35.1,97.5,997.4,-0.6,-0.3,-1.8,25,-35.6266,97.9424,997.668,-0.599504,-0.362315,-1.7845,
2026_07_06_15_03_23.009,0,29.9,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,-36.4,98.5,998.4,-0.6,-0.3,-1.8,25,-35.6341,97.9459,997.682,-0.599534,-0.358518,-1.78545,
2026_07_06_15_03_23.029,0,29.8,0,0.761,0,0,0,0.001, ,0,0,0,0,0, ,-37.3,98.7,998.4,-0.7,-0.4,-1.8,25,-35.7082,97.9858,997.726,-0.602609,-0.357999,-1.78634,
