UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h,
2026_07_06_19_05_19.674,3.854,49.1,0,0.771,0,0,0,0, ,0,0,0,0,0, ,-37.5,323.9,948.2,-0.4,-0.4,-1.6,25,-37.5,323.9,948.2,-0.4,-0.4,-1.6,
2026_07_06_19_05_19.693,3.854,49,0,0.773,0,0,0,0, ,0,0,0,0,0, ,-38.5,324,947,-0.4,-0.4,-1.6,25,-37.5305,323.903,948.163,-0.4,-0.4,-1.6,
2026_07_06_19_05_19.713,3.854,48.9,0,0.773,0,0,0,0, ,0,0,0,0,0, ,-38.2,323.3,949,-0.4,-0.4,-1.6,25,-37.5804,323.888,948.153,-0.4,-0.4,-1.6,
2026_07_06_19_05_19.733,3.854,49,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-37.2,323.9,948.2,-0.4,-0.4,-1.6,25,-37.5877,323.87,948.181,-0.4,-0.4,-1.6,
2026_07_06_19_05_19.753,3.854,49,0,0.773,0,0,0,0, ,0,0,0,0,0, ,-37.9,323.9,948.2,-0.5,-0.4,-1.6,25,-37.5854,323.872,948.182,-0.403047,-0.4,-1.6,
2026_07_06_19_05_19.773,3.854,48.9,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-38.2,324.5,948.6,-0.5,-0.4,-1.6,25,-37.6137,323.892,948.195,-0.408955,-0.4,-1.6,
2026_07_06_19_05_19.792,3.854,49,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-38.3,323.1,948.3,-0.5,-0.4,-1.7,25,-37.6525,323.886,948.211,-0.414503,-0.4,-1.60305,
2026_07_06_19_05_19.811,3.854,48.9,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-38.5,323.2,948.3,-0.5,-0.4,-1.6,25,-37.698,323.841,948.216,-0.419713,-0.4,-1.60591,
2026_07_06_19_05_19.832,3.854,48.7,0,0.774,0,0,0,0, ,0,0,0,0,0, ,-39.4,324.2,948.1,-0.5,-0.4,-1.7,25,-37.7743,323.833,948.215,-0.424605,-0.4,-1.60859,
2026_07_06_19_05_19.851,3.854,48.7,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-37.7,324.2,947.7,-0.3,-0.4,-1.7,25,-37.8216,323.855,948.196,-0.423106,-0.4,-1.61416,
2026_07_06_19_05_19.872,3.854,49,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-38.3,323.4,947.5,-0.4,-0.4,-1.7,25,-37.8325,323.852,948.16,-0.418651,-0.4,-1.6194,
2026_07_06_19_05_19.892,3.854,49,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-38.3,323.2,947.3,-0.5,-0.3,-1.7,25,-37.861,323.818,948.113,-0.420562,-0.396953,-1.62431,
2026_07_06_19_05_19.911,3.854,49,0,0.771,0,0,0,0, ,0,0,0,0,0, ,-38,324.7,947.3,-0.5,-0.4,-1.5,25,-37.8786,323.826,948.064,-0.425402,-0.394092,-1.62283,
2026_07_06_19_05_19.931,3.854,49,0,0.771,0,0,0,0, ,0,0,0,0,0, ,-38.4,324.4,949.2,-0.5,-0.4,-1.7,25,-37.8982,323.87,948.075,-0.429948,-0.394452,-1.62144,
2026_07_06_19_05_19.950,3.854,48.7,0,0.773,0,0,0,0, ,0,0,0,0,0, ,-38.3,324.3,947.6,-0.3,-0.4,-1.6,25,-37.9257,323.9,948.095,-0.428123,-0.39479,-1.62318,
2026_07_06_19_05_19.972,3.854,48.7,0,0.771,0,0,0,0, ,0,0,0,0,0, ,-37.5,323.4,948.6,-0.5,-0.4,-1.6,25,-37.9241,323.897,948.095,-0.426409,-0.395108,-1.62176,
2026_07_06_19_05_19.990,3.854,48.6,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-38.3,325.6,947.3,-0.5,-0.4,-1.6,25,-37.9227,323.933,948.086,-0.430894,-0.395406,-1.62044,
2026_07_06_19_05_20.010,3.854,48.6,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-39.1,323.3,948.1,-0.3,-0.4,-1.6,25,-37.97,323.965,948.063,-0.429011,-0.395686,-1.61919,
2026_07_06_19_05_20.031,3.854,48.6,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-37.3,324,948.2,-0.5,-0.3,-1.6,25,-37.984,323.946,948.068,-0.427243,-0.392902,-1.61802,
2026_07_06_19_05_20.049,3.854,48.6,0,0.771,0,0,0,0, ,0,0,0,0,0, ,-38.8,323.9,947.2,-0.5,-0.4,-1.6,25,-37.9881,323.946,948.046,-0.431677,-0.390287,-1.61692,
2026_07_06_19_05_20.070,3.854,48.6,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-38.5,325.1,948.8,-0.4,-0.4,-1.6,25,-38.0284,323.98,948.043,-0.432794,-0.390879,-1.61589,
2026_07_06_19_05_20.090,3.854,48.6,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-38.8,323.2,947,-0.4,-0.4,-1.7,25,-38.0663,323.99,948.034,-0.430795,-0.391435,-1.61797,
2026_07_06_19_05_20.109,3.854,48.6,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-38.3,324.7,948.9,-0.5,-0.4,-1.7,25,-38.0958,323.988,948.029,-0.431965,-0.391957,-1.62297,
2026_07_06_19_05_20.129,3.854,48.6,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-37.2,325.4,947.6,-0.5,-0.4,-1.5,25,-38.0747,324.052,948.043,-0.436111,-0.392447,-1.62157,
2026_07_06_19_05_20.149,3.854,48.7,0,0.773,0,0,0,0, ,0,0,0,0,0, ,-39.4,327,947.3,-0.5,-0.5,-1.7,25,-38.0884,324.183,948.006,-0.440005,-0.395954,-1.62026,
2026_07_06_19_05_20.169,3.854,48.7,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-37.5,323.2,947.1,-0.5,-0.4,-1.7,25,-38.1104,324.239,947.957,-0.44366,-0.399248,-1.62512,
2026_07_06_19_05_20.189,3.854,48.6,0,0.774,0,0,0,0, ,0,0,0,0,0, ,-38.5,323.9,948.9,-0.6,-0.4,-1.7,25,-38.1037,324.197,947.96,-0.450141,-0.399293,-1.62968,
2026_07_06_19_05_20.208,3.854,48.6,0,0.771,0,0,0,0, ,0,0,0,0,0, ,-38,325.8,947.8,-0.4,-0.3,-1.6,25,-38.1126,324.237,947.984,-0.453179,-0.39629,-1.63092,
2026_07_06_19_05_20.228,3.854,48.6,0,0.773,0,0,0,0, ,0,0,0,0,0, ,-37.9,324.2,947.5,-0.4,-0.4,-1.7,25,-38.1027,324.283,947.963,-0.449938,-0.393469,-1.63208,
2026_07_06_19_05_20.248,3.854,48.6,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-38,324.3,949,-0.5,-0.3,-1.6,25,-38.0934,324.281,947.981,-0.449942,-0.39082,-1.63317,
2026_07_06_19_05_20.267,3.854,48.6,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-38.5,324.3,947.7,-0.6,-0.4,-1.6,25,-38.103,324.282,948.003,-0.456039,-0.388333,-1.63115,
2026_07_06_19_05_20.288,3.854,48.6,0,0.771,0,0,0,0, ,0,0,0,0,0, ,-37.1,324.4,947.6,-0.4,-0.3,-1.7,25,-38.0845,324.287,947.982,-0.458718,-0.385997,-1.6323,
2026_07_06_19_05_20.306,3.854,48.6,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-37.2,324.4,949.5,-0.5,-0.4,-1.6,25,-38.0275,324.294,948.016,-0.458187,-0.383803,-1.63338,
2026_07_06_19_05_20.329,3.854,48.5,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-37.5,323.6,949,-0.3,-0.4,-1.7,25,-37.9863,324.276,948.092,-0.454641,-0.38479,-1.63439,
2026_07_06_19_05_20.346,3.854,48.4,0,0.773,0,0,0,0, ,0,0,0,0,0, ,-39.1,322.9,947.5,-0.3,-0.4,-1.7,25,-38.0054,324.213,948.101,-0.445218,-0.385717,-1.63839,
2026_07_06_19_05_20.367,3.854,48.5,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-37.4,325.6,947.1,-0.2,-0.4,-1.6,25,-38.0203,324.215,948.052,-0.433322,-0.386587,-1.6391,
2026_07_06_19_05_20.386,3.854,48.5,0,0.773,0,0,0,0, ,0,0,0,0,0, ,-36.9,323.9,948.1,-0.4,-0.4,-1.7,25,-37.9673,324.248,948.025,-0.425197,-0.387405,-1.63976,
2026_07_06_19_05_20.405,3.854,48.5,0,0.771,0,0,0,0, ,0,0,0,0,0, ,-38.3,323.9,948.2,-0.4,-0.4,-1.7,25,-37.9449,324.227,948.032,-0.423662,-0.388172,-1.64343,
2026_07_06_19_05_20.425,3.854,48.5,0,0.771,0,0,0,0, ,0,0,0,0,0, ,-37.7,324.7,946.6,-0.4,-0.4,-1.8,25,-37.9482,324.231,947.994,-0.42222,-0.388893,-1.64993,
