UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_07_06_16_58_32.245,0.000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_16_58_32.265,0.020000,0.84647620,0.42281413,-0.28947979,0.14459491,0.79058754,-0.48958459,-0.36780196,0.00000000,0.60064101,-0.79951882,0.61234903,0.63208961,0.47485930,53.088089,21.581713,-31.770895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_16_58_32.284,0.040000,0.84653926,0.42284855,-0.28940514,0.14427449,0.79085910,-0.48901713,-0.36797309,-0.00048105,0.60076797,-0.79942334,0.61199814,0.63240826,0.47488755,53.100319,21.592257,-31.732357,0.004859,-0.000469,9.725712,-0.041622,-0.049640,-0.036692
2026_07_06_16_58_32.304,0.060000,0.84660351,0.42288151,-0.28932714,0.14395718,0.79113227,-0.48845154,-0.36813709,-0.00095288,0.60089511,-0.79932737,0.61164439,0.63272452,0.47492206,53.112076,21.602364,-31.693855,0.006826,-0.003563,9.726490,-0.039558,-0.051988,-0.034577
2026_07_06_16_58_32.324,0.080000,0.84666800,0.42291367,-0.28924790,0.14364180,0.79140538,-0.48788762,-0.36829773,-0.00141995,0.60102212,-0.79923117,0.61129004,0.63303876,0.47495937,53.123569,21.612265,-31.655439,0.007176,-0.008035,9.726717,-0.039106,-0.054721,-0.031028
2026_07_06_16_58_32.344,0.100000,0.84673333,0.42294490,-0.28916836,0.14332500,0.79167920,-0.48732066,-0.36845982,-0.00188847,0.60115111,-0.79913318,0.61093414,0.63335299,0.47499853,53.134953,21.622253,-31.616837,0.009908,-0.011358,9.726480,-0.037052,-0.058222,-0.029497
2026_07_06_16_58_32.368,0.120000,0.84679592,0.42297745,-0.28909346,0.14300920,0.79194665,-0.48675925,-0.36862698,-0.00236082,0.60127687,-0.79903722,0.61058563,0.63366508,0.47503006,53.146675,21.632559,-31.578724,0.013994,-0.013862,9.726947,-0.033489,-0.061437,-0.028784
2026_07_06_16_58_32.384,0.140000,0.84685218,0.42301431,-0.28902912,0.14269710,0.79219943,-0.48621362,-0.36880404,-0.00284021,0.60139287,-0.79894841,0.61025572,0.63397396,0.47504210,53.159382,21.643473,-31.541910,0.016109,-0.016942,9.727455,-0.031461,-0.064013,-0.026867
2026_07_06_16_58_32.403,0.160000,0.84690309,0.42305294,-0.28897658,0.14238609,0.79243749,-0.48567921,-0.36899659,-0.00333034,0.60150480,-0.79886216,0.60994399,0.63427716,0.47503746,53.172794,21.655342,-31.506151,0.017532,-0.019636,9.727902,-0.030016,-0.066054,-0.025031
2026_07_06_16_58_32.423,0.180000,0.84695446,0.42308840,-0.28892887,0.14207210,0.79267126,-0.48514211,-0.36920106,-0.00382771,0.60162342,-0.79877067,0.60963732,0.63457572,0.47503263,53.186012,21.667950,-31.470387,0.022501,-0.020292,9.728973,-0.025387,-0.068196,-0.025839
2026_07_06_16_58_32.443,0.200000,0.84700906,0.42311877,-0.28887969,0.14175595,0.79290754,-0.48459798,-0.36940822,-0.00432368,0.60175151,-0.79867172,0.60932666,0.63487005,0.47503805,53.198444,21.680721,-31.434162,0.030524,-0.019732,9.729650,-0.018578,-0.071329,-0.028935
2026_07_06_16_58_32.463,0.220000,0.84706819,0.42314392,-0.28882459,0.14143889,0.79315078,-0.48404551,-0.36961022,-0.00481197,0.60188854,-0.79856557,0.60900623,0.63516146,0.47505915,53.209839,21.693178,-31.397270,0.037786,-0.019374,9.729471,-0.012889,-0.074748,-0.032000
2026_07_06_16_58_32.483,0.240000,0.84713084,0.42316690,-0.28876215,0.14112280,0.79340154,-0.48348814,-0.36980164,-0.00529023,0.60202825,-0.79845732,0.60867566,0.63545364,0.47509241,53.220554,21.704983,-31.359871,0.040848,-0.021230,9.729403,-0.010450,-0.077392,-0.031695
2026_07_06_16_58_32.503,0.260000,0.84719157,0.42319098,-0.28870109,0.14081016,0.79364836,-0.48293775,-0.36999106,-0.00576502,0.60216379,-0.79835176,0.60834944,0.63574362,0.47512215,53.231369,21.716665,-31.322962,0.039662,-0.025432,9.730686,-0.010543,-0.078536,-0.027304
2026_07_06_16_58_32.523,0.280000,0.84725147,0.42321473,-0.28864354,0.14049634,0.79389137,-0.48238787,-0.37018710,-0.00624493,0.60230017,-0.79824531,0.60802758,0.63603187,0.47514844,53.242302,21.728756,-31.286196,0.039517,-0.029420,9.730917,-0.010448,-0.080722,-0.023970
2026_07_06_16_58_32.542,0.300000,0.84731150,0.42323753,-0.28858766,0.14017949,0.79413378,-0.48183364,-0.37038887,-0.00673088,0.60243940,-0.79813617,0.60770571,0.63631994,0.47517431,53.253246,21.741201,-31.249210,0.043223,-0.030585,9.730771,-0.007540,-0.083303,-0.024494
2026_07_06_16_58_32.562,0.320000,0.84736806,0.42326242,-0.28853777,0.13986512,0.79436743,-0.48128885,-0.37059608,-0.00721993,0.60257339,-0.79803085,0.60739470,0.63660538,0.47518975,53.264671,21.753986,-31.213001,0.048556,-0.030493,9.730867,-0.003200,-0.085754,-0.026511
2026_07_06_16_58_32.581,0.340000,0.84742147,0.42329058,-0.28849015,0.13955460,0.79459590,-0.48075348,-0.37080118,-0.00770719,0.60269916,-0.79793131,0.60708976,0.63689077,0.47519708,53.276562,21.766640,-31.177448,0.053249,-0.031535,9.730669,0.000464,-0.088762,-0.027529
