UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_07_06_17_11_39.773,0.000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_17_11_39.792,0.020000,0.64926696,0.35572827,-0.58955348,0.32301173,0.09618020,-0.83888334,-0.53574640,0.00000000,0.53824162,-0.84279060,0.99536401,0.08105984,0.05176818,57.440239,32.396931,-83.465591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_17_11_39.812,0.040000,0.64905620,0.35585395,-0.58988422,0.32269296,0.09581172,-0.83871698,-0.53607291,-0.00093353,0.53847444,-0.84264135,0.99539918,0.08123544,0.05080914,57.980125,32.419090,-83.489151,0.009729,0.004267,10.144541,0.343881,0.022126,0.008695
2026_07_06_17_11_39.831,0.060000,0.64887375,0.35593981,-0.59016985,0.32244277,0.09546041,-0.83857918,-0.53635097,-0.00168061,0.53867501,-0.84251201,0.99543190,0.08132800,0.05001283,58.414776,32.437965,-83.511787,0.020290,0.008502,10.111058,0.311558,0.012862,-0.002489
2026_07_06_17_11_39.851,0.080000,0.64871866,0.35600299,-0.59041852,0.32222968,0.09514797,-0.83845437,-0.53660154,-0.00230870,0.53885978,-0.84239233,0.99546051,0.08139083,0.04933566,58.781872,32.454979,-83.531914,0.027647,0.005547,10.068751,0.270147,0.001682,-0.006249
2026_07_06_17_11_39.871,0.100000,0.64858437,0.35606027,-0.59064859,0.32201514,0.09488100,-0.83832097,-0.53685725,-0.00290501,0.53905469,-0.84226584,0.99548447,0.08147469,0.04871070,59.130714,32.472347,-83.548904,0.034506,0.001101,10.032533,0.234752,-0.009389,-0.008126
2026_07_06_17_11_39.893,0.120000,0.64847279,0.35611126,-0.59086776,0.32178119,0.09466434,-0.83816200,-0.53714353,-0.00349665,0.53928328,-0.84211719,0.99550313,0.08159667,0.04812014,59.475178,32.491791,-83.562317,0.041877,-0.003274,10.008517,0.211555,-0.019851,-0.009703
2026_07_06_17_11_39.911,0.140000,0.64838892,0.35613739,-0.59107894,0.32153320,0.09448415,-0.83796775,-0.53747809,-0.00405347,0.53956509,-0.84193408,0.99551809,0.08172807,0.04758370,59.795593,32.514523,-83.572998,0.048015,-0.013570,9.989006,0.192751,-0.032110,-0.005389
2026_07_06_17_11_39.930,0.160000,0.64832783,0.35615927,-0.59126437,0.32129127,0.09435678,-0.83777273,-0.53780460,-0.00456443,0.53984499,-0.84175205,0.99552798,0.08187976,0.04711401,60.088097,32.536709,-83.580116,0.048999,-0.028856,9.971147,0.175136,-0.042615,0.006002
2026_07_06_17_11_39.951,0.180000,0.64828277,0.35619962,-0.59141093,0.32106769,0.09429729,-0.83760601,-0.53807461,-0.00503540,0.54007471,-0.84160209,0.99553144,0.08207026,0.04670990,60.358284,32.555061,-83.582870,0.050649,-0.041742,9.958074,0.162352,-0.051995,0.015261
2026_07_06_17_11_39.970,0.200000,0.64824957,0.35625908,-0.59151548,0.32087612,0.09429592,-0.83748114,-0.53826922,-0.00544989,0.54023594,-0.84149599,0.99552935,0.08228320,0.04637778,60.597282,32.568295,-83.582008,0.052733,-0.053378,9.944890,0.149505,-0.061078,0.023253
2026_07_06_17_11_39.990,0.220000,0.64822382,0.35633433,-0.59158891,0.32070932,0.09433621,-0.83738971,-0.53840458,-0.00582403,0.54034275,-0.84142494,0.99552357,0.08251265,0.04609680,60.813980,32.577496,-83.578598,0.052228,-0.064533,9.928363,0.133087,-0.068015,0.032098
2026_07_06_17_11_40.009,0.240000,0.64821029,0.35641143,-0.59164923,0.32053968,0.09441102,-0.83729529,-0.53853822,-0.00618687,0.54045039,-0.84135324,0.99551427,0.08276498,0.04584420,61.022072,32.586586,-83.572823,0.049567,-0.078519,9.910055,0.114723,-0.074831,0.044414
2026_07_06_17_11_40.034,0.260000,0.64821416,0.35648918,-0.59170240,0.32034695,0.09453225,-0.83717787,-0.53869927,-0.00656414,0.54058659,-0.84126282,0.99550021,0.08306256,0.04560745,61.234493,32.597534,-83.563728,0.045562,-0.094845,9.893890,0.098396,-0.081616,0.059528
2026_07_06_17_11_40.049,0.280000,0.64822954,0.35658702,-0.59174365,0.32013080,0.09471148,-0.83705270,-0.53886247,-0.00697973,0.54072392,-0.84117121,0.99548042,0.08342975,0.04537034,61.466522,32.608639,-83.550667,0.045159,-0.104428,9.882859,0.087487,-0.087355,0.067267
2026_07_06_17_11_40.069,0.300000,0.64826185,0.35670149,-0.59176433,0.31989932,0.09495878,-0.83692348,-0.53901935,-0.00740939,0.54085696,-0.84108198,0.99545360,0.08386192,0.04515803,61.702934,32.619308,-83.532959,0.051532,-0.107254,9.875983,0.081326,-0.094765,0.065864
2026_07_06_17_11_40.089,0.320000,0.64832383,0.35681012,-0.59176332,0.31965435,0.09527457,-0.83677334,-0.53919673,-0.00781524,0.54101527,-0.84097648,0.99542034,0.08433756,0.04500544,61.918633,32.631378,-83.510460,0.059649,-0.109030,9.862803,0.069051,-0.103602,0.062355
2026_07_06_17_11_40.109,0.340000,0.64841205,0.35691908,-0.59174937,0.31937972,0.09565860,-0.83659261,-0.53940940,-0.00823396,0.54121071,-0.84084678,0.99538028,0.08487576,0.04488289,62.134380,32.645847,-83.483101,0.063735,-0.111905,9.842730,0.049546,-0.110259,0.061634
2026_07_06_17_11_40.128,0.360000,0.64851749,0.35705170,-0.59172559,0.31906119,0.09612155,-0.83638680,-0.53964609,-0.00871971,0.54142809,-0.84070188,0.99533147,0.08551520,0.04474986,62.381664,32.661957,-83.450203,0.068709,-0.113862,9.832915,0.040359,-0.116302,0.060118
2026_07_06_17_11_40.149,0.380000,0.64864248,0.35719681,-0.59168851,0.31871310,0.09665334,-0.83616018,-0.53990203,-0.00923678,0.54166484,-0.84054381,0.99527520,0.08622831,0.04463029,62.639305,32.679379,-83.412476,0.080704,-0.109923,9.835336,0.043985,-0.123976,0.050400
2026_07_06_17_11_40.168,0.400000,0.64879251,0.35732728,-0.59163767,0.31835592,0.09722877,-0.83591044,-0.54018569,-0.00972271,0.54193342,-0.84036523,0.99521470,0.08695984,0.04456413,62.870949,32.698689,-83.371605,0.091055,-0.105927,9.832967,0.042689,-0.130654,0.041301
2026_07_06_17_11_40.188,0.420000,0.64896196,0.35744524,-0.59157884,0.31798717,0.09783727,-0.83563721,-0.54049838,-0.01019093,0.54223412,-0.84016567,0.99515033,0.08770776,0.04453480,63.084843,32.719982,-83.328293,0.095009,-0.106493,9.823878,0.034141,-0.135044,0.039182
2026_07_06_17_11_40.208,0.440000,0.64914346,0.35755968,-0.59151608,0.31760463,0.09847206,-0.83534652,-0.54083234,-0.01066267,0.54255676,-0.83995152,0.99508280,0.08847854,0.04451960,63.294567,32.742729,-83.283035,0.099081,-0.110777,9.820784,0.031617,-0.141031,0.040387
2026_07_06_17_11_40.227,0.460000,0.64932793,0.35767227,-0.59144372,0.31723526,0.09911221,-0.83506548,-0.54114932,-0.01110661,0.54286468,-0.83974683,0.99501437,0.08923957,0.04452974,63.485893,32.764324,-83.237473,0.103525,-0.117992,9.823668,0.035120,-0.148392,0.044115
2026_07_06_17_11_40.248,0.480000,0.64950907,0.35777470,-0.59136289,0.31689936,0.09972942,-0.83480740,-0.54143393,-0.01149136,0.54314411,-0.83956087,0.99494827,0.08995080,0.04457438,63.644344,32.783718,-83.193626,0.105397,-0.124710,9.819954,0.031797,-0.153928,0.048526
2026_07_06_17_11_40.268,0.500000,0.64969420,0.35786411,-0.59127510,0.31658274,0.10033822,-0.83455622,-0.54170883,-0.01182833,0.54341733,-0.83937943,0.99488318,0.09062949,0.04465407,63.774757,32.802460,-83.150391,0.104963,-0.130133,9.805709,0.017749,-0.157798,0.052626
2026_07_06_17_11_40.287,0.520000,0.64988905,0.35795623,-0.59117818,0.31625941,0.10097671,-0.83429885,-0.54198635,-0.01216474,0.54369467,-0.83919501,0.99481452,0.09133235,0.04475141,63.900578,32.821377,-83.105080,0.105925,-0.134970,9.792913,0.005286,-0.162404,0.055540
2026_07_06_17_11_40.307,0.540000,0.65008736,0.35806322,-0.59107327,0.31592655,0.10164559,-0.83404291,-0.54225516,-0.01252347,0.54396230,-0.83901620,0.99474192,0.09207329,0.04484624,64.035339,32.839706,-83.057693,0.107879,-0.143199,9.785968,-0.001201,-0.169164,0.061019
2026_07_06_17_11_40.327,0.560000,0.65028602,0.35818556,-0.59096348,0.31558448,0.10233724,-0.83378953,-0.54251498,-0.01290882,0.54421908,-0.83884394,0.99466616,0.09284830,0.04493058,64.181747,32.857430,-83.008774,0.106237,-0.153774,9.781142,-0.005904,-0.174019,0.070510
2026_07_06_17_11_40.346,0.580000,0.65049702,0.35830173,-0.59085780,0.31521538,0.10305262,-0.83350408,-0.54281807,-0.01331741,0.54451823,-0.83864331,0.99458694,0.09365347,0.04501379,64.333839,32.878105,-82.957954,0.104873,-0.161892,9.780155,-0.006778,-0.177425,0.077951
2026_07_06_17_11_40.366,0.600000,0.65073389,0.35836828,-0.59077710,0.31480139,0.10376501,-0.83313543,-0.54324770,-0.01372766,0.54494452,-0.83835971,0.99450707,0.09444985,0.04510915,64.475655,32.907425,-82.906609,0.105910,-0.176461,9.782349,-0.004141,-0.186065,0.089606
2026_07_06_17_11_40.386,0.620000,0.65099537,0.35838163,-0.59072131,0.31435010,0.10446471,-0.83268821,-0.54379904,-0.01412639,0.54549325,-0.83799618,0.99442828,0.09522295,0.04522192,64.601448,32.945061,-82.855431,0.107777,-0.187500,9.777923,-0.008048,-0.194127,0.097517
2026_07_06_17_11_40.406,0.640000,0.65127933,0.35837254,-0.59066331,0.31388116,0.10519093,-0.83220363,-0.54440081,-0.01450640,0.54609549,-0.83759743,0.99434638,0.09600508,0.04537195,64.709373,32.986156,-82.802086,0.113934,-0.186294,9.766170,-0.018954,-0.199800,0.092480
2026_07_06_17_11_40.426,0.660000,0.65158576,0.35835624,-0.59059411,0.31339344,0.10596627,-0.83169162,-0.54503244,-0.01488075,0.54673070,-0.83717632,0.99425846,0.09682301,0.04555881,64.806046,33.029312,-82.745125,0.123539,-0.183883,9.756148,-0.027775,-0.207527,0.084612
2026_07_06_17_11_40.445,0.680000,0.65190005,0.35834607,-0.59052056,0.31288984,0.10677081,-0.83116722,-0.54567504,-0.01527563,0.54737610,-0.83674741,0.99416649,0.09767589,0.04574716,64.908417,33.073242,-82.686028,0.134446,-0.182141,9.755511,-0.027097,-0.215794,0.077007
2026_07_06_17_11_40.465,0.700000,0.65220028,0.35834214,-0.59045345,0.31239471,0.10754853,-0.83065653,-0.54629940,-0.01568085,0.54800093,-0.83633077,0.99407619,0.09851262,0.04591125,65.017181,33.115944,-82.628807,0.143427,-0.181621,9.761046,-0.020451,-0.222505,0.071753
2026_07_06_17_11_40.486,0.720000,0.65249020,0.35832331,-0.59039986,0.31191191,0.10827792,-0.83014703,-0.54692960,-0.01606914,0.54863071,-0.83591038,0.99399090,0.09929937,0.04606485,65.118263,33.159065,-82.574814,0.148348,-0.180802,9.757679,-0.023101,-0.226547,0.068049
2026_07_06_17_11_40.504,0.740000,0.65278870,0.35828361,-0.59035081,0.31142521,0.10900050,-0.82961571,-0.54759157,-0.01643631,0.54929441,-0.83546722,0.99390578,0.10006672,0.04623759,65.204674,33.204388,-82.521049,0.150108,-0.185124,9.749730,-0.030559,-0.231250,0.070143
2026_07_06_17_11_40.525,0.760000,0.65309399,0.35823894,-0.59030038,0.31093192,0.10973358,-0.82907271,-0.54826736,-0.01680163,0.54997241,-0.83501387,0.99381912,0.10084093,0.04642069,65.286499,33.250675,-82.466400,0.151910,-0.191665,9.747608,-0.032180,-0.236639,0.074323
2026_07_06_17_11_40.544,0.780000,0.65339631,0.35819855,-0.59024340,0.31045094,0.11046588,-0.82854366,-0.54891956,-0.01715368,0.55062801,-0.83457446,0.99373186,0.10160798,0.04661304,65.361351,33.295372,-82.411873,0.157015,-0.197314,9.749669,-0.029285,-0.243854,0.076138
2026_07_06_17_11_40.564,0.800000,0.65368581,0.35816464,-0.59018093,0.30999923,0.11117387,-0.82804811,-0.54952431,-0.01747969,0.55123717,-0.83416557,0.99364734,0.10234299,0.04680908,65.426674,33.336838,-82.359253,0.160774,-0.204349,9.747650,-0.030574,-0.251132,0.079662
2026_07_06_17_11_40.584,0.820000,0.65396249,0.35813257,-0.59012336,0.30956215,0.11185145,-0.82756889,-0.55010849,-0.01780072,0.55182469,-0.83377028,0.99356562,0.10305086,0.04699099,65.491936,33.376915,-82.308792,0.163822,-0.207023,9.739514,-0.038090,-0.256049,0.079648
2026_07_06_17_11_40.615,0.840000,0.65423810,0.35810319,-0.59006548,0.30912390,0.11253023,-0.82708991,-0.55069011,-0.01812738,0.55240905,-0.83337617,0.99348313,0.10376281,0.04716969,65.558685,33.416832,-82.258224,0.167923,-0.209384,9.730033,-0.046824,-0.261816,0.078722
2026_07_06_17_11_40.624,0.860000,0.65451294,0.35808891,-0.59000260,0.30867803,0.11322957,-0.82661432,-0.55126035,-0.01847923,0.55298042,-0.83298934,0.99339700,0.10450596,0.04733849,65.635544,33.455986,-82.206223,0.170978,-0.216059,9.721848,-0.054284,-0.268977,0.082023
2026_07_06_17_11_40.644,0.880000,0.65478110,0.35809913,-0.58993739,0.30822188,0.11394632,-0.82614785,-0.55181170,-0.01887643,0.55352861,-0.83261633,0.99330771,0.10528988,0.04747778,65.733063,33.493858,-82.153084,0.174014,-0.223178,9.718690,-0.056728,-0.275859,0.085938
2026_07_06_17_11_40.663,0.900000,0.65503722,0.35813755,-0.58986712,0.30776688,0.11467266,-0.82570469,-0.55232406,-0.01930961,0.55403411,-0.83226997,0.99321556,0.10610372,0.04758859,65.848129,33.529068,-82.099464,0.176340,-0.230343,9.721139,-0.053657,-0.281590,0.090557
2026_07_06_17_11_40.684,0.920000,0.65527803,0.35820585,-0.58978766,0.30732691,0.11540139,-0.82529998,-0.55277723,-0.01976165,0.55447745,-0.83196414,0.99312240,0.10693362,0.04767811,65.974373,33.560223,-82.046005,0.177325,-0.236812,9.724437,-0.049901,-0.285734,0.095395
2026_07_06_17_11_40.703,0.940000,0.65551108,0.35829803,-0.58969527,0.30689946,0.11614442,-0.82492530,-0.55318063,-0.02022132,0.55487049,-0.83169103,0.99302655,0.10778233,0.04776394,66.104248,33.587967,-81.991821,0.176146,-0.242449,9.724748,-0.049369,-0.287946,0.100608
2026_07_06_17_11_40.723,0.960000,0.65575647,0.35839146,-0.58959371,0.30646113,0.11692166,-0.82453847,-0.55359364,-0.02068296,0.55527425,-0.83141017,0.99292588,0.10865995,0.04786956,66.229240,33.616379,-81.935158,0.176068,-0.249006,9.723920,-0.049809,-0.291710,0.105915
2026_07_06_17_11_40.743,0.980000,0.65602237,0.35847151,-0.58948827,0.30600065,0.11773437,-0.82411605,-0.55404997,-0.02114296,0.55572355,-0.83109820,0.99282002,0.10956308,0.04800349,66.344940,33.647781,-81.875687,0.180188,-0.255327,9.724346,-0.048498,-0.298675,0.108737
2026_07_06_17_11_40.762,1.000000,0.65629786,0.35854915,-0.58937639,0.30553421,0.11856866,-0.82368374,-0.55451488,-0.02159789,0.55618274,-0.83077937,0.99271095,0.11048079,0.04815602,66.453621,33.679787,-81.814606,0.187220,-0.258390,9.726994,-0.044695,-0.305988,0.107332
2026_07_06_17_11_40.782,1.020000,0.65656805,0.35863346,-0.58925760,0.30508372,0.11939883,-0.82327139,-0.55494893,-0.02203855,0.55661190,-0.83048034,0.99260187,0.11138874,0.04831505,66.556030,33.709682,-81.753967,0.196168,-0.258398,9.729695,-0.040669,-0.313159,0.102335
2026_07_06_17_11_40.803,1.040000,0.65682191,0.35872427,-0.58913952,0.30465838,0.12019575,-0.82288986,-0.55534273,-0.02246469,0.55700034,-0.83020848,0.99249619,0.11226332,0.04846299,66.655518,33.736809,-81.695854,0.202425,-0.258820,9.727981,-0.041338,-0.318824,0.098970
2026_07_06_17_11_40.822,1.060000,0.65705508,0.35882044,-0.58903056,0.30425230,0.12094706,-0.82253349,-0.55570722,-0.02289137,0.55735683,-0.82995737,0.99239492,0.11310178,0.04858178,66.759445,33.761925,-81.641060,0.206413,-0.259897,9.723694,-0.044811,-0.323267,0.097291
