UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_07_06_21_58_01.384,0.000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_21_58_01.403,0.020000,0.98958814,0.13845891,0.03892099,-0.00544566,0.99691099,0.02155583,0.07552350,0.00000000,0.96159893,-0.27445850,-0.07853949,0.27361068,0.95862859,15.930920,-4.331621,1.238783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_21_58_01.424,0.040000,0.98958409,0.13845602,0.03899178,-0.00575401,0.99689305,0.02218544,0.07557794,-0.00059085,0.96159363,-0.27447644,-0.07876464,0.27357903,0.95861912,15.929319,-4.334749,1.274977,0.003012,0.001199,9.817407,0.001631,0.005981,0.016585
2026_07_06_21_58_01.443,0.060000,0.98958063,0.13844739,0.03906104,-0.00606319,0.99687493,0.02281583,0.07562923,-0.00118423,0.96159112,-0.27448338,-0.07898697,0.27353603,0.95861310,15.927036,-4.337697,1.311216,0.005812,0.002091,9.816031,0.004525,0.006529,0.015234
2026_07_06_21_58_01.463,0.080000,0.98957980,0.13842022,0.03912691,-0.00637670,0.99685687,0.02345241,0.07567308,-0.00178859,0.96159834,-0.27445471,-0.07920373,0.27345669,0.95861787,15.922576,-4.340217,1.347811,0.008051,0.003913,9.815975,0.006754,0.008320,0.014849
2026_07_06_21_58_01.483,0.100000,0.98958272,0.13836771,0.03918767,-0.00669581,0.99683899,0.02409672,0.07570592,-0.00240749,0.96161908,-0.27437738,-0.07941186,0.27332780,0.95863742,15.915144,-4.342103,1.384851,0.010660,0.005821,9.816031,0.009340,0.010237,0.014577
2026_07_06_21_58_01.503,0.120000,0.98958838,0.13829441,0.03924588,-0.00701783,0.99682105,0.02474449,0.07573349,-0.00303454,0.96165079,-0.27425992,-0.07961560,0.27315825,0.95866883,15.905275,-4.343688,1.422089,0.013421,0.006625,9.815579,0.012118,0.010959,0.014134
2026_07_06_21_58_01.522,0.140000,0.98959661,0.13820329,0.03930167,-0.00734109,0.99680299,0.02539267,0.07575647,-0.00366619,0.96169192,-0.27410805,-0.07981472,0.27295399,0.95871043,15.893329,-4.345008,1.459351,0.015092,0.007403,9.815017,0.013818,0.011601,0.013511
2026_07_06_21_58_01.542,0.160000,0.98960698,0.13809739,0.03935207,-0.00766605,0.99678528,0.02604160,0.07576884,-0.00430393,0.96174067,-0.27392763,-0.08000349,0.27272093,0.95876104,15.879646,-4.345720,1.496655,0.016206,0.007572,9.814589,0.014954,0.011683,0.013141
2026_07_06_21_58_01.562,0.180000,0.98961842,0.13798343,0.03939709,-0.00799178,0.99676800,0.02668991,0.07577071,-0.00494533,0.96179342,-0.27373156,-0.08018164,0.27247217,0.95881689,15.865013,-4.345827,1.533924,0.017942,0.007586,9.813726,0.016746,0.011515,0.012444
2026_07_06_21_58_01.582,0.200000,0.98962981,0.13787058,0.03943992,-0.00831703,0.99675065,0.02733678,0.07576849,-0.00558636,0.96184504,-0.27353770,-0.08035519,0.27222562,0.95887238,15.850509,-4.345699,1.571110,0.020069,0.008340,9.812683,0.018938,0.012022,0.011400
2026_07_06_21_58_01.601,0.220000,0.98964083,0.13775985,0.03948100,-0.00864297,0.99673307,0.02798466,0.07576271,-0.00622908,0.96189505,-0.27334800,-0.08052533,0.27198306,0.95892698,15.836238,-4.345367,1.608354,0.021207,0.009422,9.812382,0.020082,0.013024,0.010903
2026_07_06_21_58_01.621,0.240000,0.98965204,0.13764738,0.03951854,-0.00897022,0.99671566,0.02863405,0.07574975,-0.00687555,0.96194547,-0.27315497,-0.08068866,0.27173704,0.95898294,15.821754,-4.344622,1.645685,0.021745,0.010540,9.812119,0.020623,0.014055,0.010391
2026_07_06_21_58_01.640,0.260000,0.98966318,0.13753501,0.03955303,-0.00929764,0.99669820,0.02928292,0.07573086,-0.00752322,0.96199536,-0.27296215,-0.08084586,0.27149117,0.95903933,15.807270,-4.343537,1.682986,0.022671,0.012079,9.811723,0.021557,0.015466,0.009664
