UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_07_06_20_32_34.194,0.000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_20_32_34.212,0.020000,0.98614985,0.16481145,0.01833924,-0.00306497,0.99930859,0.01209007,0.03516020,0.00000000,0.94565558,-0.32516998,-0.03718077,0.32494515,0.94500172,18.977272,-2.015095,0.693206,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_20_32_34.232,0.040000,0.98616523,0.16471957,0.01828540,-0.00337372,0.99930853,0.01267801,0.03495342,-0.00063016,0.94571215,-0.32500479,-0.03717628,0.32475802,0.94506621,18.965923,-2.003239,0.726914,-0.000858,0.001605,9.809833,-0.001224,0.004701,0.008740
2026_07_06_20_32_34.252,0.060000,0.98618037,0.16462794,0.01823187,-0.00368350,0.99930805,0.01326814,0.03474701,-0.00126224,0.94576812,-0.32484001,-0.03717264,0.32457137,0.94513047,18.954603,-1.991405,0.760746,-0.001594,0.003178,9.809380,-0.001946,0.006029,0.007777
2026_07_06_20_32_34.272,0.080000,0.98619545,0.16453661,0.01817866,-0.00399426,0.99930716,0.01386035,0.03454101,-0.00189613,0.94582349,-0.32467574,-0.03716983,0.32438529,0.94519448,18.943319,-1.979594,0.794698,-0.002373,0.004761,9.808798,-0.002707,0.007324,0.006688
2026_07_06_20_32_34.292,0.100000,0.98621023,0.16444613,0.01812614,-0.00430532,0.99930584,0.01445346,0.03433637,-0.00253036,0.94587785,-0.32451299,-0.03716835,0.32420084,0.94525784,18.932137,-1.967861,0.828700,-0.002880,0.006526,9.808273,-0.003202,0.008813,0.005603
2026_07_06_20_32_34.311,0.120000,0.98622465,0.16435647,0.01807419,-0.00461615,0.99930406,0.01504635,0.03413304,-0.00316391,0.94593132,-0.32435167,-0.03716782,0.32401794,0.94532055,18.921049,-1.956203,0.862691,-0.003488,0.008265,9.807937,-0.003807,0.010337,0.004703
2026_07_06_20_32_34.331,0.140000,0.98623902,0.16426711,0.01802242,-0.00492737,0.99930185,0.01564012,0.03393001,-0.00379816,0.94598407,-0.32419086,-0.03716763,0.32383567,0.94538301,18.910004,-1.944563,0.896732,-0.004304,0.010115,9.807317,-0.004611,0.011870,0.003492
2026_07_06_20_32_34.351,0.160000,0.98625314,0.16417801,0.01797071,-0.00523894,0.99929923,0.01623464,0.03372710,-0.00443306,0.94603628,-0.32403046,-0.03716758,0.32365388,0.94544524,18.898985,-1.932929,0.930815,-0.004646,0.011980,9.806758,-0.004947,0.013445,0.002351
2026_07_06_20_32_34.371,0.180000,0.98626721,0.16408926,0.01791902,-0.00555083,0.99929619,0.01682985,0.03352421,-0.00506858,0.94608778,-0.32387066,-0.03716754,0.32347280,0.94550723,18.888010,-1.921297,0.964938,-0.004714,0.013958,9.806518,-0.005024,0.015234,0.001484
2026_07_06_20_32_34.391,0.200000,0.98628098,0.16400084,0.01786742,-0.00586304,0.99929273,0.01742575,0.03332150,-0.00570466,0.94613868,-0.32371134,-0.03716768,0.32329232,0.94556898,18.877071,-1.909676,0.999101,-0.005206,0.016071,9.805883,-0.005512,0.017016,0.000187
2026_07_06_20_32_34.410,0.220000,0.98629463,0.16391328,0.01781592,-0.00617504,0.99928892,0.01802135,0.03311915,-0.00634029,0.94618863,-0.32355359,-0.03716784,0.32311353,0.94563007,18.866240,-1.898075,1.033246,-0.006115,0.017966,9.805208,-0.006418,0.018572,-0.001091
2026_07_06_20_32_34.430,0.240000,0.98630792,0.16382642,0.01776451,-0.00648685,0.99928468,0.01861665,0.03291711,-0.00697547,0.94623762,-0.32339704,-0.03716798,0.32293612,0.94569063,18.855490,-1.886491,1.067374,-0.006974,0.019436,9.805222,-0.007299,0.019947,-0.001576
2026_07_06_20_32_34.454,0.260000,0.98632115,0.16373986,0.01771312,-0.00679846,0.99928004,0.01921161,0.03271530,-0.00761024,0.94628608,-0.32324100,-0.03716801,0.32275933,0.94575101,18.844778,-1.874921,1.101483,-0.007499,0.021419,9.805427,-0.007858,0.021876,-0.002037
2026_07_06_20_32_34.469,0.280000,0.98633403,0.16365416,0.01766173,-0.00710988,0.99927503,0.01980626,0.03251361,-0.00824460,0.94633353,-0.32308647,-0.03716785,0.32258418,0.94581074,18.834167,-1.863358,1.135573,-0.007821,0.023784,9.805246,-0.008206,0.024045,-0.002976
2026_07_06_20_32_34.490,0.300000,0.98634690,0.16356866,0.01761088,-0.00742155,0.99926955,0.02040162,0.03231302,-0.00887926,0.94638044,-0.32293227,-0.03716874,0.32240948,0.94587028,18.823584,-1.851858,1.169705,-0.007785,0.025400,9.805106,-0.008195,0.025526,-0.003624
2026_07_06_20_32_34.509,0.320000,0.98635960,0.16348277,0.01756058,-0.00773344,0.99926364,0.02099760,0.03211352,-0.00951420,0.94642717,-0.32277721,-0.03717065,0.32223397,0.94593000,18.812954,-1.840421,1.203872,-0.007889,0.026792,9.804960,-0.008322,0.026789,-0.004210
2026_07_06_20_32_34.530,0.340000,0.98637223,0.16339710,0.01751032,-0.00804565,0.99925733,0.02159428,0.03191412,-0.01014974,0.94647330,-0.32262248,-0.03717266,0.32205898,0.94598955,18.802355,-1.828990,1.238079,-0.008369,0.028389,9.804771,-0.008828,0.028225,-0.004912
2026_07_06_20_32_34.550,0.360000,0.98638463,0.16331165,0.01745958,-0.00835824,0.99925059,0.02219159,0.03171373,-0.01078618,0.94651890,-0.32246804,-0.03717373,0.32188433,0.94604892,18.791777,-1.817502,1.272323,-0.008757,0.030032,9.804761,-0.009252,0.029764,-0.005458
2026_07_06_20_32_34.569,0.380000,0.98639697,0.16322644,0.01740839,-0.00867120,0.99924350,0.02278950,0.03151243,-0.01142346,0.94656390,-0.32231402,-0.03717390,0.32171023,0.94610816,18.781233,-1.805961,1.306601,-0.009149,0.031718,9.804922,-0.009687,0.031398,-0.005855
2026_07_06_20_32_34.590,0.400000,0.98640907,0.16314146,0.01735731,-0.00898440,0.99923599,0.02338799,0.03131136,-0.01206120,0.94660830,-0.32216030,-0.03717427,0.32153654,0.94616717,18.770716,-1.794434,1.340912,-0.009567,0.033350,9.805150,-0.010154,0.033002,-0.006170
2026_07_06_20_32_34.608,0.420000,0.98642111,0.16305675,0.01730576,-0.00929793,0.99922812,0.02398699,0.03110936,-0.01269970,0.94665211,-0.32200703,-0.03717372,0.32136342,0.94622600,18.760229,-1.782854,1.375252,-0.009711,0.035025,9.804958,-0.010332,0.034517,-0.006888
2026_07_06_20_32_34.628,0.440000,0.98643309,0.16297175,0.01725379,-0.00961225,0.99921983,0.02458745,0.03090637,-0.01333993,0.94669563,-0.32185316,-0.03717247,0.32118976,0.94628501,18.749714,-1.771217,1.409676,-0.009459,0.036708,9.804763,-0.010119,0.036048,-0.007600
2026_07_06_20_32_34.648,0.460000,0.98644489,0.16288653,0.01720246,-0.00992664,0.99921107,0.02518826,0.03070473,-0.01398006,0.94673890,-0.32169870,-0.03717239,0.32101563,0.94634414,18.739168,-1.759657,1.444121,-0.009586,0.038491,9.804811,-0.010296,0.037744,-0.008125
2026_07_06_20_32_34.668,0.480000,0.98645663,0.16280177,0.01715174,-0.01024058,0.99920189,0.02578845,0.03050452,-0.01461912,0.94678140,-0.32154506,-0.03717326,0.32084250,0.94640279,18.728687,-1.748180,1.478530,-0.010182,0.040701,9.804355,-0.010930,0.039669,-0.009277
2026_07_06_20_32_34.688,0.500000,0.98646808,0.16271740,0.01710107,-0.01055471,0.99919230,0.02638906,0.03030445,-0.01525849,0.94682330,-0.32139203,-0.03717419,0.32067004,0.94646120,18.718246,-1.736711,1.512964,-0.010384,0.042704,9.803761,-0.011167,0.041365,-0.010480
2026_07_06_20_32_34.708,0.520000,0.98647934,0.16263336,0.01705045,-0.01086952,0.99918228,0.02699106,0.03010433,-0.01589918,0.94686449,-0.32123956,-0.03717532,0.32049826,0.94651937,18.707848,-1.725239,1.547477,-0.010055,0.044423,9.803382,-0.010879,0.042875,-0.011374
2026_07_06_20_32_34.727,0.540000,0.98649055,0.16254973,0.01699984,-0.01118497,0.99917179,0.02759437,0.02990413,-0.01654110,0.94690496,-0.32108784,-0.03717659,0.32032728,0.94657719,18.697498,-1.713762,1.582066,-0.009618,0.046485,9.802917,-0.010487,0.044686,-0.012453
2026_07_06_20_32_34.747,0.560000,0.98650151,0.16246593,0.01694970,-0.01150039,0.99916089,0.02819781,0.02970496,-0.01718282,0.94694513,-0.32093561,-0.03717865,0.32015592,0.94663507,18.687128,-1.702345,1.616662,-0.009279,0.048250,9.802670,-0.010200,0.046283,-0.013233
2026_07_06_20_32_34.767,0.580000,0.98651254,0.16238192,0.01690003,-0.01181580,0.99914956,0.02880140,0.02950683,-0.01782436,0.94698501,-0.32078299,-0.03718153,0.31998423,0.94669300,18.676737,-1.690987,1.651267,-0.009074,0.049577,9.802450,-0.010041,0.047471,-0.013852
2026_07_06_20_32_34.787,0.600000,0.98652333,0.16229771,0.01685031,-0.01213129,0.99913782,0.02940514,0.02930868,-0.01846607,0.94702458,-0.32062978,-0.03718421,0.31981212,0.94675106,18.666321,-1.679628,1.685881,-0.009088,0.051053,9.802101,-0.010100,0.048753,-0.014647
2026_07_06_20_32_34.807,0.620000,0.98653418,0.16221337,0.01680105,-0.01244625,0.99912566,0.03000801,0.02911172,-0.01910659,0.94706380,-0.32047629,-0.03718751,0.31963986,0.94680911,18.655899,-1.668337,1.720447,-0.009382,0.052441,9.801932,-0.010447,0.050001,-0.015250
2026_07_06_20_32_34.826,0.640000,0.98654485,0.16212946,0.01675233,-0.01276125,0.99911302,0.03061119,0.02891590,-0.01974700,0.94710237,-0.32032356,-0.03719179,0.31946841,0.94686681,18.645525,-1.657112,1.755029,-0.009833,0.054029,9.801338,-0.010941,0.051297,-0.016325
