UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_07_06_14_05_19.653,0.000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_14_05_19.675,0.020000,0.99191582,0.12549998,0.01863571,-0.00235784,0.99929428,0.00935512,0.03637828,0.00000000,0.96848840,-0.24905872,-0.03756192,0.24888295,0.96780491,14.422880,-2.084936,0.536411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_14_05_19.692,0.040000,0.99192345,0.12544163,0.01857341,-0.00269785,0.99929547,0.01001188,0.03616996,-0.00069236,0.96851426,-0.24895719,-0.03752365,0.24875677,0.96783888,14.415389,-2.072991,0.574066,-0.000169,0.001276,9.756866,0.001449,-0.009496,-0.042071
2026_07_06_14_05_19.712,0.060000,0.99193102,0.12538348,0.01851114,-0.00303791,0.99929619,0.01066878,0.03596174,-0.00138482,0.96853948,-0.24885601,-0.03748535,0.24863106,0.96787262,14.407927,-2.061052,0.611729,-0.000191,0.002376,9.756225,0.001447,-0.008585,-0.042968
2026_07_06_14_05_19.732,0.080000,0.99193847,0.12532544,0.01844887,-0.00337804,0.99929643,0.01132583,0.03575359,-0.00207738,0.96856427,-0.24875490,-0.03744700,0.24850561,0.96790636,14.400477,-2.049117,0.649399,-0.000233,0.003020,9.755628,0.001422,-0.008105,-0.043709
2026_07_06_14_05_19.752,0.100000,0.99194568,0.12526746,0.01838719,-0.00371815,0.99929619,0.01198304,0.03554666,-0.00276977,0.96858847,-0.24865377,-0.03740971,0.24838030,0.96793997,14.393039,-2.037253,0.687079,-0.000485,0.003518,9.755303,0.001177,-0.007700,-0.044156
2026_07_06_14_05_19.772,0.120000,0.99195272,0.12520966,0.01832660,-0.00405819,0.99929535,0.01264040,0.03534199,-0.00346173,0.96861213,-0.24855287,-0.03737449,0.24825539,0.96797335,14.385626,-2.025518,0.724767,-0.000823,0.004556,9.755470,0.000826,-0.006652,-0.044265
2026_07_06_14_05_19.792,0.140000,0.99195969,0.12515217,0.01826645,-0.00439770,0.99929398,0.01329686,0.03513841,-0.00415251,0.96863520,-0.24845248,-0.03733993,0.24813116,0.96800655,14.378252,-2.013845,0.762403,-0.001188,0.006175,9.755438,0.000452,-0.005092,-0.044713
2026_07_06_14_05_19.811,0.160000,0.99196637,0.12509502,0.01820615,-0.00473625,0.99929219,0.01395141,0.03493481,-0.00484141,0.96865761,-0.24835257,-0.03730473,0.24800767,0.96803951,14.370924,-2.002172,0.799930,-0.001658,0.008057,9.754991,-0.000016,-0.003381,-0.045630
2026_07_06_14_05_19.831,0.180000,0.99197304,0.12503825,0.01814573,-0.00507443,0.99928999,0.01460521,0.03473115,-0.00552958,0.96867937,-0.24825332,-0.03726914,0.24788499,0.96807235,14.363641,-1.990495,0.837414,-0.001907,0.010015,9.754686,-0.000272,-0.001559,-0.046419
2026_07_06_14_05_19.851,0.200000,0.99197942,0.12498179,0.01808523,-0.00541277,0.99928725,0.01525937,0.03452736,-0.00621807,0.96870053,-0.24815452,-0.03723335,0.24776295,0.96810496,14.356399,-1.978811,0.874918,-0.001975,0.011877,9.754568,-0.000356,0.000218,-0.046999
