UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h,
2026_07_06_15_23_55.930,3.847,31.5,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-39.5,156.3,989.2,-0.7,-0.5,-1.8,25,-39.5,156.3,989.2,-0.7,-0.5,-1.8,
2026_07_06_15_23_55.950,3.847,31.5,0,0.761,0,0,0,0, ,0,0,0,0,0, ,-39.3,155.1,986.2,-0.7,-0.4,-1.8,25,-39.4939,156.263,989.109,-0.7,-0.496953,-1.8,
2026_07_06_15_23_55.970,3.847,31.4,0,0.761,0,0,0,0, ,0,0,0,0,0, ,-39,155.5,987.1,-0.6,-0.5,-1.9,25,-39.4729,156.205,988.959,-0.696953,-0.494092,-1.80305,
2026_07_06_15_23_55.990,3.847,31.5,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-38.6,156.4,988.7,-0.6,-0.4,-1.9,25,-39.4319,156.189,988.894,-0.691045,-0.491405,-1.80895,
2026_07_06_15_23_56.009,3.847,31.5,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-39.9,156.1,985.9,-0.6,-0.4,-1.9,25,-39.4209,156.193,988.797,-0.685497,-0.485835,-1.8145,
2026_07_06_15_23_56.030,3.847,31.4,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-39.4,156.4,989.5,-0.7,-0.4,-1.9,25,-39.4348,156.196,988.73,-0.683334,-0.480604,-1.81971,
2026_07_06_15_23_56.053,3.847,31.5,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-39,156.3,986.8,-0.7,-0.4,-1.8,25,-39.4205,156.206,988.695,-0.684349,-0.475693,-1.82156,
2026_07_06_15_23_56.069,3.847,31.5,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-38.3,155.3,988.2,-0.6,-0.5,-1.9,25,-39.3736,156.181,988.622,-0.682256,-0.474127,-1.82329,
2026_07_06_15_23_56.089,3.847,31.5,0,0.761,0,0,0,0, ,0,0,0,0,0, ,-38,155,987.9,-0.7,-0.4,-1.9,25,-39.299,156.118,988.587,-0.680291,-0.472657,-1.82797,
2026_07_06_15_23_56.109,3.847,31.4,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-37.4,157.3,986.4,-0.7,-0.5,-1.9,25,-39.2016,156.12,988.5,-0.681492,-0.471276,-1.83236,
2026_07_06_15_23_56.129,3.847,31.5,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-40.2,155.6,986.9,-0.6,-0.5,-1.9,25,-39.1771,156.14,988.387,-0.679573,-0.473026,-1.83648,
2026_07_06_15_23_56.148,3.847,31.4,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-38.6,156.3,987.1,-0.7,-0.5,-1.9,25,-39.1907,156.129,988.302,-0.677771,-0.47467,-1.84035,
