UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_06_10_17_56_41.140,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2026_06_10_17_56_41.160,0.02,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2026_06_10_17_56_41.180,0.04,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2026_06_10_17_56_41.199,0.06,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2026_06_10_17_56_41.219,0.08,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2026_06_10_17_56_41.239,0.1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2026_06_10_17_56_41.263,0.12,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2026_06_10_17_56_41.279,0.14,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2026_06_10_17_56_41.298,0.16,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2026_06_10_17_56_41.318,0.18,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2026_06_10_17_56_41.338,0.2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2026_06_10_17_56_41.358,0.22,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2026_06_10_17_56_41.378,0.24,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2026_06_10_17_56_41.398,0.26,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2026_06_10_17_56_41.417,0.28,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2026_06_10_17_56_41.437,0.3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2026_06_10_17_56_41.457,0.32,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2026_06_10_17_56_41.477,0.34,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2026_06_10_17_56_41.496,0.36,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2026_06_10_17_56_41.516,0.38,0.99717206,0.0726525,0.01917165,-0.00139682,0.99926102,0.00557147,0.0380319,0,0.98943931,-0.14494763,-0.03843783,0.14484052,0.98870814,8.334861,-2.179754,0.319478,0,0,0,0,0,0
2026_06_10_17_56_41.536,0.4,0.99718052,0.07254727,0.01910683,-0.00169912,0.99926406,0.00616096,0.03785938,-0.00061637,0.98946804,-0.14475037,-0.03835244,0.14462052,0.98874366,8.322083,-2.169861,0.353279,1.196991,1.811401,9818.729492,-375.748291,1423.208008,9698.299805
2026_06_10_17_56_41.556,0.42,0.99718881,0.07244172,0.01904254,-0.00200179,0.99926674,0.00675127,0.03768799,-0.00123337,0.98949635,-0.14455238,-0.03826804,0.14439991,0.98877919,8.309272,-2.160033,0.387126,0.107574,4.554321,9818.783203,-376.013092,1423.755127,9698.262695
2026_06_10_17_56_41.576,0.44,0.99719715,0.07233534,0.01897823,-0.00230482,0.99926901,0.00734232,0.03751663,-0.00185113,0.9895246,-0.14435267,-0.03818351,0.14417771,0.98881483,8.296369,-2.150208,0.421015,-0.879028,6.630981,9818.731445,-376.172058,1423.611938,9698.227539
2026_06_10_17_56_41.595,0.46,0.99720538,0.07222764,0.0189139,-0.00260819,0.99927092,0.00793401,0.03734532,-0.00246958,0.98955274,-0.14415024,-0.03809885,0.14395292,0.98885089,8.283316,-2.140384,0.454941,-1.269684,9.098389,9819.108398,-375.753906,1423.895264,9698.583984
2026_06_10_17_56_41.616,0.48,0.99721372,0.07211871,0.01884955,-0.00291186,0.99927241,0.00852631,0.03717405,-0.00308869,0.98958081,-0.14394532,-0.03801405,0.14372577,0.98888719,8.270126,-2.130564,0.488902,-1.650726,11.803833,9819.551758,-375.331268,1424.400024,9698.976563
2026_06_10_17_56_41.636,0.5,0.99722195,0.07200917,0.01878514,-0.00321532,0.99927354,0.00911818,0.03700284,-0.00370737,0.98960871,-0.14373904,-0.03792897,0.14349744,0.98892361,8.256869,-2.120747,0.522837,-2.50235,14.36084,9820.086914,-375.382172,1424.754639,9699.466797
