UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_07_06_14_22_35.310,0.000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_14_22_35.325,0.020000,0.98237681,0.18594339,0.01866441,-0.00353278,0.99927831,0.01388210,0.03535718,-0.00000000,0.93082517,-0.36546484,-0.03798477,0.36520109,0.93015337,21.437771,-2.026389,0.795967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_14_22_35.345,0.040000,0.98240626,0.18578210,0.01864559,-0.00390482,0.99927419,0.01460028,0.03518419,-0.00074421,0.93093956,-0.36517262,-0.03808598,0.36488140,0.93027472,21.418165,-2.016470,0.837144,0.000886,0.003978,9.804788,0.000701,0.005463,0.003032
2026_07_06_14_22_35.364,0.060000,0.98243552,0.18562153,0.01862604,-0.00427646,0.99926955,0.01531749,0.03501016,-0.00148791,0.93105274,-0.36488166,-0.03818538,0.36456308,0.93039542,21.398643,-2.006492,0.878265,0.001950,0.007635,9.804308,0.001773,0.008709,0.001291
2026_07_06_14_22_35.385,0.080000,0.98246437,0.18546152,0.01860650,-0.00464816,0.99926436,0.01603489,0.03483634,-0.00223173,0.93116486,-0.36459166,-0.03828456,0.36424571,0.93051565,21.379185,-1.996526,0.919396,0.002630,0.010674,9.804060,0.002449,0.011460,-0.000023
2026_07_06_14_22_35.404,0.100000,0.98249298,0.18530209,0.01858670,-0.00501936,0.99925870,0.01675128,0.03466241,-0.00297466,0.93127590,-0.36430261,-0.03838281,0.36392942,0.93063533,21.359795,-1.986554,0.960471,0.004109,0.013711,9.804049,0.003910,0.014311,-0.001084
2026_07_06_14_22_35.424,0.120000,0.98252141,0.18514341,0.01856646,-0.00538955,0.99925250,0.01746560,0.03448820,-0.00371577,0.93138576,-0.36401486,-0.03847956,0.36361462,0.93075442,21.340496,-1.976566,1.001426,0.006030,0.017395,9.804082,0.005804,0.017791,-0.002325
2026_07_06_14_22_35.444,0.140000,0.98254943,0.18498543,0.01854583,-0.00575878,0.99924576,0.01817800,0.03431381,-0.00445516,0.93149447,-0.36372826,-0.03857497,0.36330107,0.93087292,21.321276,-1.966567,1.042271,0.007647,0.021079,9.804103,0.007389,0.021263,-0.003587
2026_07_06_14_22_35.464,0.160000,0.98257715,0.18482818,0.01852484,-0.00612713,0.99923855,0.01888859,0.03413923,-0.00519294,0.93160200,-0.36344290,-0.03866909,0.36298889,0.93099076,21.302143,-1.956558,1.083012,0.009203,0.024784,9.803792,0.008921,0.024639,-0.005163
2026_07_06_14_22_35.485,0.180000,0.98260468,0.18467163,0.01850369,-0.00649518,0.99923086,0.01959861,0.03396467,-0.00593018,0.93170840,-0.36315876,-0.03876258,0.36267805,0.93110800,21.283094,-1.946550,1.123721,0.010221,0.028317,9.803691,0.009902,0.027922,-0.006500
2026_07_06_14_22_35.504,0.200000,0.98263186,0.18451566,0.01848249,-0.00686348,0.99922258,0.02030916,0.03379013,-0.00666792,0.93181372,-0.36287564,-0.03885580,0.36236823,0.93122476,21.264109,-1.936543,1.164460,0.011243,0.031451,9.803803,0.010876,0.030912,-0.007492
2026_07_06_14_22_35.523,0.220000,0.98265874,0.18436025,0.01846108,-0.00723146,0.99921381,0.02101910,0.03361550,-0.00740514,0.93191803,-0.36259341,-0.03894827,0.36205941,0.93134099,21.245190,-1.926531,1.205164,0.012441,0.034370,9.803274,0.012049,0.033477,-0.008995
2026_07_06_14_22_35.543,0.240000,0.98268551,0.18420541,0.01843936,-0.00759864,0.99920452,0.02172741,0.03344077,-0.00814088,0.93202126,-0.36231220,-0.03903961,0.36175174,0.93145669,21.226341,-1.916513,1.245775,0.013666,0.037164,9.802531,0.013254,0.035851,-0.010651
2026_07_06_14_22_35.563,0.260000,0.98271185,0.18405122,0.01841732,-0.00796504,0.99919474,0.02243415,0.03326590,-0.00887522,0.93212342,-0.36203203,-0.03912980,0.36144522,0.93157190,21.207563,-1.906488,1.286296,0.014980,0.040455,9.802304,0.014518,0.038878,-0.012001
2026_07_06_14_22_35.583,0.280000,0.98273796,0.18389767,0.01839496,-0.00833071,0.99918443,0.02313940,0.03309085,-0.00960824,0.93222451,-0.36175293,-0.03921885,0.36113995,0.93168652,21.188868,-1.896452,1.326733,0.016355,0.043741,9.802126,0.015838,0.041922,-0.013302
2026_07_06_14_22_35.602,0.300000,0.98276389,0.18374473,0.01837230,-0.00869570,0.99917370,0.02384327,0.03291569,-0.01034002,0.93232453,-0.36147487,-0.03930685,0.36083585,0.93180066,21.170242,-1.886410,1.367090,0.017570,0.046673,9.801830,0.017000,0.044593,-0.014587
2026_07_06_14_22_35.622,0.320000,0.98278946,0.18359239,0.01834928,-0.00905953,0.99916244,0.02454480,0.03274045,-0.01106964,0.93242353,-0.36119780,-0.03939349,0.36053285,0.93191427,21.151686,-1.876363,1.407313,0.018639,0.049816,9.801510,0.018012,0.047451,-0.015976
2026_07_06_14_22_35.642,0.340000,0.98281479,0.18344073,0.01832536,-0.00942235,0.99915081,0.02524409,0.03256399,-0.01179762,0.93252146,-0.36092186,-0.03947777,0.36023116,0.93202734,21.133213,-1.866247,1.447408,0.019858,0.053164,9.801125,0.019170,0.050483,-0.017493
2026_07_06_14_22_35.661,0.360000,0.98283994,0.18328968,0.01830073,-0.00978527,0.99913865,0.02594337,0.03238630,-0.01252603,0.93261826,-0.36064699,-0.03956046,0.35993066,0.93213993,21.114813,-1.856060,1.487503,0.021319,0.056227,9.800908,0.020560,0.053319,-0.018741
2026_07_06_14_22_35.682,0.380000,0.98286474,0.18313919,0.01827595,-0.01014817,0.99912602,0.02664264,0.03220852,-0.01325446,0.93271410,-0.36037305,-0.03964263,0.35963115,0.93225205,21.096474,-1.845868,1.527596,0.022705,0.059235,9.800494,0.021881,0.056032,-0.020155
2026_07_06_14_22_35.701,0.400000,0.98288924,0.18298948,0.01825097,-0.01051053,0.99911284,0.02734085,0.03203073,-0.01398191,0.93280876,-0.36010042,-0.03972400,0.35933313,0.93236351,21.078226,-1.835675,1.567631,0.023819,0.063041,9.799847,0.022923,0.059401,-0.022080
2026_07_06_14_22_35.721,0.420000,0.98291355,0.18284051,0.01822637,-0.01087231,0.99909920,0.02803813,0.03185409,-0.01470805,0.93290228,-0.35982916,-0.03980570,0.35903654,0.93247432,21.060072,-1.825548,1.607611,0.024676,0.066751,9.799681,0.023685,0.062849,-0.023531
2026_07_06_14_22_35.741,0.440000,0.98293757,0.18269160,0.01820162,-0.01123363,0.99908501,0.02873448,0.03167753,-0.01543335,0.93299520,-0.35955784,-0.03988669,0.35873994,0.93258494,21.041920,-1.815426,1.647540,0.025448,0.069771,9.799882,0.024352,0.065785,-0.024390
2026_07_06_14_22_35.761,0.460000,0.98296160,0.18254277,0.01817572,-0.01159472,0.99907041,0.02943002,0.03149901,-0.01615863,0.93308741,-0.35928655,-0.03996515,0.35844356,0.93269557,21.023779,-1.805192,1.687421,0.025923,0.072660,9.799772,0.024734,0.068479,-0.025502
2026_07_06_14_22_35.780,0.480000,0.98298514,0.18239501,0.01814925,-0.01195601,0.99905533,0.03012582,0.03131945,-0.01688449,0.93317825,-0.35901716,-0.04004231,0.35814920,0.93280530,21.005766,-1.794898,1.727318,0.026994,0.075296,9.799330,0.025724,0.070838,-0.026812
2026_07_06_14_22_35.800,0.500000,0.98300833,0.18224831,0.01812267,-0.01231738,0.99903971,0.03082182,0.03113982,-0.01761052,0.93326765,-0.35874966,-0.04011910,0.35785678,0.93291426,20.987871,-1.784600,1.767227,0.028389,0.078015,9.799091,0.027024,0.073358,-0.027951
2026_07_06_14_22_35.820,0.520000,0.98303139,0.18210223,0.01809596,-0.01267830,0.99902362,0.03151697,0.03096029,-0.01833571,0.93335605,-0.35848328,-0.04019528,0.35756555,0.93302262,20.970053,-1.774308,1.807088,0.029413,0.081114,9.799246,0.027927,0.076366,-0.028871
2026_07_06_14_22_35.840,0.540000,0.98305410,0.18195671,0.01806910,-0.01303880,0.99900699,0.03221128,0.03078080,-0.01906011,0.93344349,-0.35821778,-0.04027079,0.35727537,0.93313050,20.952299,-1.764019,1.846901,0.030531,0.083987,9.799176,0.028933,0.079086,-0.029914
2026_07_06_14_22_35.860,0.560000,0.98307663,0.18181121,0.01804203,-0.01339837,0.99898994,0.03290373,0.03060145,-0.01978276,0.93353033,-0.35795218,-0.04034534,0.35698527,0.93323833,20.934551,-1.753737,1.886608,0.031486,0.086892,9.798547,0.029794,0.081633,-0.031495
2026_07_06_14_22_35.884,0.580000,0.98309916,0.18166579,0.01801422,-0.01375716,0.99897248,0.03359443,0.03042112,-0.02050416,0.93361658,-0.35768661,-0.04041794,0.35669532,0.93334603,20.916815,-1.743399,1.926215,0.032544,0.089820,9.798054,0.030748,0.084256,-0.032954
2026_07_06_14_22_35.899,0.600000,0.98312134,0.18152095,0.01798581,-0.01411574,0.99895453,0.03428457,0.03023985,-0.02122537,0.93370175,-0.35742202,-0.04048907,0.35640648,0.93345332,20.899145,-1.733008,1.965790,0.033472,0.092582,9.798011,0.031552,0.086882,-0.033936
2026_07_06_14_22_35.919,0.620000,0.98314321,0.18137671,0.01795747,-0.01447457,0.99893606,0.03497528,0.03005883,-0.02194701,0.93378597,-0.35715839,-0.04056022,0.35611871,0.93356001,20.881546,-1.722630,2.005399,0.034253,0.095459,9.798017,0.032202,0.089629,-0.034916
2026_07_06_14_22_35.939,0.640000,0.98316491,0.18123312,0.01792926,-0.01483363,0.99891698,0.03566656,0.02987815,-0.02266905,0.93386900,-0.35689601,-0.04063153,0.35583219,0.93366617,20.864023,-1.712273,2.045041,0.034714,0.098537,9.797919,0.032527,0.092519,-0.036074
