UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h,
2026_07_06_19_17_15.709,3.867,38.4,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-39.7,414.6,909.4,-0.4,-0.5,-1.7,25,-39.7,414.6,909.4,-0.4,-0.5,-1.7,
2026_07_06_19_17_15.727,3.867,38.2,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-39.5,414.5,909.7,-0.4,-0.5,-1.7,25,-39.6939,414.597,909.409,-0.4,-0.5,-1.7,
2026_07_06_19_17_15.746,3.867,38.2,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-39.6,414.9,911.1,-0.6,-0.5,-1.6,25,-39.6851,414.603,909.47,-0.406094,-0.5,-1.69695,
2026_07_06_19_17_15.766,3.867,38.3,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-39.4,416.8,909.1,-0.4,-0.5,-1.6,25,-39.6739,414.679,909.508,-0.411816,-0.5,-1.69105,
2026_07_06_19_17_15.785,3.867,38.2,0,0.765,0,0,0,0, ,0,0,0,0,0, ,-39.4,412.7,908,-0.2,-0.5,-1.7,25,-39.6572,414.684,909.45,-0.405002,-0.5,-1.68854,
2026_07_06_19_17_15.805,3.867,38.2,0,0.765,0,0,0,0, ,0,0,0,0,0, ,-40.2,412.5,909.7,-0.4,-0.5,-1.7,25,-39.6659,414.557,909.413,-0.398604,-0.5,-1.68924,
2026_07_06_19_17_15.827,3.867,38.2,0,0.765,0,0,0,0, ,0,0,0,0,0, ,-39.7,414.6,909.4,-0.4,-0.5,-1.7,25,-39.6832,414.495,909.421,-0.398689,-0.5,-1.6899,
2026_07_06_19_17_15.845,3.867,38.2,0,0.765,0,0,0,0, ,0,0,0,0,0, ,-40.5,414,909.6,-0.4,-0.5,-1.7,25,-39.7086,414.483,909.426,-0.398769,-0.5,-1.69051,
2026_07_06_19_17_15.864,3.867,38.3,0,0.765,0,0,0,0, ,0,0,0,0,0, ,-39.3,414.6,909.6,-0.5,-0.5,-1.7,25,-39.7202,414.472,909.437,-0.401891,-0.5,-1.69109,
2026_07_06_19_17_15.885,3.867,38.2,0,0.765,0,0,0,0, ,0,0,0,0,0, ,-39,416.9,911.7,-0.5,-0.5,-1.6,25,-39.6855,414.55,909.511,-0.407869,-0.5,-1.68859,
2026_07_06_19_17_15.905,3.867,38.2,0,0.765,0,0,0,0, ,0,0,0,0,0, ,-40.6,416,909.4,-0.3,-0.5,-1.6,25,-39.6925,414.666,909.574,-0.40739,-0.5,-1.68319,
2026_07_06_19_17_15.924,3.867,38.1,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-40.1,413.8,909.3,-0.4,-0.5,-1.7,25,-39.7325,414.68,909.56,-0.403892,-0.5,-1.68117,
2026_07_06_19_17_15.944,3.867,38.2,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-39.3,413.6,909.4,-0.3,-0.5,-1.7,25,-39.7306,414.62,909.548,-0.400608,-0.5,-1.68231,
2026_07_06_19_17_15.964,3.867,38.1,0,0.765,0,0,0,0, ,0,0,0,0,0, ,-40.1,413.4,909.7,-0.4,-0.5,-1.7,25,-39.7287,414.552,909.548,-0.397524,-0.5,-1.68339,
2026_07_06_19_17_15.983,3.867,38.2,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-38.6,413.4,908.6,-0.5,-0.5,-1.6,25,-39.7056,414.482,909.523,-0.400722,-0.5,-1.68136,
2026_07_06_19_17_16.003,3.867,38.1,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-38.5,414.1,909.9,-0.4,-0.5,-1.7,25,-39.6352,414.437,909.507,-0.403725,-0.5,-1.67945,
2026_07_06_19_17_16.023,3.867,38.2,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-38.6,415.6,909.7,-0.4,-0.5,-1.7,25,-39.5691,414.462,909.525,-0.403498,-0.5,-1.6807,
2026_07_06_19_17_16.043,3.867,38.1,0,0.765,0,0,0,0, ,0,0,0,0,0, ,-39.6,416,910,-0.3,-0.5,-1.7,25,-39.5405,414.544,909.545,-0.400238,-0.5,-1.68187,
2026_07_06_19_17_16.063,3.867,38.1,0,0.766,0,0,0,0, ,0,0,0,0,0, ,-39.6,416.3,909.1,-0.3,-0.5,-1.8,25,-39.5441,414.642,909.545,-0.39413,-0.5,-1.68603,
