UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_06_26_17_09_30.517,0.000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_06_26_17_09_30.537,0.020000,0.99560934,0.08720935,0.03387920,-0.00296761,0.99768680,0.01181833,0.06694329,0.00000000,0.98477143,-0.17385396,-0.06797850,0.17345181,0.98249346,10.012711,-3.838721,0.678729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_06_26_17_09_30.557,0.040000,0.99560320,0.08729304,0.03383248,-0.00310617,0.99769145,0.01209170,0.06682516,-0.00027834,0.98474056,-0.17402865,-0.06790974,0.17360829,0.98247057,10.021790,-3.831937,0.694423,-0.000147,-0.000166,9.801800,-0.000269,0.000147,0.001786
2026_06_26_17_09_30.576,0.060000,0.99559867,0.08735778,0.03378514,-0.00325110,0.99769598,0.01237638,0.06670487,-0.00057080,0.98471612,-0.17416626,-0.06784090,0.17372692,0.98245436,10.028660,-3.825029,0.710768,0.000013,-0.002959,9.801909,-0.000115,-0.002582,0.002392
2026_06_26_17_09_30.596,0.080000,0.99559546,0.08740941,0.03373327,-0.00339454,0.99770111,0.01265638,0.06657596,-0.00086196,0.98469615,-0.17427784,-0.06776282,0.17381981,0.98244333,10.034024,-3.817626,0.726843,0.000378,-0.007334,9.798363,0.000495,-0.007502,-0.000306
2026_06_26_17_09_30.616,0.100000,0.99559325,0.08745109,0.03367576,-0.00353197,0.99770695,0.01292278,0.06643698,-0.00114285,0.98467964,-0.17436931,-0.06767248,0.17389354,0.98243648,10.038262,-3.809645,0.742136,0.000223,-0.011134,9.798548,0.000333,-0.011213,0.000530
2026_06_26_17_09_30.637,0.120000,0.99559224,0.08748022,0.03361329,-0.00366480,0.99771345,0.01317829,0.06628906,-0.00141630,0.98466754,-0.17443565,-0.06757145,0.17394289,0.98243469,10.041072,-3.801150,0.756802,-0.003669,-0.011806,9.798320,-0.003530,-0.011965,0.000165
2026_06_26_17_09_30.656,0.140000,0.99559236,0.08749913,0.03354560,-0.00380198,0.99772048,0.01344087,0.06613015,-0.00170002,0.98465890,-0.17448200,-0.06746082,0.17397185,0.98243719,10.042684,-3.792025,0.771874,-0.008833,-0.011484,9.791767,-0.008238,-0.012859,-0.006669
2026_06_26_17_09_30.676,0.160000,0.99559277,0.08751708,0.03346960,-0.00394531,0.99772847,0.01371416,0.06595361,-0.00199751,0.98465037,-0.17452683,-0.06733474,0.17399864,0.98244107,10.044160,-3.781887,0.787561,-0.009476,-0.012747,9.783365,-0.008308,-0.015576,-0.014743
2026_06_26_17_09_30.695,0.180000,0.99559289,0.08754385,0.03337923,-0.00408411,0.99773830,0.01397652,0.06574918,-0.00228794,0.98463881,-0.17458872,-0.06717934,0.17404343,0.98244381,10.046666,-3.770148,0.802618,-0.011684,-0.012199,9.777390,-0.010111,-0.016110,-0.020853
2026_06_26_17_09_30.715,0.200000,0.99559307,0.08757824,0.03326855,-0.00421084,0.99775094,0.01421178,0.06550632,-0.00255737,0.98462462,-0.17466475,-0.06698143,0.17410441,0.98244649,10.050087,-3.756202,0.816115,-0.017858,-0.010944,9.775277,-0.016134,-0.015334,-0.023546
2026_06_26_17_09_30.735,0.220000,0.99559337,0.08761775,0.03313993,-0.00433145,0.99776596,0.01443201,0.06522878,-0.00281743,0.98460871,-0.17475040,-0.06674682,0.17417623,0.98244977,10.054115,-3.740264,0.828748,-0.024354,-0.010902,9.776747,-0.022717,-0.015136,-0.022530
2026_06_26_17_09_30.754,0.240000,0.99559265,0.08767004,0.03300551,-0.00446750,0.99778134,0.01468280,0.06493676,-0.00310843,0.98458803,-0.17486219,-0.06650342,0.17427237,0.98244917,10.059558,-3.723496,0.843135,-0.030994,-0.010183,9.777885,-0.029423,-0.014335,-0.021957
