UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h,
2026_07_06_20_58_16.476,3.868,272.8,0,0.758,3.812,5.029,18.21,0.95, ,0,0,0,0,0, ,-39.5,332.3,943.9,0,-0.5,-1.6,25,-39.5,332.3,943.9,0,-0.5,-1.6,
2026_07_06_20_58_16.495,3.868,28.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-39.4,331.6,944.3,-0.1,-0.5,-1.6,25,-39.497,332.279,943.912,-0.00304687,-0.5,-1.6,
2026_07_06_20_58_16.515,3.868,29.1,0,0.761,0,0,0,0, ,0,0,0,0,0, ,-39.7,331.5,944.5,-0.4,-0.5,-1.6,25,-39.5002,332.234,943.942,-0.0180956,-0.5,-1.6,
2026_07_06_20_58_16.535,3.868,28.9,0,0.759,0,0,0,0.007, ,0,0,0,0,0, ,-40.2,333.7,946.2,-0.5,-0.5,-1.6,25,-39.5276,332.257,944.028,-0.0444148,-0.5,-1.6,
2026_07_06_20_58_16.555,3.868,29.2,0,0.759,0,0,0,0.009, ,0,0,0,0,0, ,-40.4,333,943.9,-0.4,-0.5,-1.6,25,-39.5747,332.323,944.09,-0.0691301,-0.5,-1.6,
2026_07_06_20_58_16.575,3.868,29.2,0,0.759,0,0,0,0.006, ,0,0,0,0,0, ,-39,333.7,943.9,-0.2,-0.5,-1.6,25,-39.5823,332.386,944.078,-0.0831987,-0.5,-1.6,
2026_07_06_20_58_16.595,3.868,29.3,0,0.759,0,0,0,0.006, ,0,0,0,0,0, ,-40.1,332.7,943.2,-0.1,-0.5,-1.6,25,-39.5803,332.435,944.046,-0.0872694,-0.5,-1.6,
2026_07_06_20_58_16.614,3.868,29.3,0,0.759,0,0,0,0.006, ,0,0,0,0,0, ,-38.5,332.1,945.1,-0.4,-0.5,-1.5,25,-39.5633,332.433,944.053,-0.0971858,-0.5,-1.59695,
2026_07_06_20_58_16.634,3.868,29.3,0,0.756,0,0,0,0.006, ,0,0,0,0,0, ,-38.6,333.4,944.7,-0.4,-0.5,-1.6,25,-39.5015,332.453,944.104,-0.115639,-0.5,-1.59409,
2026_07_06_20_58_16.654,3.868,29.3,0,0.758,0,0,0,0.006, ,0,0,0,0,0, ,-39.9,334.3,943.7,-0.3,-0.5,-1.6,25,-39.4862,332.538,944.11,-0.12992,-0.5,-1.59445,
2026_07_06_20_58_16.673,3.868,29.3,0,0.76,0,0,0,0.006, ,0,0,0,0,0, ,-39.5,333.4,944.5,0,-0.5,-1.5,25,-39.4992,332.618,944.109,-0.131144,-0.5,-1.59174,
2026_07_06_20_58_16.693,3.868,29.3,0,0.761,0,0,0,0.006, ,0,0,0,0,0, ,-39.6,331.4,944.4,0,-0.5,-1.6,25,-39.5023,332.604,944.13,-0.123152,-0.5,-1.5892,
2026_07_06_20_58_16.713,3.868,29.3,0,0.761,0,0,0,0.006, ,0,0,0,0,0, ,-39.5,332,942.8,-0.1,-0.5,-1.6,25,-39.5052,332.549,944.098,-0.118694,-0.5,-1.58986,
2026_07_06_20_58_16.732,3.868,29.4,0,0.759,0,0,0,0.006, ,0,0,0,0,0, ,-39.5,330.5,944.5,-0.3,-0.5,-1.5,25,-39.5049,332.47,944.071,-0.123649,-0.5,-1.58743,
2026_07_06_20_58_16.753,3.868,29.3,0,0.759,0,0,0,0.005, ,0,0,0,0,0, ,-39.6,331.4,945,-0.4,-0.5,-1.6,25,-39.5076,332.377,944.112,-0.137442,-0.5,-1.58515,
2026_07_06_20_58_16.773,3.868,29.4,0,0.76,0,0,0,0.006, ,0,0,0,0,0, ,-40.2,333.6,943.9,-0.4,-0.5,-1.6,25,-39.5316,332.385,944.133,-0.153442,-0.5,-1.58605,
2026_07_06_20_58_16.793,3.868,29.4,0,0.76,0,0,0,0.005, ,0,0,0,0,0, ,-40,333.3,943.8,-0.2,-0.5,-1.6,25,-39.5662,332.45,944.115,-0.162373,-0.5,-1.5869,
2026_07_06_20_58_16.812,3.868,29.4,0,0.759,0,0,0,0.005, ,0,0,0,0,0, ,-40.1,332.7,943.4,-0.1,-0.5,-1.6,25,-39.5957,332.483,944.084,-0.161619,-0.5,-1.5877,
2026_07_06_20_58_16.832,3.868,29.5,0,0.759,0,0,0,0.005, ,0,0,0,0,0, ,-39.9,332,944.2,0,-0.5,-1.5,25,-39.6203,332.475,944.067,-0.154817,-0.5,-1.5854,
2026_07_06_20_58_16.852,3.868,29.4,0,0.759,0,0,0,0.005, ,0,0,0,0,0, ,-39.6,330.4,943.3,0,-0.5,-1.6,25,-39.6282,332.398,944.047,-0.145383,-0.5,-1.58325,
2026_07_06_20_58_16.871,3.868,29.5,0,0.76,0,0,0,0.006, ,0,0,0,0,0, ,-38.4,331.5,943.9,-0.1,-0.5,-1.6,25,-39.5899,332.309,944.02,-0.13957,-0.5,-1.58427,
2026_07_06_20_58_16.891,3.868,29.5,0,0.759,0,0,0,0.005, ,0,0,0,0,0, ,-40.8,330.4,943.9,-0.3,-0.5,-1.5,25,-39.5905,332.226,944.013,-0.143253,-0.5,-1.58218,
2026_07_06_20_58_16.911,3.868,29.5,0,0.759,0,0,0,0.005, ,0,0,0,0,0, ,-41,332.1,943.6,-0.5,-0.5,-1.6,25,-39.6703,332.167,943.997,-0.158898,-0.5,-1.58022,
2026_07_06_20_58_16.931,3.868,29.5,0,0.759,0,0,0,0.005, ,0,0,0,0,0, ,-39.3,333.9,945.5,-0.3,-0.5,-1.6,25,-39.6996,332.218,944.03,-0.17359,-0.5,-1.58142,
2026_07_06_20_58_16.951,3.868,29.4,0,0.759,0,0,0,0.005, ,0,0,0,0,0, ,-39.1,333.7,944.9,-0.3,-0.5,-1.6,25,-39.6691,332.314,944.102,-0.181294,-0.5,-1.58256,
2026_07_06_20_58_16.970,3.868,29.5,0,0.758,0,0,0,0.006, ,0,0,0,0,0, ,-40,333.4,944.3,0,-0.5,-1.5,25,-39.6619,332.389,944.132,-0.179387,-0.5,-1.58057,
2026_07_06_20_58_16.990,3.868,29.5,0,0.758,0,0,0,0.005, ,0,0,0,0,0, ,-40.4,331.9,943.8,0,-0.5,-1.6,25,-39.6947,332.405,944.127,-0.168455,-0.5,-1.57871,
2026_07_06_20_58_17.010,3.868,29.5,0,0.758,0,0,0,0.005, ,0,0,0,0,0, ,-39,332.1,945.9,-0.1,-0.5,-1.6,25,-39.695,332.381,944.171,-0.161237,-0.5,-1.58001,
2026_07_06_20_58_17.030,3.868,29.5,0,0.76,0,0,0,0.005, ,0,0,0,0,0, ,-39.3,331.9,943.9,-0.3,-0.6,-1.6,25,-39.6618,332.357,944.216,-0.163599,-0.503047,-1.58122,
2026_07_06_20_58_17.050,3.868,29.5,0,0.76,0,0,0,0.005, ,0,0,0,0,0, ,-39,333,943.6,-0.4,-0.5,-1.6,25,-39.6306,332.363,944.187,-0.174958,-0.505908,-1.58237,
2026_07_06_20_58_17.069,3.868,29.5,0,0.759,0,0,0,0.005, ,0,0,0,0,0, ,-39.3,334.3,945.4,-0.5,-0.5,-1.6,25,-39.6013,332.442,944.206,-0.191718,-0.505548,-1.58344,
2026_07_06_20_58_17.090,3.868,29.5,0,0.759,0,0,0,0.005, ,0,0,0,0,0, ,-39.6,333.9,943.7,-0.2,-0.5,-1.5,25,-39.5921,332.543,944.227,-0.201363,-0.50521,-1.58141,
