UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_07_06_16_25_53.831,0.000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_16_25_53.851,0.020000,0.99935067,-0.03427854,0.01109577,0.00038059,0.99975348,-0.00152139,0.02215103,0.00000000,0.99764967,0.06852102,-0.02220321,-0.06850412,0.99740374,-3.929333,-1.269358,-0.087197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_16_25_53.871,0.040000,0.99934846,-0.03438649,0.01096219,0.00006835,0.99975967,-0.00089052,0.02190540,-0.00061729,0.99763513,0.06872968,-0.02191480,-0.06872668,0.99739480,-3.942094,-1.255280,-0.051039,0.003266,0.000438,9.817644,0.002878,-0.000779,0.017699
2026_07_06_16_25_53.891,0.060000,0.99934608,-0.03449648,0.01083579,-0.00024288,0.99976504,-0.00026215,0.02167416,-0.00123304,0.99761987,0.06894259,-0.02164065,-0.06895311,0.99738514,-3.955079,-1.242027,-0.015025,0.007471,0.000999,9.815574,0.007131,-0.000079,0.015763
2026_07_06_16_25_53.911,0.080000,0.99934340,-0.03460722,0.01071450,-0.00055040,0.99976981,0.00035848,0.02145302,-0.00184168,0.99760407,0.06915721,-0.02137683,-0.06918079,0.99737507,-3.968137,-1.229352,0.020546,0.006580,0.001816,9.813574,0.006285,0.000875,0.013805
2026_07_06_16_25_53.930,0.100000,0.99934077,-0.03471493,0.01059519,-0.00085700,0.99977404,0.00097725,0.02123591,-0.00244850,0.99758828,0.06936593,-0.02111690,-0.06940224,0.99736524,-3.980837,-1.216909,0.056009,0.003372,0.002829,9.812392,0.003102,0.001965,0.012628
2026_07_06_16_25_53.949,0.120000,0.99933809,-0.03481980,0.01047710,-0.00116595,0.99977773,0.00160073,0.02102152,-0.00305997,0.99757242,0.06956907,-0.02085913,-0.06961793,0.99735564,-3.993207,-1.204622,0.091742,0.003038,0.003808,9.811466,0.002786,0.003005,0.011765
2026_07_06_16_25_53.970,0.140000,0.99933523,-0.03492352,0.01036096,-0.00147606,0.99978095,0.00222647,0.02081124,-0.00367384,0.99755633,0.06977002,-0.02060504,-0.06983119,0.99734598,-4.005438,-1.192570,0.127605,0.004232,0.005075,9.811114,0.003983,0.004296,0.011527
2026_07_06_16_25_53.989,0.160000,0.99933237,-0.03502606,0.01024550,-0.00178613,0.99978369,0.00285217,0.02060245,-0.00428760,0.99754000,0.06996875,-0.02035220,-0.07004195,0.99733639,-4.017526,-1.180604,0.163464,0.003247,0.006790,9.810765,0.002998,0.006028,0.011278
2026_07_06_16_25_54.009,0.180000,0.99932939,-0.03512631,0.01012776,-0.00209713,0.99978608,0.00347994,0.02038926,-0.00490294,0.99752349,0.07016303,-0.02009461,-0.07024799,0.99732715,-4.029343,-1.168386,0.199442,0.000810,0.008980,9.810221,0.000561,0.008243,0.010839
2026_07_06_16_25_54.029,0.200000,0.99932647,-0.03522403,0.01000956,-0.00241120,0.99978799,0.00411399,0.02017550,-0.00552430,0.99750692,0.07035233,-0.01983577,-0.07044888,0.99731815,-4.040864,-1.156134,0.235780,0.000349,0.010419,9.809327,0.000107,0.009738,0.010042
2026_07_06_16_25_54.048,0.220000,0.99932337,-0.03532004,0.00989274,-0.00272824,0.99978936,0.00475396,0.01996482,-0.00615161,0.99749011,0.07053831,-0.01957937,-0.07064627,0.99730927,-4.052184,-1.144060,0.272457,0.001484,0.010975,9.808397,0.001252,0.010361,0.009178
