UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_07_06_15_22_09.029,0.000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_15_22_09.049,0.020000,0.99672657,0.07854022,0.01911541,-0.00150626,0.99926466,0.00600531,0.03786907,-0.00000000,0.98765832,-0.15662383,-0.03834228,0.15650867,0.98693210,9.011649,-2.170417,0.344354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_15_22_09.061,0.040000,0.99673557,0.07842959,0.01907069,-0.00182282,0.99926597,0.00662515,0.03773094,-0.00064232,0.98769093,-0.15641665,-0.03830280,0.15627760,0.98697025,8.998220,-2.162496,0.379894,-0.000523,0.001497,9.817110,-0.001179,0.004149,0.016632
2026_07_06_15_22_09.094,0.060000,0.99674451,0.07831978,0.01902543,-0.00213942,0.99926692,0.00724504,0.03759187,-0.00128477,0.98772287,-0.15621103,-0.03826210,0.15604822,0.98700809,8.984889,-2.154522,0.415438,-0.000486,0.002984,9.816381,-0.001116,0.005500,0.015683
2026_07_06_15_22_09.108,0.080000,0.99675316,0.07821090,0.01897966,-0.00245606,0.99926746,0.00786501,0.03745189,-0.00192734,0.98775405,-0.15600716,-0.03822025,0.15582068,0.98704565,8.971666,-2.146495,0.450986,-0.000444,0.005250,9.815934,-0.001063,0.007665,0.014893
2026_07_06_15_22_09.124,0.100000,0.99676168,0.07810191,0.01893456,-0.00277264,0.99926758,0.00848498,0.03731338,-0.00256968,0.98778480,-0.15580298,-0.03817958,0.15559299,0.98708314,8.958434,-2.138553,0.486534,-0.000811,0.007763,9.816083,-0.001444,0.010163,0.014635
2026_07_06_15_22_09.140,0.120000,0.99677020,0.07799276,0.01889010,-0.00308917,0.99926722,0.00910496,0.03717631,-0.00321180,0.98781520,-0.15559842,-0.03814004,0.15536501,0.98712057,8.945186,-2.130693,0.522082,-0.001219,0.009753,9.815628,-0.001845,0.012051,0.013865
2026_07_06_15_22_09.172,0.140000,0.99677855,0.07788403,0.01884555,-0.00340515,0.99926651,0.00972390,0.03703927,-0.00385283,0.98784494,-0.15539460,-0.03810010,0.15513791,0.98715782,8.931991,-2.122836,0.557571,-0.001026,0.011794,9.815276,-0.001653,0.014011,0.013209
2026_07_06_15_22_09.188,0.160000,0.99678671,0.07777525,0.01880052,-0.00372067,0.99926537,0.01034186,0.03690147,-0.00449300,0.98787433,-0.15519057,-0.03805897,0.15491076,0.98719507,8.918791,-2.114934,0.593003,-0.001511,0.014284,9.815491,-0.002164,0.016495,0.013021
2026_07_06_15_22_09.204,0.180000,0.99679488,0.07766645,0.01875515,-0.00403681,0.99926388,0.01096103,0.03676302,-0.00513445,0.98790324,-0.15498646,-0.03801712,0.15468360,0.98723233,8.905593,-2.106996,0.628504,-0.002074,0.016752,9.815178,-0.002735,0.018874,0.012312
2026_07_06_15_22_09.220,0.200000,0.99680275,0.07755865,0.01870976,-0.00435297,0.99926198,0.01158030,0.03662467,-0.00577589,0.98793143,-0.15478423,-0.03797511,0.15445846,0.98726922,8.892511,-2.099063,0.664012,-0.001719,0.018829,9.814402,-0.002373,0.020806,0.011241
2026_07_06_15_22_09.251,0.220000,0.99681050,0.07745242,0.01866437,-0.00466863,0.99925971,0.01219867,0.03648650,-0.00641627,0.98795867,-0.15458505,-0.03793288,0.15423651,0.98730552,8.879615,-2.091140,0.699467,-0.001635,0.021143,9.813963,-0.002299,0.023022,0.010457
2026_07_06_15_22_09.267,0.240000,0.99681795,0.07734719,0.01861910,-0.00498434,0.99925697,0.01281723,0.03634866,-0.00705669,0.98798513,-0.15438774,-0.03789076,0.15401652,0.98734146,8.866834,-2.083237,0.734933,-0.001944,0.023758,9.814007,-0.002641,0.025605,0.010092
2026_07_06_15_22_09.283,0.260000,0.99682522,0.07724234,0.01857398,-0.00530010,0.99925381,0.01343595,0.03621123,-0.00769716,0.98801106,-0.15419112,-0.03784880,0.15379734,0.98737723,8.854099,-2.075357,0.770408,-0.002428,0.026101,9.814230,-0.003166,0.027944,0.009937
2026_07_06_15_22_09.299,0.280000,0.99683243,0.07713833,0.01852849,-0.00561596,0.99925029,0.01405486,0.03607318,-0.00833783,0.98803627,-0.15399608,-0.03780600,0.15357986,0.98741275,8.841464,-2.067441,0.805894,-0.003007,0.027948,9.814367,-0.003781,0.029778,0.009773
2026_07_06_15_22_09.331,0.300000,0.99683934,0.07703561,0.01848266,-0.00593192,0.99924642,0.01467399,0.03593454,-0.00897870,0.98806065,-0.15380353,-0.03776242,0.15336499,0.98744780,8.828980,-2.059492,0.841393,-0.003619,0.029703,9.814272,-0.004422,0.031484,0.009395
2026_07_06_15_22_09.347,0.320000,0.99684620,0.07693365,0.01843708,-0.00624793,0.99924207,0.01529331,0.03579651,-0.00961959,0.98808438,-0.15361242,-0.03771922,0.15315165,0.98748255,8.816586,-2.051578,0.876903,-0.004330,0.031557,9.814200,-0.005166,0.033290,0.009020
2026_07_06_15_22_09.362,0.340000,0.99685282,0.07683183,0.01839166,-0.00656344,0.99923736,0.01591169,0.03565899,-0.01025943,0.98810756,-0.15342149,-0.03767612,0.15293863,0.98751724,8.804212,-2.043694,0.912359,-0.004830,0.033196,9.814423,-0.005710,0.034930,0.008977
2026_07_06_15_22_09.380,0.360000,0.99685943,0.07673018,0.01834638,-0.00687900,0.99923217,0.01653024,0.03552188,-0.01089936,0.98813033,-0.15323083,-0.03763318,0.15272601,0.98755181,8.791860,-2.035832,0.947824,-0.005027,0.034890,9.814414,-0.005946,0.036594,0.008708
2026_07_06_15_22_09.410,0.380000,0.99686575,0.07662877,0.01830130,-0.00719568,0.99922657,0.01715107,0.03538509,-0.01154144,0.98815250,-0.15304057,-0.03759068,0.15251382,0.98758620,8.779534,-2.027989,0.983420,-0.005145,0.037039,9.814135,-0.006100,0.038668,0.008108
2026_07_06_15_22_09.426,0.400000,0.99687201,0.07652818,0.01825646,-0.00751288,0.99922049,0.01777304,0.03524881,-0.01218450,0.98817396,-0.15285191,-0.03754860,0.15230328,0.98762029,8.767305,-2.020175,1.019082,-0.005690,0.039209,9.813863,-0.006684,0.040755,0.007497
2026_07_06_15_22_09.442,0.420000,0.99687797,0.07642888,0.01821179,-0.00782954,0.99921405,0.01839400,0.03511307,-0.01282637,0.98819464,-0.15266570,-0.03750668,0.15209535,0.98765391,8.755228,-2.012392,1.054686,-0.006438,0.041231,9.813415,-0.007464,0.042666,0.006728
2026_07_06_15_22_09.458,0.440000,0.99688387,0.07633034,0.01816725,-0.00814566,0.99920720,0.01901398,0.03497776,-0.01346713,0.98821467,-0.15248094,-0.03746480,0.15188901,0.98768723,8.743243,-2.004634,1.090234,-0.006884,0.043436,9.813074,-0.007954,0.044778,0.006050
2026_07_06_15_22_09.490,0.460000,0.99688953,0.07623194,0.01812236,-0.00846237,0.99919993,0.01963511,0.03484177,-0.01410910,0.98823416,-0.15229636,-0.03742218,0.15168294,0.98772055,8.731275,-1.996837,1.125848,-0.007209,0.045491,9.812849,-0.008326,0.046763,0.005511
2026_07_06_15_22_09.507,0.480000,0.99689507,0.07613306,0.01807715,-0.00877963,0.99919230,0.02025728,0.03470520,-0.01475221,0.98825336,-0.15211079,-0.03737888,0.15147594,0.98775393,8.719252,-1.989007,1.161522,-0.007560,0.046939,9.812329,-0.008707,0.048102,0.004776
2026_07_06_15_22_09.522,0.500000,0.99690074,0.07603377,0.01803215,-0.00909684,0.99918419,0.02087940,0.03456920,-0.01539519,0.98827225,-0.15192431,-0.03733587,0.15126818,0.98778743,8.707186,-1.981210,1.197192,-0.007946,0.048407,9.812412,-0.009148,0.049550,0.004632
2026_07_06_15_22_09.538,0.520000,0.99690610,0.07593472,0.01798791,-0.00941396,0.99917561,0.02150148,0.03443482,-0.01603785,0.98829061,-0.15173824,-0.03729421,0.15106089,0.98782068,8.695148,-1.973505,1.232861,-0.008460,0.050374,9.812416,-0.009724,0.051478,0.004330
2026_07_06_15_22_09.554,0.540000,0.99691129,0.07583645,0.01794440,-0.00973101,0.99916661,0.02212360,0.03430203,-0.01668024,0.98830831,-0.15155366,-0.03725389,0.15085518,0.98785365,8.683203,-1.965892,1.268532,-0.009125,0.052356,9.812489,-0.010456,0.053426,0.004088
2026_07_06_15_22_09.586,0.560000,0.99691641,0.07573894,0.01790103,-0.01004804,0.99915719,0.02274573,0.03416960,-0.01732251,0.98832530,-0.15137054,-0.03721372,0.15065105,0.98788631,8.671349,-1.958300,1.304204,-0.009586,0.054290,9.812573,-0.010986,0.055333,0.003876
2026_07_06_15_22_09.602,0.580000,0.99692124,0.07564172,0.01785776,-0.01036504,0.99914736,0.02336783,0.03403751,-0.01796466,0.98834181,-0.15118787,-0.03717362,0.15044749,0.98791885,8.659529,-1.950726,1.339875,-0.009898,0.056634,9.812136,-0.011358,0.057568,0.003090
2026_07_06_15_22_09.618,0.600000,0.99692607,0.07554480,0.01781460,-0.01068252,0.99913704,0.02399097,0.03390566,-0.01860777,0.98835772,-0.15100576,-0.03713369,0.15024455,0.98795122,8.647745,-1.943166,1.375606,-0.010012,0.059108,9.812859,-0.011581,0.060111,0.003439
2026_07_06_15_22_09.633,0.620000,0.99693066,0.07544807,0.01777158,-0.01100047,0.99912632,0.02461508,0.03377413,-0.01925176,0.98837316,-0.15082398,-0.03709399,0.15004200,0.98798352,8.635984,-1.935626,1.411392,-0.010347,0.061119,9.813629,-0.012021,0.062199,0.003898
2026_07_06_15_22_09.665,0.640000,0.99693519,0.07535206,0.01772865,-0.01131834,0.99911517,0.02523909,0.03364291,-0.01989553,0.98838794,-0.15064356,-0.03705435,0.14984092,0.98801553,8.624310,-1.928102,1.447173,-0.010690,0.062712,9.813444,-0.012427,0.063728,0.003476
