UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h,
2026_07_06_16_24_28.022,3.866,55.5,0,0.776,0,0,0,0, ,0,0,0,0,0, ,194.5,-242.5,-952.6,-0.8,-0.2,-1.9,25,194.5,-242.5,-952.6,-0.8,-0.2,-1.9,
2026_07_06_16_24_28.039,3.866,55.5,0,0.777,0,0,0,0, ,0,0,0,0,0, ,197.8,-240.7,-949.9,-1,-0.3,-1.8,25,194.601,-242.445,-952.518,-0.806094,-0.203047,-1.89695,
2026_07_06_16_24_28.059,3.866,55.4,0,0.777,0,0,0,0, ,0,0,0,0,0, ,195.6,-241.4,-952.8,-1,-0.7,-1.7,25,194.728,-242.36,-952.447,-0.81791,-0.221142,-1.888,
2026_07_06_16_24_28.083,3.866,55.4,0,0.776,0,0,0,0, ,0,0,0,0,0, ,195.8,-240.2,-950.3,-0.9,-0.3,-1.8,25,194.788,-242.265,-952.392,-0.825959,-0.238135,-1.87959,
2026_07_06_16_24_28.098,3.866,55.3,0,0.776,0,0,0,0, ,0,0,0,0,0, ,193.9,-240.1,-951.5,-1,-0.3,-1.8,25,194.791,-242.136,-952.301,-0.833518,-0.241905,-1.87474,
2026_07_06_16_24_28.119,3.866,55.4,0,0.778,0,0,0,0, ,0,0,0,0,0, ,196.7,-239.8,-950.5,-1,-0.2,-1.7,25,194.822,-242.003,-952.222,-0.843663,-0.242398,-1.86714,
2026_07_06_16_24_28.138,3.866,55.3,0,0.777,0,0,0,0, ,0,0,0,0,0, ,195.6,-239.2,-949.7,-0.7,-0.4,-1.6,25,194.903,-241.85,-952.092,-0.844049,-0.245909,-1.85391,
2026_07_06_16_24_28.158,3.866,55.4,0,0.777,0,0,0,0, ,0,0,0,0,0, ,194.2,-240.4,-950.4,-0.7,-0.7,-1.7,25,194.903,-241.725,-951.968,-0.835271,-0.264439,-1.84148,
2026_07_06_16_24_28.178,3.866,55.3,0,0.776,0,0,0,0, ,0,0,0,0,0, ,193.9,-239,-953.4,-0.9,-0.4,-1.8,25,194.851,-241.602,-951.964,-0.833122,-0.281841,-1.83591,
2026_07_06_16_24_28.198,3.866,55.2,0,0.777,0,0,0,0, ,0,0,0,0,0, ,194.9,-237.6,-949.5,-0.7,0,-2.1,25,194.824,-241.401,-951.933,-0.831103,-0.276853,-1.84286,
