UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_07_06_20_40_44.458,0.000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_20_40_44.484,0.020000,0.98588312,0.16632093,0.01901484,-0.00320785,0.99925631,0.01265026,0.03642575,0.00000000,0.94465411,-0.32806799,-0.03855988,0.32782403,0.94395155,19.152964,-2.087657,0.725361,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_20_40_44.498,0.040000,0.98590744,0.16617739,0.01894872,-0.00353494,0.99925691,0.01326795,0.03618851,-0.00067255,0.94474518,-0.32780501,-0.03853822,0.32753709,0.94405204,19.135530,-2.074055,0.760774,-0.000646,0.002687,9.812433,-0.001126,0.006603,0.010833
2026_07_06_20_40_44.518,0.060000,0.98593134,0.16603549,0.01888364,-0.00386190,0.99925697,0.01388584,0.03595353,-0.00134442,0.94483459,-0.32754505,-0.03851838,0.32725334,0.94415122,19.118294,-2.060581,0.796199,-0.001068,0.005934,9.811748,-0.001528,0.009436,0.009110
2026_07_06_20_40_44.537,0.080000,0.98595488,0.16589525,0.01881947,-0.00418819,0.99925655,0.01450286,0.03572069,-0.00201462,0.94492245,-0.32728809,-0.03849990,0.32697284,0.94424915,19.101259,-2.047231,0.831574,-0.001526,0.009490,9.810884,-0.001963,0.012504,0.007116
2026_07_06_20_40_44.557,0.100000,0.98597807,0.16575658,0.01875601,-0.00451335,0.99925566,0.01511799,0.03548980,-0.00268226,0.94500875,-0.32703403,-0.03848227,0.32669541,0.94434595,19.084410,-2.033993,0.866840,-0.001777,0.012834,9.810016,-0.002196,0.015373,0.005198
2026_07_06_20_40_44.577,0.120000,0.98600072,0.16561943,0.01869319,-0.00483691,0.99925435,0.01573030,0.03526082,-0.00334648,0.94509363,-0.32678261,-0.03846517,0.32642093,0.94444156,19.067743,-2.020864,0.901944,-0.002231,0.016206,9.808953,-0.002628,0.018204,0.003080
2026_07_06_20_40_44.597,0.140000,0.98602289,0.16548426,0.01863102,-0.00515950,0.99925256,0.01634105,0.03503359,-0.00400849,0.94517666,-0.32653481,-0.03844886,0.32615030,0.94453567,19.051311,-2.007836,0.936959,-0.002541,0.019527,9.807798,-0.002917,0.020958,0.000900
2026_07_06_20_40_44.622,0.160000,0.98604465,0.16535148,0.01856944,-0.00548170,0.99925023,0.01695137,0.03480778,-0.00466943,0.94525766,-0.32629147,-0.03843341,0.32588431,0.94462812,19.035166,-1.994889,0.971949,-0.002227,0.022594,9.806820,-0.002593,0.023542,-0.001007
2026_07_06_20_40_44.636,0.180000,0.98606598,0.16521986,0.01850843,-0.00580351,0.99924749,0.01756122,0.03458335,-0.00532938,0.94533741,-0.32605019,-0.03841878,0.32562056,0.94471967,19.019156,-1.982021,1.006912,-0.002031,0.025483,9.807121,-0.002439,0.026373,-0.001652
