UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h,
2026_07_06_17_08_14.839,3.873,48.6,0,0.77,0,0,0,0, ,0,0,0,0,0, ,714.2,197.5,684,-1.2,-0.3,-2.2,25,714.2,197.5,684,-1.2,-0.3,-2.2,
2026_07_06_17_08_14.858,3.873,48.3,0,0.772,0,0,0,0, ,0,0,0,0,0, ,716.7,193.4,666.1,-2.3,-0.7,-2.1,25,714.276,197.375,683.455,-1.23352,-0.312188,-2.19695,
2026_07_06_17_08_14.877,3.873,48.2,0,0.772,0,0,0,0, ,0,0,0,0,0, ,713.9,190.5,658.3,-1.5,-1.1,-1.9,25,714.339,197.044,682.159,-1.27413,-0.348007,-2.18495,
2026_07_06_17_08_14.897,3.873,48.3,0,0.772,0,0,0,0, ,0,0,0,0,0, ,717.7,189.4,660.7,-0.5,-1,-1.5,25,714.428,196.612,680.779,-1.25742,-0.390785,-2.1554,
2026_07_06_17_08_14.917,3.873,48.3,0,0.772,0,0,0,0, ,0,0,0,0,0, ,713.3,193.1,662.1,0,-0.3,-1.8,25,714.493,196.285,679.598,-1.19603,-0.406581,-2.1246,
2026_07_06_17_08_14.937,3.873,48.2,0,0.772,0,0,0,0, ,0,0,0,0,0, ,718.3,194.7,667.3,-0.1,0,-2.2,25,714.573,196.14,678.69,-1.1262,-0.390946,-2.11701,
2026_07_06_17_08_14.957,3.873,48.2,0,0.771,0,0,0,0, ,0,0,0,0,0, ,721.9,194,669.7,-0.6,-0.3,-2,25,714.909,196.031,678.069,-1.0789,-0.376263,-2.11597,
2026_07_06_17_08_14.976,3.873,48.2,0,0.772,0,0,0,0, ,0,0,0,0,0, ,719.7,193.7,664.9,-0.7,-1.1,-1.2,25,715.268,195.898,677.413,-1.05276,-0.395991,-2.08453,
2026_07_06_17_08_14.996,3.873,48.3,0,0.771,0,0,0,0, ,0,0,0,0,0, ,712.4,190.6,666.2,-0.5,-0.9,-1.1,25,715.316,195.67,676.69,-1.02517,-0.432797,-2.02758,
2026_07_06_17_08_15.016,3.873,48.2,0,0.772,0,0,0,0, ,0,0,0,0,0, ,711.1,190.6,668,-0.7,-0.6,-1.4,25,715.099,195.361,676.105,-0.999264,-0.452127,-1.9802,
2026_07_06_17_08_15.036,3.873,48.1,0,0.772,0,0,0,0, ,0,0,0,0,0, ,711.5,190.1,667.1,-1.1,0,-1.9,25,714.867,195.055,675.584,-0.993215,-0.442857,-1.96008,
2026_07_06_17_08_15.056,3.873,48.1,0,0.772,0,0,0,0, ,0,0,0,0,0, ,708.6,191.4,661.9,-0.7,-0.5,-2,25,714.574,194.793,674.909,-0.987534,-0.431105,-1.95946,
2026_07_06_17_08_15.075,3.873,48.1,0,0.772,0,0,0,0, ,0,0,0,0,0, ,712.7,191.6,663,0,-1,-2,25,714.335,194.592,674.149,-0.948685,-0.450537,-1.96193,
2026_07_06_17_08_15.096,3.873,48,0,0.771,0,0,0,0, ,0,0,0,0,0, ,715.8,192.5,665.2,0,-0.1,-2.4,25,714.329,194.437,673.537,-0.890874,-0.456598,-1.97644,
2026_07_06_17_08_15.115,3.873,48.1,0,0.773,0,0,0,0, ,0,0,0,0,0, ,716.5,193.7,668.3,-0.2,0,-2,25,714.44,194.356,673.123,-0.84268,-0.431821,-1.99006,
2026_07_06_17_08_15.135,3.873,48,0,0.771,0,0,0,0, ,0,0,0,0,0, ,715.2,191.6,670.4,-0.3,-0.4,-1.7,25,714.526,194.252,672.894,-0.806564,-0.417695,-1.98153,
2026_07_06_17_08_15.155,3.873,48.2,0,0.77,0,0,0,0, ,0,0,0,0,0, ,710.5,195,667.3,-0.4,-0.9,-1.9,25,714.424,194.194,672.647,-0.778742,-0.431851,-1.97047,
2026_07_06_17_08_15.175,3.873,48,0,0.773,0,0,0,0, ,0,0,0,0,0, ,713.8,197.5,671.8,-1,-0.2,-2.8,25,714.286,194.319,672.458,-0.773944,-0.43905,-1.99359,
2026_07_06_17_08_15.195,3.873,48.2,0,0.772,0,0,0,0, ,0,0,0,0,0, ,720.8,194.8,669,-1.5,0.5,-2.9,25,714.469,194.431,672.333,-0.802953,-0.403155,-2.04578,
2026_07_06_17_08_15.214,3.873,48,0,0.773,0,0,0,0, ,0,0,0,0,0, ,718.6,191.7,656.3,-1.2,-0.1,-1.9,25,714.788,194.359,671.743,-0.836289,-0.3664,-2.06737,
2026_07_06_17_08_15.234,3.873,48.1,0,0.772,0,0,0,0, ,0,0,0,0,0, ,709.2,191.7,658.2,-0.1,-0.7,-1.9,25,714.734,194.197,670.86,-0.824937,-0.368448,-2.05717,
2026_07_06_17_08_15.255,3.873,48.1,0,0.771,0,0,0,0, ,0,0,0,0,0, ,718.3,190.9,661.6,-0.3,0.4,-2.7,25,714.674,194.02,670.192,-0.786855,-0.355136,-2.07197,
2026_07_06_17_08_15.274,3.873,48.1,0,0.773,0,0,0,0, ,0,0,0,0,0, ,716.5,192.6,663,-0.3,0.3,-2.2,25,714.84,193.882,669.711,-0.757187,-0.312167,-2.095,
2026_07_06_17_08_15.293,3.873,48.1,0,0.772,0,0,0,0, ,0,0,0,0,0, ,714.3,195.3,669.7,-0.1,-0.7,-1.5,25,714.874,193.886,669.506,-0.723234,-0.305332,-2.08007,
2026_07_06_17_08_15.314,3.873,47.9,0,0.771,0,0,0,0, ,0,0,0,0,0, ,711,198.2,667.7,-0.3,-0.8,-1.5,25,714.739,194.061,669.457,-0.691349,-0.332429,-2.04472,
2026_07_06_17_08_15.333,3.873,48,0,0.772,0,0,0,0, ,0,0,0,0,0, ,709.5,199.7,672.9,-0.7,0,-2.1,25,714.465,194.359,669.508,-0.679689,-0.336546,-2.02981,
2026_07_06_17_08_15.353,3.873,48,0,0.773,0,0,0,0, ,0,0,0,0,0, ,716.4,195.4,670.8,-1.3,-0.1,-2.5,25,714.373,194.553,669.651,-0.699208,-0.319085,-2.04628,
