UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_07_06_19_27_12.491,0.000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_19_27_12.510,0.020000,0.70821846,0.11496174,-0.68757087,0.11161012,0.02957892,-0.31617740,-0.94823897,0.00000000,0.94865394,-0.31631580,0.99956250,0.00935632,0.02806020,18.441673,71.489975,-84.661674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_19_27_12.531,0.040000,0.70818216,0.11511716,-0.68762028,0.11137585,0.02954751,-0.31606257,-0.94827831,-0.00056502,0.94868690,-0.31621641,0.99956334,0.00987926,0.02785277,19.530819,71.497078,-84.665390,0.000651,-0.006769,9.709614,-0.090326,-0.007522,-0.000995
2026_07_06_19_27_12.550,0.060000,0.70814753,0.11527336,-0.68766779,0.11114068,0.02952152,-0.31594753,-0.94831735,-0.00113156,0.94871962,-0.31611681,0.99956363,0.01040536,0.02765012,20.623966,71.504128,-84.668129,0.001130,-0.012698,9.709947,-0.089969,-0.013341,0.000453
2026_07_06_19_27_12.570,0.080000,0.70811486,0.11543108,-0.68771327,0.11090391,0.02950156,-0.31583238,-0.94835645,-0.00170155,0.94875199,-0.31601709,0.99956352,0.01093675,0.02745229,21.723503,71.511185,-84.669785,0.000264,-0.018197,9.709701,-0.090226,-0.018336,0.003021
2026_07_06_19_27_12.590,0.100000,0.70808387,0.11558978,-0.68775678,0.11066604,0.02948731,-0.31571698,-0.94839519,-0.00227363,0.94878405,-0.31591716,0.99956268,0.01147187,0.02725923,22.825153,71.518188,-84.670403,-0.000705,-0.023821,9.710066,-0.089864,-0.023411,0.005743
2026_07_06_19_27_12.609,0.120000,0.70805484,0.11574931,-0.68779826,0.11042731,0.02947873,-0.31560153,-0.94843400,-0.00284716,0.94881582,-0.31581712,0.99956155,0.01201029,0.02707130,23.926424,71.525200,-84.670006,-0.000758,-0.029529,9.710324,-0.089579,-0.028856,0.007617
2026_07_06_19_27_12.629,0.140000,0.70802683,0.11590963,-0.68783844,0.11018766,0.02947396,-0.31548584,-0.94847250,-0.00342256,0.94884729,-0.31571686,0.99955976,0.01255164,0.02688652,25.026772,71.532166,-84.668922,-0.000949,-0.035450,9.709817,-0.090052,-0.034469,0.009668
2026_07_06_19_27_12.649,0.160000,0.70799965,0.11607114,-0.68787777,0.10994675,0.02947176,-0.31537002,-0.94851112,-0.00400101,0.94887841,-0.31561649,0.99955773,0.01309679,0.02670336,26.127796,71.539154,-84.667374,-0.001488,-0.041188,9.709199,-0.090642,-0.039803,0.011986
2026_07_06_19_27_12.668,0.180000,0.70797306,0.11623266,-0.68791640,0.10970501,0.02947170,-0.31525308,-0.94854993,-0.00458032,0.94890958,-0.31551492,0.99955517,0.01364343,0.02652204,27.224134,71.546173,-84.665413,-0.002416,-0.046510,9.709048,-0.090771,-0.044613,0.014554
2026_07_06_19_27_12.688,0.200000,0.70794666,0.11639237,-0.68795508,0.10946362,0.02947104,-0.31513426,-0.94858956,-0.00515664,0.94894105,-0.31541130,0.99955249,0.01418707,0.02634126,28.308426,71.553345,-84.663536,-0.003255,-0.051716,9.709201,-0.090590,-0.049338,0.017008
2026_07_06_19_27_12.709,0.220000,0.70791978,0.11655068,-0.68799412,0.10922299,0.02946883,-0.31501460,-0.94862926,-0.00573014,0.94897258,-0.31530660,0.99954927,0.01472750,0.02616006,29.380659,71.560532,-84.661911,-0.003052,-0.057587,9.709214,-0.090505,-0.055024,0.018678
2026_07_06_19_27_12.729,0.240000,0.70789260,0.11670874,-0.68803346,0.10898273,0.02946544,-0.31489518,-0.94866908,-0.00630289,0.94900370,-0.31520206,0.99954605,0.01526697,0.02597803,30.444473,71.567741,-84.660507,-0.002682,-0.063432,9.709368,-0.090273,-0.060737,0.020184
2026_07_06_19_27_12.748,0.260000,0.70786512,0.11686660,-0.68807286,0.10874277,0.02946150,-0.31477588,-0.94870877,-0.00687504,0.94903445,-0.31509745,0.99954236,0.01580568,0.02579588,31.498999,71.574936,-84.659203,-0.003209,-0.068722,9.709504,-0.090078,-0.065640,0.022364
2026_07_06_19_27_12.768,0.280000,0.70783722,0.11702308,-0.68811256,0.10850430,0.02945590,-0.31465685,-0.94874835,-0.00744332,0.94906485,-0.31499290,0.99953842,0.01634024,0.02561343,32.538479,71.582115,-84.658203,-0.003725,-0.074339,9.709893,-0.089622,-0.070853,0.024643
2026_07_06_19_27_12.787,0.300000,0.70780891,0.11717819,-0.68815267,0.10826737,0.02944815,-0.31453818,-0.94878805,-0.00800775,0.94909489,-0.31488848,0.99953437,0.01687057,0.02543032,33.562920,71.589310,-84.657600,-0.003194,-0.080266,9.710641,-0.088772,-0.076684,0.026033
2026_07_06_19_27_12.810,0.320000,0.70778155,0.11733359,-0.68819165,0.10803021,0.02944344,-0.31441957,-0.94882756,-0.00857243,0.94912457,-0.31478405,0.99952990,0.01740213,0.02525014,34.576748,71.596481,-84.656441,-0.002561,-0.086343,9.710853,-0.088445,-0.082696,0.027359
2026_07_06_19_27_12.826,0.340000,0.70775521,0.11749004,-0.68822932,0.10779202,0.02944255,-0.31430089,-0.94886678,-0.00913945,0.94915396,-0.31467962,0.99952477,0.01793711,0.02507299,35.582382,71.603600,-84.654594,-0.002937,-0.091879,9.710599,-0.088608,-0.087888,0.029458
2026_07_06_19_27_12.847,0.360000,0.70772916,0.11764720,-0.68826669,0.10755318,0.02944255,-0.31418234,-0.94890618,-0.00970826,0.94918287,-0.31457525,0.99951947,0.01847416,0.02489620,36.579857,71.610748,-84.652580,-0.003117,-0.097370,9.710203,-0.088903,-0.093102,0.031352
