UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h,
2026_07_06_19_46_27.343,3.873,30.8,0,0.758,0,0,0,0, ,0,0,0,0,0, ,987.1,34.6,76.7,0,-0.4,-1.7,25,987.1,34.6,76.7,0,-0.4,-1.7,
2026_07_06_19_46_27.362,3.873,30.7,0,0.76,0,0,0,0, ,0,0,0,0,0, ,987.6,34.4,75,0,-0.5,-1.9,25,987.115,34.5939,76.6482,0,-0.403047,-1.70609,
2026_07_06_19_46_27.382,3.873,30.7,0,0.759,0,0,0,0, ,0,0,0,0,0, ,989.6,36.8,77.7,-0.3,-0.9,-1.8,25,987.206,34.6552,76.63,-0.00914062,-0.421142,-1.71486,
2026_07_06_19_46_27.402,3.873,30.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,984.9,35.8,74.3,-0.3,-1.2,-1.7,25,987.208,34.7554,76.5916,-0.0268649,-0.459463,-1.717,
2026_07_06_19_46_27.422,3.873,30.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,992.4,36.2,70.5,0,-0.6,-1.5,25,987.296,34.8313,76.3362,-0.0343684,-0.486309,-1.70987,
2026_07_06_19_46_27.442,3.873,30.7,0,0.761,0,0,0,0, ,0,0,0,0,0, ,987.1,36,72.6,-0.1,-0.2,-1.5,25,987.446,34.9086,76.0445,-0.035321,-0.481049,-1.69709,
2026_07_06_19_46_27.461,3.873,30.9,0,0.759,0,0,0,0, ,0,0,0,0,0, ,988.6,32.9,75.8,-0.1,0,-1.7,25,987.47,34.8806,75.9321,-0.0392623,-0.457829,-1.69117,
2026_07_06_19_46_27.481,3.873,30.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,987.7,34.1,76.9,-0.1,-0.4,-1.7,25,987.512,34.7965,75.9576,-0.0429635,-0.442118,-1.69171,
2026_07_06_19_46_27.500,3.873,30.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,988.6,31.8,73.2,0,-0.3,-1.7,25,987.551,34.684,75.9023,-0.0433923,-0.436504,-1.69221,
2026_07_06_19_46_27.520,3.873,30.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,990.1,33.2,74.9,0.4,-0.1,-1.7,25,987.66,34.5509,75.7894,-0.0285606,-0.422092,-1.69269,
2026_07_06_19_46_27.540,3.873,30.9,0,0.76,0,0,0,0, ,0,0,0,0,0, ,987.7,34.6,78,0.1,-0.5,-1.7,25,987.736,34.5112,75.8297,-0.0115858,-0.414652,-1.69313,
2026_07_06_19_46_27.560,3.873,30.9,0,0.76,0,0,0,0, ,0,0,0,0,0, ,987.4,38.2,81.1,-0.3,-1.3,-1.8,25,987.725,34.6263,76.0564,-0.0169736,-0.444228,-1.6966,
2026_07_06_19_46_27.580,3.873,30.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,985.2,38.6,71.2,-0.8,-1.5,-1.6,25,987.638,34.8563,76.0621,-0.0494549,-0.50247,-1.69681,
2026_07_06_19_46_27.600,3.873,30.9,0,0.758,0,0,0,0, ,0,0,0,0,0, ,989.3,36.1,66.7,-0.2,-0.9,-1.6,25,987.614,35.0083,75.6287,-0.0769099,-0.544976,-1.69091,
2026_07_06_19_46_27.619,3.873,30.8,0,0.761,0,0,0,0, ,0,0,0,0,0, ,986.2,36.2,74.2,0,-0.2,-1.3,25,987.622,35.0778,75.3131,-0.078317,-0.545282,-1.67623,
2026_07_06_19_46_27.639,3.873,30.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,989.6,38.9,77.3,-0.5,-0.7,-1.4,25,987.639,35.2285,75.3397,-0.0887789,-0.539476,-1.65635,
2026_07_06_19_46_27.659,3.873,30.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,987.7,35.4,75.8,-1.3,-1.3,-1.1,25,987.701,35.3456,75.4135,-0.138213,-0.567539,-1.63158,
2026_07_06_19_46_27.679,3.873,30.9,0,0.76,0,0,0,0, ,0,0,0,0,0, ,988.7,28.8,72.1,-0.8,-1.2,-1.2,25,987.731,35.1478,75.3243,-0.193775,-0.609127,-1.60224,
2026_07_06_19_46_27.698,3.873,30.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,989,26.8,69,-0.2,-0.9,-1.4,25,987.799,34.7,75.0334,-0.212435,-0.635992,-1.58382,
2026_07_06_19_46_27.718,3.873,30.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,989.1,30.8,67.6,1.1,0,-1.9,25,987.876,34.3405,74.6231,-0.172068,-0.624658,-1.58785,
2026_07_06_19_46_27.738,3.873,30.9,0,0.759,0,0,0,0, ,0,0,0,0,0, ,988.2,37.8,77.5,0.7,0,-2.1,25,987.923,34.338,74.4967,-0.106739,-0.586593,-1.61297,
2026_07_06_19_46_27.758,3.873,30.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,985.4,38.9,81.1,-0.5,-0.4,-2,25,987.854,34.5825,74.7894,-0.0941409,-0.563035,-1.6396,
2026_07_06_19_46_27.777,3.873,30.7,0,0.759,0,0,0,0, ,0,0,0,0,0, ,987.6,33.9,72,-0.5,-0.9,-1.8,25,987.772,34.6933,74.8967,-0.118873,-0.568335,-1.65547,
2026_07_06_19_46_27.798,3.873,30.9,0,0.76,0,0,0,0, ,0,0,0,0,0, ,988.4,37.3,70,0.2,-0.6,-1.6,25,987.786,34.7485,74.6593,-0.12077,-0.579405,-1.65818,
2026_07_06_19_46_27.817,3.873,30.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,988.6,40.5,73.6,0,-0.2,-1.5,25,987.829,35.0015,74.485,-0.107317,-0.568472,-1.65159,
2026_07_06_19_46_27.837,3.873,30.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,988.1,37.4,72.3,0,0.3,-1.4,25,987.861,35.2421,74.3915,-0.100777,-0.530784,-1.63931,
2026_07_06_19_46_27.857,3.873,30.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,986,32.2,79.3,-0.2,0,-1.5,25,987.812,35.2152,74.4773,-0.10073,-0.489299,-1.62777,
2026_07_06_19_46_27.877,3.873,30.7,0,0.76,0,0,0,0, ,0,0,0,0,0, ,987.1,28.8,79.1,-0.2,-0.8,-1.5,25,987.735,34.9278,74.7651,-0.106779,-0.483857,-1.61998,
2026_07_06_19_46_27.896,3.873,30.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,986,32.3,78.7,-0.1,-1.4,-1.8,25,987.663,34.6611,75.0171,-0.109413,-0.521404,-1.62181,
2026_07_06_19_46_27.916,3.873,30.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,989.1,36.3,73.2,-0.1,-1.6,-1.9,25,987.656,34.6391,75.0739,-0.108839,-0.581037,-1.63572,
2026_07_06_19_46_27.936,3.873,30.7,0,0.761,0,0,0,0, ,0,0,0,0,0, ,984.7,37.2,75.5,-0.2,-1.3,-2,25,987.61,34.7677,75.0298,-0.111347,-0.633989,-1.65487,
2026_07_06_19_46_27.956,3.873,30.7,0,0.761,0,0,0,0, ,0,0,0,0,0, ,988.7,33.5,70.5,-0.5,-1.8,-1.6,25,987.554,34.8032,74.9061,-0.12589,-0.689809,-1.66371,
2026_07_06_19_46_27.976,3.873,30.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,988.5,36.3,70.8,0,-0.8,-1.6,25,987.618,34.8091,74.6468,-0.133453,-0.726992,-1.65983,
2026_07_06_19_46_27.995,3.873,30.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,988.5,35.6,69.2,-0.2,-0.4,-1.5,25,987.672,34.8786,74.3636,-0.131415,-0.719254,-1.65314,
2026_07_06_19_46_28.015,3.873,30.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,987.9,33.2,71.1,0.1,0.3,-1.7,25,987.704,34.8494,74.1068,-0.126453,-0.678471,-1.6499,
2026_07_06_19_46_28.035,3.873,30.8,0,0.761,0,0,0,0, ,0,0,0,0,0, ,987.4,33.9,77.7,0.1,0.3,-1.6,25,987.701,34.7703,74.1247,-0.112654,-0.618845,-1.64991,
2026_07_06_19_46_28.055,3.873,30.7,0,0.76,0,0,0,0, ,0,0,0,0,0, ,986.6,34.3,80,0,-0.5,-1.8,25,987.658,34.7294,74.4126,-0.102742,-0.587228,-1.65296,
2026_07_06_19_46_28.075,3.873,30.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,986,37.1,78,-0.5,-1.2,-1.5,25,987.575,34.7886,74.6922,-0.111716,-0.603241,-1.65278,
2026_07_06_19_46_28.094,3.873,30.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,986.8,36.7,72.5,-0.8,-1.6,-1.6,25,987.504,34.9172,74.7262,-0.144517,-0.651793,-1.64652,
2026_07_06_19_46_28.114,3.873,30.8,0,0.761,0,0,0,0, ,0,0,0,0,0, ,989.8,33.8,70,-0.5,-1.3,-1.5,25,987.552,34.9375,74.5144,-0.17532,-0.700434,-1.64063,
2026_07_06_19_46_28.135,3.873,30.7,0,0.759,0,0,0,0, ,0,0,0,0,0, ,988.2,35,71,-0.1,-0.6,-1.4,25,987.64,34.9047,74.2697,-0.182918,-0.715642,-1.62902,
2026_07_06_19_46_28.154,3.873,30.7,0,0.76,0,0,0,0, ,0,0,0,0,0, ,987.4,35.4,74.7,-0.2,-0.5,-1.4,25,987.65,34.9227,74.1832,-0.180912,-0.705548,-1.61506,
2026_07_06_19_46_28.173,3.873,30.7,0,0.76,0,0,0,0, ,0,0,0,0,0, ,987.6,35,74.2,-0.4,-0.5,-1.6,25,987.641,34.9396,74.1995,-0.188169,-0.693023,-1.60805,
2026_07_06_19_46_28.195,3.873,30.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,989.2,32.5,75.3,-0.5,-0.6,-1.5,25,987.687,34.8671,74.233,-0.204124,-0.684307,-1.60451,
2026_07_06_19_46_28.213,3.873,30.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,986.8,33.4,73.4,0,-0.6,-1.6,25,987.706,34.7503,74.2401,-0.20692,-0.67917,-1.60119,
2026_07_06_19_46_28.233,3.873,30.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,989,36.6,76.5,0,-1.1,-1.5,25,987.718,34.7655,74.2834,-0.194311,-0.68958,-1.59807,
2026_07_06_19_46_28.253,3.873,30.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,985.2,38.6,73.4,-0.3,-1.2,-1.7,25,987.68,34.9383,74.324,-0.19161,-0.717637,-1.59819,
2026_07_06_19_46_28.273,3.873,30.9,0,0.759,0,0,0,0, ,0,0,0,0,0, ,990.6,35.1,71.8,-0.6,-1.2,-1.5,25,987.694,35.0548,74.219,-0.207356,-0.747031,-1.5983,
2026_07_06_19_46_28.299,3.873,30.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,987.7,32.1,70,-0.1,-0.5,-1.5,25,987.782,34.9661,74.0167,-0.216048,-0.753305,-1.59231,
2026_07_06_19_46_28.312,3.873,30.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,987.9,36.1,73.2,0,-0.5,-1.6,25,987.784,34.9133,73.8694,-0.20593,-0.737869,-1.58973,
2026_07_06_19_46_28.332,3.873,30.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,985.8,36.7,72.5,0,-0.6,-1.6,25,987.727,35.0039,73.8073,-0.193381,-0.726421,-1.59036,
2026_07_06_19_46_28.352,3.873,30.9,0,0.76,0,0,0,0, ,0,0,0,0,0, ,989.9,34.7,72,-0.1,-0.3,-1.7,25,987.734,35.0463,73.7124,-0.184644,-0.709577,-1.59399,
2026_07_06_19_46_28.372,3.873,30.7,0,0.76,0,0,0,0, ,0,0,0,0,0, ,988.2,35.4,72.8,-0.2,-0.3,-1.5,25,987.814,35.0466,73.6324,-0.182533,-0.684618,-1.59436,
2026_07_06_19_46_28.392,3.873,30.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,985.7,34.7,74.3,-0.1,-0.5,-1.5,25,987.762,35.0468,73.6274,-0.18055,-0.667274,-1.58861,
2026_07_06_19_46_28.414,3.873,30.9,0,0.76,0,0,0,0, ,0,0,0,0,0, ,986.8,34.5,74.8,0,-0.5,-1.6,25,987.67,35.0195,73.6836,-0.172595,-0.657081,-1.58625,
2026_07_06_19_46_28.431,3.873,30.9,0,0.76,0,0,0,0, ,0,0,0,0,0, ,988.2,36.8,75.5,-0.3,-0.8,-1.6,25,987.659,35.058,73.773,-0.171218,-0.656649,-1.58709,
2026_07_06_19_46_28.451,3.873,30.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,985.3,35.6,77.2,-0.7,-1,-1.6,25,987.604,35.1276,73.93,-0.191253,-0.671479,-1.58788,
2026_07_06_19_46_28.471,3.873,30.8,0,0.761,0,0,0,0, ,0,0,0,0,0, ,987.5,33.3,75.1,-0.9,-1.9,-1.6,25,987.53,35.0863,74.0653,-0.228349,-0.71892,-1.58862,
2026_07_06_19_46_28.491,3.873,30.9,0,0.761,0,0,0,0, ,0,0,0,0,0, ,990.8,32.4,64.6,-0.3,-1.2,-1.6,25,987.629,34.95,73.8084,-0.250996,-0.769564,-1.58931,
2026_07_06_19_46_28.510,3.873,30.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,989.6,32.9,66.1,0.3,-0.1,-1.6,25,987.786,34.8098,73.293,-0.235701,-0.762278,-1.58996,
2026_07_06_19_46_28.530,3.873,30.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,989.8,34.6,72.6,0.3,0.4,-1.7,25,987.902,34.7453,73.0527,-0.203057,-0.706686,-1.59362,
2026_07_06_19_46_28.549,3.873,30.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,986.4,35.1,75.4,0,0.4,-1.7,25,987.915,34.7516,73.1105,-0.181542,-0.639247,-1.6001,
2026_07_06_19_46_28.569,3.873,30.8,0,0.758,0,0,0,0, ,0,0,0,0,0, ,985.9,36.8,75.5,0,0,-1.7,25,987.807,34.8247,73.253,-0.17048,-0.588106,-1.60619,
