UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h,
2026_07_06_15_04_49.250,3.865,35.9,0,0.761,0,0,0,0, ,0,0,0,0,0, ,-39.3,146.9,989.9,-0.7,-0.5,-1.8,25,-39.3,146.9,989.9,-0.7,-0.5,-1.8,
2026_07_06_15_04_49.269,3.865,35.9,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-38.4,148.1,987.5,-0.7,-0.4,-1.9,25,-39.2726,146.937,989.827,-0.7,-0.496953,-1.80305,
2026_07_06_15_04_49.289,3.865,35.8,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-38.8,147.9,990.2,-0.6,-0.4,-1.9,25,-39.2316,147.001,989.767,-0.696953,-0.491045,-1.80895,
2026_07_06_15_04_49.309,3.865,35.9,0,0.765,0,0,0,0, ,0,0,0,0,0, ,-37.9,146.9,988.7,-0.7,-0.4,-1.8,25,-39.1779,147.026,989.748,-0.694092,-0.485497,-1.81146,
2026_07_06_15_04_49.329,3.865,35.8,0,0.762,0,0,0,0, ,0,0,0,0,0, ,-38.4,149,988.5,-0.7,-0.5,-1.8,25,-39.1152,147.082,989.678,-0.694452,-0.483334,-1.81076,
2026_07_06_15_04_49.348,3.865,35.8,0,0.762,0,0,0,0, ,0,0,0,0,0, ,-38.9,148,989.3,-0.7,-0.4,-1.9,25,-39.0869,147.168,989.631,-0.69479,-0.481303,-1.81315,
2026_07_06_15_04_49.369,3.865,35.8,0,0.762,0,0,0,0, ,0,0,0,0,0, ,-37.8,147.9,987.7,-0.6,-0.5,-1.9,25,-39.042,147.216,989.562,-0.692061,-0.479395,-1.81844,
2026_07_06_15_04_49.388,3.865,35.8,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-38,149.1,988.7,-0.6,-0.4,-1.8,25,-38.9724,147.294,989.479,-0.686451,-0.477604,-1.82036,
2026_07_06_15_04_49.408,3.865,35.9,0,0.761,0,0,0,0, ,0,0,0,0,0, ,-38.4,146.7,988.1,-0.7,-0.5,-1.8,25,-38.9253,147.331,989.413,-0.684229,-0.475922,-1.81912,
2026_07_06_15_04_49.427,3.865,35.8,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-39,147.8,989.1,-0.7,-0.5,-1.9,25,-38.9116,147.326,989.363,-0.68519,-0.477389,-1.82101,
2026_07_06_15_04_49.447,3.865,35.9,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-36.6,147.7,988.5,-0.7,-0.4,-1.8,25,-38.8439,147.352,989.329,-0.686093,-0.47572,-1.82277,
2026_07_06_15_04_49.467,3.865,35.8,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-37.5,147.8,988.1,-0.7,-0.5,-1.9,25,-38.7345,147.376,989.266,-0.68694,-0.474153,-1.82443,
2026_07_06_15_04_49.488,3.865,35.8,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-38.2,147.3,988.6,-0.7,-0.4,-1.8,25,-38.6806,147.387,989.211,-0.687736,-0.472681,-1.82599,
2026_07_06_15_04_49.507,3.865,35.8,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-38.6,148.5,989.7,-0.7,-0.5,-1.9,25,-38.6635,147.418,989.207,-0.688484,-0.471299,-1.82745,
