UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_07_06_21_44_47.612,0.000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_21_44_47.632,0.020000,0.98233783,0.18600804,0.01997839,-0.00378296,0.99917310,0.01486456,0.03784373,-0.00000000,0.93077338,-0.36559662,-0.04065837,0.36529431,0.93000376,21.445883,-2.168963,0.852381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_21_44_47.651,0.040000,0.98236436,0.18586440,0.01994854,-0.00408932,0.99917066,0.01544985,0.03767335,-0.00061896,0.93087542,-0.36533627,-0.04071359,0.36500999,0.93011296,21.428417,-2.159194,0.885941,0.001218,0.002027,9.807848,0.000897,0.004770,0.006604
2026_07_06_21_44_47.671,0.060000,0.98239070,0.18572177,0.01991847,-0.00439606,0.99916786,0.01603588,0.03750256,-0.00123870,0.93097621,-0.36507779,-0.04076833,0.36472756,0.93022138,21.411070,-2.149400,0.919542,0.002730,0.004458,9.807863,0.002402,0.007062,0.005788
2026_07_06_21_44_47.696,0.080000,0.98241651,0.18558058,0.01988807,-0.00470263,0.99916470,0.01662155,0.03733130,-0.00185820,0.93107545,-0.36482188,-0.04082217,0.36444780,0.93032861,21.393888,-2.139581,0.953123,0.004296,0.006797,9.807866,0.003959,0.009267,0.004999
2026_07_06_21_44_47.711,0.100000,0.98244202,0.18544090,0.01985758,-0.00500958,0.99916118,0.01720806,0.03715988,-0.00247843,0.93117315,-0.36456883,-0.04087580,0.36417091,0.93043470,21.376883,-2.129751,0.986752,0.005124,0.009660,9.808131,0.004764,0.012044,0.004234
2026_07_06_21_44_47.730,0.120000,0.98246706,0.18530270,0.01982711,-0.00531692,0.99915725,0.01779543,0.03698849,-0.00309936,0.93126929,-0.36431846,-0.04092944,0.36389676,0.93053961,21.360048,-2.119924,1.020430,0.005358,0.012837,9.808025,0.004985,0.014970,0.002988
2026_07_06_21_44_47.750,0.140000,0.98249173,0.18516637,0.01979707,-0.00562451,0.99915290,0.01838357,0.03681798,-0.00372056,0.93136358,-0.36407155,-0.04098386,0.36362618,0.93064296,21.343441,-2.110147,1.054153,0.006167,0.015431,9.808176,0.005769,0.017458,0.002217
2026_07_06_21_44_47.770,0.160000,0.98251569,0.18503228,0.01976733,-0.00593232,0.99914813,0.01897239,0.03664808,-0.00434201,0.93145573,-0.36382878,-0.04103877,0.36335969,0.93074465,21.327082,-2.100405,1.087914,0.007428,0.017768,9.807888,0.007021,0.019557,0.001149
2026_07_06_21_44_47.790,0.180000,0.98253936,0.18489988,0.01973734,-0.00624043,0.99914300,0.01956181,0.03647772,-0.00496408,0.93154621,-0.36358917,-0.04109314,0.36309648,0.93084496,21.310930,-2.090637,1.121710,0.008639,0.020455,9.807439,0.008224,0.021924,-0.000199
