UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_07_06_19_46_27.343,0.000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_19_46_27.362,0.020000,0.72003621,0.15492696,-0.66128671,0.14228609,0.08490908,-0.40980455,-0.90821284,0.00000000,0.91150463,-0.41128984,0.99638861,0.03492224,0.07739502,24.287674,65.264343,-78.300049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_19_46_27.382,0.040000,0.72003037,0.15513423,-0.66129357,0.14205812,0.08502066,-0.40975088,-0.90822673,-0.00060622,0.91150570,-0.41128695,0.99637902,0.03551847,0.07724839,24.694580,65.266243,-78.283600,0.001327,-0.005164,9.709660,-0.089899,-0.008460,-0.006060
2026_07_06_19_46_27.402,0.060000,0.72002059,0.15533984,-0.66130555,0.14182734,0.08511996,-0.40969139,-0.90824437,-0.00121696,0.91150910,-0.41127819,0.99637008,0.03611335,0.07708901,25.103203,65.268654,-78.268631,0.002237,-0.010015,9.709688,-0.089785,-0.013308,-0.004874
2026_07_06_19_46_27.422,0.080000,0.72000742,0.15554371,-0.66132140,0.14159641,0.08520895,-0.40962970,-0.90826380,-0.00182784,0.91151321,-0.41126674,0.99636149,0.03670378,0.07692033,25.510777,65.271324,-78.254982,0.005146,-0.014210,9.710371,-0.088840,-0.018350,-0.005724
2026_07_06_19_46_27.442,0.100000,0.71999419,0.15574527,-0.66133726,0.14136764,0.08529645,-0.40956807,-0.90828329,-0.00243254,0.91151720,-0.41125476,0.99635261,0.03728800,0.07675290,25.913258,65.273994,-78.241531,0.008410,-0.018188,9.711629,-0.087287,-0.023318,-0.006942
2026_07_06_19_46_27.461,0.120000,0.71998352,0.15594433,-0.66135055,0.14114051,0.08538961,-0.40950543,-0.90830284,-0.00303006,0.91152143,-0.41124141,0.99634308,0.03786801,0.07659364,26.309797,65.276672,-78.227287,0.010452,-0.023756,9.711761,-0.086952,-0.029276,-0.006483
2026_07_06_19_46_27.481,0.140000,0.71997476,0.15614174,-0.66136181,0.14091407,0.08548754,-0.40944153,-0.90832245,-0.00362323,0.91152596,-0.41122660,0.99633276,0.03844586,0.07644063,26.702103,65.279358,-78.212364,0.011552,-0.030339,9.712137,-0.086445,-0.035764,-0.004734
2026_07_06_19_46_27.500,0.160000,0.71996653,0.15633813,-0.66137236,0.14068845,0.08558673,-0.40937737,-0.90834200,-0.00421348,0.91153032,-0.41121134,0.99632192,0.03902152,0.07629001,27.091251,65.282028,-78.197266,0.013496,-0.036823,9.712411,-0.085958,-0.042508,-0.003800
2026_07_06_19_46_27.520,0.180000,0.71995944,0.15653519,-0.66138089,0.14046569,0.08568943,-0.40931797,-0.90835917,-0.00479957,0.91153222,-0.41120064,0.99631047,0.03959532,0.07614410,27.476685,65.284378,-78.181831,0.016128,-0.043225,9.713322,-0.084771,-0.049435,-0.003476
2026_07_06_19_46_27.540,0.200000,0.71995270,0.15673344,-0.66138786,0.14024575,0.08579445,-0.40926379,-0.90837353,-0.00538258,0.91153151,-0.41119498,0.99629837,0.04016764,0.07600147,27.859016,65.286354,-78.166222,0.017016,-0.049385,9.714045,-0.083913,-0.055433,-0.001684
