UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h,
2026_07_06_16_56_54.099,3.858,32.9,0,0.761,0,0,0,0, ,0,0,0,0,0, ,319.7,-198.1,919.1,-1.2,-0.4,-2.2,25,319.7,-198.1,919.1,-1.2,-0.4,-2.2,
2026_07_06_16_56_54.119,3.858,32.7,0,0.76,0,0,0,0, ,0,0,0,0,0, ,321.2,-196.5,924.8,-0.8,-1.4,-1.9,25,319.746,-198.051,919.274,-1.18781,-0.430469,-2.19086,
2026_07_06_16_56_54.138,3.858,32.7,0,0.76,0,0,0,0, ,0,0,0,0,0, ,315.1,-197.3,924.8,-0.7,-1.7,-2.1,25,319.648,-197.981,919.61,-1.16113,-0.49869,-2.17923,
2026_07_06_16_56_54.158,3.858,32.8,0,0.763,0,0,0,0, ,0,0,0,0,0, ,324.3,-194,932.2,-1.2,-0.9,-2.4,25,319.652,-197.839,920.152,-1.14827,-0.54752,-2.18354,
2026_07_06_16_56_54.178,3.858,32.8,0,0.76,0,0,0,0, ,0,0,0,0,0, ,324,-197.3,920.7,-1.4,0.6,-2.3,25,319.926,-197.706,920.536,-1.15751,-0.523296,-2.19369,
2026_07_06_16_56_54.197,3.858,32.7,0,0.76,0,0,0,0, ,0,0,0,0,0, ,324.5,-197.7,923.4,-0.9,-0.8,-1.6,25,320.189,-197.693,920.628,-1.15706,-0.497502,-2.17884,
2026_07_06_16_56_54.218,3.858,32.7,0,0.761,0,0,0,0, ,0,0,0,0,0, ,314.6,-197.3,925.2,-0.7,-1,-1.6,25,320.15,-197.681,920.852,-1.1353,-0.522029,-2.14356,
2026_07_06_16_56_54.238,3.858,32.7,0,0.759,0,0,0,0, ,0,0,0,0,0, ,317.2,-196.8,931.7,-1,-1.6,-2.1,25,319.891,-197.643,921.315,-1.11791,-0.569436,-2.12567,
2026_07_06_16_56_54.257,3.858,32.7,0,0.759,0,0,0,0, ,0,0,0,0,0, ,322.5,-197,925.2,-1.6,0.7,-2.5,25,319.889,-197.598,921.75,-1.12901,-0.562158,-2.1363,
2026_07_06_16_56_54.277,3.858,32.7,0,0.76,0,0,0,0, ,0,0,0,0,0, ,323.4,-198.6,918.2,-1.4,0,-2.1,25,320.075,-197.61,921.747,-1.15162,-0.506574,-2.14627,
