UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_07_06_16_21_14.833,0.000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_16_21_14.853,0.020000,0.03690844,0.99918038,-0.00061374,0.01661504,0.99944711,-0.00245294,0.03315754,0.00000000,-0.99727499,-0.07377678,0.03324815,0.07373600,-0.99672353,175.781998,-1.900275,-0.140631,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_16_21_14.874,0.040000,0.03701842,0.99917775,-0.00030422,0.01653299,0.99945313,-0.00183200,0.03301627,0.00061610,-0.99725902,-0.07398602,0.03306132,0.07396591,-0.99671257,175.768799,-1.892176,-0.105031,0.001253,0.001300,9.809078,0.001553,-0.000627,-0.009104
2026_07_06_16_21_14.892,0.060000,0.03712808,0.99917513,0.00000526,0.01645076,0.99945873,-0.00121107,0.03287478,0.00123207,-0.99724305,-0.07419474,0.03287400,0.07419508,-0.99670184,175.755661,-1.884064,-0.069432,0.002865,0.002894,9.808256,0.003138,-0.002277,-0.008348
2026_07_06_16_21_14.916,0.080000,0.03723786,0.99917239,0.00031471,0.01636889,0.99946392,-0.00059019,0.03273413,0.00184798,-0.99722672,-0.07440379,0.03268725,0.07442439,-0.99669111,175.742508,-1.876001,-0.033836,0.004304,0.004886,9.807423,0.004554,-0.004323,-0.007614
2026_07_06_16_21_14.932,0.100000,0.03734828,0.99916941,0.00062413,0.01628739,0.99946868,0.00003062,0.03259435,0.00246384,-0.99720967,-0.07461419,0.03250110,0.07465485,-0.99667990,175.729279,-1.867987,0.001755,0.005875,0.006824,9.806736,0.006108,-0.006303,-0.007026
2026_07_06_16_21_14.951,0.120000,0.03745873,0.99916631,0.00093298,0.01620573,0.99947304,0.00065031,0.03245434,0.00307850,-0.99719191,-0.07482476,0.03231454,0.07488524,-0.99666846,175.716064,-1.859960,0.037283,0.007341,0.008790,9.806174,0.007563,-0.008299,-0.006573
2026_07_06_16_21_14.971,0.140000,0.03756861,0.99916321,0.00124128,0.01612340,0.99947697,0.00126901,0.03231309,0.00369194,-0.99717414,-0.07503432,0.03212656,0.07511437,-0.99665737,175.702911,-1.851863,0.072752,0.008794,0.010937,9.805157,0.008996,-0.010507,-0.005673
2026_07_06_16_21_14.991,0.160000,0.03767791,0.99916005,0.00154960,0.01604105,0.99948055,0.00188781,0.03217193,0.00430539,-0.99715626,-0.07524281,0.03193839,0.07534225,-0.99664640,175.689850,-1.843770,0.108228,0.010588,0.013221,9.804500,0.010783,-0.012825,-0.005133
2026_07_06_16_21_15.011,0.180000,0.03778715,0.99915665,0.00185848,0.01595864,0.99948376,0.00250776,0.03203081,0.00491988,-0.99713743,-0.07545125,0.03174990,0.07556988,-0.99663496,175.676788,-1.835680,0.143768,0.012177,0.015618,9.803801,0.012369,-0.015255,-0.004575
2026_07_06_16_21_15.031,0.200000,0.03789636,0.99915326,0.00216785,0.01587569,0.99948651,0.00312876,0.03188881,0.00553528,-0.99711847,-0.07565971,0.03156019,0.07579737,-0.99662387,175.663727,-1.827538,0.179369,0.013944,0.017729,9.803054,0.014131,-0.017403,-0.003936
2026_07_06_16_21_15.055,0.220000,0.03800561,0.99914974,0.00247717,0.01579286,0.99948889,0.00374969,0.03174715,0.00615055,-0.99709916,-0.07586834,0.03137057,0.07602483,-0.99661267,175.650681,-1.819417,0.214966,0.015884,0.019423,9.802630,0.016078,-0.019108,-0.003583
2026_07_06_16_21_15.070,0.240000,0.03811539,0.99914598,0.00278645,0.01571074,0.99949080,0.00437050,0.03160706,0.00676578,-0.99707901,-0.07607812,0.03118223,0.07625323,-0.99660087,175.637573,-1.811386,0.250555,0.018082,0.021050,9.801914,0.018275,-0.020764,-0.002935
2026_07_06_16_21_15.090,0.260000,0.03822558,0.99914211,0.00309568,0.01562878,0.99949229,0.00499120,0.03146741,0.00738088,-0.99705839,-0.07628881,0.03099407,0.07648233,-0.99658906,175.624420,-1.803380,0.286139,0.020219,0.023119,9.801300,0.020419,-0.022850,-0.002423
2026_07_06_16_21_15.110,0.280000,0.03833552,0.99913824,0.00340486,0.01554690,0.99949342,0.00561185,0.03132805,0.00799584,-0.99703777,-0.07649910,0.03080595,0.07671085,-0.99657750,175.611298,-1.795391,0.321719,0.021904,0.025541,9.800955,0.022127,-0.025269,-0.002216
2026_07_06_16_21_15.130,0.300000,0.03844528,0.99913412,0.00371399,0.01546516,0.99949408,0.00623243,0.03118910,0.00861068,-0.99701643,-0.07670910,0.03061796,0.07693885,-0.99656558,175.598236,-1.787425,0.357295,0.023783,0.027575,9.800392,0.024021,-0.027314,-0.001763
2026_07_06_16_21_15.150,0.320000,0.03855529,0.99912989,0.00402308,0.01538359,0.99949431,0.00685292,0.03105062,0.00922539,-0.99699438,-0.07691971,0.03043018,0.07716727,-0.99655354,175.585114,-1.779487,0.392865,0.025743,0.029950,9.799750,0.025999,-0.029703,-0.001258
2026_07_06_16_21_15.169,0.340000,0.03866552,0.99912566,0.00433212,0.01530216,0.99949414,0.00747333,0.03091257,0.00983999,-0.99697244,-0.07713085,0.03024256,0.07739601,-0.99654174,175.571991,-1.771573,0.428430,0.027535,0.032392,9.799258,0.027818,-0.032146,-0.000906
2026_07_06_16_21_15.193,0.360000,0.03877559,0.99912131,0.00464112,0.01522087,0.99949360,0.00809368,0.03077491,0.01045448,-0.99695015,-0.07734174,0.03005506,0.07762431,-0.99652982,175.558884,-1.763681,0.463993,0.029188,0.033883,9.798684,0.029487,-0.033646,-0.000405
