UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h,
2026_06_26_17_10_31.091,3.873,0,0,0.768,0,0,0,0, ,0,0,0,0,0, ,796.9,-13.4,591.5,-0.1,-0.2,-1.8,25,796.9,-13.4,591.5,-0.1,-0.2,-1.8,
2026_06_26_17_10_31.111,3.873,43.4,0,0.769,0,0,0,0, ,0,0,0,0,0, ,797.6,-13,589.8,-0.4,0,-2,25,796.921,-13.3878,591.448,-0.109141,-0.193906,-1.80609,
2026_06_26_17_10_31.131,3.873,43.5,0,0.768,0,0,0,0, ,0,0,0,0,0, ,796.7,-12.2,595.2,-0.3,0,-1.9,25,796.935,-13.3398,591.512,-0.123818,-0.18209,-1.81486,
2026_06_26_17_10_31.151,3.873,43.5,0,0.768,0,0,0,0, ,0,0,0,0,0, ,795.5,-10.4,592.4,-0.8,-0.6,-2,25,796.884,-13.2155,591.652,-0.149788,-0.189275,-1.8231,
2026_06_26_17_10_31.170,3.873,43.5,0,0.769,0,0,0,0, ,0,0,0,0,0, ,798.3,-11.3,591.3,-0.7,-0.5,-1.8,25,796.885,-13.0714,591.664,-0.186364,-0.211257,-1.82778,
2026_06_26_17_10_31.190,3.873,43.5,0,0.768,0,0,0,0, ,0,0,0,0,0, ,796.1,-13.7,591.7,-0.8,-0.7,-1.7,25,796.905,-13.0365,591.654,-0.22071,-0.234946,-1.82304,
2026_06_26_17_10_31.210,3.873,43.4,0,0.772,0,0,0,0, ,0,0,0,0,0, ,796.5,-13.6,590,-0.9,-0.5,-2,25,796.868,-13.0739,591.605,-0.259058,-0.257191,-1.82469,
2026_06_26_17_10_31.229,3.873,43.4,0,0.769,0,0,0,0, ,0,0,0,0,0, ,797.1,-13.7,594.2,-0.4,-0.3,-2,25,796.864,-13.109,591.635,-0.282881,-0.265894,-1.83537,
2026_06_26_17_10_31.249,3.873,43.4,0,0.769,0,0,0,0, ,0,0,0,0,0, ,797.1,-11.1,587.5,-0.4,-0.2,-2.1,25,796.878,-13.0658,591.587,-0.290018,-0.264925,-1.84845,
2026_06_26_17_10_31.269,3.873,43.4,0,0.769,0,0,0,0, ,0,0,0,0,0, ,796.7,-10.2,591.9,0,0.4,-1.9,25,796.879,-12.9186,591.472,-0.284532,-0.242688,-1.85768,
2026_06_26_17_10_31.289,3.873,43.4,0,0.769,0,0,0,0, ,0,0,0,0,0, ,795.1,-12,591.4,0,0.6,-1.8,25,796.82,-12.8078,591.483,-0.267194,-0.19743,-1.85722,
2026_06_26_17_10_31.309,3.873,43.5,0,0.769,0,0,0,0, ,0,0,0,0,0, ,796.8,-11.8,596,0.1,0.5,-1.8,25,796.767,-12.7525,591.618,-0.247865,-0.151884,-1.85373,
2026_06_26_17_10_31.328,3.873,43.4,0,0.77,0,0,0,0, ,0,0,0,0,0, ,794.9,-11.8,596.3,-0.3,0,-1.9,25,796.711,-12.6944,591.894,-0.238854,-0.127394,-1.8535,
2026_06_26_17_10_31.350,3.873,43.4,0,0.77,0,0,0,0, ,0,0,0,0,0, ,794,-12,597.5,-0.8,-0.6,-1.9,25,796.573,-12.646,592.199,-0.257815,-0.137912,-1.85634,
2026_06_26_17_10_31.368,3.873,43.5,0,0.77,0,0,0,0, ,0,0,0,0,0, ,796,-11.3,594.1,-1.5,-1.5,-2.1,25,796.477,-12.5853,592.419,-0.312182,-0.193492,-1.86509,
2026_06_26_17_10_31.387,3.873,43.4,0,0.768,0,0,0,0, ,0,0,0,0,0, ,798.2,-12.6,582.8,-0.7,-0.3,-2.3,25,796.515,-12.5466,592.177,-0.36019,-0.236545,-1.8855,
2026_06_26_17_10_31.408,3.873,43.3,0,0.769,0,0,0,0, ,0,0,0,0,0, ,797.3,-11.3,591.6,-0.7,0.2,-2.3,25,796.59,-12.5103,591.874,-0.380897,-0.225178,-1.91076,
2026_06_26_17_10_31.427,3.873,43.4,0,0.769,0,0,0,0, ,0,0,0,0,0, ,793.8,-11.5,598,0,0.1,-2,25,796.527,-12.4426,592.052,-0.379014,-0.202315,-1.92534,
2026_06_26_17_10_31.447,3.873,43.4,0,0.769,0,0,0,0, ,0,0,0,0,0, ,796.8,-10.8,596.5,-0.6,-0.5,-2.1,25,796.452,-12.3638,592.369,-0.374199,-0.202174,-1.93293,
2026_06_26_17_10_31.467,3.873,43.5,0,0.769,0,0,0,0, ,0,0,0,0,0, ,796.1,-13,598.7,-1.4,-1.2,-2.2,25,796.452,-12.3356,592.687,-0.412334,-0.241651,-1.94616,
2026_06_26_17_10_31.492,3.873,43.5,0,0.768,0,0,0,0, ,0,0,0,0,0, ,794.9,-14.4,595.2,-1.2,-1.9,-2.5,25,796.394,-12.4187,592.947,-0.466426,-0.321379,-1.97077,
2026_06_26_17_10_31.506,3.873,43.3,0,0.768,0,0,0,0, ,0,0,0,0,0, ,797.9,-13.9,593.3,-1.6,-2.3,-3.2,25,796.394,-12.5242,593.027,-0.523316,-0.429763,-2.02435,
2026_06_26_17_10_31.527,3.873,43.3,0,0.77,0,0,0,0, ,0,0,0,0,0, ,798.9,-11.1,584.7,-1.2,-1.1,-3.6,25,796.517,-12.5227,592.781,-0.576739,-0.507168,-2.10818,
2026_06_26_17_10_31.546,3.873,43.4,0,0.769,0,0,0,0, ,0,0,0,0,0, ,799.8,-8.1,587.2,-0.9,-0.1,-3.3,25,796.689,-12.3446,592.365,-0.605578,-0.512825,-2.18994,
2026_06_26_17_10_31.566,3.873,43.4,0,0.767,0,0,0,0, ,0,0,0,0,0, ,797.3,-10.1,587.1,-0.7,0.7,-3.1,25,796.803,-12.1469,592.047,-0.617426,-0.463294,-2.25149,
2026_06_26_17_10_31.586,3.873,43.3,0,0.768,0,0,0,0, ,0,0,0,0,0, ,798.4,-10.2,583.4,0.2,2.1,-3.1,25,796.866,-12.0252,591.633,-0.595036,-0.349749,-2.3032,
2026_06_26_17_10_31.606,3.873,43.3,0,0.768,0,0,0,0, ,0,0,0,0,0, ,794.6,-27,601.6,4,2.3,-3.6,25,796.844,-12.4259,591.686,-0.430807,-0.194374,-2.36699,
2026_06_26_17_10_31.631,3.873,43.4,0,0.769,0,0,0,0, ,0,0,0,0,0, ,794.1,-6.9,599.6,0.7,1.4,-3.2,25,796.692,-12.7016,592.229,-0.261352,-0.0697949,-2.42994,
2026_06_26_17_10_31.645,3.873,43.4,0,0.769,0,0,0,0, ,0,0,0,0,0, ,793.4,-5,602.2,-0.3,0.5,-3,25,796.513,-12.2901,592.757,-0.233238,-0.00765115,-2.47077,
2026_06_26_17_10_31.665,3.873,43.4,0,0.769,0,0,0,0, ,0,0,0,0,0, ,793.7,-23.8,599.4,0.3,-0.7,-3.1,25,796.332,-12.4187,593.247,-0.219025,-0.0132787,-2.50607,
2026_06_26_17_10_31.684,3.873,43.4,0,0.768,0,0,0,0, ,0,0,0,0,0, ,795,2.3,595.2,-1.1,-1.5,-3.1,25,796.212,-12.317,593.494,-0.230053,-0.0795007,-2.54226,
2026_06_26_17_10_31.705,3.873,43.3,0,0.768,0,0,0,0, ,0,0,0,0,0, ,796,-19.7,588.2,0.1,-1.3,-3.3,25,796.168,-12.0966,593.385,-0.246503,-0.159969,-2.58234,
2026_06_26_17_10_31.725,3.873,43.3,0,0.769,0,0,0,0, ,0,0,0,0,0, ,796.7,-9.2,586,0.6,0.1,-3.3,25,796.179,-12.24,593.002,-0.210154,-0.186783,-2.62607,
2026_06_26_17_10_31.744,3.873,43.3,0,0.768,0,0,0,0, ,0,0,0,0,0, ,794,2.4,590.3,0.6,1,-3.1,25,796.129,-11.7013,592.706,-0.160785,-0.141885,-2.66105,
2026_06_26_17_10_31.764,3.873,43.3,0,0.77,0,0,0,0, ,0,0,0,0,0, ,796.2,-1.4,594.4,0.4,1.3,-2.5,25,796.066,-10.9578,592.685,-0.120518,-0.0631611,-2.66951,
2026_06_26_17_10_31.784,3.873,43.3,0,0.768,0,0,0,0, ,0,0,0,0,0, ,792.1,3.9,599.1,1.8,1.2,-2.6,25,795.949,-10.2139,592.932,-0.046143,0.0168597,-2.66223,
2026_06_26_17_10_31.803,3.873,43.4,0,0.769,0,0,0,0, ,0,0,0,0,0, ,793.8,-0.4,601.1,0,0.4,-1.6,25,795.767,-9.48485,593.369,0.0115126,0.0645823,-2.62797,
2026_06_26_17_10_31.823,3.873,43.3,0,0.768,0,0,0,0, ,0,0,0,0,0, ,792.2,-2.4,598,-0.4,-0.2,-1.2,25,795.598,-8.99218,593.746,-0.00137646,0.0667405,-2.55314,
2026_06_26_17_10_31.843,3.873,43.3,0,0.768,0,0,0,0, ,0,0,0,0,0, ,792.7,-2.1,598,-0.5,-0.4,-1.4,25,795.406,-8.58133,594.005,-0.0287145,0.0443923,-2.47678,
2026_06_26_17_10_31.863,3.873,43.3,0,0.77,0,0,0,0, ,0,0,0,0,0, ,792.1,-5,598.8,-0.5,-0.4,-1.4,25,795.223,-8.27473,594.273,-0.0574334,0.0173121,-2.41116,
2026_06_26_17_10_31.882,3.873,43.3,0,0.771,0,0,0,0, ,0,0,0,0,0, ,793.8,-5.9,598.8,-0.5,-0.7,-1.6,25,795.084,-8.1026,594.549,-0.0844023,-0.0172584,-2.35564,
2026_06_26_17_10_31.903,3.873,43.3,0,0.768,0,0,0,0, ,0,0,0,0,0, ,794,-3.4,595.2,-0.4,-0.7,-1.6,25,795.012,-7.89221,594.698,-0.106681,-0.058863,-2.30959,
2026_06_26_17_10_31.922,3.873,43.3,0,0.77,0,0,0,0, ,0,0,0,0,0, ,793.4,-1.8,595.5,-0.4,-0.4,-1.6,25,794.932,-7.56971,594.738,-0.124555,-0.0887917,-2.26635,
2026_06_26_17_10_31.942,3.873,43.3,0,0.769,0,0,0,0, ,0,0,0,0,0, ,793.3,-4.5,597.6,-0.5,-0.5,-1.4,25,794.836,-7.30039,594.848,-0.144387,-0.110803,-2.21965,
2026_06_26_17_10_31.961,3.873,43.3,0,0.769,0,0,0,0, ,0,0,0,0,0, ,794,-4.1,594.6,-0.2,-0.3,-1.6,25,794.764,-7.11755,594.925,-0.156916,-0.128426,-2.1758,
2026_06_26_17_10_31.981,3.873,43.3,0,0.77,0,0,0,0, ,0,0,0,0,0, ,794.9,-4.6,595.7,-0.1,0,-2,25,794.744,-6.9489,594.938,-0.156495,-0.12974,-2.1529,
2026_06_26_17_10_32.001,3.873,43.3,0,0.769,0,0,0,0, ,0,0,0,0,0, ,793,-3,595.9,-0.1,0.2,-2,25,794.696,-6.75702,594.991,-0.153052,-0.115741,-2.14358,
2026_06_26_17_10_32.021,3.873,43.2,0,0.769,0,0,0,0, ,0,0,0,0,0, ,793.7,-4.5,595.3,0,0.2,-2,25,794.614,-6.57378,595.028,-0.146773,-0.0965002,-2.13483,
2026_06_26_17_10_32.040,3.873,43.2,0,0.768,0,0,0,0, ,0,0,0,0,0, ,792.3,-3.4,598.8,0,0.1,-1.9,25,794.516,-6.41389,595.151,-0.137829,-0.0814791,-2.12357,
2026_06_26_17_10_32.062,3.873,43.2,0,0.768,0,0,0,0, ,0,0,0,0,0, ,793.7,-1,597.5,-0.4,-0.6,-2,25,794.423,-6.15711,595.334,-0.141617,-0.0917483,-2.11299,
2026_06_26_17_10_32.080,3.873,43.3,0,0.769,0,0,0,0, ,0,0,0,0,0, ,792.7,-2.4,598.2,-0.7,-0.7,-1.7,25,794.349,-5.8855,595.487,-0.166503,-0.125767,-2.09696,
2026_06_26_17_10_32.100,3.873,43.3,0,0.769,0,0,0,0, ,0,0,0,0,0, ,792.3,-2.4,598.7,-0.9,-0.7,-1.8,25,794.236,-5.6731,595.668,-0.205107,-0.160759,-2.07582,
2026_06_26_17_10_32.120,3.873,43.3,0,0.769,0,0,0,0, ,0,0,0,0,0, ,794.4,-4.1,596.6,-0.5,-0.8,-1.8,25,794.182,-5.52545,595.789,-0.235264,-0.196666,-2.05901,
2026_06_26_17_10_32.140,3.873,43.3,0,0.769,0,0,0,0, ,0,0,0,0,0, ,793.4,-2.8,595.5,-0.4,-0.4,-2,25,794.165,-5.39897,595.804,-0.24835,-0.221244,-2.04932,
2026_06_26_17_10_32.159,3.873,43.3,0,0.768,0,0,0,0, ,0,0,0,0,0, ,793.4,-1.2,598.2,-0.8,-0.4,-1.8,25,794.118,-5.19185,595.868,-0.269778,-0.232137,-2.04022,
2026_06_26_17_10_32.179,3.873,43.2,0,0.768,0,0,0,0, ,0,0,0,0,0, ,792.7,-2.4,595.8,-0.4,-0.7,-1.7,25,794.053,-4.98516,595.937,-0.289901,-0.251507,-2.02254,
2026_06_26_17_10_32.199,3.873,43.3,0,0.768,0,0,0,0, ,0,0,0,0,0, ,793,-3.5,595.9,-0.2,-0.5,-1.9,25,793.98,-4.86114,595.932,-0.290517,-0.272743,-2.00898,
2026_06_26_17_10_32.219,3.873,43.2,0,0.768,0,0,0,0, ,0,0,0,0,0, ,792.8,-2.1,596.8,-0.9,-0.8,-2.1,25,793.914,-4.73554,595.957,-0.306329,-0.295732,-2.00843,
2026_06_26_17_10_32.238,3.873,43.2,0,0.771,0,0,0,0, ,0,0,0,0,0, ,791.5,-3,599.7,-1.3,-1.4,-1.9,25,793.807,-4.60236,596.097,-0.354693,-0.344742,-2.00792,
2026_06_26_17_10_32.258,3.873,43.3,0,0.767,0,0,0,0, ,0,0,0,0,0, ,793.5,-3.2,594.3,-1.2,-1.3,-1.9,25,793.727,-4.51081,596.152,-0.409251,-0.406,-2.00134,
2026_06_26_17_10_32.278,3.873,43.3,0,0.77,0,0,0,0, ,0,0,0,0,0, ,794.4,-3,591,-0.6,-0.7,-1.9,25,793.741,-4.42484,595.939,-0.439156,-0.442197,-1.99517,
2026_06_26_17_10_32.298,3.873,43.3,0,0.769,0,0,0,0, ,0,0,0,0,0, ,793.7,-1.2,596.3,-0.2,-0.2,-1.7,25,793.759,-4.28317,595.799,-0.43677,-0.442673,-1.98327,
2026_06_26_17_10_32.318,3.873,43.3,0,0.769,0,0,0,0, ,0,0,0,0,0, ,792.9,-0.8,599.1,-0.6,-0.6,-1.4,25,793.731,-4.0831,595.915,-0.434529,-0.440072,-1.95687,
2026_06_26_17_10_32.338,3.873,43.1,0,0.771,0,0,0,0, ,0,0,0,0,0, ,792.2,-2.6,597.6,-0.8,-0.8,-1.3,25,793.659,-3.93788,596.063,-0.450706,-0.455912,-1.91989,
2026_06_26_17_10_32.358,3.873,43.2,0,0.771,0,0,0,0, ,0,0,0,0,0, ,793.8,-4.5,596.3,-0.8,-0.9,-1.4,25,793.619,-3.91424,596.117,-0.471991,-0.479926,-1.88516,
2026_06_26_17_10_32.377,3.873,43.1,0,0.769,0,0,0,0, ,0,0,0,0,0, ,794.6,-5.3,592.4,-0.1,-0.6,-1.6,25,793.655,-3.97431,596.01,-0.470651,-0.496384,-1.86169,
2026_06_26_17_10_32.397,3.873,43.2,0,0.769,0,0,0,0, ,0,0,0,0,0, ,793.5,-4.8,596.3,-0.4,-0.3,-1.8,25,793.679,-4.03986,595.909,-0.457205,-0.493557,-1.85184,
2026_06_26_17_10_32.416,3.873,43.2,0,0.768,0,0,0,0, ,0,0,0,0,0, ,794.4,-4.1,592.2,-0.4,-0.1,-2.2,25,793.695,-4.06485,595.808,-0.453719,-0.475669,-1.86087,
2026_06_26_17_10_32.436,3.873,43.2,0,0.769,0,0,0,0, ,0,0,0,0,0, ,793.5,-2.4,595.8,-0.4,0.1,-2.2,25,793.711,-4.0152,595.697,-0.450446,-0.446683,-1.88153,
2026_06_26_17_10_32.456,3.873,43.2,0,0.769,0,0,0,0, ,0,0,0,0,0, ,794,-2.4,591.3,-0.3,0.6,-2,25,793.713,-3.91677,595.567,-0.444325,-0.398135,-1.89484,
2026_06_26_17_10_32.476,3.873,43.2,0,0.768,0,0,0,0, ,0,0,0,0,0, ,794,-2.9,598.9,-0.1,0.9,-2,25,793.731,-3.83958,595.538,-0.429436,-0.32817,-1.90125,
2026_06_26_17_10_32.498,3.873,43.3,0,0.772,0,0,0,0, ,0,0,0,0,0, ,791,-1.4,602,-0.3,0.4,-1.8,25,793.656,-3.73662,595.837,-0.415455,-0.268563,-1.90118,
2026_06_26_17_10_32.515,3.873,43.2,0,0.769,0,0,0,0, ,0,0,0,0,0, ,793.2,-3.1,603,-0.5,0,-1.8,25,793.561,-3.64603,596.243,-0.414513,-0.24001,-1.89501,
2026_06_26_17_10_32.535,3.873,43.2,0,0.769,0,0,0,0, ,0,0,0,0,0, ,791.5,-3.9,599.2,-0.5,-0.7,-1.7,25,793.487,-3.63713,596.539,-0.419723,-0.246713,-1.88617,
2026_06_26_17_10_32.555,3.873,43.1,0,0.768,0,0,0,0, ,0,0,0,0,0, ,792.3,-2.3,598.9,-0.9,-1.1,-2,25,793.39,-3.6044,596.692,-0.436802,-0.286522,-1.88397,
2026_06_26_17_10_32.575,3.873,43.2,0,0.771,0,0,0,0, ,0,0,0,0,0, ,792.2,-3,598.3,-1.1,-1.2,-2.1,25,793.321,-3.54624,596.809,-0.471122,-0.33914,-1.89409,
2026_06_26_17_10_32.594,3.873,43.1,0,0.769,0,0,0,0, ,0,0,0,0,0, ,794,-2.3,594.9,-0.5,-1,-1.8,25,793.307,-3.49163,596.796,-0.491163,-0.385505,-1.89749,
2026_06_26_17_10_32.615,3.873,43.1,0,0.768,0,0,0,0, ,0,0,0,0,0, ,792.3,-3.5,595.3,-0.7,-0.6,-1.7,25,793.298,-3.45557,596.693,-0.497795,-0.410764,-1.88851,
2026_06_26_17_10_32.635,3.873,43.2,0,0.768,0,0,0,0, ,0,0,0,0,0, ,793.7,-3.4,594.6,-0.4,-0.3,-1.6,25,793.28,-3.45523,596.586,-0.500976,-0.413155,-1.87397,
2026_06_26_17_10_32.655,3.873,43.1,0,0.769,0,0,0,0, ,0,0,0,0,0, ,791.6,-2.9,598.6,-0.3,-0.3,-1.6,25,793.241,-3.43663,596.587,-0.491776,-0.406259,-1.85728,
2026_06_26_17_10_32.674,3.873,43.2,0,0.768,0,0,0,0, ,0,0,0,0,0, ,793.4,-3.4,596.6,-0.2,-0.3,-1.5,25,793.196,-3.41917,596.649,-0.477043,-0.399784,-1.83855,
2026_06_26_17_10_32.693,3.873,43.1,0,0.768,0,0,0,0, ,0,0,0,0,0, ,792.6,-2.3,599.9,-0.4,-0.4,-1.6,25,793.184,-3.38448,596.746,-0.466255,-0.39675,-1.82097,
2026_06_26_17_10_32.713,3.873,43.1,0,0.769,0,0,0,0, ,0,0,0,0,0, ,791.9,-2.5,601,-0.8,-1.2,-1.5,25,793.127,-3.32449,596.972,-0.474405,-0.421323,-1.80446,
2026_06_26_17_10_32.733,3.873,43.1,0,0.768,0,0,0,0, ,0,0,0,0,0, ,794.1,-4,595.8,-1,-1.6,-1.5,25,793.119,-3.31995,597.059,-0.500339,-0.480961,-1.7859,
2026_06_26_17_10_32.753,3.873,43.1,0,0.771,0,0,0,0, ,0,0,0,0,0, ,792.8,-5.1,595.8,-0.6,-1.4,-1.6,25,793.14,-3.39491,596.982,-0.5186,-0.543059,-1.77153,
2026_06_26_17_10_32.772,3.873,43.1,0,0.768,0,0,0,0, ,0,0,0,0,0, ,795.2,-2.6,589.3,-0.4,-0.8,-1.7,25,793.192,-3.42264,596.712,-0.517467,-0.576998,-1.76412,
2026_06_26_17_10_32.796,3.873,43.1,0,0.769,0,0,0,0, ,0,0,0,0,0, ,793.9,-2.5,592,-0.1,0,-1.7,25,793.275,-3.36946,596.343,-0.501168,-0.566212,-1.76022,
2026_06_26_17_10_32.812,3.873,43,0,0.768,0,0,0,0, ,0,0,0,0,0, ,792.9,-1.4,598.5,-0.3,0,-1.5,25,793.282,-3.28297,596.276,-0.482815,-0.531708,-1.75045,
2026_06_26_17_10_32.832,3.873,43.2,0,0.769,0,0,0,0, ,0,0,0,0,0, ,792.7,-4.6,599.4,-0.4,-0.3,-1.5,25,793.253,-3.26572,596.439,-0.474722,-0.508448,-1.73519,
2026_06_26_17_10_32.852,3.873,43.2,0,0.772,0,0,0,0, ,0,0,0,0,0, ,792.7,-4.3,597.1,-0.6,-0.9,-1.8,25,793.219,-3.33789,596.55,-0.476262,-0.514027,-1.73,
2026_06_26_17_10_32.871,3.873,43.1,0,0.767,0,0,0,0, ,0,0,0,0,0, ,793.7,-5.4,593.3,-0.4,-0.4,-2,25,793.218,-3.43003,596.467,-0.477709,-0.522313,-1.74036,
2026_06_26_17_10_32.891,3.873,43.1,0,0.768,0,0,0,0, ,0,0,0,0,0, ,793.2,-4.1,597.4,-0.1,0,-2,25,793.232,-3.51047,596.399,-0.463833,-0.502672,-1.75618,
2026_06_26_17_10_32.911,3.873,43.1,0,0.767,0,0,0,0, ,0,0,0,0,0, ,793.2,-5,597.4,-0.7,-0.4,-2,25,793.23,-3.57382,596.46,-0.459943,-0.484228,-1.77104,
2026_06_26_17_10_32.931,3.873,43.1,0,0.769,0,0,0,0, ,0,0,0,0,0, ,793.3,-3.7,596.1,-0.6,-0.4,-1.9,25,793.232,-3.62111,596.478,-0.471525,-0.479095,-1.78194,
2026_06_26_17_10_32.950,3.873,43,0,0.769,0,0,0,0, ,0,0,0,0,0, ,791.6,-2,596.8,-0.3,0,-1.7,25,793.184,-3.57412,596.476,-0.470213,-0.462088,-1.78304,
2026_06_26_17_10_32.970,3.873,43,0,0.769,0,0,0,0, ,0,0,0,0,0, ,792.1,-4.5,598.7,-0.3,-0.3,-1.7,25,793.103,-3.55437,596.554,-0.459841,-0.44307,-1.77798,
2026_06_26_17_10_32.990,3.873,43.1,0,0.769,0,0,0,0, ,0,0,0,0,0, ,793.3,-4,596.3,0,-0.1,-1.9,25,793.078,-3.59676,596.611,-0.44096,-0.428258,-1.77933,
