UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h,
2026_07_06_17_45_00.126,3.861,27.8,0,0.758,3.813,5.03,18.22,0.95, ,0,0,0,0,0, ,343.8,-5.1,939,0,-0.1,-1.7,25,343.8,-5.1,939,0,-0.1,-1.7,
2026_07_06_17_45_00.145,3.851,27.8,0,0.758,3.863,5.096,18.7,0.95, ,0,0,0,0,0, ,338.8,-3.1,938.8,-0.8,-0.2,-1.8,25,343.648,-5.03906,938.994,-0.024375,-0.103047,-1.70305,
2026_07_06_17_45_00.171,3.851,27.8,0,0.761,0,0,0,0.017, ,0,0,0,0,0, ,346.1,-6.8,940,-1.7,-0.2,-2.5,25,343.575,-5.03364,939.019,-0.0990615,-0.108955,-1.73028,
2026_07_06_17_45_00.184,3.851,28,0,0.761,0,0,0,0.018, ,0,0,0,0,0, ,343.8,-6.7,935.4,-0.4,0,-1.9,25,343.658,-5.13823,938.938,-0.157009,-0.108409,-1.75891,
2026_07_06_17_45_00.204,3.851,28.1,0,0.759,0,0,0,0.016, ,0,0,0,0,0, ,342.5,-3.5,943.4,0,0,-2,25,343.627,-5.1359,938.966,-0.159629,-0.101803,-1.77055,
2026_07_06_17_45_00.224,3.851,28.2,0,0.759,0,0,0,0.016, ,0,0,0,0,0, ,341.1,-5.1,940.3,-0.3,-0.5,-1.7,25,343.516,-5.08496,939.142,-0.159042,-0.110834,-1.77539,
2026_07_06_17_45_00.244,3.851,28.2,0,0.759,0,0,0,0.015, ,0,0,0,0,0, ,343.7,-3.5,937.7,-0.8,-0.4,-1.8,25,343.448,-5.03713,939.133,-0.182866,-0.131502,-1.77385,
2026_07_06_17_45_00.264,3.851,28.3,0,0.76,0,0,0,0.015, ,0,0,0,0,0, ,342,-5.2,941.6,-0.8,-0.3,-1.9,25,343.412,-4.99525,939.165,-0.220473,-0.144816,-1.77849,
2026_07_06_17_45_00.284,3.851,28.4,0,0.76,0,0,0,0.014, ,0,0,0,0,0, ,341.5,-4.3,939.8,-0.9,-0.6,-1.7,25,343.31,-4.98031,939.259,-0.258835,-0.163414,-1.7798,
2026_07_06_17_45_00.303,3.851,28.4,0,0.759,0,0,0,0.014, ,0,0,0,0,0, ,343.5,-3.4,938.3,-1,-0.6,-1.9,25,343.261,-4.91143,939.246,-0.300953,-0.190018,-1.78103,
2026_07_06_17_45_00.324,3.851,28.4,0,0.759,0,0,0,0.014, ,0,0,0,0,0, ,347.9,-5.1,937.7,-0.9,-0.5,-1.6,25,343.41,-4.87112,939.17,-0.340504,-0.211954,-1.77914,
2026_07_06_17_45_00.343,3.851,28.5,0,0.758,0,0,0,0.014, ,0,0,0,0,0, ,339.5,-4.6,940,-0.3,-0.4,-1.4,25,343.427,-4.86984,939.15,-0.356317,-0.22646,-1.76213,
2026_07_06_17_45_00.363,3.851,28.6,0,0.759,0,0,0,0.013, ,0,0,0,0,0, ,342.4,-6.5,940.1,-0.2,-0.7,-1.8,25,343.276,-4.91128,939.205,-0.349838,-0.246176,-1.75225,
2026_07_06_17_45_00.383,3.851,28.5,0,0.759,0,0,0,0.013, ,0,0,0,0,0, ,341.4,-5,938.1,-0.5,-0.5,-2.1,25,343.193,-4.96239,939.199,-0.349848,-0.267737,-1.7643,
2026_07_06_17_45_00.403,3.851,28.7,0,0.758,0,0,0,0.014, ,0,0,0,0,0, ,348,-3.7,937.8,-0.9,-0.3,-2,25,343.284,-4.92508,939.123,-0.371185,-0.275797,-1.78171,
2026_07_06_17_45_00.422,3.851,28.6,0,0.759,0,0,0,0.012, ,0,0,0,0,0, ,343.1,-3.7,939.9,-0.5,0,-1.8,25,343.422,-4.85042,939.106,-0.391223,-0.268131,-1.78892,
2026_07_06_17_45_00.442,3.851,28.6,0,0.759,0,0,0,0.013, ,0,0,0,0,0, ,338.5,-5.1,944.3,-1.2,-0.5,-1.6,25,343.263,-4.82298,939.289,-0.419179,-0.267026,-1.7835,
2026_07_06_17_45_00.462,3.851,28.6,0,0.759,0,0,0,0.013, ,0,0,0,0,0, ,342.7,-7.8,937.1,-0.4,-0.6,-1.8,25,343.1,-4.92212,939.375,-0.442386,-0.28427,-1.77841,
2026_07_06_17_45_00.482,3.851,28.7,0,0.758,0,0,0,0.014, ,0,0,0,0,0, ,343.5,-5.3,940,-0.6,-0.5,-2.1,25,343.1,-5.02132,939.324,-0.445896,-0.300463,-1.78887,
2026_07_06_17_45_00.501,3.851,28.7,0,0.757,0,0,0,0.013, ,0,0,0,0,0, ,346.6,-4,936.6,-0.2,-0.3,-2,25,343.219,-4.99869,939.262,-0.4431,-0.306529,-1.80478,
2026_07_06_17_45_00.521,3.851,28.8,0,0.759,0,0,0,0.013, ,0,0,0,0,0, ,343.6,-2.5,939.4,-0.5,-0.1,-1.8,25,343.334,-4.89213,939.185,-0.437426,-0.300037,-1.81058,
2026_07_06_17_45_00.541,3.851,28.8,0,0.758,0,0,0,0.012, ,0,0,0,0,0, ,340.6,-2.8,941.2,-1.4,-0.2,-1.8,25,343.259,-4.7555,939.253,-0.468661,-0.290894,-1.80994,
