UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h,
2026_07_07_10_51_56.585,0,24.1,0,0.754,0,0,0,0, ,0,0,0,0,0, ,-42.1,145.5,996,-0.2,-0.3,-1.5,25,-42.1,145.5,996,-0.2,-0.3,-1.5,
2026_07_07_10_51_56.605,0,24.1,0,0.755,0,0,0,0, ,0,0,0,0,0, ,-42.1,145.5,995.8,-0.3,-0.3,-1.4,25,-42.1,145.5,995.994,-0.203047,-0.3,-1.49695,
2026_07_07_10_51_56.625,0,24,0,0.755,0,0,0,0, ,0,0,0,0,0, ,-41.6,145,995.3,-0.2,-0.3,-1.4,25,-42.0848,145.485,995.967,-0.205908,-0.3,-1.49105,
2026_07_07_10_51_56.645,0,24.1,0,0.754,0,0,0,0, ,0,0,0,0,0, ,-42.6,145.9,995.1,-0.2,-0.3,-1.5,25,-42.0857,145.483,995.92,-0.205548,-0.3,-1.48854,
2026_07_07_10_51_56.664,0,24,0,0.754,0,0,0,0, ,0,0,0,0,0, ,-42.1,144.8,996.8,-0.2,-0.4,-1.4,25,-42.1018,145.475,995.922,-0.20521,-0.303047,-1.4862,
2026_07_07_10_51_56.684,0,23.9,0,0.755,0,0,0,0, ,0,0,0,0,0, ,-41.5,145.6,994.2,-0.3,-0.3,-1.4,25,-42.0834,145.458,995.896,-0.207939,-0.305908,-1.48094,
2026_07_07_10_51_56.704,0,24,0,0.753,0,0,0,0, ,0,0,0,0,0, ,-41.6,147,995.8,-0.2,-0.3,-1.4,25,-42.0509,145.509,995.842,-0.210502,-0.305548,-1.47601,
2026_07_07_10_51_56.724,0,24.3,0,0.756,0,0,0,0, ,0,0,0,0,0, ,-42.4,145.2,995.1,-0.2,-0.3,-1.4,25,-42.0478,145.545,995.818,-0.209862,-0.30521,-1.47138,
2026_07_07_10_51_56.744,0,24,0,0.754,0,0,0,0, ,0,0,0,0,0, ,-41.2,145,996,-0.2,-0.3,-1.4,25,-42.0327,145.518,995.801,-0.209261,-0.304893,-1.46703,
2026_07_07_10_51_56.763,0,24,0,0.755,0,0,0,0, ,0,0,0,0,0, ,-41.5,146.1,995.4,-0.3,-0.3,-1.5,25,-41.9911,145.52,995.795,-0.211744,-0.304594,-1.46599,
