UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_07_06_13_56_10.251,0.000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_13_56_10.268,0.020000,0.99156731,0.12845574,0.01698606,-0.00220051,0.99941325,0.00872783,0.03312030,-0.00000000,0.96698856,-0.25481978,-0.03425097,0.25467029,0.96642119,14.763995,-1.898141,0.500385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_13_56_10.288,0.040000,0.99158794,0.12829433,0.01696052,-0.00253439,0.99941182,0.00937802,0.03298540,-0.00067426,0.96706831,-0.25451621,-0.03428599,0.25434425,0.96650583,14.744682,-1.890406,0.537661,0.001143,0.003758,9.837834,-0.000157,0.013268,0.035647
2026_07_06_13_56_10.307,0.060000,0.99160820,0.12813352,0.01693535,-0.00286824,0.99940991,0.01002832,0.03285143,-0.00134838,0.96714717,-0.25421366,-0.03432151,0.25401935,0.96658999,14.725441,-1.882726,0.574943,0.001721,0.007080,9.839039,0.000371,0.016782,0.035991
2026_07_06_13_56_10.328,0.080000,0.99162835,0.12797330,0.01691099,-0.00320148,0.99940753,0.01067767,0.03271943,-0.00202105,0.96722519,-0.25391218,-0.03435824,0.25369564,0.96667373,14.706270,-1.875158,0.612170,0.002260,0.010270,9.839800,0.000871,0.020055,0.035938
2026_07_06_13_56_10.347,0.100000,0.99164826,0.12781316,0.01688688,-0.00353420,0.99940467,0.01132610,0.03258825,-0.00269264,0.96730262,-0.25361076,-0.03439512,0.25337204,0.96675724,14.687108,-1.867637,0.649345,0.002664,0.013613,9.840186,0.001244,0.023380,0.035484
2026_07_06_13_56_10.367,0.120000,0.99166805,0.12765263,0.01686252,-0.00386650,0.99940139,0.01197366,0.03245691,-0.00336348,0.96737969,-0.25330845,-0.03443119,0.25304767,0.96684092,14.667902,-1.860107,0.686469,0.002772,0.017154,9.840761,0.001309,0.026942,0.035154
2026_07_06_13_56_10.386,0.140000,0.99168777,0.12749180,0.01683799,-0.00419841,0.99939770,0.01262043,0.03232554,-0.00403361,0.96745646,-0.25300550,-0.03446659,0.25272274,0.96692467,14.648664,-1.852576,0.723548,0.002582,0.020771,9.840872,0.001088,0.030457,0.034348
2026_07_06_13_56_10.406,0.160000,0.99170744,0.12733121,0.01681340,-0.00453049,0.99939358,0.01326758,0.03219421,-0.00470409,0.96753246,-0.25270298,-0.03450170,0.25239828,0.96700811,14.629457,-1.845047,0.760649,0.002253,0.024102,9.841156,0.000718,0.033738,0.033780
2026_07_06_13_56_10.426,0.180000,0.99172676,0.12717137,0.01678866,-0.00486273,0.99938899,0.01391507,0.03206272,-0.00537492,0.96760762,-0.25240177,-0.03453632,0.25207520,0.96709114,14.610332,-1.837509,0.797769,0.002419,0.027349,9.841544,0.000836,0.036969,0.033352
2026_07_06_13_56_10.446,0.200000,0.99174595,0.12701231,0.01676430,-0.00519505,0.99938393,0.01456288,0.03193218,-0.00604579,0.96768177,-0.25210208,-0.03457152,0.25175369,0.96717364,14.591301,-1.830025,0.834908,0.002602,0.030757,9.841706,0.000972,0.040300,0.032666
2026_07_06_13_56_10.466,0.220000,0.99176484,0.12685344,0.01674033,-0.00552796,0.99937838,0.01521201,0.03180246,-0.00671773,0.96775532,-0.25180262,-0.03460743,0.25143248,0.96725595,14.572289,-1.822589,0.872123,0.002972,0.033937,9.842319,0.001278,0.043528,0.032482
2026_07_06_13_56_10.486,0.240000,0.99178356,0.12669478,0.01671605,-0.00586095,0.99937242,0.01586126,0.03167230,-0.00738991,0.96782815,-0.25150356,-0.03464251,0.25111166,0.96733803,14.553304,-1.815126,0.909344,0.003815,0.037165,9.842798,0.002056,0.046777,0.032173
2026_07_06_13_56_10.507,0.260000,0.99180216,0.12653695,0.01669142,-0.00619350,0.99936604,0.01650962,0.03154175,-0.00806129,0.96790010,-0.25120601,-0.03467658,0.25079247,0.96741962,14.534415,-1.807642,0.946515,0.004498,0.040541,9.842984,0.002678,0.050094,0.031540
2026_07_06_13_56_10.526,0.280000,0.99182051,0.12637997,0.01666652,-0.00652565,0.99935931,0.01715717,0.03141098,-0.00873191,0.96797103,-0.25091001,-0.03470982,0.25047496,0.96750069,14.515626,-1.800145,0.983639,0.004795,0.044105,9.842945,0.002916,0.053531,0.030633
2026_07_06_13_56_10.546,0.300000,0.99183851,0.12622382,0.01664191,-0.00685734,0.99935204,0.01780396,0.03128106,-0.00940153,0.96804106,-0.25061551,-0.03474330,0.25015905,0.96758121,14.496935,-1.792697,1.020720,0.005076,0.047813,9.842925,0.003132,0.057112,0.029709
2026_07_06_13_56_10.565,0.320000,0.99185628,0.12606847,0.01661753,-0.00718860,0.99934435,0.01845002,0.03115189,-0.01007023,0.96811014,-0.25032255,-0.03477691,0.24984471,0.96766120,14.478338,-1.785292,1.057759,0.005560,0.051286,9.843250,0.003535,0.060559,0.029186
2026_07_06_13_56_10.585,0.340000,0.99187392,0.12591392,0.01659277,-0.00751901,0.99933630,0.01909434,0.03102238,-0.01073729,0.96817827,-0.25003099,-0.03480937,0.24953194,0.96774071,14.459834,-1.777867,1.094699,0.005979,0.054666,9.842953,0.003893,0.063759,0.028085
2026_07_06_13_56_10.604,0.360000,0.99189126,0.12576009,0.01656776,-0.00784913,0.99932778,0.01973810,0.03089263,-0.01140385,0.96824557,-0.24974076,-0.03484106,0.24922059,0.96781981,14.441417,-1.770429,1.131607,0.006156,0.057904,9.842773,0.004002,0.066847,0.027126
2026_07_06_13_56_10.624,0.380000,0.99190849,0.12560685,0.01654265,-0.00817954,0.99931890,0.02038244,0.03076277,-0.01207096,0.96831203,-0.24945162,-0.03487239,0.24891038,0.96789849,14.423068,-1.762985,1.168548,0.006067,0.060443,9.843361,0.003821,0.069445,0.027080
2026_07_06_13_56_10.644,0.400000,0.99192548,0.12545368,0.01651794,-0.00851012,0.99930948,0.02102727,0.03063388,-0.01273833,0.96837789,-0.24916254,-0.03490438,0.24860026,0.96797705,14.404726,-1.755596,1.205518,0.006072,0.063249,9.843724,0.003736,0.072247,0.026751
2026_07_06_13_56_10.664,0.420000,0.99194229,0.12530074,0.01649363,-0.00884086,0.99929959,0.02167258,0.03050592,-0.01340593,0.96844316,-0.24887383,-0.03493699,0.24829057,0.96805537,14.386411,-1.748260,1.242514,0.006014,0.066576,9.843671,0.003591,0.075448,0.025889
2026_07_06_13_56_10.684,0.440000,0.99195898,0.12514853,0.01646910,-0.00917184,0.99928927,0.02231834,0.03037766,-0.01407401,0.96850747,-0.24858654,-0.03496902,0.24798232,0.96813321,14.368182,-1.740907,1.279538,0.006308,0.069617,9.843633,0.003798,0.078385,0.025128
2026_07_06_13_56_10.704,0.460000,0.99197531,0.12499701,0.01644431,-0.00950302,0.99927855,0.02296450,0.03024901,-0.01474254,0.96857089,-0.24830043,-0.03500040,0.24767536,0.96821064,14.350031,-1.733532,1.316584,0.006831,0.072658,9.844022,0.004214,0.081435,0.024789
2026_07_06_13_56_10.724,0.480000,0.99199152,0.12484621,0.01641980,-0.00983380,0.99926740,0.02360999,0.03012117,-0.01541019,0.96863341,-0.24801569,-0.03503202,0.24736981,0.96828765,14.331965,-1.726204,1.353592,0.007105,0.075798,9.844948,0.004357,0.084707,0.024937
2026_07_06_13_56_10.744,0.500000,0.99200743,0.12469606,0.01639548,-0.01016420,0.99925578,0.02425483,0.02999401,-0.01607702,0.96869516,-0.24773213,-0.03506375,0.24706554,0.96836418,14.313977,-1.718914,1.390564,0.007628,0.078832,9.845782,0.004750,0.087860,0.025033
2026_07_06_13_56_10.764,0.520000,0.99202323,0.12454658,0.01637083,-0.01049483,0.99924374,0.02490010,0.02986630,-0.01674438,0.96875602,-0.24744982,-0.03509468,0.24676257,0.96844029,14.296066,-1.711593,1.427560,0.008483,0.081771,9.846130,0.005488,0.090811,0.024693
2026_07_06_13_56_10.784,0.540000,0.99203873,0.12439774,0.01634598,-0.01082569,0.99923122,0.02554582,0.02973830,-0.01741221,0.96881604,-0.24716868,-0.03512507,0.24646084,0.96851599,14.278230,-1.704256,1.464583,0.008666,0.084747,9.845992,0.005568,0.093661,0.023856
2026_07_06_13_56_10.803,0.560000,0.99205410,0.12424957,0.01632094,-0.01115677,0.99921829,0.02619198,0.02961006,-0.01808050,0.96887517,-0.24688877,-0.03515496,0.24616040,0.96859133,14.260471,-1.696905,1.501630,0.008795,0.087701,9.845675,0.005596,0.096445,0.022849
2026_07_06_13_56_10.822,0.580000,0.99206913,0.12410204,0.01629572,-0.01148804,0.99920493,0.02683853,0.02948157,-0.01874920,0.96893340,-0.24661002,-0.03518433,0.24586120,0.96866626,14.242786,-1.689539,1.538701,0.009008,0.090746,9.845583,0.005695,0.099376,0.022041
2026_07_06_13_56_10.842,0.600000,0.99208409,0.12395517,0.01627090,-0.01181996,0.99919111,0.02748652,0.02935391,-0.01941907,0.96899080,-0.24633254,-0.03521449,0.24556325,0.96874076,14.225178,-1.682221,1.575855,0.009300,0.093740,9.845390,0.005873,0.102235,0.021152
2026_07_06_13_56_10.863,0.620000,0.99209869,0.12380894,0.01624647,-0.01215301,0.99917674,0.02813688,0.02922691,-0.02009105,0.96904731,-0.24605626,-0.03524551,0.24526650,0.96881479,14.207642,-1.674940,1.613145,0.009888,0.096934,9.845314,0.006336,0.105325,0.020339
2026_07_06_13_56_10.883,0.640000,0.99211305,0.12366334,0.01622240,-0.01248659,0.99916184,0.02878844,0.02910065,-0.02076398,0.96910292,-0.24578115,-0.03527718,0.24497092,0.96888840,14.190177,-1.667703,1.650505,0.010161,0.099977,9.845648,0.006466,0.108363,0.019951
2026_07_06_13_56_10.909,0.660000,0.99212730,0.12351832,0.01619857,-0.01282014,0.99914652,0.02944007,0.02897505,-0.02143678,0.96915776,-0.24550714,-0.03530914,0.24467646,0.96896166,14.172779,-1.660503,1.687868,0.010571,0.102705,9.846157,0.006730,0.111142,0.019815
2026_07_06_13_56_10.922,0.680000,0.99214143,0.12337328,0.01617439,-0.01315372,0.99913073,0.03009168,0.02884894,-0.02210973,0.96921206,-0.24523300,-0.03534021,0.24438199,0.96903485,14.155382,-1.653274,1.725232,0.011249,0.105340,9.846783,0.007257,0.113868,0.019825
2026_07_06_13_56_10.942,0.700000,0.99215531,0.12322827,0.01614995,-0.01348733,0.99911451,0.03074332,0.02872248,-0.02278280,0.96926576,-0.24495880,-0.03537056,0.24408753,0.96910793,14.137987,-1.646024,1.762597,0.011538,0.107976,9.847003,0.007405,0.116484,0.019432
2026_07_06_13_56_10.962,0.720000,0.99216908,0.12308399,0.01612529,-0.01382098,0.99909788,0.03139503,0.02859575,-0.02345597,0.96931863,-0.24468599,-0.03540031,0.24379452,0.96918058,14.120679,-1.638760,1.799967,0.011608,0.111086,9.846469,0.007347,0.119372,0.018188
2026_07_06_13_56_10.982,0.740000,0.99218255,0.12294038,0.01610032,-0.01415465,0.99908084,0.03204676,0.02846856,-0.02412924,0.96937060,-0.24441437,-0.03542927,0.24350281,0.96925288,14.103447,-1.631469,1.837339,0.012270,0.114146,9.846128,0.007870,0.122275,0.017159
2026_07_06_13_56_11.002,0.760000,0.99219579,0.12279738,0.01607502,-0.01448834,0.99906337,0.03269849,0.02834087,-0.02480260,0.96942180,-0.24414389,-0.03545739,0.24321230,0.96932477,14.086287,-1.624149,1.874711,0.013091,0.116927,9.845948,0.008550,0.124955,0.016363
