UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h,
2026_06_09_15_16_06.556,3.852,24.7,0,0.754,0,0,0,0.042, ,0,0,0,0,0, ,-99.9,-15.5,1007.9,0.6,-2.1,0.1,25,-3.60526,-0.559375,36.3738,0.0216532,-0.0757863,0.00360887,
2026_06_09_15_16_06.576,3.852,24.7,0,0.753,0,0,0,0.043, ,0,0,0,0,0, ,-101.5,-19.6,1005.2,-0.5,-1.8,-1.9,25,-3.50957,-0.638979,34.9463,-0.0061309,-0.0655936,-0.0455694,
2026_06_09_15_16_06.596,3.852,24.7,0,0.754,0,0,0,0.043, ,0,0,0,0,0, ,-86.7,-23.5,1003.1,0,-1.6,-2.8,25,-3.0776,-0.907704,33.299,-0.0472351,-0.0433167,-0.163224,
2026_06_09_15_16_06.615,3.852,24.7,0,0.753,0,0,0,0.044, ,0,0,0,0,0, ,-67.5,-32.1,997.6,0.7,-1.4,-2.7,25,-1.8179,-1.4653,31.3819,-0.0566648,-0.0121102,-0.293921,
2026_06_09_15_16_06.635,3.852,24.6,0,0.754,0,0,0,0.045, ,0,0,0,0,0, ,-68.2,-30.7,996.5,1.5,-0.9,-1.4,25,-0.157378,-2.16488,29.2423,-0.0285703,0.0347906,-0.38243,
2026_06_09_15_16_06.655,3.852,24.7,0,0.754,0,0,0,0.046, ,0,0,0,0,0, ,-86.6,-21.7,992,0.3,-2.3,-0.5,25,0.954121,-2.56445,26.9263,-0.0115215,0.0571504,-0.410765,
2026_06_09_15_16_06.674,3.852,24.7,0,0.756,0,0,0,0.046, ,0,0,0,0,0, ,-93.9,-16.9,1017.2,-1,-2.7,-1.1,25,1.3762,-2.5934,25.0987,-0.0565561,0.033993,-0.42833,
2026_06_09_15_16_06.697,3.852,24.7,0,0.754,0,0,0,0.046, ,0,0,0,0,0, ,-84.4,-19.7,1010.4,-0.6,-2,-2.5,25,1.82474,-2.5591,23.6883,-0.121173,0.0191602,-0.491966,
2026_06_09_15_16_06.714,3.852,24.7,0,0.754,0,0,0,0.047, ,0,0,0,0,0, ,-78.7,-23.6,998.6,-0.8,-1.7,-2.3,25,2.61503,-2.67816,21.7742,-0.177119,0.0294821,-0.579483,
2026_06_09_15_16_06.735,3.852,24.8,0,0.755,0,0,0,0.047, ,0,0,0,0,0, ,-78.1,-25.5,1000,-0.5,-1.9,-1.6,25,3.50815,-2.92041,19.5916,-0.226996,0.0416047,-0.637782,
