UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h,
2026_06_09_10_17_37.105,3.882,23.7,0,0.751,0.636,0.846,0.02,0.05, ,0,0,0,0,0, ,-35.7,56.5,1001.7,-0.7,-0.4,-1.7,25,-1.28837,2.03901,36.1501,-0.0252621,-0.0144355,-0.0613508,
2026_06_09_10_17_37.126,3.868,23.7,0,0.752,3.934,5.231,1.07,0.052, ,0,0,0,0,0, ,-35,56.5,999.3,-0.5,-0.5,-1.7,25,-1.22299,1.9627,34.7383,-0.0194124,-0.0163474,-0.0590548,
2026_06_09_10_17_37.145,3.876,24,0,0.754,3.923,5.202,1.06,0.052, ,0,0,0,0,0, ,-35.5,57.7,1002.5,-0.5,-0.5,-1.7,25,-1.14988,1.90989,33.2442,-0.00884953,-0.0205372,-0.0565804,
2026_06_09_10_17_37.165,3.868,23.8,0,0.752,3.922,5.215,1.02,0.05, ,0,0,0,0,0, ,-33.8,57.2,1001,-0.6,-0.4,-1.8,25,-1.04527,1.86742,31.7013,-0.00121328,-0.0219681,-0.0564006,
2026_06_09_10_17_37.185,3.866,23.8,0,0.754,3.923,5.202,1.06,0.052, ,0,0,0,0,0, ,-34.6,56.7,1002.3,-0.6,-0.3,-1.7,25,-0.918562,1.79331,30.0729,0.00360228,-0.0183162,-0.0559517,
2026_06_09_10_17_37.205,3.868,23.9,0,0.754,3.915,5.192,1.07,0.053, ,0,0,0,0,0, ,-34.6,55.9,999.7,-0.6,-0.5,-1.6,25,-0.813163,1.68212,28.3442,0.00816391,-0.0172053,-0.0503448,
2026_06_09_10_17_37.225,3.876,24,0,0.754,3.916,5.193,1.07,0.053, ,0,0,0,0,0, ,-35.8,59,1001,-0.5,-0.5,-1.6,25,-0.738351,1.62449,26.5288,0.0149138,-0.0209685,-0.0423125,
2026_06_09_10_17_37.245,3.866,23.9,0,0.755,3.928,5.202,1.06,0.052, ,0,0,0,0,0, ,-35.6,60.1,1001.4,-1,-0.5,-1.2,25,-0.688091,1.66467,24.7133,0.0114504,-0.0244437,-0.024657,
2026_06_09_10_17_37.264,3.868,23.9,0,0.754,3.911,5.187,1.09,0.054, ,0,0,0,0,0, ,-34.6,51.8,1000.4,-0.7,-0.4,-1.5,25,-0.607478,1.51812,22.8504,0.0031962,-0.0251759,-0.00529374,
2026_06_09_10_17_37.284,3.865,24,0,0.754,3.915,5.192,1.09,0.054, ,0,0,0,0,0, ,-35.5,57.6,999.5,0,-0.4,-2.1,25,-0.525374,1.30997,20.9197,0.0198526,-0.023296,-0.00892345,
2026_06_09_10_17_37.304,3.868,24,0,0.753,3.91,5.192,1.09,0.054, ,0,0,0,0,0, ,-28.4,54.5,1002.9,-1.5,-0.5,-2.3,25,-0.292672,1.17178,19.0418,0.0159771,-0.0238455,-0.0319485,
2026_06_09_10_17_37.324,3.866,23.9,0,0.754,3.917,5.194,1.11,0.055, ,0,0,0,0,0, ,-35.7,56.7,1001,-0.9,-0.5,-1.8,25,-0.0748456,1.01253,17.199,-0.00985662,-0.0267028,-0.0463303,
2026_06_09_10_17_37.344,3.868,23.9,0,0.754,3.912,5.188,1.13,0.056, ,0,0,0,0,0, ,-35.7,58.1,1001.4,-0.6,-0.4,-1.8,25,-0.0463406,0.944375,15.325,-0.0123053,-0.0268362,-0.0475177,
2026_06_09_10_17_37.364,3.866,24,0,0.755,3.915,5.185,1.15,0.057, ,0,0,0,0,0, ,-36.1,57.2,1001.8,-0.6,-0.5,-1.7,25,-0.0288138,0.887168,13.487,-0.0072168,-0.0268308,-0.0459605,
2026_06_09_10_17_37.384,3.874,23.9,0,0.754,3.909,5.184,1.15,0.057, ,0,0,0,0,0, ,-35.1,56.7,999.8,-0.6,-0.5,-1.7,25,0.00270844,0.794065,11.6334,-0.00234227,-0.0291456,-0.041801,
2026_06_09_10_17_37.403,3.874,24,0,0.753,3.915,5.199,1.18,0.058, ,0,0,0,0,0, ,-35.8,58.1,1001.3,-0.6,-0.5,-1.7,25,0.0400279,0.723683,9.80115,0.00230474,-0.0312032,-0.0376395,
2026_06_09_10_17_37.423,3.866,24.3,0,0.754,3.921,5.2,1.18,0.058, ,0,0,0,0,0, ,-35.6,57.2,1002.3,-0.6,-0.5,-1.7,25,0.0630589,0.665448,8.07176,0.00671249,-0.0330062,-0.0334966,
2026_06_09_10_17_37.443,3.876,24.3,0,0.753,3.909,5.191,1.13,0.056, ,0,0,0,0,0, ,-35.5,55.9,1001.9,-0.7,-0.4,-1.8,25,0.0920062,0.552841,6.40212,0.00841883,-0.0321058,-0.031844,
2026_06_09_10_17_37.462,3.868,24.3,0,0.755,3.926,5.2,1.16,0.057, ,0,0,0,0,0, ,-35,55.7,1001,-0.7,-0.5,-1.8,25,0.133793,0.406251,4.75093,0.00754783,-0.0310915,-0.0325676,
2026_06_09_10_17_37.482,3.865,24.4,0,0.754,3.911,5.187,1.15,0.057, ,0,0,0,0,0, ,-35.4,56.8,1000.3,-0.6,-0.5,-1.7,25,0.175324,0.286916,3.11808,0.00913451,-0.0324258,-0.0306431,
2026_06_09_10_17_37.502,3.868,24.3,0,0.754,3.91,5.185,1.15,0.057, ,0,0,0,0,0, ,-36.6,57.6,1000.6,-0.6,-0.5,-1.8,25,0.174719,0.218612,1.54013,0.0130505,-0.0335348,-0.0286619,
2026_06_09_10_17_37.523,3.865,24.3,0,0.754,3.912,5.188,1.17,0.058, ,0,0,0,0,0, ,-35,56.2,1001.4,-0.6,-0.4,-1.8,25,0.183091,0.137867,0.0589511,0.0167102,-0.031972,-0.0290889,
2026_06_09_10_17_37.542,3.867,24.5,0,0.755,3.911,5.18,1.19,0.059, ,0,0,0,0,0, ,-34.3,56.8,1000.1,-0.5,-0.5,-1.8,25,0.24655,0.0407849,-1.36214,0.0225601,-0.0303284,-0.0293515,
2026_06_09_10_17_37.562,3.868,24.3,0,0.756,3.914,5.177,1.17,0.058, ,0,0,0,0,0, ,-35,57,999.2,-0.6,-0.5,-1.8,25,0.305682,-0.0321194,-2.76076,0.028012,-0.031068,-0.0294566,
2026_06_09_10_17_37.581,3.866,24.4,0,0.755,3.908,5.176,1.21,0.06, ,0,0,0,0,0, ,-36.2,57.4,987,-0.6,-0.6,-1.8,25,0.313816,-0.086577,-4.39843,0.0306063,-0.0340704,-0.0294113,
2026_06_09_10_17_37.601,3.874,24.4,0,0.756,3.911,5.173,1.21,0.06, ,0,0,0,0,0, ,-35.5,55.4,1035.8,-0.8,-0.4,-1.7,25,0.307744,-0.177172,-5.0366,0.0280182,-0.0343054,-0.0267712,
2026_06_09_10_17_37.621,3.866,24.6,0,0.754,3.912,5.188,1.21,0.06, ,0,0,0,0,0, ,-35.2,57.9,992.3,-0.6,-0.5,-1.9,25,0.324975,-0.250189,-5.4887,0.0254189,-0.0319078,-0.0265808,
2026_06_09_10_17_37.641,3.874,24.5,0,0.755,3.912,5.181,1.19,0.059, ,0,0,0,0,0, ,-35.2,56,1008.6,-0.7,-0.4,-1.7,25,0.347115,-0.30368,-6.55856,0.0252741,-0.0294704,-0.0262687,
2026_06_09_10_17_37.662,3.865,24.7,0,0.755,3.916,5.186,1.23,0.061, ,0,0,0,0,0, ,-36.1,60.3,993.4,-0.8,-0.5,-1.8,25,0.34439,-0.294199,-7.51665,0.0201074,-0.0270074,-0.0233903,
2026_06_09_10_17_37.681,3.874,24.6,0,0.756,3.911,5.173,1.21,0.06, ,0,0,0,0,0, ,-36.1,57.3,1008.4,-0.7,-0.5,-1.7,25,0.318032,-0.251855,-8.39561,0.015095,-0.0269842,-0.0205378,
2026_06_09_10_17_37.700,3.866,24.5,0,0.755,3.914,5.184,1.23,0.061, ,0,0,0,0,0, ,-35.2,57,999.3,-0.7,-0.5,-1.8,25,0.313468,-0.291267,-9.04542,0.0127063,-0.0268291,-0.017724,
2026_06_09_10_17_37.720,3.867,24.6,0,0.755,3.907,5.174,1.25,0.062, ,0,0,0,0,0, ,-36.4,57.3,1000.4,-0.6,-0.4,-1.8,25,0.300227,-0.327312,-9.81495,0.0128242,-0.0240973,-0.017413,
2026_06_09_10_17_37.740,3.874,24.6,0,0.755,3.908,5.176,1.25,0.062, ,0,0,0,0,0, ,-35,58.4,1005.9,-0.8,-0.4,-1.8,25,0.29106,-0.325645,-10.3365,0.0104209,-0.0189286,-0.0170314,
2026_06_09_10_17_37.761,3.867,24.7,0,0.754,3.912,5.188,1.27,0.063, ,0,0,0,0,0, ,-34.9,57.4,996.9,-0.7,-0.4,-1.8,25,0.31769,-0.320003,-10.8674,0.00563206,-0.01392,-0.0165846,
2026_06_09_10_17_37.781,3.865,24.7,0,0.755,3.911,5.18,1.25,0.062, ,0,0,0,0,0, ,-34.3,57.1,1002.8,-0.7,-0.5,-1.7,25,0.358614,-0.344939,-11.3947,0.00350245,-0.0115407,-0.0136258,
2026_06_09_10_17_37.800,3.867,24.8,0,0.755,3.906,5.173,1.27,0.063, ,0,0,0,0,0, ,-36.9,57.4,999.2,-0.7,-0.4,-1.9,25,0.34672,-0.366951,-11.7836,0.00146001,-0.00922112,-0.0131972,
2026_06_09_10_17_37.820,3.864,24.9,0,0.756,3.91,5.171,1.27,0.063, ,0,0,0,0,0, ,-35.4,56.7,1003.9,-0.9,-0.5,-1.8,25,0.306727,-0.395885,-12.0684,-0.00539377,-0.00696989,-0.0151766,
2026_06_09_10_17_37.840,3.868,24.8,0,0.756,3.906,5.166,1.25,0.062, ,0,0,0,0,0, ,-35.8,57.6,1000.8,-0.7,-0.5,-1.8,25,0.294158,-0.416544,-12.2405,-0.0118848,-0.00724688,-0.0145321,
2026_06_09_10_17_37.860,3.865,24.8,0,0.756,3.908,5.169,1.29,0.064, ,0,0,0,0,0, ,-34.1,53.2,1004.1,-0.3,-0.4,-1.6,25,0.312633,-0.519962,-12.3389,-0.00328603,-0.00502241,-0.00894319,
2026_06_09_10_17_37.880,3.865,24.9,0,0.754,3.9,5.172,1.29,0.064, ,0,0,0,0,0, ,-34.9,57.8,1002.3,-0.6,-0.5,-1.7,25,0.350731,-0.610842,-12.3349,0.00735943,-0.00288228,-0.00113218,
2026_06_09_10_17_37.900,3.874,24.9,0,0.754,3.905,5.179,1.29,0.064, ,0,0,0,0,0, ,-35.1,57,1001.8,-0.6,-0.4,-1.7,25,0.360711,-0.601073,-12.3267,0.01009,-0.000832911,0.00384918,
2026_06_09_10_17_37.919,3.865,25,0,0.755,3.916,5.186,1.29,0.064, ,0,0,0,0,0, ,-36,56.3,999.7,-0.6,-0.4,-1.8,25,0.341449,-0.625602,-12.3219,0.012637,0.00357222,0.00611511,
2026_06_09_10_17_37.939,3.874,24.9,0,0.756,3.908,5.169,1.29,0.064, ,0,0,0,0,0, ,-35.8,56,1002,-0.6,-0.4,-1.7,25,0.304285,-0.670367,-12.2517,0.0149968,0.0077437,0.00823978,
2026_06_09_10_17_37.959,3.865,25,0,0.754,3.908,5.183,1.31,0.065, ,0,0,0,0,0, ,-36,58.2,1001.5,-0.7,-0.5,-1.8,25,0.267443,-0.663042,-12.0805,0.0147148,0.00922028,0.0102196,
