UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_06_26_17_04_29.478,0.000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_06_26_17_04_29.491,0.020000,0.01960813,0.94932407,-0.00647776,0.31361985,0.80320126,-0.02459799,0.59519970,-0.00000000,-0.99914718,-0.04129204,0.59570777,0.03316582,-0.80251634,177.646545,-36.529560,-1.754261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_06_26_17_04_29.522,0.040000,0.01980844,0.94920212,-0.00573243,0.31399074,0.80275393,-0.02332180,0.59585428,0.00155686,-0.99914968,-0.04120428,0.59630847,0.03400457,-0.80203497,177.585312,-36.576248,-1.664225,-0.007073,0.005778,9.736924,-0.043282,-0.007753,0.046138
2026_06_26_17_04_29.539,0.060000,0.02000835,0.94908309,-0.00499707,0.31435013,0.80231804,-0.02206453,0.59648883,0.00309398,-0.99914932,-0.04112083,0.59688878,0.03483751,-0.80156732,177.524475,-36.621536,-1.575409,-0.015744,0.012457,9.739918,-0.048456,-0.014192,0.038257
2026_06_26_17_04_29.555,0.080000,0.02019759,0.94896394,-0.00427435,0.31470817,0.80188102,-0.02082510,0.59712076,0.00460029,-0.99914753,-0.04102391,0.59746611,0.03564322,-0.80110168,177.465500,-36.666664,-1.487764,-0.025600,0.019909,9.744539,-0.053573,-0.021335,0.028327
2026_06_26_17_04_29.586,0.100000,0.02037318,0.94884133,-0.00356675,0.31507498,0.80143011,-0.01960672,0.59776700,0.00606960,-0.99914420,-0.04090942,0.59805763,0.03641425,-0.80062509,177.408920,-36.712841,-1.401546,-0.033113,0.028478,9.746907,-0.058115,-0.029737,0.021543
2026_06_26_17_04_29.602,0.120000,0.02053859,0.94871485,-0.00287490,0.31545222,0.80096328,-0.01841282,0.59843034,0.00750296,-0.99914002,-0.04078433,0.59866649,0.03715675,-0.80013633,177.354263,-36.760269,-1.317000,-0.039231,0.037843,9.748486,-0.061979,-0.039002,0.016202
2026_06_26_17_04_29.618,0.140000,0.02069661,0.94858468,-0.00219803,0.31583837,0.80048263,-0.01724360,0.59910792,0.00890354,-0.99913347,-0.04065342,0.59928983,0.03787653,-0.79963541,177.301132,-36.808746,-1.234137,-0.043882,0.046610,9.748997,-0.065276,-0.047744,0.012597
2026_06_26_17_04_29.634,0.160000,0.02084582,0.94845361,-0.00153847,0.31622598,0.79999751,-0.01610231,0.59978718,0.01026564,-0.99912632,-0.04051559,0.59991544,0.03856957,-0.79913330,177.249863,-36.857368,-1.153176,-0.045331,0.053139,9.745909,-0.068170,-0.054449,0.013887
2026_06_26_17_04_29.650,0.180000,0.02098056,0.94832641,-0.00089854,0.31660092,0.79952610,-0.01498915,0.60044432,0.01158071,-0.99911821,-0.04036180,0.60051978,0.03922389,-0.79864764,177.201355,-36.904442,-1.074108,-0.046426,0.059750,9.743240,-0.070515,-0.061228,0.015049
