UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h,
2026_07_06_19_25_11.285,3.873,35.2,0,0.762,0,0,0,0, ,0,0,0,0,0, ,75,340.4,936.2,-0.8,-0.4,-1.8,25,75,340.4,936.2,-0.8,-0.4,-1.8,
2026_07_06_19_25_11.305,3.873,35,0,0.762,0,0,0,0, ,0,0,0,0,0, ,73.9,342,936.7,-0.7,-0.5,-1.7,25,74.9665,340.449,936.215,-0.796953,-0.403047,-1.79695,
2026_07_06_19_25_11.325,3.873,35.1,0,0.762,0,0,0,0, ,0,0,0,0,0, ,74.9,339.2,935.9,-0.9,-0.5,-1.8,25,74.932,340.458,936.22,-0.797139,-0.408955,-1.79409,
2026_07_06_19_25_11.344,3.873,35.1,0,0.762,0,0,0,0, ,0,0,0,0,0, ,74.2,340.6,935.9,-0.9,-0.5,-1.8,25,74.9087,340.424,936.201,-0.803407,-0.414503,-1.79445,
2026_07_06_19_25_11.365,3.873,35.1,0,0.762,0,0,0,0, ,0,0,0,0,0, ,73.8,341.5,936,-0.6,-0.5,-1.8,25,74.8533,340.462,936.186,-0.800152,-0.419713,-1.79479,
2026_07_06_19_25_11.391,3.873,35.1,0,0.761,0,0,0,0, ,0,0,0,0,0, ,73.4,340.6,936.2,-0.8,-0.5,-1.8,25,74.7769,340.498,936.18,-0.794049,-0.424605,-1.79511,
2026_07_06_19_25_11.403,3.873,35.2,0,0.762,0,0,0,0, ,0,0,0,0,0, ,75.1,340.2,936.7,-0.8,-0.5,-1.8,25,74.7448,340.492,936.197,-0.794412,-0.4292,-1.79541,
2026_07_06_19_25_11.423,3.873,35.1,0,0.763,0,0,0,0, ,0,0,0,0,0, ,73.7,340.2,937.3,-0.9,-0.5,-1.8,25,74.7238,340.474,936.246,-0.797799,-0.433514,-1.79569,
2026_07_06_19_25_11.443,3.873,35.1,0,0.762,0,0,0,0, ,0,0,0,0,0, ,75,341.1,936.2,-0.7,-0.5,-1.8,25,74.701,340.485,936.276,-0.797933,-0.437566,-1.79595,
2026_07_06_19_25_11.463,3.873,35.1,0,0.763,0,0,0,0, ,0,0,0,0,0, ,74.5,341,936.5,-0.6,-0.5,-1.8,25,74.704,340.519,936.281,-0.788919,-0.44137,-1.7962,
2026_07_06_19_25_11.483,3.873,35.1,0,0.763,0,0,0,0, ,0,0,0,0,0, ,75.9,341.6,935.1,-0.5,-0.5,-1.8,25,74.7342,340.567,936.252,-0.77436,-0.444943,-1.79643,
2026_07_06_19_25_11.503,3.873,35,0,0.762,0,0,0,0, ,0,0,0,0,0, ,75,341.5,936.4,-0.7,-0.4,-1.8,25,74.7779,340.627,936.221,-0.763735,-0.445251,-1.79664,
2026_07_06_19_25_11.523,3.873,35.1,0,0.763,0,0,0,0, ,0,0,0,0,0, ,74.4,340.3,937.9,-1,-0.5,-1.9,25,74.7731,340.643,936.278,-0.768991,-0.445541,-1.7999,
2026_07_06_19_25_11.542,3.873,35.1,0,0.761,0,0,0,0, ,0,0,0,0,0, ,73.9,341.4,936.6,-0.9,-0.5,-1.8,25,74.7351,340.656,936.337,-0.780022,-0.448859,-1.80295,
2026_07_06_19_25_11.562,3.873,35.1,0,0.762,0,0,0,0, ,0,0,0,0,0, ,74.8,340.8,935.7,-0.9,-0.5,-1.8,25,74.7117,340.683,936.326,-0.787333,-0.451976,-1.80277,
2026_07_06_19_25_11.582,3.873,35,0,0.763,0,0,0,0, ,0,0,0,0,0, ,73.9,340.3,935.9,-0.7,-0.5,-1.8,25,74.6896,340.675,936.294,-0.788105,-0.454902,-1.8026,
2026_07_06_19_25_11.602,3.873,35,0,0.763,0,0,0,0, ,0,0,0,0,0, ,75.6,341.3,936.6,-0.6,-0.5,-1.8,25,74.6933,340.683,936.291,-0.779689,-0.45765,-1.80244,
2026_07_06_19_25_11.621,3.873,35,0,0.764,0,0,0,0, ,0,0,0,0,0, ,75.6,340.4,935.9,-0.7,-0.5,-1.8,25,74.7486,340.693,936.288,-0.771786,-0.460231,-1.80229,
2026_07_06_19_25_11.641,3.873,35.1,0,0.762,0,0,0,0, ,0,0,0,0,0, ,74.8,341.5,936.6,-0.7,-0.5,-1.9,25,74.7761,340.708,936.286,-0.767412,-0.462654,-1.8052,
2026_07_06_19_25_11.666,3.873,35,0,0.763,0,0,0,0, ,0,0,0,0,0, ,75.8,341.1,934.9,-0.7,-0.5,-1.8,25,74.808,340.745,936.253,-0.763304,-0.46493,-1.80793,
