UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_07_06_16_58_02.524,0.000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_16_58_02.543,0.020000,0.81323153,0.41609246,-0.36218789,0.18531457,0.66895688,-0.60281461,-0.43486923,0.00000000,0.58505118,-0.81099641,0.74330121,0.54252160,0.39137399,54.197388,25.778872,-42.025940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_16_58_02.563,0.040000,0.81307638,0.41740316,-0.36156544,0.18426003,0.67063737,-0.60147202,-0.43413922,-0.00220218,0.58364570,-0.81200540,0.74178207,0.54551721,0.39009005,54.436096,25.732428,-41.890945,0.014884,-0.022594,9.705311,-0.060207,-0.073793,-0.025052
2026_07_06_16_58_02.582,0.060000,0.81294167,0.41869545,-0.36090031,0.18322390,0.67235994,-0.60011536,-0.43335176,-0.00431395,0.58224624,-0.81300110,0.74021184,0.54849881,0.38889015,54.667072,25.682350,-41.753605,0.020710,-0.048874,9.720606,-0.044633,-0.084433,-0.000116
2026_07_06_16_58_02.602,0.080000,0.81284702,0.41996333,-0.36016667,0.18218246,0.67417908,-0.59868658,-0.43250090,-0.00634065,0.58088070,-0.81396395,0.73854071,0.55149978,0.38782156,54.888676,25.628265,-41.608883,0.019123,-0.075959,9.736915,-0.033217,-0.090363,0.029092
2026_07_06_16_58_02.622,0.100000,0.81278360,0.42120424,-0.35938674,0.18113832,0.67606020,-0.59720296,-0.43161482,-0.00829792,0.57955182,-0.81489319,0.73679978,0.55449837,0.38685632,55.101772,25.571966,-41.459072,0.016466,-0.099176,9.754514,-0.021561,-0.092535,0.056114
2026_07_06_16_58_02.642,0.120000,0.81272382,0.42241138,-0.35861021,0.18013172,0.67790258,-0.59575677,-0.43072277,-0.01016739,0.57824236,-0.81580174,0.73508149,0.55741346,0.38593471,55.306622,25.515316,-41.312813,0.013282,-0.117292,9.773087,-0.009589,-0.090740,0.079578
2026_07_06_16_58_02.662,0.140000,0.81265044,0.42356837,-0.35787770,0.17920001,0.67962182,-0.59442526,-0.42985207,-0.01191741,0.57695436,-0.81668937,0.73346585,0.56016266,0.38502681,55.501472,25.460047,-41.177311,0.007785,-0.137743,9.782369,-0.006000,-0.093976,0.102358
2026_07_06_16_58_02.682,0.160000,0.81256419,0.42466658,-0.35720053,0.17834117,0.68120444,-0.59320951,-0.42902565,-0.01355496,0.57570541,-0.81754488,0.73196781,0.56273061,0.38413215,55.685806,25.407612,-41.053169,0.001900,-0.165227,9.780149,-0.010998,-0.107421,0.126639
2026_07_06_16_58_02.706,0.180000,0.81246704,0.42571330,-0.35657594,0.17753629,0.68266892,-0.59208298,-0.42825329,-0.01511344,0.57449812,-0.81836641,0.73057151,0.56514573,0.38324356,55.861649,25.358629,-40.938316,0.000785,-0.194482,9.771621,-0.017258,-0.128234,0.147945
2026_07_06_16_58_02.721,0.200000,0.81235701,0.42672098,-0.35599589,0.17678325,0.68402922,-0.59104407,-0.42751724,-0.01659960,0.57331377,-0.81916773,0.72926575,0.56743133,0.38235223,56.030857,25.311966,-40.832073,0.003483,-0.220233,9.760986,-0.022413,-0.150460,0.164002
2026_07_06_16_58_02.741,0.220000,0.81224185,0.42768785,-0.35544100,0.17609134,0.68530709,-0.59009314,-0.42678386,-0.01797807,0.57214987,-0.81995213,0.72803241,0.56959176,0.38148963,56.191555,25.265490,-40.733547,0.003695,-0.242998,9.755687,-0.025363,-0.166454,0.180764
2026_07_06_16_58_02.760,0.240000,0.81214434,0.42859206,-0.35488847,0.17545579,0.68653888,-0.58919561,-0.42604345,-0.01921391,0.57104826,-0.82069170,0.72683924,0.57162273,0.38072610,56.338776,25.218586,-40.639568,-0.000669,-0.266004,9.754751,-0.028238,-0.177373,0.201364
