UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_06_26_17_18_09.570,0.000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_06_26_17_18_09.590,0.020000,0.14514104,0.05613897,-0.22655450,-0.96148610,-0.95156491,0.25366509,-0.17371839,-0.30453926,-0.85521424,0.41936186,-0.04218896,0.45195416,0.89104295,26.896982,10.004822,165.085556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_06_26_17_18_09.610,0.040000,0.14483956,0.05611437,-0.22649828,-0.96154630,-0.95174551,0.25312024,-0.17352495,-0.30395949,-0.85544014,0.41932198,-0.04230132,0.45183232,0.89109939,26.889286,9.993567,165.118881,-0.000920,0.000851,9.803659,0.000463,0.000692,0.003778
2026_06_26_17_18_09.630,0.060000,0.14453858,0.05608944,-0.22644216,-0.96160620,-0.95192504,0.25257635,-0.17333117,-0.30338043,-0.85566509,0.41928220,-0.04241265,0.45171052,0.89115584,26.881594,9.982292,165.152145,-0.002003,0.000521,9.803830,0.001586,0.000779,0.003979
2026_06_26_17_18_09.650,0.080000,0.14423768,0.05606405,-0.22638519,-0.96166635,-0.95210493,0.25203294,-0.17313638,-0.30280119,-0.85589075,0.41924095,-0.04252327,0.45158714,0.89121312,26.873796,9.970960,165.185394,-0.003565,-0.000194,9.803660,0.003298,0.000919,0.003798
2026_06_26_17_18_09.673,0.100000,0.14393692,0.05603797,-0.22632578,-0.96172684,-0.95228374,0.25149032,-0.17293972,-0.30222169,-0.85611761,0.41919526,-0.04263318,0.45145902,0.89127278,26.865694,9.959518,165.218567,-0.005176,-0.000597,9.803418,0.004964,0.000753,0.003692
2026_06_26_17_18_09.689,0.120000,0.14363624,0.05601144,-0.22626510,-0.96178764,-0.95246279,0.25094825,-0.17274195,-0.30164200,-0.85634553,0.41914740,-0.04274248,0.45132849,0.89133364,26.857439,9.948012,165.251724,-0.006599,-0.000769,9.803225,0.006380,0.000458,0.003692
2026_06_26_17_18_09.709,0.140000,0.14333506,0.05598474,-0.22620428,-0.96184850,-0.95264184,0.25040525,-0.17254369,-0.30106121,-0.85657370,0.41909933,-0.04285167,0.45119762,0.89139467,26.849161,9.936479,165.284927,-0.007894,-0.001192,9.803166,0.007743,0.000472,0.003685
2026_06_26_17_18_09.729,0.160000,0.14303343,0.05595781,-0.22614229,-0.96190947,-0.95282030,0.24986157,-0.17234451,-0.30047926,-0.85680223,0.41904914,-0.04296089,0.45106447,0.89145678,26.840738,9.924892,165.318146,-0.008682,-0.001789,9.803236,0.008671,0.000823,0.003632
2026_06_26_17_18_09.748,0.180000,0.14273143,0.05593064,-0.22607934,-0.96197075,-0.95299923,0.24931739,-0.17214453,-0.29989645,-0.85703194,0.41899732,-0.04307003,0.45092955,0.89151978,26.832203,9.913260,165.351395,-0.009564,-0.002691,9.803148,0.009786,0.001340,0.003326
