time_sec_index,time_sec_from_utc,UTC_Time,segment_id,Accel_x_ms2,Accel_y_ms2,Accel_z_ms2,gyro_x_raw,gyro_y_raw,gyro_z_raw
0.0,0.0,2026-05-21 16:59:17.460,0,-0.8377740000000001,-1.1153970000000002,9.725634,0.2,0.0,-2.7
0.02,0.02,2026-05-21 16:59:17.480,0,-0.870147,-1.110492,9.822752999999999,-0.9,-0.7,-2.8
0.04,0.04,2026-05-21 16:59:17.500,0,-0.810306,-1.1546370000000001,9.781551,-1.8,-0.9,-2.8
0.06,0.06,2026-05-21 16:59:17.520,0,-0.854451,-1.142865,9.762912000000002,-1.5,-0.1,-0.9
0.08,0.08,2026-05-21 16:59:17.540,0,-0.95157,-1.1153970000000002,9.691299,-0.3,0.3,-1.0
0.1,0.1,2026-05-21 16:59:17.560,0,-0.947646,-1.114416,9.753102000000002,0.7,0.1,-2.0
0.12,0.12,2026-05-21 16:59:17.580,0,-0.9191970000000002,-1.120302,9.841392,0.5,1.9,0.0
0.14,0.14,2026-05-21 16:59:17.600,0,-1.034955,-1.043784,9.81,-1.9,0.4,-0.7
0.16,0.16,2026-05-21 16:59:17.620,0,-1.0604609999999999,-1.06929,9.683451,-3.0,-1.3,-2.5
0.18,0.18,2026-05-21 16:59:17.640,0,-0.9957150000000001,-1.091853,9.665793,-1.3,-0.2,-2.6
0.2,0.2,2026-05-21 16:59:17.660,0,-0.9319500000000001,-1.132074,9.703071,1.3,0.0,-4.1
0.22,0.22,2026-05-21 16:59:17.680,0,-0.9093870000000001,-1.204668,9.707976,-0.4,0.4,-2.5
0.24,0.24,2026-05-21 16:59:17.700,0,-0.964323,-1.05948,9.705033,-2.4,0.4,0.5
0.26,0.26,2026-05-21 16:59:17.720,0,-1.005525,-1.121283,9.660888,-1.7,-1.5,-2.5
0.28,0.28,2026-05-21 16:59:17.740,0,-0.9191970000000002,-1.2841290000000003,9.46665,1.0,0.5,-5.3
0.3,0.3,2026-05-21 16:59:17.760,0,-0.8966340000000002,-1.2213450000000001,9.573579,2.2,1.8,-2.5
0.32,0.32,2026-05-21 16:59:17.780,0,-0.9525509999999999,-1.123245,9.583389,3.0,1.2,-0.7
0.34,0.34,2026-05-21 16:59:17.800,0,-0.998658,-1.013373,9.738387000000001,3.0,-1.0,0.7
0.36,0.36,2026-05-21 16:59:17.820,0,-0.9368550000000001,-0.9702090000000001,9.906138,0.5,-1.8,0.2
0.38,0.38,2026-05-21 16:59:17.840,0,-0.9290070000000001,-0.998658,9.887499,-1.4,-0.4,-0.3
0.4,0.4,2026-05-21 16:59:17.860,0,-0.9564750000000001,-0.983943,9.838448999999999,-2.2,-0.4,-1.3
0.42,0.42,2026-05-21 16:59:17.880,0,-0.8985960000000001,-1.075176,9.759969,-2.9,-1.0,-2.6
0.44,0.44,2026-05-21 16:59:17.900,0,-0.949608,-1.1183400000000001,9.658926000000001,-2.1,0.1,-1.7
0.46,0.46,2026-05-21 16:59:17.920,0,-0.967266,-1.21644,9.534339000000001,-1.4,0.0,-1.2
0.48,0.48,2026-05-21 16:59:17.940,0,-1.016316,-1.132074,9.508833,1.4,0.0,-0.3
0.5,0.5,2026-05-21 16:59:17.960,0,-1.062423,-1.0535940000000001,9.616743,2.7,-0.3,-0.4
0.52,0.52,2026-05-21 16:59:17.980,0,-1.009449,-1.0781190000000003,9.65304,3.4,0.0,-2.1
0.54,0.54,2026-05-21 16:59:18.000,0,-0.968247,-1.047708,9.689337,3.1,0.4,-2.0
0.56,0.56,2026-05-21 16:59:18.020,0,-0.9702090000000001,-1.045746,9.747216000000002,3.1,0.3,-0.6
0.58,0.58,2026-05-21 16:59:18.040,0,-1.009449,-1.02024,9.815885999999999,2.6,-0.3,-0.7
0.6,0.6,2026-05-21 16:59:18.060,0,-0.9790380000000001,-0.996696,9.861012,2.0,-0.2,-1.9
0.62,0.62,2026-05-21 16:59:18.080,0,-0.915273,-1.034955,9.892404,1.0,0.0,-2.7
0.64,0.64,2026-05-21 16:59:18.100,0,-0.897615,-1.031031,9.852183,-0.2,-0.5,-2.4
0.66,0.66,2026-05-21 16:59:18.120,0,-0.893691,-1.042803,9.777627,-0.8,-1.0,-1.2
0.68,0.68,2026-05-21 16:59:18.140,0,-0.940779,-1.0643850000000001,9.751140000000001,-1.8,-0.9,-1.1
0.7000000000000001,0.7,2026-05-21 16:59:18.160,0,-0.925083,-1.097739,9.68247,-1.5,-0.4,-1.3
0.72,0.72,2026-05-21 16:59:18.180,0,-0.9525509999999999,-1.0663470000000002,9.660888,-0.2,0.3,-0.3
0.74,0.74,2026-05-21 16:59:18.200,0,-1.029069,-1.062423,9.638325,0.3,0.5,-0.2
0.76,0.76,2026-05-21 16:59:18.220,0,-1.047708,-1.034955,9.64323,1.2,-0.4,-1.3
0.78,0.78,2026-05-21 16:59:18.240,0,-1.018278,-0.9633420000000001,9.697185000000001,1.3,-0.6,-0.4
0.8,0.8,2026-05-21 16:59:18.260,0,-1.0555560000000002,-0.9294975000000001,9.717786,1.4,0.0,-0.95
0.8200000000000001,0.82,2026-05-21 16:59:18.280,0,-1.018278,-0.9633420000000001,9.74133,1.1,0.5,-2.2
0.84,0.84,2026-05-21 16:59:18.300,0,-1.004544,-1.005525,9.654021,0.8,0.0,-2.7
0.86,0.86,2026-05-21 16:59:18.320,0,-0.973152,-0.968247,9.696204,2.3,0.1,-2.1
0.88,0.88,2026-05-21 16:59:18.340,0,-0.987867,-0.999639,9.768798,2.2,0.0,-2.2
0.9,0.9,2026-05-21 16:59:18.360,0,-0.949608,-0.9898290000000001,9.714843,2.1,0.1,-2.5
0.92,0.92,2026-05-21 16:59:18.380,0,-0.972171,-0.9525509999999999,9.758988,1.9,0.4,-1.8
0.9400000000000001,0.94,2026-05-21 16:59:18.400,0,-0.974133,-1.012392,9.696204,1.8,-0.1,-2.8
0.96,0.96,2026-05-21 16:59:18.420,0,-0.982962,-0.9908100000000001,9.703071,1.9,0.3,-1.4
0.98,0.98,2026-05-21 16:59:18.440,0,-1.0172970000000001,-0.95157,9.719748,2.0,0.5,0.0
1.0,1.0,2026-05-21 16:59:18.460,0,-1.072233,-0.9584370000000001,9.659907,2.2,-0.1,-0.9
1.02,1.02,2026-05-21 16:59:18.480,0,-1.028088,-0.8829,9.828639,2.5,0.0,-1.8
1.04,1.04,2026-05-21 16:59:18.500,0,-1.101663,-0.8475840000000001,9.873765,1.1,0.0,-1.9
1.06,1.06,2026-05-21 16:59:18.520,0,-1.0967580000000001,-0.8230590000000001,9.81,-0.3,-1.0,-2.6
1.08,1.08,2026-05-21 16:59:18.540,0,-0.9888480000000001,-0.957456,9.774684,-1.2,-1.6,-3.2
1.1,1.1,2026-05-21 16:59:18.560,0,-0.9633420000000001,-0.991791,9.748197000000001,-1.3,-1.4,-3.2
1.12,1.12,2026-05-21 16:59:18.580,0,-1.022202,-0.849546,9.889461,-2.2,-2.3,-1.0
1.1400000000000001,1.14,2026-05-21 16:59:18.600,0,-1.02024,-0.89271,9.770760000000001,-2.2,-4.9,-1.5
1.16,1.16,2026-05-21 16:59:18.620,0,-0.7720470000000001,-1.037898,9.582408000000001,-2.0,-2.9,-4.4
1.18,1.18,2026-05-21 16:59:18.640,0,-0.779895,-1.054575,9.747216000000002,-2.3,1.3,-1.5
1.2,1.2,2026-05-21 16:59:18.660,0,-0.9633420000000001,-1.012392,9.683451,-1.6,1.6,1.9
1.22,1.22,2026-05-21 16:59:18.680,0,-1.031031,-0.8995770000000001,9.783513000000001,-1.4,-0.1,2.4
1.24,1.24,2026-05-21 16:59:18.700,0,-1.0535940000000001,-0.8868240000000002,9.734463,-1.3,-0.9,-0.9
1.26,1.26,2026-05-21 16:59:18.720,0,-1.01043,-0.975114,9.726615,-0.3,-0.3,-2.9
1.28,1.28,2026-05-21 16:59:18.740,0,-1.00062,-1.01043,9.620667000000001,-0.8,-0.2,-1.3
1.3,1.3,2026-05-21 16:59:18.760,0,-1.0320120000000002,-1.02024,9.571617,0.9,0.3,0.0
1.32,1.32,2026-05-21 16:59:18.780,0,-1.0859670000000001,-0.8985960000000001,9.715824,1.9,0.7,0.1
1.34,1.34,2026-05-21 16:59:18.800,0,-1.099701,-0.8799570000000001,9.667755000000001,1.6,0.1,-1.6
1.36,1.36,2026-05-21 16:59:18.820,0,-1.116378,-0.8966340000000002,9.655983,2.3,-0.1,-1.4
1.3800000000000001,1.38,2026-05-21 16:59:18.840,0,-1.03986,-0.877995,9.758007000000001,2.1,-1.2,-1.2
1.4000000000000001,1.4,2026-05-21 16:59:18.860,0,-1.038879,-0.884862,9.778608,2.2,-0.3,-2.8
1.42,1.42,2026-05-21 16:59:18.880,0,-0.960399,-0.893691,9.772722000000002,1.0,0.6,-2.8
1.44,1.44,2026-05-21 16:59:18.900,0,-0.973152,-0.9093870000000001,9.743292000000002,1.2,0.1,-1.7
1.46,1.46,2026-05-21 16:59:18.920,0,-0.9584370000000001,-0.852489,9.832563,1.2,-0.9,-2.0
1.48,1.48,2026-05-21 16:59:18.940,0,-0.917235,-0.893691,9.828639,-0.3,-1.2,-2.5
1.5,1.5,2026-05-21 16:59:18.960,0,-0.86328,-0.934893,9.732501000000001,-0.3,0.5,-1.4
1.52,1.52,2026-05-21 16:59:18.980,0,-0.983943,-0.893691,9.688356,0.7,2.0,-0.3
1.54,1.54,2026-05-21 16:59:19.000,0,-1.012392,-0.897615,9.666774,0.8,0.7,-0.9
1.56,1.56,2026-05-21 16:59:19.020,0,-1.0231830000000002,-0.8819190000000001,9.688356,0.7,-0.4,-0.4
1.58,1.58,2026-05-21 16:59:19.040,0,-1.02024,-0.870147,9.693261,1.2,-0.1,-1.0
1.6,1.6,2026-05-21 16:59:19.060,0,-1.041822,-0.852489,9.754083,2.5,1.6,-1.0
1.62,1.62,2026-05-21 16:59:19.080,0,-1.119321,-0.8014770000000001,9.768798,1.5,1.7,-0.5
1.6400000000000001,1.64,2026-05-21 16:59:19.100,0,-1.162485,-0.7897050000000001,9.738387000000001,1.2,0.7,-0.8
1.6600000000000001,1.66,2026-05-21 16:59:19.120,0,-1.114416,-0.844641,9.73152,0.9,-1.2,-1.8
1.68,1.68,2026-05-21 16:59:19.140,0,-1.0486890000000002,-0.8112870000000001,9.817848,1.5,-0.6,-1.7
1.7,1.7,2026-05-21 16:59:19.160,0,-1.0800809999999998,-0.7789140000000001,9.808038,0.9,0.3,-2.4
1.72,1.72,2026-05-21 16:59:19.180,0,-1.045746,-0.8475840000000001,9.803133,-0.2,-0.3,-3.4
1.74,1.74,2026-05-21 16:59:19.200,0,-0.983943,-0.85347,9.758988,0.1,-0.8,-2.5
1.76,1.76,2026-05-21 16:59:19.220,0,-0.991791,-0.8387550000000001,9.752121,-0.3,-0.9,-1.8
1.78,1.78,2026-05-21 16:59:19.240,0,-0.9947340000000001,-0.8554320000000001,9.743292000000002,-0.1,-0.1,-2.1
1.8,1.8,2026-05-21 16:59:19.260,0,-0.977076,-0.860337,9.65304,0.3,1.0,-1.3
1.82,1.82,2026-05-21 16:59:19.280,0,-1.0535940000000001,-0.812268,9.691299,0.7,0.7,-1.0
1.84,1.84,2026-05-21 16:59:19.300,0,-1.082043,-0.7985340000000001,9.70209,0.7,-0.7,-1.6
1.86,1.86,2026-05-21 16:59:19.320,0,-1.070271,-0.8416980000000001,9.73152,0.4,-0.6,-1.0
1.8800000000000001,1.88,2026-05-21 16:59:19.340,0,-1.0947959999999999,-0.815211,9.64323,1.2,0.4,-0.5
1.9000000000000001,1.9,2026-05-21 16:59:19.360,0,-1.116378,-0.7328070000000001,9.769779,1.4,0.6,-1.1
1.92,1.92,2026-05-21 16:59:19.380,0,-1.084005,-0.800496,9.709938,0.4,-0.5,-2.0
1.94,1.94,2026-05-21 16:59:19.400,0,-1.084005,-0.869166,9.713862,1.3,0.0,-2.5
1.96,1.96,2026-05-21 16:59:19.420,0,-1.0643850000000001,-0.763218,9.788418,1.4,0.0,-1.9
1.98,1.98,2026-05-21 16:59:19.440,0,-1.143846,-0.733788,9.786456000000001,0.9,-0.4,-1.8
2.0,2.0,2026-05-21 16:59:19.460,0,-1.1075490000000001,-0.7730279999999999,9.811962,-0.8,-1.2,-2.5
2.02,2.02,2026-05-21 16:59:19.480,0,-1.028088,-0.8112870000000001,9.767817,-1.8,-1.4,-1.9
2.04,2.04,2026-05-21 16:59:19.500,0,-1.001601,-0.816192,9.749177999999999,-2.3,-1.0,0.0
2.06,2.06,2026-05-21 16:59:19.520,0,-1.097739,-0.750465,9.772722000000002,-0.5,-1.1,-1.0
2.08,2.08,2026-05-21 16:59:19.540,0,-1.0781190000000003,-0.7239779999999999,9.840411000000001,-0.7,-0.8,-3.4
2.1,2.1,2026-05-21 16:59:19.560,0,-1.031031,-0.782838,9.74133,-1.1,-0.5,-3.5
2.12,2.12,2026-05-21 16:59:19.580,0,-1.0172970000000001,-0.868185,9.602028,-1.2,-1.1,-2.7
2.14,2.14,2026-05-21 16:59:19.600,0,-0.9810000000000001,-0.8112870000000001,9.602028,0.7,-0.8,-1.1
2.16,2.16,2026-05-21 16:59:19.620,0,-0.9810000000000001,-0.7789140000000001,9.738387000000001,1.3,-0.5,-1.6
2.18,2.18,2026-05-21 16:59:19.640,0,-0.977076,-0.7769520000000001,9.735444,1.2,0.4,-2.0
2.2,2.2,2026-05-21 16:59:19.660,0,-1.005525,-0.782838,9.746235,1.0,1.0,-1.3
2.22,2.22,2026-05-21 16:59:19.680,0,-1.065366,-0.746541,9.73152,1.0,-0.1,-0.4
2.24,2.24,2026-05-21 16:59:19.700,0,-1.050651,-0.763218,9.777627,1.4,-1.0,-1.4
2.2600000000000002,2.26,2026-05-21 16:59:19.720,0,-1.009449,-0.7848,9.880632000000002,0.1,-0.2,-2.4
2.2800000000000002,2.28,2026-05-21 16:59:19.740,0,-1.013373,-0.854451,9.764874,-0.3,0.6,-2.3
2.3000000000000003,2.3,2026-05-21 16:59:19.760,0,-1.04967,-0.8466030000000001,9.753102000000002,-0.2,0.9,-1.2
2.32,2.32,2026-05-21 16:59:19.780,0,-1.1418840000000001,-0.7494840000000002,9.848259,-1.9,-0.3,0.0
2.34,2.34,2026-05-21 16:59:19.800,0,-1.179162,-0.7406550000000001,9.803133,-3.2,-2.8,-2.1
2.36,2.36,2026-05-21 16:59:19.820,0,-1.031031,-0.7180920000000001,9.854145,-2.7,-3.0,-3.8
2.38,2.38,2026-05-21 16:59:19.840,0,-1.0231830000000002,-0.792648,9.688356,-3.1,0.0,-2.3
2.4,2.4,2026-05-21 16:59:19.860,0,-1.0987200000000001,-0.810306,9.655983,-1.4,1.2,-2.7
2.42,2.42,2026-05-21 16:59:19.880,0,-1.099701,-0.828945,9.571617,-1.1,0.4,-2.5
2.44,2.44,2026-05-21 16:59:19.900,0,-1.0859670000000001,-0.766161,9.595161000000001,0.9,0.0,-1.9
2.46,2.46,2026-05-21 16:59:19.920,0,-1.116378,-0.7524270000000001,9.697185000000001,0.5,-1.0,-2.1
2.48,2.48,2026-05-21 16:59:19.940,0,-1.0604609999999999,-0.7848,9.70209,0.7,-0.4,-2.4
2.5,2.5,2026-05-21 16:59:19.960,0,-1.0065060000000001,-0.803439,9.703071,0.1,0.2,-2.7
2.52,2.52,2026-05-21 16:59:19.980,0,-1.02024,-0.8014770000000001,9.73152,1.1,0.1,-1.4
2.54,2.54,2026-05-21 16:59:20.000,0,-0.999639,-0.7897050000000001,9.796266000000001,1.2,-0.3,-0.4
2.56,2.56,2026-05-21 16:59:20.020,0,-1.042803,-0.762237,9.822752999999999,1.0,0.0,-0.3
2.58,2.58,2026-05-21 16:59:20.040,0,-1.0535940000000001,-0.762237,9.802152000000001,-0.7,-0.3,-0.8
2.6,2.6,2026-05-21 16:59:20.060,0,-1.062423,-0.7651800000000001,9.84924,-0.5,0.1,-0.8
2.62,2.62,2026-05-21 16:59:20.080,0,-1.0947959999999999,-0.7686135,9.787437,-1.2999999999999998,-0.2,-2.15
2.64,2.64,2026-05-21 16:59:20.100,0,-1.004544,-0.817173,9.762912000000002,-1.4,-0.5,-2.5
2.66,2.66,2026-05-21 16:59:20.120,0,-1.075176,-0.8093250000000001,9.689337,-1.4,0.0,-0.9
2.68,2.68,2026-05-21 16:59:20.140,0,-1.143846,-0.849546,9.588294,-1.3,-0.8,-1.8
2.7,2.7,2026-05-21 16:59:20.160,0,-1.1134350000000002,-0.85347,9.656964,1.2,-0.1,-2.9
2.72,2.72,2026-05-21 16:59:20.180,0,-1.124226,-0.7671420000000001,9.827658000000001,0.9,0.7,-2.1
2.74,2.74,2026-05-21 16:59:20.200,0,-1.10534175,-0.7882334999999999,9.7761555,0.375,0.17500000000000004,-1.8
2.7600000000000002,2.76,2026-05-21 16:59:20.220,0,-1.0864575,-0.8093250000000001,9.724653,-0.14999999999999997,-0.35,-1.5
2.7800000000000002,2.78,2026-05-21 16:59:20.240,0,-1.161504,-0.7563509999999999,9.752121,1.7,-0.2,-2.3
2.8000000000000003,2.8,2026-05-21 16:59:20.260,0,-1.105587,-0.6867000000000001,9.925758,-0.6,-1.5,-3.2
2.82,2.82,2026-05-21 16:59:20.280,0,-1.031031,-0.7249590000000001,9.850221000000001,-2.6,-1.6,-2.8
2.84,2.84,2026-05-21 16:59:20.300,0,-1.028088,-0.8711280000000001,9.705033,-3.0,-1.1,-1.9
2.86,2.86,2026-05-21 16:59:20.320,0,-1.031031,-0.828945,9.710919,-2.4,-1.1,-1.3
2.88,2.88,2026-05-21 16:59:20.340,0,-1.024164,-0.736731,9.832563,-2.7,-2.0,-1.3
2.9,2.9,2026-05-21 16:59:20.360,0,-1.043784,-0.7249590000000001,9.822752999999999,-3.8,-2.3,-2.0
2.92,2.92,2026-05-21 16:59:20.380,0,-1.067328,-0.7612559999999999,9.729557999999999,-4.1,-1.7,-2.6
2.94,2.94,2026-05-21 16:59:20.400,0,-1.077138,-0.777933,9.566712,-3.3,-1.7,-1.1
2.96,2.96,2026-05-21 16:59:20.420,0,-1.135998,-0.86328,9.595161000000001,-2.2,-1.5,-0.8
2.98,2.98,2026-05-21 16:59:20.440,0,-1.119321,-0.8868240000000002,9.58437,-0.7,-1.1,-2.1
3.0,3.0,2026-05-21 16:59:20.460,0,-1.001601,-0.9035009999999999,9.599085,0.5,-0.4,-4.1
3.02,3.02,2026-05-21 16:59:20.480,0,-0.972171,-0.9368550000000001,9.687375000000001,1.4,0.4,-2.8
3.04,3.04,2026-05-21 16:59:20.500,0,-1.065366,-0.8652420000000001,9.706995000000001,1.2,-0.3,-0.2
3.06,3.06,2026-05-21 16:59:20.520,0,-1.0810620000000002,-0.7897050000000001,9.816867000000002,1.4,-1.8,-1.4
3.08,3.08,2026-05-21 16:59:20.540,0,-0.9908100000000001,-0.852489,9.850221000000001,0.5,-1.1,-3.3
3.1,3.1,2026-05-21 16:59:20.560,0,-0.95157,-0.8475840000000001,9.906138,-0.1,0.4,-3.0
3.12,3.12,2026-05-21 16:59:20.580,0,-0.968247,-0.893691,9.745254,-0.7,0.4,-2.2
3.14,3.14,2026-05-21 16:59:20.600,0,-1.01043,-0.9084059999999999,9.735444,-0.6,-0.7,-1.0
3.16,3.16,2026-05-21 16:59:20.620,0,-1.007487,-0.828945,9.799209000000001,-0.4,-1.3,-0.8
3.18,3.18,2026-05-21 16:59:20.640,0,-1.086948,-0.7651800000000001,9.843354000000001,-1.6,-0.7,-1.6
3.2,3.2,2026-05-21 16:59:20.660,0,-1.070271,-0.8112870000000001,9.713862,-2.2,-0.1,-2.4
3.22,3.22,2026-05-21 16:59:20.680,0,-1.0535940000000001,-0.859356,9.583389,-1.1,0.1,-1.8
3.24,3.24,2026-05-21 16:59:20.700,0,-1.092834,-0.821097,9.617723999999999,0.0,0.0,-1.0
3.2600000000000002,3.26,2026-05-21 16:59:20.720,0,-1.032993,-0.8220780000000001,9.646173,1.0,-0.6,-2.6
3.2800000000000002,3.28,2026-05-21 16:59:20.740,0,-1.041822,-0.763218,9.719748,1.5,0.5,-0.9
3.3000000000000003,3.3,2026-05-21 16:59:20.760,0,-1.091853,-0.74556,9.801171,0.0,-0.3,-0.7
3.3200000000000003,3.32,2026-05-21 16:59:20.780,0,-1.084005,-0.7848,9.709938,0.2,-1.2,-2.3
3.34,3.34,2026-05-21 16:59:20.800,0,-1.005525,-0.80442,9.79038,0.0,-0.1,-2.0
3.36,3.36,2026-05-21 16:59:20.820,0,-1.034955,-0.782838,9.769779,-0.1,0.1,-1.7
3.38,3.38,2026-05-21 16:59:20.840,0,-1.034955,-0.861318,9.697185000000001,-0.1,-0.3,-2.2
3.4,3.4,2026-05-21 16:59:20.860,0,-1.02024,-0.8475840000000001,9.715824,0.5,-0.1,-1.7
3.42,3.42,2026-05-21 16:59:20.880,0,-1.04967,-0.8416980000000001,9.770760000000001,0.1,-0.8,-1.7
3.44,3.44,2026-05-21 16:59:20.900,0,-1.0800809999999998,-0.849546,9.74133,0.5,-0.3,-1.4
3.46,3.46,2026-05-21 16:59:20.920,0,-1.0663470000000002,-0.812268,9.789399000000001,-0.1,0.0,-1.4
3.48,3.48,2026-05-21 16:59:20.940,0,-1.071252,-0.807363,9.712881,0.2,0.0,-0.9
3.5,3.5,2026-05-21 16:59:20.960,0,-1.10853,-0.775971,9.818829,0.0,0.0,0.0
3.52,3.52,2026-05-21 16:59:20.980,0,-1.06929,-0.8142300000000001,9.693261,-0.4,-1.0,-3.0
3.54,3.54,2026-05-21 16:59:21.000,0,-1.0879290000000001,-0.7543890000000001,9.737406,0.8,0.6,-2.7
3.56,3.56,2026-05-21 16:59:21.020,0,-1.067328,-0.7955909999999999,9.738387000000001,-0.8,0.0,-2.5
3.58,3.58,2026-05-21 16:59:21.040,0,-1.06929,-0.818154,9.685413,-0.5,-0.9,-2.5
3.6,3.6,2026-05-21 16:59:21.060,0,-1.001601,-0.821097,9.688356,-0.6,-0.9,-0.7
3.62,3.62,2026-05-21 16:59:21.080,0,-1.012392,-0.868185,9.700128,0.6,0.3,-1.4
3.64,3.64,2026-05-21 16:59:21.100,0,-1.03986,-0.820116,9.676584,0.8,0.8,-1.8
3.66,3.66,2026-05-21 16:59:21.120,0,-1.134036,-0.70632,9.82962,1.2,1.0,-0.4
3.68,3.68,2026-05-21 16:59:21.140,0,-1.173276,-0.6337259999999999,9.81,0.0,-0.7,-1.6
3.7,3.7,2026-05-21 16:59:21.160,0,-1.0172970000000001,-0.717111,9.786456000000001,-0.8,-2.0,-4.4
3.72,3.72,2026-05-21 16:59:21.180,0,-0.9662850000000001,-0.722997,9.919872000000002,-2.1,-0.9,-3.3
3.74,3.74,2026-05-21 16:59:21.200,0,-1.181124,-0.7200540000000001,9.873765,-4.0,-0.5,0.4
3.7600000000000002,3.76,2026-05-21 16:59:21.220,0,-1.168371,-0.722997,9.827658000000001,-4.1,-1.3,-1.8
3.7800000000000002,3.78,2026-05-21 16:59:21.240,0,-1.146789,-0.8063820000000002,9.762912000000002,-4.5,-0.9,-3.8
3.8000000000000003,3.8,2026-05-21 16:59:21.260,0,-1.0486890000000002,-0.9427409999999999,9.567693,-4.4,-1.3,-5.4
3.8200000000000003,3.82,2026-05-21 16:59:21.280,0,-0.996696,-1.038879,9.552978000000001,-1.9,-1.1,-4.3
3.84,3.84,2026-05-21 16:59:21.300,0,-0.987867,-0.962361,9.59418,0.0,0.1,-1.5
3.86,3.86,2026-05-21 16:59:21.320,0,-1.037898,-0.880938,9.629496000000001,0.9,-0.7,-1.9
3.88,3.88,2026-05-21 16:59:21.340,0,-0.9957150000000001,-0.893691,9.687375000000001,1.0,-1.1,-3.0
3.9,3.9,2026-05-21 16:59:21.360,0,-1.024164,-0.868185,9.697185000000001,0.8,-0.3,-1.7
3.92,3.92,2026-05-21 16:59:21.380,0,-1.077138,-0.793629,9.745254,1.6,-0.2,0.0
3.94,3.94,2026-05-21 16:59:21.400,0,-1.05948,-0.790686,9.843354000000001,0.3,-0.7,-0.9
3.96,3.96,2026-05-21 16:59:21.420,0,-1.037898,-0.858375,9.797247,1.0,0.4,-2.9
3.98,3.98,2026-05-21 16:59:21.440,0,-1.038879,-0.826983,9.85905,0.2,0.4,-3.0
4.0,4.0,2026-05-21 16:59:21.460,0,-1.0172970000000001,-0.9044820000000001,9.752121,-1.3,-0.8,-2.8
4.0200000000000005,4.02,2026-05-21 16:59:21.480,0,-0.9662850000000001,-0.915273,9.719748,-1.6,-1.4,-1.3
4.04,4.04,2026-05-21 16:59:21.500,0,-0.977076,-0.826002,9.730539,-0.7,-1.0,0.1
4.0600000000000005,4.06,2026-05-21 16:59:21.520,0,-1.041822,-0.7867620000000001,9.807057,-1.4,-0.9,-0.8
4.08,4.08,2026-05-21 16:59:21.540,0,-1.086948,-0.844641,9.676584,-0.5,0.1,-1.6
4.1,4.1,2026-05-21 16:59:21.560,0,-1.092834,-0.8573940000000001,9.586332,0.3,0.2,-1.6
4.12,4.12,2026-05-21 16:59:21.580,0,-1.072233,-0.8338500000000001,9.665793,1.5,-0.4,-1.5
4.14,4.14,2026-05-21 16:59:21.600,0,-1.101663,-0.701415,9.723672,1.2,-1.1,-0.6
4.16,4.16,2026-05-21 16:59:21.620,0,-1.1075490000000001,-0.7867620000000001,9.707976,0.8,-1.7,-1.3
4.18,4.18,2026-05-21 16:59:21.640,0,-1.10853,-0.8387550000000001,9.661869000000001,1.8,-0.9,-2.4
4.2,4.2,2026-05-21 16:59:21.660,0,-1.04967,-0.7710659999999999,9.83943,2.7,0.1,-2.1
4.22,4.22,2026-05-21 16:59:21.680,0,-1.022202,-0.7995150000000001,9.862974000000001,0.7,-1.1,-3.5
4.24,4.24,2026-05-21 16:59:21.700,0,-0.982962,-0.816192,9.801171,0.4,-0.1,-1.3
4.26,4.26,2026-05-21 16:59:21.720,0,-1.027107,-0.8642610000000001,9.763893,-0.7,0.1,-1.3
4.28,4.28,2026-05-21 16:59:21.740,0,-1.026126,-0.860337,9.688356,1.3,0.4,-0.9
4.3,4.3,2026-05-21 16:59:21.760,0,-1.067328,-0.760275,9.775665000000002,0.3,-0.1,-0.8
4.32,4.32,2026-05-21 16:59:21.780,0,-1.116378,-0.758313,9.742311,0.5,-0.5,-1.4
4.34,4.34,2026-05-21 16:59:21.800,0,-1.101663,-0.733788,9.802152000000001,0.0,-0.7,-2.3
4.36,4.36,2026-05-21 16:59:21.820,0,-1.076157,-0.7867620000000001,9.704052,-0.8,0.3,-1.2
4.38,4.38,2026-05-21 16:59:21.840,0,-1.126188,-0.8338500000000001,9.674622000000001,-0.3,0.4,-2.5
4.4,4.4,2026-05-21 16:59:21.860,0,-1.173276,-1.018278,9.646173,0.9,-0.2,-3.9
4.42,4.42,2026-05-21 16:59:21.880,0,-1.243908,-1.24587,9.663831,2.6,-0.7,-4.9
4.44,4.44,2026-05-21 16:59:21.900,0,-1.5931440000000003,-1.077138,10.185723000000001,4.6,0.6,-9.0
4.46,4.46,2026-05-21 16:59:21.920,0,-2.025765,-1.287072,10.562427,2.2,1.5,-16.4
4.48,4.48,2026-05-21 16:59:21.940,0,-2.059119,-1.9070640000000003,11.152008,-6.9,-7.0,-25.4
4.5,4.5,2026-05-21 16:59:21.960,0,-0.877995,-2.7026550000000005,11.808297000000001,-12.4,-25.7,-31.5
4.5200000000000005,4.52,2026-05-21 16:59:21.980,0,0.08338500000000001,-3.8308050000000002,11.315835,-19.1,-25.1,-25.8
4.54,4.54,2026-05-21 16:59:22.000,0,0.5969385,-4.435101,10.607062500000001,-16.6,2.45,-9.4
4.5600000000000005,4.56,2026-05-21 16:59:22.020,0,-0.826002,-3.8484630000000006,10.901853000000001,-21.2,0.7,11.6
4.58,4.58,2026-05-21 16:59:22.040,0,-0.947646,-3.7228950000000003,10.235754000000002,-15.0,0.7,12.4
