UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h,
2026_07_06_14_54_36.897,3.878,29.9,0,0.759,3.797,5.002,18.04,0.95, ,0,0,0,0,0, ,33.6,46.1,-997.8,-0.5,-0.5,-1.8,25,33.6,46.1,-997.8,-0.5,-0.5,-1.8,
2026_07_06_14_54_36.911,3.867,30,0,0.761,3.885,5.105,18.84,0.95, ,0,0,0,0,0, ,33.9,45.7,-997.8,-0.4,-0.5,-1.9,25,33.6091,46.0878,-997.8,-0.496953,-0.5,-1.80305,
2026_07_06_14_54_36.931,3.867,30.1,0,0.763,0,0,0,0, ,0,0,0,0,0, ,33,46.2,-999.6,-0.4,-0.5,-1.8,25,33.5994,46.0794,-997.855,-0.491045,-0.5,-1.80591,
2026_07_06_14_54_36.951,3.867,30.1,0,0.76,0,0,0,0, ,0,0,0,0,0, ,33.8,45.6,-999.8,-0.4,-0.6,-1.9,25,33.5873,46.0685,-997.967,-0.485497,-0.503047,-1.80859,
2026_07_06_14_54_36.971,3.867,30.4,0,0.761,0,0,0,0, ,0,0,0,0,0, ,33.2,45.6,-999.1,-0.4,-0.5,-1.8,25,33.582,46.0399,-998.058,-0.480287,-0.505908,-1.81112,
2026_07_06_14_54_36.991,3.867,30.4,0,0.761,0,0,0,0, ,0,0,0,0,0, ,32.8,46.3,-999.2,-0.5,-0.5,-1.9,25,33.5465,46.0345,-998.124,-0.478441,-0.505548,-1.81349,
2026_07_06_14_54_37.010,3.867,30.4,0,0.759,0,0,0,0, ,0,0,0,0,0, ,33.4,46.3,-997.5,-0.4,-0.5,-1.8,25,33.5193,46.0506,-998.138,-0.476708,-0.50521,-1.81571,
2026_07_06_14_54_37.031,3.867,30.7,0,0.76,0,0,0,0, ,0,0,0,0,0, ,34.4,47.8,-998.6,-0.4,-0.6,-1.8,25,33.5425,46.1115,-998.133,-0.472034,-0.507939,-1.81475,
2026_07_06_14_54_37.050,3.867,30.7,0,0.761,0,0,0,0, ,0,0,0,0,0, ,33.2,45.4,-998.5,-0.4,-0.5,-1.8,25,33.5582,46.1413,-998.158,-0.467644,-0.510502,-1.81386,
2026_07_06_14_54_37.070,3.867,30.5,0,0.76,0,0,0,0, ,0,0,0,0,0, ,32.4,45.6,-997.9,-0.4,-0.5,-1.9,25,33.512,46.1022,-998.161,-0.463522,-0.509862,-1.81606,
