UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_07_06_18_32_18.534,0.000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_18_32_18.547,0.020000,0.98257589,0.18478435,0.01964278,-0.00369404,0.99920106,0.01451871,0.03723583,0.00000000,0.93168217,-0.36327443,-0.03996624,0.36298415,0.93093783,21.302992,-2.134107,0.832529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_18_32_18.567,0.040000,0.98258919,0.18471073,0.01960898,-0.00398317,0.99919927,0.01507162,0.03706368,-0.00058366,0.93173218,-0.36314574,-0.04000662,0.36283329,0.93099487,21.293745,-2.124235,0.864230,-0.000099,0.000302,9.832904,-0.001415,0.012218,0.030520
2026_07_06_18_32_18.587,0.060000,0.98260230,0.18463834,0.01957526,-0.00427283,0.99919713,0.01562568,0.03689154,-0.00116830,0.93178087,-0.36301938,-0.04004725,0.36268482,0.93105102,21.284641,-2.114365,0.895998,0.000017,0.001765,9.831717,-0.001255,0.013148,0.028890
2026_07_06_18_32_18.607,0.080000,0.98261487,0.18456811,0.01954155,-0.00456301,0.99919462,0.01618085,0.03671927,-0.00175386,0.93182760,-0.36289707,-0.04008802,0.36254039,0.93110549,21.275791,-2.104487,0.927829,0.000408,0.002867,9.831011,-0.000841,0.013920,0.027848
2026_07_06_18_32_18.626,0.100000,0.98262697,0.18449938,0.01950781,-0.00485314,0.99919176,0.01673600,0.03654700,-0.00233929,0.93187284,-0.36277747,-0.04012860,0.36239880,0.93115884,21.267115,-2.094609,0.959659,0.000483,0.003938,9.829933,-0.000727,0.014525,0.026462
2026_07_06_18_32_18.646,0.120000,0.98263884,0.18443218,0.01947409,-0.00514323,0.99918860,0.01729118,0.03637484,-0.00292458,0.93191665,-0.36266077,-0.04016916,0.36226010,0.93121105,21.258617,-2.084738,0.991490,0.000269,0.005322,9.828609,-0.000896,0.015329,0.024720
2026_07_06_18_32_18.666,0.140000,0.98265034,0.18436624,0.01944032,-0.00543329,0.99918509,0.01784633,0.03620264,-0.00350977,0.93195915,-0.36254632,-0.04020951,0.36212385,0.93126231,21.250269,-2.074865,1.023320,0.000473,0.005925,9.827984,-0.000673,0.015664,0.023930
2026_07_06_18_32_18.686,0.160000,0.98266178,0.18430032,0.01940641,-0.00572328,0.99918127,0.01840130,0.03603027,-0.00409487,0.93200129,-0.36243191,-0.04024948,0.36198762,0.93131357,21.241922,-2.064982,1.055139,0.001128,0.005765,9.827320,0.000004,0.015284,0.023395
2026_07_06_18_32_18.705,0.180000,0.98267299,0.18423453,0.01937251,-0.00601372,0.99917710,0.01895721,0.03585782,-0.00468087,0.93204296,-0.36231759,-0.04028956,0.36185160,0.93136472,21.233589,-2.055094,1.087012,0.001517,0.006401,9.826307,0.000426,0.015514,0.022236
2026_07_06_18_32_18.725,0.200000,0.98268408,0.18416956,0.01933865,-0.00630460,0.99917251,0.01951405,0.03568533,-0.00526769,0.93208367,-0.36220482,-0.04032980,0.36171713,0.93141520,21.225353,-2.045204,1.118939,0.001767,0.007773,9.825442,0.000699,0.016482,0.020944
2026_07_06_18_32_18.745,0.220000,0.98269480,0.18410529,0.01930526,-0.00659529,0.99916762,0.02007071,0.03551390,-0.00585391,0.93212348,-0.36209330,-0.04037081,0.36158398,0.93146509,21.217199,-2.035375,1.150855,0.001898,0.008776,9.824979,0.000837,0.017250,0.020156
2026_07_06_18_32_18.765,0.240000,0.98270541,0.18404166,0.01927231,-0.00688578,0.99916232,0.02062721,0.03534347,-0.00643958,0.93216252,-0.36198291,-0.04041256,0.36145207,0.93151450,21.209122,-2.025603,1.182762,0.002062,0.009448,9.824761,0.000999,0.017800,0.019718
2026_07_06_18_32_18.785,0.260000,0.98271573,0.18397863,0.01923922,-0.00717670,0.99915671,0.02118452,0.03517266,-0.00702610,0.93220073,-0.36187354,-0.04045409,0.36132124,0.93156344,21.201113,-2.015809,1.214715,0.002893,0.010313,9.824435,0.001830,0.018504,0.019133
2026_07_06_18_32_18.805,0.280000,0.98272592,0.18391624,0.01920654,-0.00746791,0.99915069,0.02174260,0.03500259,-0.00761303,0.93223810,-0.36176538,-0.04049646,0.36119163,0.93161184,21.193178,-2.006058,1.246714,0.003590,0.011366,9.824104,0.002524,0.019380,0.018470
2026_07_06_18_32_18.824,0.300000,0.98273599,0.18385392,0.01917424,-0.00775889,0.99914432,0.02230039,0.03483342,-0.00819935,0.93227506,-0.36165729,-0.04053943,0.36106220,0.93166018,21.185255,-1.996359,1.278694,0.003750,0.012303,9.824083,0.002670,0.020249,0.018118
2026_07_06_18_32_18.845,0.320000,0.98274595,0.18379115,0.01914172,-0.00804972,0.99913758,0.02285781,0.03466395,-0.00878549,0.93231201,-0.36154816,-0.04058182,0.36093184,0.93170881,21.177277,-1.986642,1.310654,0.004185,0.013377,9.823867,0.003096,0.021181,0.017546
2026_07_06_18_32_18.864,0.340000,0.98275590,0.18372852,0.01910902,-0.00834093,0.99913055,0.02341594,0.03449407,-0.00937245,0.93234855,-0.36143932,-0.04062394,0.36080179,0.93175733,21.169317,-1.976902,1.342655,0.004966,0.014502,9.823379,0.003876,0.022071,0.016713
2026_07_06_18_32_18.883,0.360000,0.98276561,0.18366659,0.01907625,-0.00863253,0.99912316,0.02397485,0.03432395,-0.00996017,0.93238413,-0.36133176,-0.04066598,0.36067307,0.93180537,21.161440,-1.967149,1.374701,0.005171,0.015828,9.823178,0.004066,0.023241,0.016055
