UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_06_15_20_39_39.192,0.000000,0.99850976,0.05212037,-0.01615806,0.00084342,0.99947643,-0.00336866,-0.03218005,0.00000000,0.99456549,-0.10411264,0.03235589,0.10405813,0.99404478,5.976485,1.844235,-0.193124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_06_15_20_39_39.226,0.020000,0.99850976,0.05212037,-0.01615806,0.00084342,0.99947643,-0.00336866,-0.03218005,0.00000000,0.99456549,-0.10411264,0.03235589,0.10405813,0.99404478,5.976485,1.844235,-0.193124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_06_15_20_39_39.242,0.040000,0.99851769,0.05196386,-0.01618730,0.00054131,0.99947536,-0.00276332,-0.03227036,-0.00060130,0.99459893,-0.10379119,0.03238287,0.10375614,0.99407548,5.959083,1.849413,-0.158421,-0.001218,0.006427,9.813480,-0.000785,0.007794,0.012773
2026_06_15_20_39_39.259,0.060000,0.99852479,0.05181827,-0.01621860,0.00023908,0.99947381,-0.00215829,-0.03236458,-0.00120339,0.99462962,-0.10349141,0.03241413,0.10347590,0.99410367,5.942935,1.854814,-0.123735,-0.001530,0.012190,9.816686,-0.001003,0.013854,0.015375
2026_06_15_20_39_39.275,0.080000,0.99853170,0.05167515,-0.01625285,-0.00006278,0.99947166,-0.00155436,-0.03246445,-0.00180512,0.99465936,-0.10319651,0.03245147,0.10320059,0.99413103,5.927074,1.860540,-0.089112,-0.002535,0.016757,9.820024,-0.001914,0.018738,0.018259
2026_06_15_20_39_39.292,0.100000,0.99853843,0.05153372,-0.01628625,-0.00036679,0.99946922,-0.00094608,-0.03256271,-0.00241108,0.99468827,-0.10290484,0.03248710,0.10292874,0.99415809,5.911412,1.866173,-0.054239,-0.003130,0.021245,9.821672,-0.002475,0.023365,0.019461
2026_06_15_20_39_39.324,0.120000,0.99854469,0.05139637,-0.01632244,-0.00067392,0.99946624,-0.00033195,-0.03266665,-0.00302371,0.99471593,-0.10262114,0.03252810,0.10266514,0.99418396,5.896227,1.872132,-0.019031,-0.001843,0.026802,9.822359,-0.001196,0.028957,0.019539
2026_06_15_20_39_39.342,0.140000,0.99855065,0.05126335,-0.01636409,-0.00098136,0.99946249,0.00028211,-0.03278136,-0.00363763,0.99474221,-0.10234600,0.03258013,0.10241023,0.99420857,5.881546,1.878709,0.016174,0.000861,0.031880,9.822734,0.001486,0.034041,0.019311
2026_06_15_20_39_39.359,0.160000,0.99855602,0.05113608,-0.01640960,-0.00128696,0.99945813,0.00089196,-0.03290343,-0.00424845,0.99476689,-0.10208225,0.03264019,0.10216673,0.99423164,5.867523,1.885707,0.051137,0.002909,0.036452,9.822146,0.003476,0.038527,0.018202
2026_06_15_20_39_39.376,0.180000,0.99856097,0.05101572,-0.01646085,-0.00159211,0.99945301,0.00150012,-0.03303678,-0.00485917,0.99478972,-0.10183220,0.03271189,0.10193703,0.99425286,5.854299,1.893352,0.086004,0.003406,0.040080,9.821451,0.003911,0.042063,0.017135
2026_06_15_20_39_39.392,0.200000,0.99856508,0.05090402,-0.01652106,-0.00189910,0.99944687,0.00211078,-0.03318805,-0.00547473,0.99481034,-0.10159921,0.03280137,0.10172471,0.99427170,5.842080,1.902025,0.121014,0.003625,0.041962,9.820705,0.004073,0.043858,0.016202
2026_06_15_20_39_39.409,0.220000,0.99856848,0.05080418,-0.01658672,-0.00220879,0.99944001,0.00272590,-0.03335037,-0.00609660,0.99482810,-0.10138962,0.03290151,0.10153618,0.99428761,5.831234,1.911331,0.156281,0.003393,0.043757,9.819558,0.003768,0.045526,0.014897
2026_06_15_20_39_39.442,0.240000,0.99857122,0.05071561,-0.01665172,-0.00252032,0.99943274,0.00334443,-0.03351149,-0.00672244,0.99484313,-0.10120235,0.03300021,0.10137023,0.99430132,5.821690,1.920568,0.191744,0.002168,0.046341,9.818943,0.002480,0.048029,0.014071
2026_06_15_20_39_39.459,0.260000,0.99857342,0.05063359,-0.01671520,-0.00283183,0.99942517,0.00396288,-0.03366948,-0.00734828,0.99485642,-0.10102805,0.03309593,0.10121739,0.99431366,5.812901,1.929626,0.227202,0.001439,0.049140,9.819409,0.001720,0.050858,0.014286
2026_06_15_20_39_39.476,0.280000,0.99857563,0.05054884,-0.01678115,-0.00314332,0.99941701,0.00458116,-0.03383228,-0.00797423,0.99486989,-0.10084818,0.03319672,0.10105918,0.99432641,5.803803,1.938960,0.262651,0.001615,0.051633,9.821412,0.001913,0.053539,0.016029
2026_06_15_20_39_39.492,0.300000,0.99857795,0.05046094,-0.01685054,-0.00345544,0.99940825,0.00520046,-0.03400188,-0.00860163,0.99488348,-0.10066192,0.03330442,0.10089482,0.99433953,5.794353,1.948683,0.298160,0.001202,0.054371,9.823602,0.001520,0.056480,0.017954
2026_06_15_20_39_39.509,0.320000,0.99857986,0.05037627,-0.01691999,-0.00376862,0.99939901,0.00582181,-0.03417161,-0.00923127,0.99489605,-0.10048193,0.03341222,0.10073700,0.99435186,5.785279,1.958415,0.333786,0.000480,0.057755,9.824224,0.000756,0.059903,0.018269
2026_06_15_20_39_39.542,0.340000,0.99858135,0.05029955,-0.01699036,-0.00408292,0.99938929,0.00644504,-0.03434326,-0.00986348,0.99490654,-0.10031764,0.03352178,0.10059512,0.99436259,5.777124,1.968256,0.369522,-0.000633,0.060261,9.823744,-0.000431,0.062339,0.017586
2026_06_15_20_39_39.559,0.360000,0.99858242,0.05022409,-0.01706777,-0.00439894,0.99937868,0.00707098,-0.03452902,-0.01049983,0.99491638,-0.10015563,0.03364529,0.10045595,0.99437249,5.769128,1.978906,0.405412,-0.001313,0.061142,9.824779,-0.001120,0.063311,0.018560
2026_06_15_20_39_39.576,0.380000,0.99858361,0.05014368,-0.01715189,-0.00471695,0.99936712,0.00770042,-0.03472824,-0.01114066,0.99492675,-0.09998350,0.03378213,0.10030712,0.99438286,5.760579,1.990328,0.441505,-0.000955,0.062406,9.827586,-0.000718,0.064849,0.021225
2026_06_15_20_39_39.594,0.400000,0.99858487,0.05005732,-0.01723729,-0.00503618,0.99935502,0.00833240,-0.03492999,-0.01178381,0.99493778,-0.09979935,0.03392160,0.10014659,0.99439430,5.751356,2.001895,0.477744,-0.000826,0.065150,9.830235,-0.000567,0.067841,0.023592
2026_06_15_20_39_39.609,0.420000,0.99858630,0.04996686,-0.01732320,-0.00535561,0.99934244,0.00896490,-0.03513262,-0.01242725,0.99494928,-0.09960690,0.03406221,0.09997800,0.99440646,5.741669,2.013513,0.514013,-0.001301,0.068131,9.831103,-0.001088,0.070885,0.024188
2026_06_15_20_39_39.642,0.440000,0.99858755,0.04987714,-0.01741051,-0.00567483,0.99932933,0.00959687,-0.03533793,-0.01307041,0.99496013,-0.09941577,0.03420576,0.09981098,0.99441826,5.732074,2.025285,0.550253,-0.002090,0.070880,9.830034,-0.001987,0.073501,0.022894
2026_06_15_20_39_39.658,0.460000,0.99858820,0.04979467,-0.01749817,-0.00599445,0.99931574,0.01022935,-0.03554391,-0.01371461,0.99496913,-0.09923896,0.03434994,0.09965853,0.99442863,5.723318,2.037095,0.586523,-0.003319,0.073322,9.827655,-0.003372,0.075675,0.020342
2026_06_15_20_39_39.675,0.480000,0.99858832,0.04972244,-0.01758544,-0.00631605,0.99930173,0.01086549,-0.03574933,-0.01436305,0.99497557,-0.09908236,0.03449313,0.09952664,0.99443686,5.715746,2.048873,0.623003,-0.005036,0.075013,9.825593,-0.005227,0.077128,0.018198
2026_06_15_20_39_39.692,0.500000,0.99858761,0.04966293,-0.01767223,-0.00664108,0.99928719,0.01150810,-0.03595418,-0.01501872,0.99497896,-0.09895085,0.03463492,0.09942029,0.99444258,5.709647,2.060618,0.659855,-0.006230,0.077859,9.824027,-0.006563,0.079785,0.016413
2026_06_15_20_39_39.709,0.520000,0.99858654,0.04960750,-0.01775955,-0.00696852,0.99927205,0.01215533,-0.03616028,-0.01567936,0.99498105,-0.09882724,0.03477751,0.09932227,0.99444741,5.704027,2.072436,0.696973,-0.006015,0.079955,9.824386,-0.006416,0.081903,0.016565
2026_06_15_20_39_39.727,0.540000,0.99858594,0.04954054,-0.01785162,-0.00729762,0.99925613,0.01280584,-0.03637581,-0.01634336,0.99498498,-0.09868042,0.03492970,0.09920152,0.99445409,5.697100,2.084794,0.734281,-0.005207,0.080151,9.827214,-0.005563,0.082382,0.019343
2026_06_15_20_39_39.759,0.560000,0.99858540,0.04946569,-0.01794856,-0.00762797,0.99923933,0.01345869,-0.03660098,-0.01701004,0.99498993,-0.09851761,0.03509169,0.09906526,0.99446201,5.689281,2.097705,0.771723,-0.004837,0.080792,9.829104,-0.005187,0.083205,0.021160
2026_06_15_20_39_39.775,0.580000,0.99858463,0.04939630,-0.01804248,-0.00795942,0.99922222,0.01411385,-0.03682022,-0.01767878,0.99499333,-0.09836556,0.03524756,0.09893999,0.99446893,5.682094,2.110276,0.809299,-0.004480,0.082212,9.827511,-0.004960,0.084459,0.019438
2026_06_15_20_39_39.792,0.600000,0.99858266,0.04934714,-0.01813081,-0.00829299,0.99920499,0.01477307,-0.03702870,-0.01835188,0.99499220,-0.09825367,0.03539176,0.09885511,0.99447227,5.677233,2.122230,0.847108,-0.003588,0.084159,9.824059,-0.004278,0.086062,0.015790
2026_06_15_20_39_39.809,0.620000,0.99857980,0.04931724,-0.01821793,-0.00862702,0.99918735,0.01543262,-0.03723503,-0.01902646,0.99498677,-0.09818006,0.03553318,0.09880873,0.99447185,5.674589,2.134060,0.884938,-0.003000,0.085860,9.822124,-0.003845,0.087570,0.013684
2026_06_15_20_39_39.828,0.640000,0.99857676,0.04928738,-0.01830054,-0.00895960,0.99916965,0.01608972,-0.03743219,-0.01969767,0.99498093,-0.09810654,0.03566581,0.09876240,0.99447167,5.671947,2.145366,0.922628,-0.003891,0.087705,9.822557,-0.004811,0.089430,0.013973
2026_06_15_20_39_39.859,0.660000,0.99857426,0.04925021,-0.01837449,-0.00929112,0.99915212,0.01674586,-0.03761176,-0.02036565,0.99497616,-0.09801855,0.03578140,0.09870142,0.99447358,5.668457,2.155663,0.960262,-0.005199,0.089201,9.823560,-0.006168,0.090991,0.014882
2026_06_15_20_39_39.875,0.680000,0.99857205,0.04920711,-0.01844269,-0.00962329,0.99913454,0.01740407,-0.03777979,-0.02103412,0.99497211,-0.09791872,0.03588565,0.09862864,0.99447703,5.664284,2.165297,0.998016,-0.007306,0.089807,9.824881,-0.008296,0.091682,0.016226
2026_06_15_20_39_39.892,0.700000,0.99857026,0.04914921,-0.01851329,-0.00995765,0.99911618,0.01806699,-0.03795246,-0.02170664,0.99497038,-0.09778918,0.03599482,0.09852657,0.99448323,5.658425,2.175199,1.036041,-0.009629,0.090952,9.828925,-0.010553,0.093170,0.020237
2026_06_15_20_39_39.909,0.720000,0.99856901,0.04907650,-0.01858733,-0.01029306,0.99909711,0.01873226,-0.03813176,-0.02238107,0.99497110,-0.09762990,0.03611117,0.09839518,0.99449199,5.650879,2.185480,1.074203,-0.009352,0.093591,9.833987,-0.010211,0.096289,0.025020
2026_06_15_20_39_39.928,0.740000,0.99856830,0.04899260,-0.01866197,-0.01062749,0.99907756,0.01939595,-0.03831184,-0.02305315,0.99497354,-0.09744824,0.03622917,0.09824157,0.99450290,5.642052,2.195806,1.112275,-0.007443,0.096210,9.837286,-0.008304,0.099245,0.027990
2026_06_15_20_39_39.958,0.760000,0.99856746,0.04890386,-0.01874369,-0.01096096,0.99905705,0.02005723,-0.03850575,-0.02372379,0.99497652,-0.09725671,0.03636162,0.09807850,0.99451417,5.632684,2.206925,1.150210,-0.007874,0.097866,9.837774,-0.008814,0.100922,0.028353
2026_06_15_20_39_39.975,0.780000,0.99856633,0.04881599,-0.01883665,-0.01129488,0.99903524,0.02071832,-0.03872203,-0.02439644,0.99497885,-0.09706648,0.03651655,0.09791752,0.99452436,5.623441,2.219327,1.188136,-0.010850,0.099260,9.836649,-0.011923,0.102125,0.027233
2026_06_15_20_39_39.992,0.800000,0.99856466,0.04873318,-0.01893273,-0.01162953,0.99901259,0.02138037,-0.03894459,-0.02507097,0.99497968,-0.09688611,0.03667762,0.09776682,0.99453324,5.614792,2.232090,1.226119,-0.012865,0.100476,9.833905,-0.014128,0.103011,0.024487
2026_06_15_20_39_40.009,0.820000,0.99856263,0.04865964,-0.01902479,-0.01196350,0.99898988,0.02204113,-0.03915917,-0.02574409,0.99497825,-0.09672419,0.03683061,0.09763461,0.99454057,5.607206,2.244394,1.264029,-0.012908,0.101264,9.830867,-0.014365,0.103484,0.021409
2026_06_15_20_39_40.028,0.840000,0.99856007,0.04859243,-0.01911637,-0.01229640,0.99896675,0.02269957,-0.03937272,-0.02641521,0.99497515,-0.09657481,0.03698267,0.09751505,0.99454665,5.600350,2.256640,1.301806,-0.013627,0.101395,9.829317,-0.015207,0.103435,0.019902
2026_06_15_20_39_40.042,0.860000,0.99855691,0.04853532,-0.01921003,-0.01263118,0.99894285,0.02336118,-0.03959073,-0.02709064,0.99496955,-0.09644527,0.03713850,0.09741586,0.99455059,5.594667,2.269142,1.339768,-0.015754,0.100615,9.827555,-0.017439,0.102425,0.018324
2026_06_15_20_39_40.075,0.880000,0.99855292,0.04848926,-0.01930479,-0.01297180,0.99891812,0.02403390,-0.03981169,-0.02777820,0.99496102,-0.09633735,0.03729571,0.09733902,0.99455225,5.590273,2.281813,1.378368,-0.017212,0.100186,9.826571,-0.018985,0.101853,0.017459
