UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_07_06_20_58_16.476,0.000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_20_58_16.495,0.020000,0.98552066,0.16840436,0.01944234,-0.00332228,0.99922192,0.01309670,0.03720269,-0.00000000,0.94325787,-0.33206114,-0.03944064,0.33180276,0.94252396,19.395353,-2.132206,0.750982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_20_58_16.515,0.040000,0.98552197,0.16839540,0.01940339,-0.00361207,0.99922091,0.01365444,0.03702842,-0.00058467,0.94325989,-0.33205488,-0.03946145,0.33177456,0.94253302,19.393656,-2.122214,0.782960,0.000193,-0.000335,9.814525,-0.000380,0.004505,0.013807
2026_07_06_20_58_16.535,0.060000,0.98552388,0.16838193,0.01936445,-0.00390177,0.99921960,0.01421183,0.03685428,-0.00116934,0.94326460,-0.33203992,-0.03948224,0.33173773,0.94254506,19.391434,-2.112229,0.814919,0.000164,-0.000028,9.815399,-0.000445,0.005085,0.014530
2026_07_06_20_58_16.555,0.080000,0.98552650,0.16836438,0.01932558,-0.00419140,0.99921793,0.01476895,0.03668037,-0.00175399,0.94327176,-0.33201712,-0.03950310,0.33169311,0.94255990,19.388739,-2.102257,0.846861,-0.000060,0.000847,9.816209,-0.000701,0.006175,0.014995
2026_07_06_20_58_16.575,0.100000,0.98552930,0.16834457,0.01928668,-0.00448096,0.99921590,0.01532586,0.03650649,-0.00233863,0.94328004,-0.33198988,-0.03952387,0.33164418,0.94257629,19.385780,-2.092287,0.878792,0.000077,0.001969,9.816310,-0.000573,0.007267,0.014722
2026_07_06_20_58_16.595,0.120000,0.98553222,0.16832428,0.01924775,-0.00477051,0.99921352,0.01588270,0.03633257,-0.00292325,0.94328839,-0.33196163,-0.03954454,0.33159435,0.94259292,19.382767,-2.082314,0.910718,0.000298,0.003048,9.816172,-0.000351,0.008242,0.014243
2026_07_06_20_58_16.614,0.140000,0.98553532,0.16830237,0.01920866,-0.00505948,0.99921083,0.01643831,0.03615859,-0.00350686,0.94329745,-0.33193025,-0.03956467,0.33154151,0.94261068,19.379570,-2.072339,0.942574,0.000669,0.003553,9.816217,0.000014,0.008739,0.014131
2026_07_06_20_58_16.634,0.160000,0.98553878,0.16827738,0.01916934,-0.00534786,0.99920785,0.01699258,0.03598442,-0.00408951,0.94330823,-0.33189282,-0.03958411,0.33148274,0.94263053,19.376013,-2.062352,0.974353,0.001490,0.004168,9.816732,0.000810,0.009504,0.014441
2026_07_06_20_58_16.654,0.180000,0.98554260,0.16825020,0.01912998,-0.00563624,0.99920458,0.01754676,0.03581022,-0.00467227,0.94332021,-0.33185112,-0.03960342,0.33141983,0.94265181,19.372206,-2.052365,1.006126,0.001852,0.005586,9.817056,0.001149,0.010955,0.014291
2026_07_06_20_58_16.673,0.200000,0.98554635,0.16822307,0.01909052,-0.00592415,0.99920094,0.01809998,0.03563603,-0.00525411,0.94333184,-0.33180946,-0.03962235,0.33135706,0.94267309,19.368406,-2.042377,1.037845,0.001931,0.006976,9.817315,0.001207,0.012354,0.014076
2026_07_06_20_58_16.693,0.220000,0.98554963,0.16819738,0.01905095,-0.00621163,0.99919695,0.01865238,0.03546175,-0.00583510,0.94334209,-0.33177039,-0.03964087,0.33129707,0.94269341,19.364773,-2.032385,1.069516,0.002095,0.007407,9.817465,0.001358,0.012812,0.014080
2026_07_06_20_58_16.713,0.240000,0.98555285,0.16817249,0.01901136,-0.00649924,0.99919266,0.01920507,0.03528742,-0.00641631,0.94335157,-0.33173287,-0.03965939,0.33123863,0.94271314,19.361237,-2.022389,1.101204,0.002235,0.007605,9.816987,0.001511,0.012844,0.013570
2026_07_06_20_58_16.732,0.260000,0.98555601,0.16814673,0.01897168,-0.00678641,0.99918807,0.01975682,0.03511307,-0.00699672,0.94336122,-0.33169353,-0.03967752,0.33117855,0.94273353,19.357597,-2.012393,1.132838,0.002401,0.007582,9.816478,0.001692,0.012657,0.013103
2026_07_06_20_58_16.753,0.280000,0.98555964,0.16811855,0.01893191,-0.00707313,0.99918312,0.02030760,0.03493880,-0.00757638,0.94337225,-0.33164951,-0.03969530,0.33111390,0.94275546,19.353683,-2.002401,1.164416,0.002553,0.007259,9.816561,0.001839,0.012383,0.013293
2026_07_06_20_58_16.773,0.300000,0.98556352,0.16808771,0.01889220,-0.00735996,0.99917781,0.02085851,0.03476468,-0.00815632,0.94338471,-0.33160031,-0.03971316,0.33104414,0.94277924,19.349457,-1.992418,1.196002,0.002513,0.007983,9.816784,0.001780,0.013140,0.013263
2026_07_06_20_58_16.793,0.320000,0.98556751,0.16805558,0.01885255,-0.00764690,0.99917221,0.02140963,0.03459071,-0.00873652,0.94339770,-0.33154857,-0.03973112,0.33097190,0.94280380,19.345081,-1.982443,1.227600,0.002370,0.009388,9.816848,0.001616,0.014484,0.012854
2026_07_06_20_58_16.812,0.340000,0.98557150,0.16802381,0.01881295,-0.00793398,0.99916625,0.02196106,0.03441681,-0.00931697,0.94341010,-0.33149749,-0.03974920,0.33090043,0.94282812,19.340754,-1.972473,1.259216,0.002268,0.010541,9.816676,0.001505,0.015513,0.012307
2026_07_06_20_58_16.832,0.360000,0.98557514,0.16799334,0.01877328,-0.00822069,0.99915999,0.02251179,0.03424291,-0.00989665,0.94342130,-0.33144876,-0.03976699,0.33083144,0.94285160,19.336575,-1.962502,1.290791,0.002207,0.011237,9.816500,0.001437,0.016109,0.011907
2026_07_06_20_58_16.852,0.380000,0.98557830,0.16796447,0.01873351,-0.00850705,0.99915338,0.02306186,0.03406892,-0.01047560,0.94343114,-0.33140302,-0.03978445,0.33076555,0.94287395,19.332584,-1.952527,1.322330,0.002290,0.011262,9.816071,0.001531,0.015993,0.011499
2026_07_06_20_58_16.871,0.400000,0.98558134,0.16793661,0.01869367,-0.00879359,0.99914646,0.02361230,0.03389473,-0.01105490,0.94343996,-0.33135915,-0.03980179,0.33070159,0.94289571,19.328711,-1.942540,1.353889,0.002820,0.011190,9.815518,0.002076,0.015756,0.011019
2026_07_06_20_58_16.891,0.420000,0.98558438,0.16790809,0.01865374,-0.00907976,0.99913919,0.02416196,0.03372053,-0.01163350,0.94344884,-0.33131391,-0.03981879,0.33063644,0.94291782,19.324766,-1.932553,1.385403,0.002973,0.011120,9.815182,0.002237,0.015582,0.010731
2026_07_06_20_58_16.911,0.440000,0.98558772,0.16787688,0.01861389,-0.00936555,0.99913162,0.02471082,0.03354672,-0.01221146,0.94345927,-0.33126345,-0.03983576,0.33056614,0.94294173,19.320507,-1.922588,1.416872,0.002354,0.011356,9.814870,0.001621,0.015688,0.010339
2026_07_06_20_58_16.931,0.460000,0.98559147,0.16784336,0.01857412,-0.00965150,0.99912369,0.02525996,0.03337311,-0.01278979,0.94347090,-0.33120850,-0.03985288,0.33049145,0.94296724,19.315981,-1.912635,1.448357,0.002276,0.012491,9.815358,0.001502,0.016918,0.010420
2026_07_06_20_58_16.951,0.480000,0.98559529,0.16780877,0.01853430,-0.00993760,0.99911547,0.02580934,0.03319941,-0.01336847,0.94348294,-0.33115146,-0.03986987,0.33041468,0.94299340,19.311331,-1.902676,1.479855,0.002807,0.013939,9.816315,0.001967,0.018615,0.010861
2026_07_06_20_58_16.970,0.500000,0.98559892,0.16777477,0.01849437,-0.01022335,0.99910688,0.02635802,0.03302561,-0.01394647,0.94349420,-0.33109543,-0.03988649,0.33033910,0.94301915,19.306751,-1.892712,1.511314,0.003089,0.015316,9.816835,0.002201,0.020093,0.010907
2026_07_06_20_58_16.990,0.520000,0.98560202,0.16774280,0.01845438,-0.01050881,0.99909800,0.02690619,0.03285180,-0.01452383,0.94350386,-0.33104318,-0.03990291,0.33026743,0.94304359,19.302408,-1.882747,1.542744,0.002952,0.016223,9.816852,0.002041,0.020952,0.010618
2026_07_06_20_58_17.010,0.540000,0.98560494,0.16771215,0.01841439,-0.01079451,0.99908876,0.02745489,0.03267789,-0.01510162,0.94351220,-0.33099341,-0.03991938,0.33019829,0.94306707,19.298222,-1.872776,1.574204,0.003138,0.016564,9.817178,0.002199,0.021387,0.010819
2026_07_06_20_58_17.030,0.560000,0.98560786,0.16768113,0.01837382,-0.01108049,0.99907923,0.02800392,0.03250279,-0.01568015,0.94352055,-0.33094287,-0.03993474,0.33012849,0.94309092,19.293993,-1.862738,1.605683,0.003643,0.016920,9.817499,0.002675,0.021844,0.011022
2026_07_06_20_58_17.050,0.580000,0.98561090,0.16764829,0.01833272,-0.01136669,0.99906939,0.02855316,0.03232665,-0.01625936,0.94352973,-0.33088872,-0.03994907,0.33005521,0.94311595,19.289553,-1.852640,1.637174,0.004103,0.017816,9.817242,0.003121,0.022617,0.010498
2026_07_06_20_58_17.069,0.600000,0.98561430,0.16761282,0.01829166,-0.01165299,0.99905926,0.02910253,0.03215066,-0.01683887,0.94354028,-0.33082947,-0.03996342,0.32997689,0.94314271,19.284807,-1.842550,1.668674,0.004583,0.019282,9.817657,0.003549,0.024153,0.010423
2026_07_06_20_58_17.090,0.620000,0.98561794,0.16757603,0.01825056,-0.01193888,0.99904877,0.02965106,0.03197483,-0.01741763,0.94355148,-0.33076766,-0.03997751,0.32989612,0.94317037,19.279911,-1.832470,1.700124,0.004874,0.020980,9.818173,0.003777,0.025935,0.010357
2026_07_06_20_58_17.110,0.640000,0.98562115,0.16754061,0.01820949,-0.01222445,0.99903798,0.03019901,0.03179913,-0.01799569,0.94356143,-0.33070832,-0.03999150,0.32981795,0.94319713,19.275171,-1.822397,1.731542,0.004719,0.022671,9.818128,0.003581,0.027512,0.009750
2026_07_06_20_58_17.130,0.660000,0.98562402,0.16750748,0.01816845,-0.01250974,0.99902683,0.03074651,0.03162357,-0.01857311,0.94356948,-0.33065337,-0.04000547,0.32974422,0.94322228,19.270704,-1.812333,1.762935,0.004424,0.023877,9.818018,0.003256,0.028607,0.009239
2026_07_06_20_58_17.149,0.680000,0.98562652,0.16747585,0.01812741,-0.01279477,0.99901539,0.03129353,0.03144809,-0.01914992,0.94357628,-0.33060116,-0.04001935,0.32967341,0.94324648,19.266415,-1.802273,1.794300,0.004320,0.024365,9.817804,0.003137,0.028995,0.008874
2026_07_06_20_58_17.168,0.700000,0.98562890,0.16744390,0.01808592,-0.01308011,0.99900365,0.03184103,0.03127164,-0.01972752,0.94358289,-0.33054823,-0.04003239,0.32960194,0.94327086,19.262085,-1.792157,1.825693,0.004420,0.024323,9.817530,0.003234,0.028870,0.008634
2026_07_06_20_58_17.188,0.720000,0.98563164,0.16741006,0.01804397,-0.01336573,0.99899155,0.03238886,0.03109430,-0.02030589,0.94359046,-0.33049166,-0.04004453,0.32952696,0.94329655,19.257538,-1.781991,1.857104,0.004824,0.023985,9.817698,0.003624,0.028620,0.008918
2026_07_06_20_58_17.208,0.740000,0.98563457,0.16737399,0.01800154,-0.01365157,0.99897915,0.03293690,0.03091604,-0.02088495,0.94359916,-0.33043066,-0.04005571,0.32944766,0.94332379,19.252729,-1.771771,1.888529,0.005450,0.024218,9.817788,0.004226,0.028892,0.008945
2026_07_06_20_58_17.228,0.760000,0.98563772,0.16733658,0.01795813,-0.01393773,0.99896652,0.03348520,0.03073583,-0.02146499,0.94360840,-0.33036709,-0.04006499,0.32936591,0.94335192,19.247772,-1.761440,1.919968,0.006079,0.025569,9.817828,0.004809,0.030203,0.008558
2026_07_06_20_58_17.247,0.780000,0.98564082,0.16729902,0.01791442,-0.01422412,0.99895352,0.03403388,0.03055500,-0.02204562,0.94361740,-0.33030310,-0.04007373,0.32928386,0.94338024,19.242796,-1.751074,1.951429,0.006068,0.027069,9.818329,0.004730,0.031785,0.008534
2026_07_06_20_58_17.268,0.800000,0.98564363,0.16726290,0.01787092,-0.01451068,0.99894017,0.03458299,0.03037452,-0.02262643,0.94362515,-0.33024186,-0.04008291,0.32920456,0.94340754,19.237986,-1.740728,1.982916,0.006164,0.028498,9.818161,0.004785,0.033083,0.007909
2026_07_06_20_58_17.288,0.820000,0.98564583,0.16722916,0.01782742,-0.01479686,0.99892646,0.03513146,0.03019410,-0.02320640,0.94363093,-0.33018503,-0.04009197,0.32912984,0.94343317,19.233458,-1.730385,2.014366,0.006708,0.029690,9.817302,0.005318,0.033947,0.006722
2026_07_06_20_58_17.307,0.840000,0.98564780,0.16719696,0.01778401,-0.01508271,0.99891245,0.03567935,0.03001397,-0.02378562,0.94363540,-0.33013111,-0.04010110,0.32905817,0.94345784,19.229109,-1.720059,2.045783,0.006760,0.029785,9.816623,0.005378,0.033817,0.006052
2026_07_06_20_58_17.327,0.860000,0.98564941,0.16716571,0.01774067,-0.01536823,0.99889815,0.03622664,0.02983408,-0.02436411,0.94363886,-0.33007887,-0.04011024,0.32898828,0.94348180,19.224873,-1.709746,2.077166,0.006915,0.030189,9.816050,0.005528,0.034018,0.005384
2026_07_06_20_58_17.347,0.880000,0.98565078,0.16713612,0.01769675,-0.01565300,0.99888361,0.03677232,0.02965326,-0.02494125,0.94364101,-0.33002973,-0.04011799,0.32892168,0.94350469,19.220833,-1.699381,2.108457,0.007269,0.031677,9.815700,0.005841,0.035322,0.004573
2026_07_06_20_58_17.371,0.900000,0.98565161,0.16710858,0.01765230,-0.01593709,0.99886882,0.03731653,0.02947158,-0.02551713,0.94364148,-0.32998431,-0.04012448,0.32885903,0.94352627,19.217033,-1.688966,2.139663,0.007394,0.033087,9.815539,0.005917,0.036608,0.003962
2026_07_06_20_58_17.386,0.920000,0.98565227,0.16708229,0.01760799,-0.01622096,0.99885368,0.03786042,0.02929023,-0.02609248,0.94364077,-0.32994133,-0.04013117,0.32879883,0.94354695,19.213383,-1.678570,2.170852,0.007495,0.033479,9.815375,0.005995,0.036932,0.003680
2026_07_06_20_58_17.406,0.940000,0.98565292,0.16705544,0.01756400,-0.01650565,0.99883813,0.03840601,0.02910931,-0.02666937,0.94364011,-0.32989717,-0.04013874,0.32873756,0.94356799,19.209669,-1.668199,2.202140,0.007571,0.033242,9.815564,0.006051,0.036776,0.003939
2026_07_06_20_58_17.426,0.960000,0.98565358,0.16702713,0.01752035,-0.01679110,0.99882221,0.03895316,0.02892885,-0.02724766,0.94363999,-0.32985014,-0.04014712,0.32867342,0.94358993,19.205782,-1.657854,2.233516,0.007683,0.033679,9.815946,0.006116,0.037320,0.004159
2026_07_06_20_58_17.446,0.980000,0.98565459,0.16699712,0.01747688,-0.01707670,0.99880588,0.03950064,0.02874881,-0.02782628,0.94364071,-0.32979983,-0.04015585,0.32860607,0.94361305,19.201698,-1.647534,2.264912,0.008006,0.035015,9.816374,0.006365,0.038738,0.004133
2026_07_06_20_58_17.466,1.000000,0.98565567,0.16696621,0.01743348,-0.01736194,0.99878925,0.04004739,0.02856911,-0.02840418,0.94364166,-0.32974774,-0.04016454,0.32853705,0.94363672,19.197514,-1.637233,2.296267,0.008360,0.037115,9.816513,0.006633,0.040782,0.003582
2026_07_06_20_58_17.485,1.020000,0.98565638,0.16693601,0.01739016,-0.01764686,0.99877232,0.04059357,0.02838966,-0.02898140,0.94364190,-0.32969683,-0.04017324,0.32846934,0.94365990,19.193409,-1.626946,2.327590,0.008473,0.038901,9.816289,0.006681,0.042403,0.002786
2026_07_06_20_58_17.505,1.040000,0.98565692,0.16690728,0.01734700,-0.01793204,0.99875504,0.04114037,0.02821040,-0.02955901,0.94364083,-0.32964876,-0.04018236,0.32840452,0.94368207,19.189480,-1.616670,2.358948,0.008528,0.039335,9.816149,0.006706,0.042771,0.002513
2026_07_06_20_58_17.525,1.060000,0.98565704,0.16688040,0.01730333,-0.01821704,0.99873745,0.04168668,0.02803016,-0.03013633,0.94363815,-0.32960412,-0.04019043,0.32834324,0.94370306,19.185766,-1.606339,2.390279,0.008689,0.039515,9.816028,0.006843,0.042912,0.002344
2026_07_06_20_58_17.545,1.080000,0.98565686,0.16685419,0.01725926,-0.01850185,0.99871957,0.04223250,0.02784919,-0.03071338,0.94363475,-0.32956061,-0.04019763,0.32828328,0.94372362,19.182131,-1.595965,2.421582,0.008565,0.039663,9.815810,0.006700,0.042979,0.002088
2026_07_06_20_58_17.565,1.100000,0.98565698,0.16682652,0.01721547,-0.01878688,0.99870133,0.04277883,0.02766880,-0.03129084,0.94363195,-0.32951429,-0.04020540,0.32822058,0.94374508,19.178331,-1.585625,2.452915,0.008396,0.039719,9.815588,0.006516,0.042955,0.001855
2026_07_06_20_58_17.585,1.120000,0.98565739,0.16679649,0.01717137,-0.01907218,0.99868280,0.04332552,0.02748784,-0.03186902,0.94363034,-0.32946339,-0.04021253,0.32815340,0.94376814,19.174259,-1.575251,2.484269,0.008655,0.040351,9.815634,0.006729,0.043582,0.001698
2026_07_06_20_58_17.605,1.140000,0.98565787,0.16676489,0.01712693,-0.01935773,0.99866390,0.04387254,0.02730620,-0.03244785,0.94362950,-0.32940930,-0.04021896,0.32808316,0.94379228,19.169998,-1.564840,2.515642,0.009147,0.041523,9.816194,0.007136,0.044897,0.001855
2026_07_06_20_58_17.624,1.160000,0.98565841,0.16673292,0.01708266,-0.01964344,0.99864465,0.04441993,0.02712492,-0.03302696,0.94362855,-0.32935452,-0.04022575,0.32801229,0.94381666,19.165701,-1.554448,2.547037,0.009609,0.042812,9.816325,0.007526,0.046180,0.001568
2026_07_06_20_58_17.644,1.180000,0.98565871,0.16670218,0.01703807,-0.01992944,0.99862504,0.04496781,0.02694288,-0.03360668,0.94362640,-0.32930201,-0.04023200,0.32794380,0.94384015,19.161549,-1.544014,2.578461,0.009708,0.043999,9.816252,0.007562,0.047284,0.001112
2026_07_06_20_58_17.664,1.200000,0.98565841,0.16667357,0.01699311,-0.02021571,0.99860513,0.04551616,0.02675995,-0.03418695,0.94362247,-0.32925346,-0.04023765,0.32787934,0.94386232,19.157639,-1.533528,2.609913,0.009982,0.044820,9.815728,0.007803,0.047905,0.000355
2026_07_06_20_58_17.683,1.220000,0.98565793,0.16664638,0.01694824,-0.02050161,0.99858487,0.04606388,0.02657730,-0.03476643,0.94361734,-0.32920757,-0.04024338,0.32781771,0.94388348,19.153904,-1.523058,2.641328,0.010299,0.044963,9.814885,0.008122,0.047782,-0.000479
2026_07_06_20_58_17.704,1.240000,0.98565739,0.16661836,0.01690354,-0.02078715,0.99856430,0.04661089,0.02639516,-0.03534513,0.94361246,-0.32915998,-0.04024924,0.32775450,0.94390517,19.150070,-1.512618,2.672704,0.010412,0.045106,9.814526,0.008218,0.047808,-0.000861
2026_07_06_20_58_17.723,1.260000,0.98565733,0.16658759,0.01685917,-0.02107283,0.99854338,0.04715823,0.02621378,-0.03592412,0.94360900,-0.32910711,-0.04025567,0.32768601,0.94392866,19.145918,-1.502222,2.704099,0.010319,0.045762,9.814438,0.008079,0.048400,-0.001161
2026_07_06_20_58_17.743,1.280000,0.98565751,0.16655478,0.01681507,-0.02135865,0.99852210,0.04770589,0.02603303,-0.03650336,0.94360662,-0.32905024,-0.04026257,0.32761365,0.94395351,19.141531,-1.491861,2.735513,0.010399,0.046542,9.814380,0.008105,0.049124,-0.001471
2026_07_06_20_58_17.762,1.300000,0.98565763,0.16652110,0.01677120,-0.02164461,0.99850047,0.04825387,0.02585274,-0.03708284,0.94360447,-0.32899159,-0.04026989,0.32753956,0.94397891,19.137039,-1.481527,2.766947,0.010485,0.047394,9.814249,0.008138,0.049894,-0.001871
2026_07_06_20_58_17.782,1.320000,0.98565775,0.16648775,0.01672749,-0.02193074,0.99847847,0.04880225,0.02567276,-0.03766255,0.94360173,-0.32893360,-0.04027756,0.32746619,0.94400406,19.132591,-1.471211,2.798403,0.010710,0.048453,9.814199,0.008297,0.050893,-0.002259
2026_07_06_20_58_17.803,1.340000,0.98565739,0.16645575,0.01668385,-0.02221700,0.99845612,0.04935095,0.02549283,-0.03824246,0.94359779,-0.32887802,-0.04028542,0.32739535,0.94402826,19.128298,-1.460897,2.829879,0.011243,0.049470,9.813733,0.008781,0.051731,-0.003018
2026_07_06_20_58_17.823,1.360000,0.98565686,0.16642499,0.01664038,-0.02250343,0.99843341,0.04990006,0.02531314,-0.03882256,0.94359267,-0.32882479,-0.04029367,0.32732692,0.94405162,19.124151,-1.450598,2.861379,0.011229,0.050202,9.813068,0.008736,0.052208,-0.003886
2026_07_06_20_58_17.841,1.380000,0.98565626,0.16639420,0.01659716,-0.02279000,0.99841028,0.05044955,0.02513395,-0.03940286,0.94358718,-0.32877147,-0.04030244,0.32725847,0.94407499,19.120005,-1.440327,2.892901,0.010794,0.050276,9.812669,0.008286,0.052130,-0.004297
2026_07_06_20_58_17.862,1.400000,0.98565573,0.16636178,0.01655419,-0.02307667,0.99838686,0.05099928,0.02495532,-0.03998334,0.94358248,-0.32871491,-0.04031162,0.32718682,0.94409943,19.115664,-1.430088,2.924438,0.010559,0.050239,9.812700,0.008021,0.052099,-0.004260
2026_07_06_20_58_17.881,1.420000,0.98565555,0.16632745,0.01651083,-0.02336351,0.99836308,0.05154915,0.02477600,-0.04056433,0.94357866,-0.32865465,-0.04031997,0.32711166,0.94412518,19.111107,-1.419810,2.955984,0.010923,0.051015,9.813095,0.008308,0.052983,-0.004133
2026_07_06_20_58_17.902,1.440000,0.98565543,0.16629203,0.01646706,-0.02365049,0.99833900,0.05209914,0.02459591,-0.04114578,0.94357526,-0.32859218,-0.04032746,0.32703435,0.94415158,19.106422,-1.409488,2.987537,0.011462,0.052671,9.813695,0.008723,0.054775,-0.004095
2026_07_06_20_58_17.921,1.460000,0.98565513,0.16625716,0.01642293,-0.02393764,0.99831456,0.05264938,0.02441507,-0.04172766,0.94357109,-0.32853070,-0.04033429,0.32695821,0.94417769,19.101805,-1.399123,3.019105,0.011624,0.054235,9.813847,0.008783,0.056313,-0.004460
2026_07_06_20_58_17.941,1.480000,0.98565429,0.16622427,0.01637846,-0.02422499,0.99828976,0.05319993,0.02423343,-0.04230994,0.94356531,-0.32847288,-0.04034056,0.32688579,0.94420248,19.097416,-1.388712,3.050693,0.011562,0.055139,9.813668,0.008658,0.057110,-0.004927
2026_07_06_20_58_17.960,1.500000,0.98565322,0.16619325,0.01633411,-0.02451243,0.99826467,0.05375075,0.02405195,-0.04289228,0.94355792,-0.32841861,-0.04034715,0.32681704,0.94422603,19.093248,-1.378309,3.082296,0.011936,0.055812,9.813774,0.008965,0.057806,-0.005037
2026_07_06_20_58_17.980,1.520000,0.98565179,0.16616286,0.01628999,-0.02479994,0.99823922,0.05430180,0.02387086,-0.04347463,0.94354975,-0.32836542,-0.04035418,0.32674947,0.94424909,19.089155,-1.367930,3.113913,0.011899,0.056315,9.813765,0.008874,0.058279,-0.005211
2026_07_06_20_58_18.000,1.540000,0.98565036,0.16613263,0.01624614,-0.02508753,0.99821335,0.05485309,0.02369031,-0.04405703,0.94354111,-0.32831252,-0.04036173,0.32668221,0.94427204,19.085079,-1.357581,3.145544,0.011616,0.057007,9.813730,0.008530,0.058911,-0.005476
2026_07_06_20_58_18.019,1.560000,0.98564869,0.16610314,0.01620254,-0.02537570,0.99818712,0.05540562,0.02351005,-0.04464046,0.94353163,-0.32826099,-0.04036998,0.32661638,0.94429445,19.081091,-1.347250,3.177248,0.011757,0.058174,9.813953,0.008576,0.060097,-0.005644
