UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h,
2026_07_06_20_32_34.194,3.849,35.2,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-37.2,325.3,946,-0.5,-0.6,-1.7,25,-37.2,325.3,946,-0.5,-0.6,-1.7,
2026_07_06_20_32_34.212,3.849,35.1,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-38.5,324.4,945.6,-0.5,-0.6,-1.7,25,-37.2396,325.273,945.988,-0.5,-0.6,-1.7,
2026_07_06_20_32_34.232,3.849,35.1,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-38,325,945.4,-0.5,-0.6,-1.8,25,-37.3012,325.238,945.958,-0.5,-0.6,-1.70305,
2026_07_06_20_32_34.252,3.849,35.1,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-38.9,323.8,945.4,-0.5,-0.6,-1.8,25,-37.3712,325.187,945.924,-0.5,-0.6,-1.70895,
2026_07_06_20_32_34.272,3.849,35.2,0,0.765,0,0,0,0, ,0,0,0,0,0, ,-38.3,324.8,944.9,-0.5,-0.6,-1.8,25,-37.4461,325.133,945.877,-0.5,-0.6,-1.7145,
2026_07_06_20_32_34.292,3.849,35.1,0,0.762,0,0,0,0, ,0,0,0,0,0, ,-38.2,324.4,945.3,-0.4,-0.5,-1.7,25,-37.4951,325.1,945.83,-0.496953,-0.596953,-1.71667,
2026_07_06_20_32_34.311,3.849,35.1,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-38.8,324.9,945.4,-0.5,-0.6,-1.7,25,-37.5563,325.073,945.8,-0.494092,-0.594092,-1.71565,
2026_07_06_20_32_34.331,3.849,35.2,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-39,324.4,944.2,-0.5,-0.6,-1.8,25,-37.6382,325.047,945.739,-0.494452,-0.594452,-1.71774,
2026_07_06_20_32_34.351,3.849,35,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-37.4,325,945.5,-0.5,-0.6,-1.7,25,-37.6724,325.026,945.685,-0.49479,-0.59479,-1.71971,
2026_07_06_20_32_34.371,3.849,35,0,0.761,0,0,0,0, ,0,0,0,0,0, ,-38.2,325.1,945,-0.5,-0.6,-1.8,25,-37.6802,325.027,945.659,-0.495108,-0.595108,-1.72156,
2026_07_06_20_32_34.391,3.849,35.2,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-38.8,325,944,-0.5,-0.6,-1.7,25,-37.7301,325.029,945.588,-0.495406,-0.595406,-1.72329,
2026_07_06_20_32_34.410,3.849,35.1,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-39.7,324.4,944.9,-0.4,-0.6,-1.7,25,-37.8228,325.009,945.519,-0.492639,-0.595686,-1.72187,
2026_07_06_20_32_34.430,3.849,35.1,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-38.9,324.4,946.5,-0.5,-0.6,-1.7,25,-37.9128,324.972,945.53,-0.49004,-0.595949,-1.72054,
2026_07_06_20_32_34.454,3.849,35.1,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-38.8,326.2,945,-0.5,-0.6,-1.7,25,-37.9699,324.992,945.543,-0.490647,-0.596195,-1.71929,
2026_07_06_20_32_34.469,3.849,35.1,0,0.764,0,0,0,0, ,0,0,0,0,0, ,-38.3,325.3,944.9,-0.4,-0.6,-1.7,25,-38.0052,325.038,945.507,-0.48817,-0.596427,-1.71811,
2026_07_06_20_32_34.490,3.849,35.2,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-37.7,324,945.9,-0.6,-0.5,-1.8,25,-38.0049,325.014,945.501,-0.488891,-0.593598,-1.72005,
2026_07_06_20_32_34.509,3.849,35.1,0,0.763,0,0,0,0, ,0,0,0,0,0, ,-38.8,324.5,945.1,-0.5,-0.6,-1.7,25,-38.0199,324.968,945.5,-0.492615,-0.590941,-1.72188,
