UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h,
2026_07_06_16_22_18.271,3.869,49.2,0,0.771,0,0,0,0, ,0,0,0,0,0, ,-37.1,286.3,957.1,-1,-0.5,-1.9,25,-37.1,286.3,957.1,-1,-0.5,-1.9,
2026_07_06_16_22_18.291,3.869,49.1,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-37.9,286.1,957.5,-1,-0.5,-2,25,-37.1244,286.294,957.112,-1,-0.5,-1.90305,
2026_07_06_16_22_18.312,3.869,49.1,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-38,287.4,957.1,-1,-0.5,-2,25,-37.1747,286.322,957.124,-1,-0.5,-1.90895,
2026_07_06_16_22_18.330,3.869,49.1,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-38.2,287.2,956.5,-1,-0.5,-1.9,25,-37.2311,286.381,957.104,-1,-0.5,-1.91146,
2026_07_06_16_22_18.351,3.869,49.1,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-39,287.3,958.8,-1,-0.5,-1.9,25,-37.3145,286.434,957.137,-1,-0.5,-1.91076,
2026_07_06_16_22_18.371,3.869,49,0,0.773,0,0,0,0, ,0,0,0,0,0, ,-38.2,287.1,957.2,-1,-0.5,-2,25,-37.3928,286.481,957.19,-1,-0.5,-1.91315,
2026_07_06_16_22_18.390,3.869,49.1,0,0.773,0,0,0,0, ,0,0,0,0,0, ,-37.7,287.1,957.7,-1,-0.5,-2,25,-37.4268,286.519,957.206,-1,-0.5,-1.91844,
2026_07_06_16_22_18.411,3.869,49,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-38.2,287.3,957.2,-1,-0.4,-1.9,25,-37.4587,286.56,957.22,-1,-0.496953,-1.92036,
2026_07_06_16_22_18.431,3.869,49,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-36.4,287.7,956.6,-1,-0.5,-2,25,-37.449,286.617,957.201,-1,-0.494092,-1.92217,
2026_07_06_16_22_18.450,3.869,49,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-38.3,288.5,956.4,-1,-0.5,-2,25,-37.443,286.708,957.158,-1,-0.494452,-1.92691,
2026_07_06_16_22_18.469,3.869,49,0,0.774,0,0,0,0, ,0,0,0,0,0, ,-37.3,287.5,956.6,-1,-0.5,-2,25,-37.4647,286.787,957.118,-1,-0.49479,-1.93137,
2026_07_06_16_22_18.489,3.869,48.9,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-37.4,287.7,958.6,-1,-0.5,-1.9,25,-37.4577,286.836,957.148,-1,-0.495108,-1.9325,
2026_07_06_16_22_18.509,3.869,48.9,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-37.5,288.5,956.4,-1,-0.4,-2,25,-37.4573,286.913,957.169,-1,-0.492359,-1.93357,
2026_07_06_16_22_18.530,3.869,49,0,0.773,0,0,0,0, ,0,0,0,0,0, ,-37.4,288.3,957.6,-1,-0.5,-2,25,-37.4568,287.004,957.159,-1,-0.489778,-1.93762,
2026_07_06_16_22_18.549,3.869,48.9,0,0.773,0,0,0,0, ,0,0,0,0,0, ,-38.5,288.6,957.7,-0.9,-0.5,-1.9,25,-37.4869,287.092,957.189,-0.996953,-0.4904,-1.93837,
2026_07_06_16_22_18.568,3.869,48.9,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-38.4,287.9,957.6,-1,-0.5,-2,25,-37.5456,287.162,957.217,-0.994092,-0.490985,-1.93908,
2026_07_06_16_22_18.588,3.869,48.9,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-38.6,287.3,957.7,-1,-0.5,-2,25,-37.6037,287.189,957.243,-0.994452,-0.491535,-1.94279,
2026_07_06_16_22_18.608,3.869,48.9,0,0.773,0,0,0,0, ,0,0,0,0,0, ,-37.8,286.2,957.2,-1,-0.5,-1.9,25,-37.6401,287.162,957.256,-0.99479,-0.492051,-1.94323,
2026_07_06_16_22_18.628,3.869,48.9,0,0.773,0,0,0,0, ,0,0,0,0,0, ,-37.9,287.2,956.7,-1,-0.5,-1.9,25,-37.6528,287.134,957.237,-0.995108,-0.492535,-1.9406,
2026_07_06_16_22_18.648,3.869,48.9,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-37.5,288.3,956.9,-1,-0.5,-2,25,-37.6557,287.172,957.21,-0.995406,-0.49299,-1.94117,
2026_07_06_16_22_18.667,3.869,49,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-36.1,287.4,958.9,-1.1,-0.4,-2,25,-37.6036,287.213,957.252,-0.998732,-0.49037,-1.94476,
