UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_07_06_17_47_55.341,0.000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_17_47_55.361,0.020000,0.90467834,0.07652842,-0.41767478,0.03533188,0.64859891,-0.12785596,-0.75031483,-0.00000001,0.98579013,-0.16798165,0.76113045,0.10895272,0.63938236,9.671203,48.621235,-11.152353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_17_47_55.381,0.040000,0.90469158,0.07659326,-0.41765931,0.03503554,0.64866644,-0.12737249,-0.75033873,-0.00058706,0.98581195,-0.16785239,0.76107270,0.10932072,0.63938832,9.703158,48.623310,-11.110106,-0.000965,-0.002706,9.760483,-0.030702,-0.006865,-0.024089
2026_07_06_17_47_55.400,0.060000,0.90470088,0.07665362,-0.41765276,0.03473728,0.64871895,-0.12688290,-0.75037611,-0.00117549,0.98583508,-0.16771343,0.76102710,0.10968095,0.63938081,9.734633,48.626549,-11.067583,-0.001235,-0.005618,9.760983,-0.030488,-0.009661,-0.023078
2026_07_06_17_47_55.420,0.080000,0.90470612,0.07670807,-0.41765639,0.03443699,0.64875448,-0.12638593,-0.75042939,-0.00176453,0.98585993,-0.16756217,0.76099575,0.11003087,0.63935804,9.765434,48.631168,-11.024709,-0.000257,-0.008945,9.760370,-0.030309,-0.013147,-0.023647
2026_07_06_17_47_55.440,0.100000,0.90470785,0.07676212,-0.41766736,0.03413739,0.64877725,-0.12589079,-0.75049293,-0.00235334,0.98588443,-0.16741073,0.76097476,0.11037844,0.63932312,9.796210,48.636677,-10.982194,0.000296,-0.012421,9.759480,-0.030613,-0.016756,-0.024048
2026_07_06_17_47_55.465,0.120000,0.90470594,0.07681777,-0.41768536,0.03383927,0.64878768,-0.12540051,-0.75056595,-0.00294214,0.98590785,-0.16726333,0.76096374,0.11072665,0.63927591,9.827225,48.643009,-10.940287,-0.000348,-0.015597,9.759205,-0.031222,-0.019851,-0.023209
2026_07_06_17_47_55.480,0.140000,0.90469921,0.07687046,-0.41771457,0.03353950,0.64877927,-0.12490614,-0.75065565,-0.00353349,0.98593205,-0.16710916,0.76096845,0.11106941,0.63921094,9.858032,48.650787,-10.898329,-0.000950,-0.018761,9.759455,-0.031404,-0.022882,-0.022069
2026_07_06_17_47_55.499,0.160000,0.90468770,0.07691661,-0.41775507,0.03323595,0.64875215,-0.12440093,-0.75076300,-0.00412830,0.98595840,-0.16694000,0.76098853,0.11140206,0.63912904,9.888216,48.660099,-10.855740,0.000317,-0.022356,9.758540,-0.031251,-0.026700,-0.023004
2026_07_06_17_47_55.519,0.180000,0.90467459,0.07696041,-0.41779968,0.03293077,0.64871800,-0.12389134,-0.75087678,-0.00472480,0.98598534,-0.16676518,0.76101422,0.11173132,0.63904107,9.918200,48.669968,-10.812877,0.003495,-0.026104,9.757151,-0.030219,-0.030959,-0.025654
2026_07_06_17_47_55.540,0.200000,0.90466219,0.07700901,-0.41784140,0.03262789,0.64868796,-0.12338954,-0.75098538,-0.00532066,0.98601007,-0.16660084,0.76103592,0.11206771,0.63895631,9.948759,48.679394,-10.770595,0.005465,-0.029490,9.756497,-0.029405,-0.034627,-0.026988
2026_07_06_17_47_55.559,0.220000,0.90465105,0.07706246,-0.41787905,0.03232788,0.64866400,-0.12289646,-0.75108689,-0.00591468,0.98603255,-0.16644755,0.76105195,0.11241099,0.63887697,9.979836,48.688202,-10.728942,0.004994,-0.032069,9.756584,-0.029613,-0.037116,-0.026151
