UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_06_26_17_22_55.629,0.000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_06_26_17_22_55.649,0.020000,0.71550572,0.15293282,0.17063352,0.65996009,0.07067376,-0.89221948,0.44603765,0.99660140,0.08212847,0.00637402,-0.04231940,0.44407123,0.89499152,26.391340,-26.491697,-85.477287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_06_26_17_22_55.668,0.040000,0.71572161,0.15288989,0.17059335,0.65974635,0.07126534,-0.89222544,0.44593179,0.99655348,0.08271885,0.00624348,-0.04245761,0.44394988,0.89504516,26.383738,-26.484921,-85.439560,-0.001822,0.002250,9.813127,0.001556,0.007639,0.010951
2026_06_26_17_22_55.689,0.060000,0.71593785,0.15284625,0.17055219,0.65953243,0.07185787,-0.89223194,0.44582367,0.99650502,0.08331001,0.00611258,-0.04259543,0.44382623,0.89509994,26.375990,-26.477999,-85.401787,-0.003367,0.004220,9.812206,0.003444,0.008773,0.009451
2026_06_26_17_22_55.708,0.080000,0.71615452,0.15280233,0.17050973,0.65931827,0.07245171,-0.89223891,0.44571337,0.99645609,0.08390176,0.00598019,-0.04273188,0.44370052,0.89515579,26.368109,-26.470940,-85.363930,-0.004821,0.006310,9.811095,0.005464,0.009754,0.007820
2026_06_26_17_22_55.729,0.100000,0.71637124,0.15275867,0.17046623,0.65910423,0.07304579,-0.89224625,0.44560200,0.99640703,0.08449280,0.00584619,-0.04286642,0.44357389,0.89521211,26.360165,-26.463810,-85.326073,-0.006028,0.008578,9.810361,0.007663,0.010698,0.006639
2026_06_26_17_22_55.748,0.120000,0.71658796,0.15271491,0.17042147,0.65889025,0.07364035,-0.89225388,0.44548866,0.99635744,0.08508360,0.00571075,-0.04299921,0.44344541,0.89526939,26.352106,-26.456554,-85.288185,-0.007627,0.010691,9.810423,0.009642,0.012336,0.005994
2026_06_26_17_22_55.767,0.140000,0.71680444,0.15267117,0.17037550,0.65867686,0.07423395,-0.89226216,0.44537377,0.99630791,0.08567262,0.00557405,-0.04312989,0.44331554,0.89532739,26.343952,-26.449203,-85.250366,-0.009336,0.012627,9.810405,0.011439,0.014025,0.005228
2026_06_26_17_22_55.788,0.160000,0.71702045,0.15262705,0.17032874,0.65846395,0.07482672,-0.89227068,0.44525719,0.99625778,0.08626044,0.00543723,-0.04325955,0.44318411,0.89538622,26.335701,-26.441742,-85.212608,-0.010760,0.014244,9.809919,0.012956,0.015225,0.004168
2026_06_26_17_22_55.807,0.180000,0.71723688,0.15258242,0.17028148,0.65825087,0.07542002,-0.89227968,0.44513935,0.99620754,0.08684880,0.00530039,-0.04338929,0.44305134,0.89544564,26.327364,-26.434202,-85.174828,-0.012360,0.015704,9.809281,0.014310,0.016504,0.002892
2026_06_26_17_22_55.827,0.200000,0.71745354,0.15253738,0.17023365,0.65803748,0.07601434,-0.89228863,0.44502008,0.99615663,0.08743805,0.00516330,-0.04351886,0.44291723,0.89550573,26.318943,-26.426571,-85.136986,-0.013797,0.017677,9.809099,0.016164,0.017886,0.002099
2026_06_26_17_22_55.847,0.220000,0.71767008,0.15249237,0.17018548,0.65782428,0.07660824,-0.89229763,0.44490042,0.99610555,0.08802658,0.00502585,-0.04364768,0.44278270,0.89556599,26.310493,-26.418913,-85.099167,-0.014585,0.019666,9.809341,0.018065,0.018881,0.001975
2026_06_26_17_22_55.866,0.240000,0.71788645,0.15244743,0.17013709,0.65761107,0.07720208,-0.89230621,0.44478047,0.99605405,0.08861494,0.00488818,-0.04377599,0.44264796,0.89562631,26.302032,-26.411238,-85.061363,-0.016066,0.021192,9.808996,0.019475,0.020195,0.001015
2026_06_26_17_22_55.886,0.260000,0.71810234,0.15240243,0.17008825,0.65739834,0.07779485,-0.89231485,0.44465974,0.99600226,0.08920187,0.00475037,-0.04390332,0.44251254,0.89568698,26.293530,-26.403515,-85.023636,-0.018564,0.022702,9.808911,0.020776,0.022533,-0.000166
2026_06_26_17_22_55.907,0.280000,0.71831781,0.15235737,0.17003889,0.65718609,0.07838643,-0.89232355,0.44453824,0.99595028,0.08978736,0.00461237,-0.04402964,0.44237643,0.89574802,26.284979,-26.395742,-84.985985,-0.020613,0.024319,9.808907,0.022213,0.024517,-0.001074
2026_06_26_17_22_55.926,0.300000,0.71853346,0.15231201,0.16998833,0.65697396,0.07897836,-0.89233297,0.44441468,0.99589807,0.09037250,0.00447327,-0.04415457,0.44223836,0.89581001,26.276304,-26.387840,-84.948318,-0.021758,0.025712,9.808696,0.023504,0.025584,-0.001764
2026_06_26_17_22_55.946,0.320000,0.71874875,0.15226685,0.16993687,0.65676218,0.07956982,-0.89234251,0.44429004,0.99584550,0.09095651,0.00433302,-0.04427761,0.44209942,0.89587253,26.267570,-26.379868,-84.910690,-0.022891,0.027244,9.809414,0.024893,0.027066,-0.001618
2026_06_26_17_22_55.966,0.340000,0.71896362,0.15222196,0.16988526,0.65655077,0.08016014,-0.89235169,0.44416553,0.99579281,0.09153914,0.00419249,-0.04439975,0.44196069,0.89593494,26.258850,-26.371904,-84.873131,-0.023940,0.028915,9.809772,0.026441,0.028329,-0.001757
2026_06_26_17_22_55.985,0.360000,0.71917838,0.15217689,0.16983326,0.65633935,0.08075064,-0.89236075,0.44404018,0.99573952,0.09212172,0.00405185,-0.04452145,0.44182116,0.89599770,26.250080,-26.363888,-84.835579,-0.025119,0.030622,9.809892,0.028023,0.029606,-0.002167
2026_06_26_17_22_56.005,0.380000,0.71939349,0.15213248,0.16978098,0.65612745,0.08134234,-0.89236927,0.44391525,0.99568605,0.09270489,0.00390969,-0.04464208,0.44168216,0.89606023,26.241344,-26.355898,-84.797943,-0.027026,0.032812,9.810192,0.030018,0.031660,-0.002735
2026_06_26_17_22_56.025,0.400000,0.71960855,0.15208919,0.16972803,0.65591526,0.08193511,-0.89237690,0.44379073,0.99563205,0.09328806,0.00376503,-0.04476024,0.44154376,0.89612257,26.232643,-26.347937,-84.760246,-0.029217,0.034830,9.809703,0.031850,0.033606,-0.004141
2026_06_26_17_22_56.046,0.420000,0.71982342,0.15204577,0.16967413,0.65570354,0.08252710,-0.89238507,0.44366473,0.99557799,0.09386986,0.00361964,-0.04487692,0.44140407,0.89618552,26.223860,-26.339880,-84.722595,-0.030959,0.035803,9.809340,0.032672,0.035110,-0.005236
2026_06_26_17_22_56.065,0.440000,0.72003818,0.15200204,0.16962007,0.65549177,0.08311915,-0.89239305,0.44353801,0.99552339,0.09445184,0.00347458,-0.04499368,0.44126368,0.89624882,26.215033,-26.331779,-84.684952,-0.032033,0.036620,9.809542,0.033364,0.036255,-0.005528
2026_06_26_17_22_56.087,0.460000,0.72025239,0.15195827,0.16956645,0.65528047,0.08370948,-0.89240062,0.44341186,0.99546874,0.09503239,0.00333056,-0.04511070,0.44112378,0.89631182,26.206238,-26.323713,-84.647423,-0.033080,0.038088,9.809610,0.034713,0.037379,-0.005928
2026_06_26_17_22_56.104,0.480000,0.72046566,0.15191458,0.16951317,0.65506983,0.08429760,-0.89240760,0.44328612,0.99541372,0.09561098,0.00318745,-0.04522751,0.44098440,0.89637446,26.197477,-26.315676,-84.610039,-0.034301,0.039502,9.809087,0.036018,0.038394,-0.006933
2026_06_26_17_22_56.124,0.500000,0.72067863,0.15187092,0.16945961,0.65485960,0.08488470,-0.89241469,0.44316012,0.99535859,0.09618831,0.00304426,-0.04534358,0.44084477,0.89643735,26.188698,-26.307621,-84.572716,-0.035746,0.040916,9.808499,0.037306,0.039582,-0.008099
2026_06_26_17_22_56.144,0.520000,0.72089154,0.15182720,0.16940574,0.65464926,0.08547211,-0.89242142,0.44303346,0.99530298,0.09676570,0.00290079,-0.04545921,0.44070458,0.89650041,26.179886,-26.299526,-84.535385,-0.036838,0.042740,9.808637,0.038999,0.040816,-0.008454
2026_06_26_17_22_56.164,0.540000,0.72110432,0.15178342,0.16935235,0.65443885,0.08605909,-0.89242756,0.44290736,0.99524713,0.09734315,0.00275816,-0.04557550,0.44056487,0.89656317,26.171106,-26.291466,-84.498077,-0.037725,0.044225,9.808860,0.040365,0.041875,-0.008644
