UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_07_06_17_07_26.482,0.000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_17_07_26.502,0.020000,0.90062016,0.02822355,-0.43347687,0.01358426,0.62382650,-0.04893702,-0.78002918,-0.00000000,0.99803782,-0.06261432,0.78156281,0.03906048,0.62260246,3.590149,51.267021,-4.485799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_17_07_26.522,0.040000,0.90308815,0.02913102,-0.42830837,0.01162346,0.63283366,-0.04594814,-0.77292317,-0.00396010,0.99803257,-0.06257261,0.77427763,0.04265891,0.63140666,3.865412,50.620846,-4.153092,0.095637,-0.036291,9.781778,0.046558,-0.041391,-0.083155
2026_07_06_17_07_26.541,0.060000,0.90539694,0.03001671,-0.42339313,0.00967430,0.64128935,-0.04293590,-0.76609689,-0.00789957,0.99801081,-0.06254613,0.76725847,0.04616200,0.63967454,4.127889,50.008358,-3.830659,0.190291,-0.074021,9.801321,0.123630,-0.081983,-0.140306
2026_07_06_17_07_26.561,0.080000,0.90753776,0.03086006,-0.41876340,0.00775395,0.64915419,-0.03992013,-0.75960863,-0.01177213,0.99797505,-0.06250749,0.76056576,0.04951921,0.64736974,4.374527,49.433346,-3.519266,0.282063,-0.113039,9.823351,0.202193,-0.122914,-0.192074
2026_07_06_17_07_26.581,0.100000,0.90952092,0.03165450,-0.41440913,0.00589442,0.65646064,-0.03695801,-0.75345439,-0.01551364,0.99792647,-0.06246625,0.75420076,0.05269545,0.65452611,4.603256,48.894100,-3.222525,0.365961,-0.149007,9.838820,0.271827,-0.160178,-0.241019
2026_07_06_17_07_26.601,0.120000,0.91135567,0.03240930,-0.41032141,0.00409858,0.66323912,-0.03406699,-0.74763185,-0.01912593,0.99786568,-0.06243628,0.74816316,0.05570933,0.66117191,4.816633,48.389217,-2.940606,0.441721,-0.179577,9.839464,0.325926,-0.192044,-0.292940
2026_07_06_17_07_26.620,0.140000,0.91305006,0.03312831,-0.40649307,0.00235537,0.66951573,-0.03123400,-0.74214101,-0.02263171,0.99779391,-0.06241050,0.74245310,0.05858073,0.66733181,5.017134,47.917648,-2.671201,0.513725,-0.209271,9.831190,0.371840,-0.223028,-0.347383
2026_07_06_17_07_26.640,0.160000,0.91461164,0.03380835,-0.40291697,0.00066777,0.67531490,-0.02846541,-0.73697990,-0.02602242,0.99771309,-0.06238114,0.73707026,0.06130492,0.67302978,5.204977,47.478275,-2.413842,0.581001,-0.239821,9.820642,0.413815,-0.254546,-0.399332
2026_07_06_17_07_26.660,0.180000,0.91604173,0.03444504,-0.39960009,-0.00095490,0.68063772,-0.02577903,-0.73216653,-0.02927794,0.99762523,-0.06234304,0.73203492,0.06386935,0.67826664,5.379822,47.071796,-2.169190,0.645926,-0.268399,9.809814,0.454683,-0.283786,-0.449537
