UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h,
2026_07_06_21_38_13.707,3.858,46.6,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-40.6,430.1,901.4,-0.5,-0.5,-1.7,25,-40.6,430.1,901.4,-0.5,-0.5,-1.7,
2026_07_06_21_38_13.726,3.858,46.4,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-41.2,429.3,902.9,-0.4,-0.5,-1.7,25,-40.6183,430.076,901.446,-0.496953,-0.5,-1.7,
2026_07_06_21_38_13.746,3.858,46.4,0,0.774,0,0,0,0, ,0,0,0,0,0, ,-42.1,428.8,902.3,-0.7,-0.5,-1.7,25,-40.6812,430.013,901.516,-0.500186,-0.5,-1.7,
2026_07_06_21_38_13.765,3.858,46.4,0,0.771,0,0,0,0, ,0,0,0,0,0, ,-42.1,429.9,902.9,-0.6,-0.5,-1.7,25,-40.7676,429.973,901.582,-0.509315,-0.5,-1.7,
2026_07_06_21_38_13.786,3.858,46.4,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-40.7,429.3,902.8,-0.5,-0.5,-1.7,25,-40.8061,429.95,901.659,-0.511794,-0.5,-1.7,
2026_07_06_21_38_13.805,3.858,46.4,0,0.771,0,0,0,0, ,0,0,0,0,0, ,-41.8,429.4,901.4,-0.6,-0.5,-1.8,25,-40.8332,429.913,901.686,-0.514122,-0.5,-1.70305,
2026_07_06_21_38_13.825,3.858,46.3,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-41.8,430.9,901.1,-0.6,-0.5,-1.6,25,-40.8921,429.928,901.66,-0.519356,-0.5,-1.70286,
2026_07_06_21_38_13.845,3.858,46.3,0,0.771,0,0,0,0, ,0,0,0,0,0, ,-40.8,430.5,902.3,-0.5,-0.5,-1.7,25,-40.917,429.975,901.662,-0.521223,-0.5,-1.69964,
2026_07_06_21_38_13.865,3.858,46.3,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-41,430.1,902,-0.5,-0.5,-1.7,25,-40.9159,429.995,901.692,-0.51993,-0.5,-1.69966,
2026_07_06_21_38_13.884,3.858,46.4,0,0.769,0,0,0,0, ,0,0,0,0,0, ,-41.8,430,901.4,-0.7,-0.4,-1.7,25,-40.9454,429.998,901.692,-0.524809,-0.496953,-1.69968,
2026_07_06_21_38_13.910,3.858,46.3,0,0.771,0,0,0,0, ,0,0,0,0,0, ,-40.4,431.6,901.6,-0.6,-0.5,-1.7,25,-40.9548,430.047,901.681,-0.532438,-0.494092,-1.6997,
2026_07_06_21_38_13.924,3.858,46.4,0,0.769,0,0,0,0, ,0,0,0,0,0, ,-41.9,430.5,902.5,-0.5,-0.5,-1.7,25,-40.9667,430.108,901.703,-0.533508,-0.494452,-1.69972,
2026_07_06_21_38_13.944,3.858,46.4,0,0.771,0,0,0,0, ,0,0,0,0,0, ,-42.2,431.3,903.5,-0.6,-0.4,-1.8,25,-41.0328,430.156,901.782,-0.534513,-0.491743,-1.70278,
2026_07_06_21_38_13.964,3.858,46.3,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-40.8,430.6,902.2,-0.7,-0.5,-1.7,25,-41.0612,430.205,901.847,-0.54155,-0.489199,-1.70566,
2026_07_06_21_38_13.984,3.858,46.3,0,0.771,0,0,0,0, ,0,0,0,0,0, ,-40.4,430.5,902,-0.5,-0.5,-1.7,25,-41.0331,430.226,901.863,-0.545112,-0.489858,-1.70532,
2026_07_06_21_38_14.004,3.858,46.4,0,0.769,0,0,0,0, ,0,0,0,0,0, ,-41.9,429.4,901.3,-0.5,-0.4,-1.7,25,-41.0402,430.209,901.85,-0.542363,-0.487429,-1.70499,
2026_07_06_21_38_14.024,3.858,46.3,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-41.2,430.7,902.2,-0.5,-0.5,-1.7,25,-41.0713,430.199,901.844,-0.539782,-0.485148,-1.70469,
2026_07_06_21_38_14.043,3.858,46.2,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-40.8,429.4,901.1,-0.6,-0.5,-1.7,25,-41.067,430.19,901.832,-0.540404,-0.486053,-1.7044,
2026_07_06_21_38_14.063,3.858,46.3,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-42.3,430.4,901,-0.5,-0.5,-1.7,25,-41.0964,430.172,901.784,-0.540989,-0.486903,-1.70413,
2026_07_06_21_38_14.083,3.858,46.3,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-41.5,429.9,901.1,-0.4,-0.5,-1.6,25,-41.1454,430.171,901.739,-0.535444,-0.487701,-1.70084,
2026_07_06_21_38_14.103,3.858,46.2,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-41,430,902.5,-0.6,-0.5,-1.7,25,-41.1517,430.158,901.743,-0.533285,-0.48845,-1.69774,
2026_07_06_21_38_14.123,3.858,46.2,0,0.771,0,0,0,0, ,0,0,0,0,0, ,-41.3,431.5,901.7,-0.5,-0.5,-1.7,25,-41.1516,430.194,901.765,-0.534303,-0.489154,-1.69788,
2026_07_06_21_38_14.142,3.858,46.2,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-41.6,428.3,901.8,-0.5,-0.5,-1.7,25,-41.1698,430.176,901.764,-0.532213,-0.489815,-1.698,
2026_07_06_21_38_14.162,3.858,46.3,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-40.5,429.8,903.9,-0.6,-0.5,-1.7,25,-41.1625,430.107,901.83,-0.533297,-0.490436,-1.69813,
2026_07_06_21_38_14.181,3.858,46.3,0,0.771,0,0,0,0, ,0,0,0,0,0, ,-42.2,430.5,902.3,-0.4,-0.5,-1.8,25,-41.1739,430.11,901.908,-0.531268,-0.491019,-1.70129,
2026_07_06_21_38_14.201,3.858,46.3,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-41.6,429.9,903.6,-0.7,-0.5,-1.8,25,-41.2182,430.115,901.971,-0.532409,-0.491566,-1.7073,
2026_07_06_21_38_14.221,3.858,46.2,0,2.979,0,0,0,0, ,0,0,0,0,0, ,-41.7,429.9,902.3,-0.6,-0.5,-1.7,25,-41.2445,430.102,902.031,-0.539575,-0.49208,-1.7099,
2026_07_06_21_38_14.241,3.858,46.2,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-41.5,430,903,-0.6,-0.5,-1.6,25,-41.2662,430.093,902.068,-0.543257,-0.492563,-1.70625,
2026_07_06_21_38_14.261,3.858,46.3,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-40.8,430.1,901.4,-0.6,-0.5,-1.7,25,-41.2591,430.09,902.076,-0.546715,-0.493016,-1.70283,
2026_07_06_21_38_14.281,3.858,46.2,0,0.769,0,0,0,0, ,0,0,0,0,0, ,-41.3,431.1,903.4,-0.6,-0.5,-1.7,25,-41.2463,430.121,902.096,-0.549962,-0.493441,-1.70265,
2026_07_06_21_38_14.308,3.858,46.2,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-40.5,430.6,903.4,-0.4,-0.5,-1.7,25,-41.2252,430.166,902.176,-0.546917,-0.493841,-1.70249,
2026_07_06_21_38_14.320,3.858,46.2,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-41.1,429.8,902.7,-0.6,-0.6,-1.8,25,-41.1993,430.168,902.229,-0.544058,-0.497263,-1.70539,
2026_07_06_21_38_14.340,3.858,46.1,0,0.771,0,0,0,0, ,0,0,0,0,0, ,-42.4,430.4,901.7,-0.5,-0.5,-1.6,25,-41.2329,430.164,902.227,-0.54442,-0.500477,-1.70506,
2026_07_06_21_38_14.360,3.858,46.2,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-40.8,429.6,903.3,-0.4,-0.5,-1.7,25,-41.2553,430.154,902.244,-0.538667,-0.500448,-1.7017,
2026_07_06_21_38_14.380,3.858,46.2,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-41.1,428.3,902,-0.6,-0.5,-1.7,25,-41.2367,430.08,902.269,-0.53631,-0.500421,-1.7016,
2026_07_06_21_38_14.399,3.858,46.2,0,0.771,0,0,0,0, ,0,0,0,0,0, ,-41.6,431,903.4,-0.5,-0.5,-1.6,25,-41.2436,430.054,902.295,-0.537145,-0.500395,-1.69846,
2026_07_06_21_38_14.419,3.858,46.1,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-42.8,428.9,900.7,-0.5,-0.5,-1.6,25,-41.3018,430.048,902.28,-0.534881,-0.500371,-1.69246,
2026_07_06_21_38_14.441,3.858,46.2,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-40.7,430.6,902.9,-0.5,-0.5,-1.6,25,-41.3292,430.03,902.251,-0.532756,-0.500348,-1.68682,
2026_07_06_21_38_14.459,3.858,46.1,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-41.1,429.6,900.8,-0.6,-0.5,-1.7,25,-41.303,430.034,902.226,-0.533806,-0.500327,-1.68458,
2026_07_06_21_38_14.478,3.858,46.2,0,0.771,0,0,0,0, ,0,0,0,0,0, ,-41.5,430.6,903.3,-0.6,-0.5,-1.7,25,-41.3028,430.038,902.216,-0.53784,-0.500307,-1.68552,
2026_07_06_21_38_14.498,3.858,46.1,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-42.1,431,901.4,-0.7,-0.5,-1.7,25,-41.3331,430.084,902.224,-0.544675,-0.500288,-1.6864,
2026_07_06_21_38_14.518,3.858,46.2,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-40.7,430,901.6,-0.5,-0.5,-1.7,25,-41.3372,430.11,902.18,-0.548046,-0.500271,-1.68723,
2026_07_06_21_38_14.538,3.858,46.2,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-41.9,430.2,901.9,-0.5,-0.6,-1.7,25,-41.3349,430.109,902.153,-0.545118,-0.503301,-1.68801,
2026_07_06_21_38_14.558,3.858,46.2,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-40.5,430.1,903.5,-0.7,-0.5,-1.7,25,-41.3267,430.112,902.187,-0.548463,-0.506147,-1.68874,
2026_07_06_21_38_14.587,3.858,46.1,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-42.6,431.1,901.9,-0.6,-0.5,-1.7,25,-41.3403,430.141,902.218,-0.55465,-0.505772,-1.68942,
2026_07_06_21_38_14.598,3.858,46.2,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-42.3,430.7,903.1,-0.5,-0.5,-1.7,25,-41.4079,430.188,902.235,-0.554367,-0.505421,-1.69007,
2026_07_06_21_38_14.618,3.858,46.1,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-41.5,429.6,901.2,-0.6,-0.5,-1.7,25,-41.4379,430.185,902.23,-0.554101,-0.50509,-1.69067,
2026_07_06_21_38_14.637,3.858,46.1,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-41.7,430.6,903,-0.6,-0.5,-1.7,25,-41.4478,430.18,902.222,-0.556898,-0.50478,-1.69124,
2026_07_06_21_38_14.657,3.858,46.2,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-41.7,431.1,902,-0.5,-0.4,-1.7,25,-41.4632,430.221,902.239,-0.556477,-0.501442,-1.69178,
2026_07_06_21_38_14.677,3.858,46.1,0,0.769,0,0,0,0, ,0,0,0,0,0, ,-40.8,430.6,902.7,-0.5,-0.4,-1.7,25,-41.4502,430.259,902.246,-0.553036,-0.49526,-1.69228,
2026_07_06_21_38_14.696,3.858,46.1,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-40.8,429.5,901.9,-0.5,-0.5,-1.6,25,-41.4106,430.247,902.249,-0.549804,-0.492502,-1.6897,
2026_07_06_21_38_14.717,3.858,46.2,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-40.6,432.2,903.3,-0.6,-0.5,-1.8,25,-41.3673,430.283,902.27,-0.549816,-0.492959,-1.69033,
2026_07_06_21_38_14.737,3.858,46.2,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-41.2,431.2,901.9,-0.5,-0.5,-1.7,25,-41.3388,430.37,902.291,-0.549827,-0.493388,-1.69396,
2026_07_06_21_38_14.756,3.858,46.1,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-41.8,429.4,902.9,-0.4,-0.5,-1.7,25,-41.3486,430.365,902.297,-0.543744,-0.493791,-1.69433,
2026_07_06_21_38_14.776,3.858,46,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-41.2,430.5,901.1,-0.6,-0.5,-1.7,25,-41.3578,430.34,902.279,-0.541078,-0.494169,-1.69468,
2026_07_06_21_38_14.796,3.858,46.1,0,0.772,0,0,0,0, ,0,0,0,0,0, ,-41.5,430.6,901.1,-0.5,-0.5,-1.6,25,-41.3574,430.353,902.207,-0.541622,-0.494525,-1.69196,
2026_07_06_21_38_14.815,3.858,46.1,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-41.1,429.9,902.3,-0.4,-0.5,-1.6,25,-41.3539,430.347,902.176,-0.536039,-0.494858,-1.68635,
2026_07_06_21_38_14.835,3.858,46.1,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-41,429.9,900.5,-0.5,-0.5,-1.7,25,-41.3353,430.319,902.129,-0.530796,-0.495172,-1.68414,
2026_07_06_21_38_14.855,3.858,46.2,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-42.1,429.8,900.7,-0.5,-0.5,-1.7,25,-41.3484,430.291,902.036,-0.528919,-0.495466,-1.6851,
2026_07_06_21_38_14.875,3.858,46.1,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-41.3,431.6,902.4,-0.5,-0.5,-1.6,25,-41.3698,430.316,902.006,-0.527157,-0.495742,-1.68296,
2026_07_06_21_38_14.894,3.858,46.1,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-41.9,430.7,903.8,-0.5,-0.5,-1.6,25,-41.3839,430.367,902.073,-0.525502,-0.496002,-1.67791,
2026_07_06_21_38_14.914,3.858,46.1,0,0.769,0,0,0,0, ,0,0,0,0,0, ,-41.3,429.5,902.9,-0.5,-0.5,-1.7,25,-41.397,430.35,902.151,-0.523948,-0.496245,-1.67621,
2026_07_06_21_38_14.935,3.858,46.1,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-41,430.5,902.2,-0.5,-0.5,-1.7,25,-41.382,430.329,902.175,-0.522489,-0.496474,-1.67766,
2026_07_06_21_38_14.954,3.858,46.1,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-41.6,429.8,900.5,-0.5,-0.5,-1.7,25,-41.377,430.318,902.125,-0.521118,-0.496689,-1.67902,
2026_07_06_21_38_14.974,3.858,46,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-41.6,429.8,903,-0.5,-0.5,-1.7,25,-41.3906,430.286,902.102,-0.519831,-0.496891,-1.6803,
2026_07_06_21_38_14.994,3.858,46,0,0.773,0,0,0,0, ,0,0,0,0,0, ,-41.3,430,902.9,-0.5,-0.5,-1.7,25,-41.3942,430.263,902.154,-0.518623,-0.49708,-1.6815,
2026_07_06_21_38_15.013,3.858,46.1,0,0.773,0,0,0,0, ,0,0,0,0,0, ,-40.6,430.1,901.2,-0.5,-0.5,-1.6,25,-41.3671,430.25,902.147,-0.517488,-0.497258,-1.67958,
2026_07_06_21_38_15.034,3.858,46,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-41.1,429.1,902.2,-0.4,-0.5,-1.7,25,-41.3356,430.21,902.12,-0.513375,-0.497425,-1.67778,
2026_07_06_21_38_15.053,3.858,46.1,0,0.771,0,0,0,0, ,0,0,0,0,0, ,-42.3,430.2,902,-0.5,-0.5,-1.6,25,-41.3578,430.176,902.119,-0.509514,-0.497582,-1.67608,
2026_07_06_21_38_15.073,3.858,46,0,0.773,0,0,0,0, ,0,0,0,0,0, ,-41.5,431.3,901.7,-0.5,-0.5,-1.7,25,-41.3909,430.211,902.102,-0.508934,-0.497729,-1.67449,
2026_07_06_21_38_15.092,3.858,46,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-41,429.1,901.6,-0.5,-0.6,-1.7,25,-41.3823,430.21,902.075,-0.508389,-0.500915,-1.67605,
2026_07_06_21_38_15.112,3.858,46,0,0.771,0,0,0,0, ,0,0,0,0,0, ,-41.8,430,901,-0.5,-0.5,-1.7,25,-41.3834,430.17,902.028,-0.507878,-0.503906,-1.67751,
2026_07_06_21_38_15.132,3.858,46,0,0.77,0,0,0,0, ,0,0,0,0,0, ,-41.9,428.1,902.4,-0.6,-0.5,-1.6,25,-41.4118,430.102,902.008,-0.510445,-0.503668,-1.67583,
2026_07_06_21_38_15.152,3.858,46,0,0.769,0,0,0,0, ,0,0,0,0,0, ,-42.2,430.1,901.1,-0.6,-0.5,-1.8,25,-41.4507,430.041,901.992,-0.515902,-0.503444,-1.6773,
2026_07_06_21_38_15.172,3.858,46.1,0,0.771,0,0,0,0, ,0,0,0,0,0, ,-41.5,430.1,902.8,-0.5,-0.5,-1.6,25,-41.475,430.045,901.989,-0.51798,-0.503234,-1.67869,
