UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_06_26_18_17_00.239,0.020000,0.70566416,0.16567290,-0.35414785,0.59090602,0.05081868,-0.95130777,-0.30402467,0.71661699,0.24676508,-0.65235507,0.69561315,-0.18471733,0.69426358,-14.900178,17.700798,-86.948578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_06_26_18_17_00.258,0.040000,0.70589751,0.16560523,-0.35382751,0.59083819,0.05143261,-0.95133382,-0.30384013,0.71695107,0.24697030,-0.65191025,0.69522369,-0.18430896,0.69476199,-14.858502,17.689699,-86.911797,0.001654,0.000445,9.788041,-0.007911,0.000740,-0.009101
2026_06_26_18_17_00.278,0.060000,0.70612848,0.16554290,-0.35352650,0.59075981,0.05204374,-0.95135224,-0.30367810,0.71725702,0.24719679,-0.65148759,0.69486243,-0.18390939,0.69522911,-14.818186,17.679955,-86.875153,0.004236,0.001843,9.789286,-0.005903,-0.001603,-0.009936
2026_06_26_18_17_00.297,0.080000,0.70635682,0.16548625,-0.35325268,0.59066647,0.05265135,-0.95135951,-0.30355054,0.71752572,0.24745482,-0.65109372,0.69453925,-0.18352434,0.69565368,-14.779893,17.672283,-86.838692,0.007936,0.004375,9.789426,-0.003787,-0.004527,-0.012613
2026_06_26_18_17_00.318,0.100000,0.70658362,0.16543476,-0.35300621,0.59055704,0.05325794,-0.95135486,-0.30345947,0.71775687,0.24774742,-0.65072757,0.69425416,-0.18315361,0.69603586,-14.743593,17.666807,-86.802254,0.011174,0.007501,9.788710,-0.001861,-0.006705,-0.016130
2026_06_26_18_17_00.337,0.120000,0.70680815,0.16538940,-0.35277832,0.59043717,0.05386281,-0.95134318,-0.30338907,0.71796000,0.24806058,-0.65038407,0.69399726,-0.18278971,0.69638765,-14.708460,17.662573,-86.765900,0.014433,0.010616,9.787842,-0.000038,-0.008875,-0.019751
2026_06_26_18_17_00.357,0.140000,0.70702851,0.16535236,-0.35256022,0.59031409,0.05446112,-0.95133114,-0.30332059,0.71814442,0.24837577,-0.65006018,0.69375992,-0.18242487,0.69671977,-14.673676,17.658455,-86.729935,0.017809,0.013639,9.786927,0.001695,-0.011170,-0.023376
2026_06_26_18_17_00.377,0.160000,0.70724499,0.16532306,-0.35235035,0.59018821,0.05505419,-0.95131862,-0.30325258,0.71831203,0.24869233,-0.64975387,0.69353950,-0.18205823,0.69703501,-14.639114,17.654366,-86.694290,0.020228,0.015305,9.786568,0.002790,-0.012992,-0.025442
2026_06_26_18_17_00.397,0.180000,0.70745969,0.16529904,-0.35215062,0.59005672,0.05564600,-0.95130301,-0.30319309,0.71846235,0.24901855,-0.64946252,0.69333637,-0.18169285,0.69733238,-14.605029,17.650789,-86.658714,0.022263,0.016101,9.786421,0.003393,-0.014701,-0.026677
2026_06_26_18_17_00.417,0.200000,0.70767331,0.16527845,-0.35196286,0.58991843,0.05623680,-0.95128280,-0.30314785,0.71859533,0.24935859,-0.64918506,0.69315106,-0.18133247,0.69761038,-14.571733,17.648067,-86.623169,0.023881,0.015921,9.786978,0.003756,-0.016386,-0.026660
2026_06_26_18_17_00.436,0.220000,0.70788449,0.16526151,-0.35179228,0.58977145,0.05682367,-0.95125556,-0.30312353,0.71870470,0.24971658,-0.64892620,0.69298965,-0.18098195,0.69786167,-14.539744,17.646606,-86.587852,0.025454,0.015553,9.787775,0.004152,-0.018116,-0.026340
2026_06_26_18_17_00.459,0.240000,0.70809227,0.16524988,-0.35164097,0.58961558,0.05740416,-0.95122170,-0.30312067,0.71878719,0.25009191,-0.64869034,0.69285631,-0.18064167,0.69808221,-14.509171,17.646435,-86.552887,0.027397,0.015912,9.788144,0.004795,-0.019940,-0.026903
2026_06_26_18_17_00.475,0.260000,0.70829618,0.16524383,-0.35150737,0.58945197,0.05797791,-0.95118201,-0.30313605,0.71884429,0.25048172,-0.64847660,0.69274926,-0.18031028,0.69827414,-14.479862,17.647360,-86.518303,0.029956,0.017142,9.787843,0.005637,-0.022007,-0.028687
2026_06_26_18_17_00.495,0.280000,0.70849711,0.16524221,-0.35138685,0.58928287,0.05854595,-0.95113826,-0.30316430,0.71888256,0.25088143,-0.64827979,0.69266194,-0.17998526,0.69844460,-14.451473,17.649057,-86.484055,0.033087,0.019205,9.787059,0.006777,-0.024323,-0.031520
2026_06_26_18_17_00.516,0.300000,0.70869583,0.16524439,-0.35127705,0.58910865,0.05911088,-0.95109075,-0.30320340,0.71890455,0.25129056,-0.64809674,0.69259095,-0.17966469,0.69859743,-14.423785,17.651409,-86.449974,0.035468,0.018866,9.787617,0.007082,-0.026768,-0.031631
2026_06_26_18_17_00.535,0.320000,0.70889050,0.16524987,-0.35118786,0.58892608,0.05966634,-0.95103568,-0.30326754,0.71890074,0.25171715,-0.64793551,0.69254738,-0.17935926,0.69871914,-14.397882,17.655266,-86.416435,0.036129,0.016243,9.789005,0.006217,-0.028300,-0.029163
2026_06_26_18_17_00.554,0.340000,0.70907855,0.16525963,-0.35112244,0.58873594,0.06020606,-0.95097280,-0.30335820,0.71886730,0.25215846,-0.64780092,0.69253534,-0.17907268,0.69880456,-14.374145,17.660717,-86.383804,0.038362,0.016290,9.788273,0.005898,-0.030274,-0.030385
2026_06_26_18_17_00.574,0.360000,0.70926243,0.16527507,-0.35106820,0.58854246,0.06073779,-0.95090777,-0.30345619,0.71881646,0.25260383,-0.64768386,0.69254178,-0.17879030,0.69887054,-14.351117,17.666611,-86.351646,0.043101,0.019976,9.784918,0.006529,-0.033244,-0.036558
2026_06_26_18_17_00.594,0.380000,0.70944595,0.16529153,-0.35100710,0.58835298,0.06126958,-0.95084631,-0.30354160,0.71877229,0.25303900,-0.64756298,0.69254071,-0.17850132,0.69894540,-14.327406,17.671745,-86.319489,0.043802,0.023571,9.782005,0.007162,-0.032473,-0.041137
2026_06_26_18_17_00.614,0.400000,0.70963025,0.16530170,-0.35093400,0.58817148,0.06179929,-0.95078850,-0.30361527,0.71874857,0.25345933,-0.64742488,0.69251823,-0.17821257,0.69904137,-14.303297,17.676176,-86.287476,0.044044,0.022538,9.782545,0.006832,-0.033054,-0.040165
2026_06_26_18_17_00.634,0.420000,0.70981592,0.16530359,-0.35085660,0.58799309,0.06232750,-0.95072943,-0.30369246,0.71873802,0.25387770,-0.64727277,0.69248194,-0.17793228,0.69914877,-14.279617,17.680819,-86.255547,0.047712,0.019614,9.784037,0.006014,-0.037542,-0.038347
2026_06_26_18_17_00.653,0.440000,0.71000099,0.16529846,-0.35078284,0.58781499,0.06284988,-0.95066619,-0.30378249,0.71873069,0.25429994,-0.64711499,0.69244218,-0.17766668,0.69925565,-14.257082,17.686234,-86.223953,0.049679,0.017623,9.784640,0.005152,-0.040017,-0.037236
2026_06_26_18_17_00.673,0.460000,0.71018326,0.16529030,-0.35071573,0.58763719,0.06336206,-0.95059997,-0.30388343,0.71872038,0.25472331,-0.64696002,0.69240630,-0.17741442,0.69935519,-14.235719,17.692305,-86.192947,0.051771,0.014688,9.785881,0.004060,-0.042967,-0.035110
2026_06_26_18_17_00.693,0.480000,0.71036309,0.16528536,-0.35065615,0.58745676,0.06386966,-0.95053190,-0.30399036,0.71869856,0.25515062,-0.64681590,0.69238240,-0.17716540,0.69944203,-14.214855,17.698734,-86.162216,0.054944,0.012116,9.786213,0.002670,-0.046692,-0.034183
