UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h,
2026_06_15_19_51_02.367,3.857,24.8,0,0.755,0,0,0,0.041, ,0,0,0,0,0, ,-40,338.1,943.9,-0.6,-0.4,-1.5,25,-40,338.1,943.9,-0.6,-0.4,-1.5,
2026_06_15_19_51_02.395,3.857,24.8,0,0.754,0,0,0,0.043, ,0,0,0,0,0, ,-40.2,338.5,943.8,-0.5,-0.4,-1.6,25,-40.0061,338.112,943.897,-0.596953,-0.4,-1.50305,
2026_06_15_19_51_02.411,3.857,24.9,0,0.753,0,0,0,0.043, ,0,0,0,0,0, ,-39.9,337,944.8,-0.7,-0.4,-1.6,25,-40.0088,338.09,943.922,-0.597139,-0.4,-1.50895,
2026_06_15_19_51_02.428,3.857,24.8,0,0.753,0,0,0,0.042, ,0,0,0,0,0, ,-40.4,338.9,943.3,-0.6,-0.3,-1.5,25,-40.0174,338.082,943.929,-0.60036,-0.396953,-1.51146,
2026_06_15_19_51_02.444,3.857,24.9,0,0.755,0,0,0,0.044, ,0,0,0,0,0, ,-40.7,338.2,944.4,-0.5,-0.4,-1.6,25,-40.0498,338.11,943.925,-0.597291,-0.394092,-1.5138,
2026_06_15_19_51_02.468,3.857,24.9,0,0.754,0,0,0,0.043, ,0,0,0,0,0, ,-41.7,338.5,944.2,-0.5,-0.3,-1.5,25,-40.1199,338.125,943.947,-0.591363,-0.391405,-1.51601,
2026_06_15_19_51_02.494,3.857,24.8,0,0.755,0,0,0,0.044, ,0,0,0,0,0, ,-40.4,337.5,944.2,-0.7,-0.3,-1.6,25,-40.1766,338.117,943.963,-0.591889,-0.385835,-1.51808,
2026_06_15_19_51_02.511,3.857,24.9,0,0.755,0,0,0,0.045, ,0,0,0,0,0, ,-40.1,338.3,942.3,-0.5,-0.4,-1.6,25,-40.1811,338.104,943.919,-0.592383,-0.383651,-1.52307,
2026_06_15_19_51_02.528,3.857,24.9,0,0.756,0,0,0,0.045, ,0,0,0,0,0, ,-40.6,338.9,944.3,-0.6,-0.4,-1.6,25,-40.1914,338.134,943.882,-0.5898,-0.384648,-1.52776,
2026_06_15_19_51_02.545,3.857,25,0,0.753,0,0,0,0.045, ,0,0,0,0,0, ,-39.6,338,944.4,-0.6,-0.4,-1.6,25,-40.1858,338.153,943.91,-0.590422,-0.385583,-1.53216,
2026_06_15_19_51_02.568,3.857,25,0,0.755,0,0,0,0.045, ,0,0,0,0,0, ,-40.6,338.5,943.7,-0.6,-0.3,-1.5,25,-40.1806,338.159,943.919,-0.591006,-0.383415,-1.53325,
2026_06_15_19_51_02.593,3.857,24.9,0,0.754,0,0,0,0.046, ,0,0,0,0,0, ,-41.2,337.8,943.7,-0.7,-0.3,-1.7,25,-40.2244,338.159,943.905,-0.594601,-0.378332,-1.53732,
2026_06_15_19_51_02.611,3.857,25,0,0.755,0,0,0,0.047, ,0,0,0,0,0, ,-40.4,337.8,944.5,-0.6,-0.4,-1.6,25,-40.2595,338.137,943.917,-0.597977,-0.376605,-1.54418,
2026_06_15_19_51_02.627,3.857,25.1,0,0.755,0,0,0,0.047, ,0,0,0,0,0, ,-41.3,338,945.1,-0.5,-0.4,-1.5,25,-40.2955,338.122,943.971,-0.595053,-0.378031,-1.54454,
2026_06_15_19_51_02.644,3.857,25,0,0.753,0,0,0,0.046, ,0,0,0,0,0, ,-39.9,338.1,945.1,-0.8,-0.4,-1.6,25,-40.314,338.118,944.04,-0.598401,-0.37937,-1.54487,
2026_06_15_19_51_02.668,3.857,25,0,0.755,0,0,0,0.048, ,0,0,0,0,0, ,-40.5,337.8,942.5,-0.5,-0.4,-1.6,25,-40.3071,338.108,944.025,-0.601546,-0.380627,-1.54823,
2026_06_15_19_51_02.678,3.857,25,0,0.755,0,0,0,0.048, ,0,0,0,0,0, ,-42.2,337.5,944.4,-0.5,-0.4,-1.6,25,-40.3706,338.08,943.99,-0.595358,-0.381807,-1.55139,
2026_06_15_19_51_02.711,3.857,25.1,0,0.756,0,0,0,0.049, ,0,0,0,0,0, ,-40.8,339.2,943.8,-0.7,-0.3,-1.7,25,-40.4395,338.096,943.997,-0.595641,-0.379869,-1.5574,
2026_06_15_19_51_02.728,3.857,25,0,0.753,0,0,0,0.048, ,0,0,0,0,0, ,-40.8,337,943.8,-0.5,-0.4,-1.5,25,-40.4614,338.097,943.985,-0.595906,-0.378049,-1.55999,
