UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h,
2026_07_06_15_27_43.391,3.847,29.3,0,0.758,0,0,0,0.005, ,0,0,0,0,0, ,-38,156.9,987.4,-0.7,-0.5,-1.9,25,-38,156.9,987.4,-0.7,-0.5,-1.9,
2026_07_06_15_27_43.413,3.847,29.3,0,0.759,0,0,0,0.005, ,0,0,0,0,0, ,-38.2,155.7,987.4,-0.7,-0.5,-1.8,25,-38.0061,156.863,987.4,-0.7,-0.5,-1.89695,
2026_07_06_15_27_43.430,3.847,29.3,0,0.757,0,0,0,0.005, ,0,0,0,0,0, ,-38.8,156.3,988.1,-0.7,-0.5,-1.9,25,-38.0362,156.811,987.421,-0.7,-0.5,-1.89409,
2026_07_06_15_27_43.450,3.847,29.3,0,0.757,0,0,0,0.005, ,0,0,0,0,0, ,-39.7,157.3,987.3,-0.6,-0.4,-1.8,25,-38.1102,156.81,987.438,-0.696953,-0.496953,-1.89141,
2026_07_06_15_27_43.470,3.847,29.3,0,0.757,0,0,0,0.005, ,0,0,0,0,0, ,-38.2,156.1,987.5,-0.6,-0.5,-1.8,25,-38.1613,156.803,987.436,-0.691045,-0.494092,-1.88584,
2026_07_06_15_27_43.490,3.847,29.3,0,0.758,0,0,0,0.006, ,0,0,0,0,0, ,-38.6,155.5,989,-0.6,-0.5,-1.8,25,-38.1759,156.742,987.486,-0.685497,-0.494452,-1.8806,
2026_07_06_15_27_43.510,3.847,29.3,0,0.759,0,0,0,0.006, ,0,0,0,0,0, ,-38,156.3,988.4,-0.7,-0.5,-1.9,25,-38.1834,156.691,987.56,-0.683334,-0.49479,-1.87874,
2026_07_06_15_27_43.530,3.847,29.3,0,0.757,0,0,0,0.006, ,0,0,0,0,0, ,-38,155.2,989,-0.7,-0.4,-1.9,25,-38.1723,156.634,987.629,-0.684349,-0.492061,-1.88004,
2026_07_06_15_27_43.549,3.847,29.3,0,0.757,0,0,0,0.006, ,0,0,0,0,0, ,-40.1,156,988.6,-0.6,-0.4,-1.9,25,-38.2258,156.571,987.7,-0.682256,-0.486451,-1.88125,
2026_07_06_15_27_43.570,3.847,29.3,0,0.757,0,0,0,0.006, ,0,0,0,0,0, ,-38.5,156.2,987.5,-0.6,-0.5,-1.9,25,-38.2912,156.542,987.722,-0.677244,-0.484229,-1.88239,
2026_07_06_15_27_43.589,3.847,29.3,0,0.757,0,0,0,0.006, ,0,0,0,0,0, ,-39.3,155.3,987,-0.6,-0.5,-1.9,25,-38.3283,156.494,987.693,-0.672537,-0.48519,-1.88347,
2026_07_06_15_27_43.609,3.847,29.4,0,0.755,0,0,0,0.006, ,0,0,0,0,0, ,-39.3,157.8,988.5,-0.6,-0.5,-1.9,25,-38.3875,156.497,987.696,-0.668117,-0.486093,-1.88447,
2026_07_06_15_27_43.630,3.847,29.4,0,0.757,0,0,0,0.005, ,0,0,0,0,0, ,-37.5,155.8,987.4,-0.6,-0.4,-1.8,25,-38.3883,156.516,987.712,-0.663966,-0.483894,-1.88237,
2026_07_06_15_27_43.649,3.847,29.3,0,0.759,0,0,0,0.005, ,0,0,0,0,0, ,-36.4,156.9,987.7,-0.7,-0.5,-1.9,25,-38.3006,156.505,987.702,-0.663115,-0.481828,-1.8804,
2026_07_06_15_27_43.668,3.847,29.3,0,0.759,0,0,0,0.006, ,0,0,0,0,0, ,-38.3,155,989.2,-0.7,-0.4,-1.8,25,-38.2427,156.472,987.748,-0.665362,-0.479889,-1.87855,
2026_07_06_15_27_43.688,3.847,29.3,0,0.757,0,0,0,0.006, ,0,0,0,0,0, ,-38.9,158,986.9,-0.7,-0.4,-1.9,25,-38.2645,156.473,987.766,-0.667473,-0.47502,-1.87681,
2026_07_06_15_27_43.708,3.847,29.3,0,0.759,0,0,0,0.006, ,0,0,0,0,0, ,-37.3,155.1,987.7,-0.7,-0.5,-1.8,25,-38.2545,156.478,987.738,-0.669455,-0.473496,-1.87518,
2026_07_06_15_27_43.728,3.847,29.4,0,0.759,0,0,0,0.006, ,0,0,0,0,0, ,-39,157.4,987.5,-0.7,-0.5,-1.8,25,-38.2481,156.464,987.729,-0.671317,-0.475111,-1.87059,
2026_07_06_15_27_43.747,3.847,29.3,0,0.758,0,0,0,0.006, ,0,0,0,0,0, ,-37.9,155.6,987.5,-0.6,-0.5,-1.9,25,-38.2604,156.466,987.715,-0.670018,-0.476628,-1.86934,
2026_07_06_15_27_43.767,3.847,29.4,0,0.758,0,0,0,0.006, ,0,0,0,0,0, ,-38.6,155.5,989,-0.6,-0.4,-1.8,25,-38.2598,156.41,987.748,-0.665751,-0.475005,-1.86816,
2026_07_06_15_27_43.787,3.847,29.3,0,0.757,0,0,0,0.006, ,0,0,0,0,0, ,-38.9,157.1,988.8,-0.6,-0.5,-1.8,25,-38.2896,156.404,987.818,-0.661744,-0.473481,-1.86401,
2026_07_06_15_27_43.809,3.847,29.4,0,0.758,0,0,0,0.007, ,0,0,0,0,0, ,-38.5,156.9,988,-0.7,-0.5,-1.9,25,-38.3146,156.44,987.854,-0.661029,-0.475097,-1.86315,
2026_07_06_15_27_43.827,3.847,29.4,0,0.759,0,0,0,0.006, ,0,0,0,0,0, ,-39.4,157.3,989.6,-0.6,-0.4,-1.8,25,-38.3534,156.48,987.911,-0.660356,-0.473568,-1.86235,
2026_07_06_15_27_43.847,3.847,29.3,0,0.758,0,0,0,0.006, ,0,0,0,0,0, ,-38.2,156.8,988.7,-0.7,-0.5,-1.9,25,-38.3806,156.515,987.987,-0.659725,-0.472132,-1.8616,
2026_07_06_15_27_43.866,3.847,29.3,0,0.757,0,0,0,0.007, ,0,0,0,0,0, ,-37.4,156.1,988.2,-0.7,-0.5,-1.8,25,-38.3452,156.511,988.015,-0.66218,-0.47383,-1.86089,
2026_07_06_15_27_43.886,3.847,29.3,0,0.758,0,0,0,0.007, ,0,0,0,0,0, ,-38.5,155.8,987.9,-0.6,-0.5,-1.9,25,-38.3211,156.477,988.017,-0.661437,-0.475425,-1.86023,
2026_07_06_15_27_43.906,3.847,29.3,0,0.757,0,0,0,0.007, ,0,0,0,0,0, ,-39.3,157.2,987.3,-0.7,-0.4,-1.8,25,-38.3564,156.478,987.992,-0.66074,-0.473875,-1.85961,
2026_07_06_15_27_43.925,3.847,29.4,0,0.759,0,0,0,0.007, ,0,0,0,0,0, ,-39,156.7,987.1,-0.6,-0.4,-1.8,25,-38.4048,156.507,987.943,-0.660086,-0.469374,-1.85597,
2026_07_06_15_27_43.948,3.847,29.4,0,0.758,0,0,0,0.006, ,0,0,0,0,0, ,-38.5,156,986.8,-0.7,-0.5,-1.9,25,-38.4258,156.497,987.883,-0.659471,-0.468193,-1.85561,
2026_07_06_15_27_43.965,3.847,29.4,0,0.759,0,0,0,0.006, ,0,0,0,0,0, ,-39.3,156,987.6,-0.6,-0.4,-1.8,25,-38.4547,156.467,987.841,-0.658894,-0.467084,-1.85527,
2026_07_06_15_27_43.985,3.847,29.5,0,0.759,0,0,0,0.006, ,0,0,0,0,0, ,-37.9,155.8,987.7,-0.6,-0.5,-1.8,25,-38.4635,156.433,987.83,-0.655305,-0.466043,-1.8519,
2026_07_06_15_27_44.004,3.847,29.4,0,0.757,0,0,0,0.006, ,0,0,0,0,0, ,-39.1,156.2,988,-0.6,-0.4,-1.9,25,-38.4658,156.406,987.831,-0.651935,-0.465066,-1.85178,
2026_07_06_15_27_44.024,3.847,29.4,0,0.758,0,0,0,0.006, ,0,0,0,0,0, ,-38.4,155.8,987.9,-0.7,-0.4,-1.9,25,-38.4831,156.381,987.838,-0.651817,-0.461101,-1.85472,
2026_07_06_15_27_44.045,3.847,29.4,0,0.759,0,0,0,0.007, ,0,0,0,0,0, ,-38.6,156,986.9,-0.6,-0.5,-1.9,25,-38.4841,156.352,987.811,-0.651706,-0.460424,-1.85748,
2026_07_06_15_27_44.064,3.847,29.4,0,0.759,0,0,0,0.007, ,0,0,0,0,0, ,-38.6,155.6,989.7,-0.7,-0.4,-1.8,25,-38.4912,156.318,987.841,-0.651602,-0.459789,-1.85703,
2026_07_06_15_27_44.086,3.847,29.4,0,0.758,0,0,0,0.007, ,0,0,0,0,0, ,-38.8,156.3,987.5,-0.6,-0.4,-1.9,25,-38.5039,156.296,987.887,-0.651505,-0.456146,-1.8566,
2026_07_06_15_27_44.104,3.847,29.4,0,0.758,0,0,0,0.007, ,0,0,0,0,0, ,-39.6,156.3,986.5,-0.6,-0.5,-1.8,25,-38.5463,156.296,987.833,-0.648366,-0.455771,-1.8562,
2026_07_06_15_27_44.124,3.847,29.4,0,0.758,0,0,0,0.007, ,0,0,0,0,0, ,-38.5,156.7,987.9,-0.6,-0.5,-1.8,25,-38.577,156.309,987.795,-0.645419,-0.458466,-1.85277,
