UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_07_06_17_12_33.950,0.000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_17_12_33.969,0.020000,0.70815569,0.12540534,-0.68418503,0.12116043,0.03442198,-0.34320182,-0.93863070,-0.00000001,0.93918729,-0.34340531,0.99940741,0.01182072,0.03232867,20.086016,69.828003,-84.278786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_07_06_17_12_33.989,0.040000,0.70818293,0.12554964,-0.68418711,0.12084019,0.03457123,-0.34295282,-0.93871641,-0.00064498,0.93926990,-0.34317884,0.99940217,0.01246962,0.03225052,21.140480,69.842239,-84.249969,0.003034,-0.004806,9.715413,-0.084431,-0.006610,-0.003927
2026_07_06_17_12_34.009,0.060000,0.70820737,0.12569329,-0.68419170,0.12052114,0.03471273,-0.34270453,-0.93880183,-0.00128870,0.93935168,-0.34295297,0.99939662,0.01311471,0.03216583,22.183422,69.856445,-84.222404,0.005532,-0.010431,9.714989,-0.084757,-0.012810,-0.004351
2026_07_06_17_12_34.028,0.080000,0.70822918,0.12583746,-0.68419886,0.12020130,0.03484714,-0.34245580,-0.93888760,-0.00193556,0.93943316,-0.34272671,0.99939084,0.01376034,0.03207368,23.222153,69.870720,-84.195976,0.007901,-0.015959,9.714676,-0.084967,-0.018873,-0.004685
2026_07_06_17_12_34.048,0.100000,0.70824730,0.12598233,-0.68420970,0.11988049,0.03497148,-0.34220672,-0.93897367,-0.00258659,0.93951422,-0.34250009,0.99938500,0.01440650,0.03197104,24.258640,69.885048,-84.171173,0.011052,-0.020777,9.714167,-0.085340,-0.024539,-0.006006
2026_07_06_17_12_34.068,0.120000,0.70826256,0.12612657,-0.68422341,0.11956010,0.03508741,-0.34195739,-0.93906027,-0.00323762,0.93959492,-0.34227312,0.99937910,0.01504983,0.03186083,25.286110,69.899483,-84.147720,0.013549,-0.025912,9.713762,-0.085628,-0.030278,-0.006603
2026_07_06_17_12_34.088,0.140000,0.70827615,0.12626956,-0.68423873,0.11924081,0.03519797,-0.34170789,-0.93914700,-0.00388621,0.93967527,-0.34204581,0.99937296,0.01568907,0.03174669,26.300320,69.913948,-84.125122,0.016152,-0.031615,9.713906,-0.085352,-0.036579,-0.007089
2026_07_06_17_12_34.108,0.160000,0.70828909,0.12641071,-0.68425453,0.11892319,0.03530604,-0.34145820,-0.93923372,-0.00453019,0.93975520,-0.34181812,0.99936634,0.01632318,0.03163213,27.297178,69.928413,-84.102913,0.019120,-0.037604,9.713775,-0.085326,-0.043274,-0.007831
2026_07_06_17_12_34.128,0.180000,0.70830190,0.12654966,-0.68427032,0.11860763,0.03541273,-0.34120840,-0.93932045,-0.00516833,0.93983483,-0.34159011,0.99935949,0.01695137,0.03151864,28.274355,69.942894,-84.080894,0.020866,-0.043717,9.713419,-0.085563,-0.049674,-0.007396
2026_07_06_17_12_34.147,0.200000,0.70831335,0.12668718,-0.68428749,0.11829338,0.03551459,-0.34095848,-0.93940741,-0.00580335,0.93991405,-0.34136182,0.99935240,0.01757509,0.03140193,29.237091,69.957428,-84.059647,0.021864,-0.049656,9.713012,-0.085869,-0.055657,-0.006320
2026_07_06_17_12_34.167,0.220000,0.70832253,0.12682445,-0.68430680,0.11797916,0.03561026,-0.34070826,-0.93949455,-0.00643907,0.93999296,-0.34113312,0.99934512,0.01819736,0.03127956,30.191574,69.972000,-84.039391,0.022820,-0.056647,9.712379,-0.086389,-0.062618,-0.004856
2026_07_06_17_12_34.187,0.240000,0.70833027,0.12696213,-0.68432754,0.11766435,0.03570181,-0.34045780,-0.93958199,-0.00707692,0.94007146,-0.34090415,0.99933767,0.01882032,0.03115284,31.139658,69.986633,-84.019798,0.025331,-0.062715,9.712144,-0.086453,-0.069235,-0.005158
2026_07_06_17_12_34.206,0.260000,0.70833796,0.12709926,-0.68434805,0.11734991,0.03579348,-0.34020704,-0.93966925,-0.00771348,0.94014955,-0.34067482,0.99932957,0.01944211,0.03102702,32.074390,70.001244,-84.000145,0.027294,-0.067768,9.712211,-0.086234,-0.074705,-0.005284
2026_07_06_17_12_34.227,0.280000,0.70834512,0.12723556,-0.68436903,0.11703616,0.03588313,-0.33995613,-0.93975663,-0.00834817,0.94022727,-0.34044522,0.99932122,0.02006152,0.03090030,32.995430,70.015877,-83.980797,0.027504,-0.073720,9.712050,-0.086290,-0.080429,-0.003468
2026_07_06_17_12_34.247,0.300000,0.70835060,0.12737124,-0.68439168,0.11672292,0.03596759,-0.33970511,-0.93984419,-0.00898214,0.94030464,-0.34021538,0.99931282,0.02067859,0.03076923,33.905743,70.030563,-83.962288,0.028206,-0.079488,9.711760,-0.086455,-0.086150,-0.002181
2026_07_06_17_12_34.267,0.320000,0.70835525,0.12750465,-0.68441510,0.11641108,0.03604889,-0.33945301,-0.93993217,-0.00961140,0.94038206,-0.33998418,0.99930400,0.02129015,0.03063709,34.798557,70.045326,-83.944260,0.030374,-0.084598,9.711581,-0.086453,-0.091748,-0.002496
2026_07_06_17_12_34.287,0.340000,0.70835871,0.12763520,-0.68443978,0.11610133,0.03612530,-0.33919999,-0.94002056,-0.01023445,0.94045949,-0.33975172,0.99929500,0.02189426,0.03050286,35.672558,70.060173,-83.927010,0.031723,-0.090080,9.711428,-0.086444,-0.097416,-0.001917
