UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz,lax,lay,laz
2026_06_26_18_23_09.530,0.000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_06_26_18_23_09.550,0.020000,0.73099494,-0.01847031,0.11590017,0.67221463,0.06938928,-0.98705238,0.14461285,0.97848958,0.09557271,0.18282297,-0.19427690,0.12881619,0.97245198,7.546330,-8.315473,-85.985085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026_06_26_18_23_09.570,0.040000,0.73123616,-0.01834564,0.11573700,0.67198372,0.07008570,-0.98700410,0.14460622,0.97851104,0.09620267,0.18237674,-0.19391809,0.12871677,0.97253674,7.539923,-8.315089,-85.944656,-0.004473,-0.012480,9.835244,-0.019360,0.007751,0.031354
2026_06_26_18_23_09.589,0.060000,0.73148137,-0.01822169,0.11556898,0.67174911,0.07079387,-0.98695564,0.14459231,0.97853220,0.09684217,0.18192437,-0.19355392,0.12860906,0.97262359,7.533021,-8.314284,-85.903549,-0.008532,-0.018743,9.834487,-0.025620,0.011042,0.028898
2026_06_26_18_23_09.608,0.080000,0.73172921,-0.01809737,0.11539767,0.67151201,0.07150996,-0.98690671,0.14457449,0.97855312,0.09748816,0.18146658,-0.19318488,0.12849709,0.97271174,7.525865,-8.313252,-85.861992,-0.011637,-0.023524,9.834158,-0.030450,0.013581,0.027274
2026_06_26_18_23_09.629,0.100000,0.73198074,-0.01796954,0.11521085,0.67127335,0.07223707,-0.98685890,0.14453930,0.97857779,0.09813833,0.18098266,-0.19278920,0.12836923,0.97280711,7.517733,-8.311214,-85.819794,-0.013429,-0.030134,9.834037,-0.037019,0.014665,0.025716
2026_06_26_18_23_09.648,0.120000,0.73223937,-0.01783350,0.11499576,0.67103177,0.07298464,-0.98681331,0.14447516,0.97861016,0.09879667,0.18044838,-0.19234252,0.12821484,0.97291589,7.507964,-8.307500,-85.776421,-0.015041,-0.036760,9.829581,-0.042760,0.015004,0.019974
2026_06_26_18_23_09.668,0.140000,0.73250479,-0.01768734,0.11473984,0.67078972,0.07375181,-0.98677224,0.14436600,0.97865444,0.09945661,0.17984472,-0.19182393,0.12802048,0.97304386,7.495738,-8.301179,-85.731949,-0.018767,-0.043134,9.821185,-0.047660,0.016941,0.010147
2026_06_26_18_23_09.688,0.160000,0.73277450,-0.01752855,0.11442683,0.67055255,0.07453156,-0.98673904,0.14419049,0.97871614,0.10010403,0.17914736,-0.19120577,0.12776944,0.97319847,7.480031,-8.291016,-85.686775,-0.023755,-0.050430,9.813278,-0.053666,0.020088,0.000463
2026_06_26_18_23_09.708,0.180000,0.73304832,-0.01733642,0.11405865,0.67032105,0.07532066,-0.98671013,0.14397907,0.97880071,0.10073829,0.17832869,-0.19046295,0.12749496,0.97338015,7.462766,-8.278773,-85.641090,-0.026770,-0.059216,9.805298,-0.060986,0.021124,-0.009257
2026_06_26_18_23_09.727,0.200000,0.73333180,-0.01707165,0.11362255,0.67009169,0.07613409,-0.98667854,0.14376691,0.97891968,0.10137141,0.17731340,-0.18952519,0.12723668,0.97359693,7.446177,-8.266489,-85.593987,-0.031393,-0.074968,9.797743,-0.075350,0.023088,-0.020003
2026_06_26_18_23_09.747,0.220000,0.73364192,-0.01668723,0.11306943,0.66985548,0.07701790,-0.98664176,0.14354888,0.97909451,0.10203034,0.17596525,-0.18826103,0.12699544,0.97387367,7.430130,-8.253864,-85.542809,-0.037982,-0.096633,9.786762,-0.095046,0.025934,-0.035349
2026_06_26_18_23_09.767,0.240000,0.73399746,-0.01613260,0.11237300,0.66959673,0.07802504,-0.98659039,0.14335832,0.97933888,0.10275990,0.17417178,-0.18656766,0.12680662,0.97422409,7.416566,-8.242832,-85.484436,-0.044024,-0.114906,9.770223,-0.110411,0.027849,-0.055335
2026_06_26_18_23_09.787,0.260000,0.73440886,-0.01537166,0.11152159,0.66930592,0.07918501,-0.98651689,0.14322820,0.97965986,0.10358655,0.17186227,-0.18438157,0.12670594,0.97465330,7.407516,-8.235298,-85.417160,-0.052803,-0.127070,9.755702,-0.120498,0.033316,-0.072577
2026_06_26_18_23_09.808,0.280000,0.73487681,-0.01436076,0.11047248,0.66898853,0.08050036,-0.98642123,0.14315297,0.98007536,0.10449624,0.16891642,-0.18158169,0.12670286,0.97517920,7.403388,-8.230943,-85.340805,-0.062039,-0.139187,9.749866,-0.132304,0.040300,-0.081282
2026_06_26_18_23_09.826,0.300000,0.73539847,-0.01304169,0.10913558,0.66866171,0.08196187,-0.98631221,0.14307532,0.98061901,0.10544288,0.16513124,-0.17795724,0.12676787,0.97583866,7.402194,-8.226447,-85.255951,-0.068312,-0.152882,9.745214,-0.145768,0.044312,-0.088483
2026_06_26_18_23_09.847,0.320000,0.73597234,-0.01141166,0.10747992,0.66832817,0.08357102,-0.98619515,0.14295103,0.98128909,0.10641444,0.16046105,-0.17345797,0.12686639,0.97663569,7.401904,-8.219251,-85.162552,-0.073906,-0.162654,9.738481,-0.155116,0.047772,-0.096746
2026_06_26_18_23_09.866,0.340000,0.73660278,-0.00952248,0.10559618,0.66796339,0.08534873,-0.98605841,0.14284354,0.98203629,0.10746843,0.15509735,-0.16828623,0.12704019,0.97751755,7.405320,-8.213028,-85.059334,-0.076436,-0.166234,9.737514,-0.159256,0.049567,-0.097783
2026_06_26_18_23_09.886,0.360000,0.73729062,-0.00744279,0.10358859,0.66754526,0.08730549,-0.98589170,0.14281298,0.98280776,0.10865587,0.14927514,-0.16268660,0.12732513,0.97842801,7.414916,-8.211259,-84.945633,-0.074643,-0.158323,9.741867,-0.152660,0.048986,-0.091172
2026_06_26_18_23_09.906,0.380000,0.73801911,-0.00525023,0.10154215,0.66707534,0.08939940,-0.98569494,0.14287549,0.98356241,0.10996586,0.14322205,-0.15688467,0.12772299,0.97932327,7.431102,-8.214878,-84.823875,-0.071122,-0.140181,9.746917,-0.135907,0.047909,-0.082225
2026_06_26_18_23_09.925,0.400000,0.73876637,-0.00299286,0.09949327,0.66657072,0.09156913,-0.98547560,0.14301465,0.98428458,0.11134899,0.13706063,-0.15099446,0.12821655,0.98018426,7.453017,-8.222935,-84.697632,-0.069878,-0.126893,9.749284,-0.123639,0.048231,-0.077097
2026_06_26_18_23_09.945,0.420000,0.73952162,-0.00067510,0.09741251,0.66604656,0.09378552,-0.98524320,0.14317802,0.98498011,0.11276305,0.13076103,-0.14497662,0.12876403,0.98102069,7.478172,-8.232393,-84.568611,-0.072078,-0.123981,9.749619,-0.121575,0.050547,-0.075957
2026_06_26_18_23_09.965,0.440000,0.74028414,0.00169439,0.09530589,0.66550237,0.09604675,-0.98499870,0.14336212,0.98564470,0.11420745,0.12434393,-0.13885163,0.12936124,0.98182786,7.506355,-8.243052,-84.436935,-0.075531,-0.123386,9.751685,-0.122161,0.054057,-0.073607
2026_06_26_18_23_09.985,0.460000,0.74105805,0.00406639,0.09325530,0.66492093,0.09836721,-0.98473161,0.14362283,0.98624843,0.11572725,0.11798793,-0.13280751,0.13004166,0.98257381,7.539721,-8.258146,-84.301720,-0.079090,-0.121563,9.761511,-0.122560,0.058809,-0.063520
2026_06_26_18_23_10.005,0.480000,0.74184912,0.00637732,0.09132805,0.66428792,0.10076147,-0.98443800,0.14397603,0.98676771,0.11736172,0.11187422,-0.12703052,0.13079828,0.98323703,7.578024,-8.278598,-84.162079,-0.083207,-0.118842,9.776301,-0.122642,0.064865,-0.048576
2026_06_26_18_23_10.024,0.500000,0.74265313,0.00864416,0.08955978,0.66360426,0.10321683,-0.98410720,0.14449631,0.98720390,0.11910933,0.10602527,-0.12155109,0.13170373,0.98380864,7.625488,-8.308724,-84.018684,-0.074055,-0.142479,9.786046,-0.146604,0.054070,-0.039536
2026_06_26_18_23_10.044,0.520000,0.74346077,0.01090999,0.08788116,0.66289061,0.10570586,-0.98374879,0.14513665,0.98758388,0.12091398,0.10028890,-0.11620814,0.13273349,0.98431575,7.680488,-8.345807,-83.873154,-0.067885,-0.158027,9.790286,-0.162112,0.046384,-0.035263
2026_06_26_18_23_10.064,0.540000,0.74426311,0.01314926,0.08623867,0.66216499,0.10820085,-0.98338199,0.14578249,0.98791790,0.12272924,0.09463543,-0.11095457,0.13378148,0.98477995,7.736791,-8.383211,-83.727211,-0.072367,-0.143790,9.793491,-0.149160,0.052646,-0.030566
2026_06_26_18_23_10.084,0.560000,0.74505568,0.01532829,0.08467955,0.66142768,0.11068565,-0.98300493,0.14645907,0.98819685,0.12455696,0.08917794,-0.10590485,0.13485965,0.98518884,7.795183,-8.422400,-83.581749,-0.075535,-0.142293,9.796920,-0.148648,0.056112,-0.026787
2026_06_26_18_23_10.104,0.580000,0.74584258,0.01742954,0.08320242,0.66067576,0.11316979,-0.98261988,0.14714237,0.98842061,0.12640750,0.08394026,-0.10108127,0.13593903,0.98554713,7.853977,-8.461982,-83.436249,-0.083446,-0.143937,9.804729,-0.152191,0.064444,-0.019701
